ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
49,1995,1995-12-10,14,26.029,TAM,,GNB,W 13-10,,3,3,17,5.67,0,100.0%,5.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
50,1995,1995-12-17,15,26.036,TAM,@,CHI,L 10-31,,,0,0,,0,0.0%,,0,0,,0,,,,,,,,,,,,,,,,0,
51,1995,1995-12-23,16,26.042,TAM,,DET,L 10-37,,,0,0,,0,0.0%,,0,0,,0,,,,,,,,,,,,,,,,0,
52,1996,1996-09-01,1,26.295,TAM,,GNB,L 3-34,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
53,1996,1996-09-08,2,26.302,TAM,@,DET,L 6-21,,1,0,0,,0,0.0%,0.00,,,,,,,,,,,,,,,,,,,,,
54,1996,1996-09-15,3,26.309,TAM,@,DEN,L 23-27,,2,0,0,,0,0.0%,0.00,,,,,,,,,,,,,,,,,,,,,
55,1996,1996-09-22,4,26.316,TAM,,SEA,L 13-17,,4,4,21,5.25,0,100.0%,5.25,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
56,1996,1996-09-29,5,26.323,TAM,,DET,L 0-27,,4,3,17,5.67,0,75.0%,4.25,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
57,1996,1996-10-13,6,26.337,TAM,,MIN,W 24-13,,1,0,0,,0,0.0%,0.00,,,,,,,,,,,,,,,,,,,,,
58,1996,1996-10-20,7,26.344,TAM,@,ARI,L 9-13,,2,1,3,3.00,0,50.0%,1.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
59,1996,1996-10-27,8,26.351,TAM,@,GNB,L 7-13,,4,2,28,14.00,1,50.0%,7.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
60,1996,1996-11-03,9,26.358,TAM,@,CHI,L 10-13,,8,5,62,12.40,1,62.5%,7.75,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
61,1996,1996-11-10,10,26.365,TAM,,OAK,W 20-17,,4,3,29,9.67,0,75.0%,7.25,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
62,1996,1996-11-17,11,27.006,TAM,@,SDG,W 25-17,,3,3,38,12.67,0,100.0%,12.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
63,1996,1996-11-24,12,27.013,TAM,,NOR,W 13-7,,2,1,16,16.00,0,50.0%,8.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
64,1996,1996-12-01,13,27.020,TAM,@,CAR,L 0-24,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
65,1996,1996-12-08,14,27.027,TAM,,WAS,W 24-10,,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
66,1996,1996-12-15,15,27.034,TAM,@,MIN,L 10-21,,3,0,0,,0,0.0%,0.00,,,,,,,,,,,,,,,,,,,,,
67,1996,1996-12-22,16,27.041,TAM,,CHI,W 34-19,,2,2,8,4.00,1,100.0%,4.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
68,1997,1997-08-31,1,27.293,TAM,,SFO,W 13-6,,3,2,6,3.00,1,66.7%,2.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
69,1997,1997-09-07,2,27.300,TAM,@,DET,W 24-17,,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
70,1997,1997-09-14,3,27.307,TAM,@,MIN,W 28-14,,0,0,0,,0,0.0%,,,,,,,,,,,,,,,,,,,,,,
71,1997,1997-09-21,4,27.314,TAM,,MIA,W 31-21,,,0,0,,0,0.0%,,,,,,,,,,,,,,,,,,,,,,
72,1997,1997-09-28,5,27.321,TAM,,ARI,W 19-18,,1,0,0,,0,0.0%,0.00,,,,,,,,,,,,,,,,,,,,,
73,1997,1997-10-05,6,27.328,TAM,@,GNB,L 16-21,,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
74,1997,1997-10-12,7,27.335,TAM,,DET,L 9-27,,,0,0,,0,0.0%,,,,,,,,,,,,,,,,,,,,,,
75,1997,1997-10-26,8,27.349,TAM,,MIN,L 6-10,,2,2,35,17.50,0,100.0%,17.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
76,1997,1997-11-02,9,27.356,TAM,@,IND,W 31-28,,8,6,53,8.83,1,75.0%,6.63,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
77,1997,1997-11-09,10,27.363,TAM,@,ATL,W 31-10,,2,2,25,12.50,1,100.0%,12.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
78,1997,1997-11-16,11,28.005,TAM,,NWE,W 27-7,,3,2,23,11.50,1,66.7%,7.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
79,1997,1997-11-23,12,28.012,TAM,@,CHI,L 7-13,,,0,0,,0,0.0%,,,,,,,,,,,,,,,,,,,,,,
80,1997,1997-11-30,13,28.019,TAM,@,NYG,W 20-8,,3,3,55,18.33,0,100.0%,18.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
81,1997,1997-12-07,14,28.026,TAM,,GNB,L 6-17,,1,0,0,,0,0.0%,0.00,,,,,,,,,,,,,,,,,,,,,
82,1997,1997-12-14,15,28.033,TAM,@,NYJ,L 0-31,,,0,0,,0,0.0%,,,,,,,,,,,,,,,,,,,,,,
83,1997,1997-12-21,16,28.040,TAM,,CHI,W 31-15,,0,0,0,,0,0.0%,,,,,,,,,,,,,,,,,,,,,,
84,1998,1998-09-06,1,28.299,TAM,@,MIN,L 7-31,,2,1,16,16.00,0,50.0%,8.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
85,1998,1998-09-13,2,28.306,TAM,@,GNB,L 15-23,,4,3,16,5.33,1,75.0%,4.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
86,1998,1998-09-20,3,28.313,TAM,,CHI,W 27-15,,2,2,53,26.50,1,100.0%,26.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
87,1998,1998-09-28,4,28.321,TAM,@,DET,L 6-27,,3,1,7,7.00,0,33.3%,2.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
88,1998,1998-10-04,5,28.327,TAM,,NYG,W 20-3,,2,1,17,17.00,0,50.0%,8.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
89,1998,1998-10-18,6,28.341,TAM,,CAR,W 16-13,,1,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
90,1998,1998-10-25,7,28.348,TAM,@,NOR,L 3-9,,4,4,19,4.75,0,100.0%,4.75,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
91,1998,1998-11-01,8,28.355,TAM,,MIN,W 27-24,,1,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
92,1998,1998-11-08,9,28.362,TAM,,TEN,L 22-31,,7,3,43,14.33,0,42.9%,6.14,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
93,1998,1998-11-15,10,29.004,TAM,@,JAX,L 24-29,,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
94,1998,1998-11-22,11,29.011,TAM,,DET,L 25-28,,2,1,8,8.00,1,50.0%,4.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
95,1998,1998-11-29,12,29.018,TAM,@,CHI,W 31-17,,3,2,28,14.00,0,66.7%,9.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
96,1998,1998-12-07,13,29.026,TAM,,GNB,W 24-22,,3,1,5,5.00,0,33.3%,1.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
97,1998,1998-12-13,14,29.032,TAM,,PIT,W 16-3,,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
98,1998,1998-12-19,15,29.038,TAM,@,WAS,L 16-20,,3,3,23,7.67,1,100.0%,7.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
99,1998,1998-12-27,16,29.046,TAM,@,CIN,W 35-0,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
100,1999,1999-09-12,1,29.305,TAM,,NYG,L 13-17,*,3,2,27,13.50,1,66.7%,9.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
101,1999,1999-09-19,2,29.312,TAM,@,PHI,W 19-5,*,5,2,23,11.50,0,40.0%,4.60,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
102,1999,1999-09-26,3,29.319,TAM,,DEN,W 13-10,*,1,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
103,1999,1999-10-03,4,29.326,TAM,@,MIN,L 14-21,*,5,4,58,14.50,1,80.0%,11.60,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
104,1999,1999-10-10,5,29.333,TAM,@,GNB,L 23-26,*,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
105,1999,1999-10-24,6,29.347,TAM,,CHI,W 6-3,*,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
106,1999,1999-10-31,7,29.354,TAM,@,DET,L 3-20,*,1,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
107,1999,1999-11-07,8,29.361,TAM,@,NOR,W 31-16,*,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
108,1999,1999-11-14,9,30.003,TAM,,KAN,W 17-10,*,2,3,56,18.67,1,150.0%,28.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
109,1999,1999-11-21,10,30.010,TAM,,ATL,W 19-10,*,4,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
110,1999,1999-11-28,11,30.017,TAM,@,SEA,W 16-3,*,2,2,31,15.50,0,100.0%,15.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
111,1999,1999-12-06,12,30.025,TAM,,MIN,W 24-17,*,1,1,1,1.00,1,100.0%,1.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
112,1999,1999-12-12,13,30.031,TAM,,DET,W 23-16,*,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
113,1999,1999-12-19,14,30.038,TAM,@,OAK,L 0-45,*,3,3,26,8.67,0,100.0%,8.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
114,1999,1999-12-26,15,30.045,TAM,,GNB,W 29-10,*,3,1,20,20.00,0,33.3%,6.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
115,1999,2000-01-02,16,30.052,TAM,@,CHI,W 20-6,*,1,1,6,6.00,1,100.0%,6.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
116,2000,2000-09-03,1,30.297,TAM,@,NWE,W 21-16,*,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
117,2000,2000-09-10,2,30.304,TAM,,CHI,W 41-0,,1,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
118,2000,2000-09-17,3,30.311,TAM,@,DET,W 31-10,,3,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
119,2000,2000-09-24,4,30.318,TAM,,NYJ,L 17-21,*,3,2,10,5.00,1,66.7%,3.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
120,2000,2000-10-01,5,30.325,TAM,@,WAS,L 17-20,*,7,4,47,11.75,0,57.1%,6.71,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
121,2000,2000-10-09,6,30.333,TAM,@,MIN,L 23-30,,2,2,12,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
122,2000,2000-10-19,7,30.343,TAM,,DET,L 14-28,*,4,3,18,6.00,0,75.0%,4.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
123,2000,2000-10-29,8,30.353,TAM,,MIN,W 41-13,,2,2,27,13.50,1,100.0%,13.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
124,2000,2000-11-05,9,30.360,TAM,@,ATL,W 27-14,*,4,2,11,5.50,1,50.0%,2.75,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
125,2000,2000-11-12,10,31.001,TAM,,GNB,W 20-15,,3,3,57,19.00,0,100.0%,19.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
126,2000,2000-11-19,11,31.008,TAM,@,CHI,L 10-13,,3,2,25,12.50,0,66.7%,8.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
127,2000,2000-11-26,12,31.015,TAM,,BUF,W 31-17,*,5,3,17,5.67,0,60.0%,3.40,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
128,2000,2000-12-03,13,31.022,TAM,,DAL,W 27-7,*,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
129,2000,2000-12-10,14,31.029,TAM,@,MIA,W 16-13,,1,1,22,22.00,0,100.0%,22.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
130,2000,2000-12-18,15,31.037,TAM,,STL,W 38-35,,4,1,10,10.00,0,25.0%,2.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
131,2000,2000-12-24,16,31.043,TAM,@,GNB,L 14-17,,10,3,26,8.67,0,30.0%,2.60,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
132,2001,2001-09-09,1,31.302,TAM,@,DAL,W 10-6,*,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
133,2001,2001-09-30,2,31.323,TAM,@,MIN,L 16-20,*,1,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
134,2001,2001-10-07,3,31.330,TAM,,GNB,W 14-10,*,3,3,18,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
135,2001,2001-10-14,4,31.337,TAM,@,TEN,L 28-31,*,5,2,13,6.50,1,40.0%,2.60,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
136,2001,2001-10-21,5,31.344,TAM,,PIT,L 10-17,*,2,1,3,3.00,0,50.0%,1.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
137,2001,2001-10-28,6,31.351,TAM,,MIN,W 41-14,*,5,5,27,5.40,1,100.0%,5.40,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
138,2001,2001-11-04,7,31.358,TAM,@,GNB,L 20-21,*,3,1,11,11.00,1,33.3%,3.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
139,2001,2001-11-11,8,32.000,TAM,@,DET,W 20-17,*,3,2,14,7.00,0,66.7%,4.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
140,2001,2001-11-18,9,32.007,TAM,,CHI,L 24-27,*,6,5,36,7.20,0,83.3%,6.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
141,2001,2001-11-26,10,32.015,TAM,@,STL,W 24-17,*,5,3,29,9.67,0,60.0%,5.80,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
142,2001,2001-12-02,11,32.021,TAM,@,CIN,W 16-13,*,6,4,32,8.00,0,66.7%,5.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
143,2001,2001-12-09,12,32.028,TAM,,DET,W 15-12,*,2,1,12,12.00,0,50.0%,6.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
144,2001,2001-12-16,13,32.035,TAM,@,CHI,L 3-27,*,2,2,14,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
145,2001,2001-12-23,14,32.042,TAM,,NOR,W 48-21,*,5,3,55,18.33,1,60.0%,11.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
146,2001,2001-12-29,15,32.048,TAM,,BAL,W 22-10,*,5,3,21,7.00,0,60.0%,4.20,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
147,2001,2002-01-06,16,32.056,TAM,,PHI,L 13-17,*,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
148,2002,2002-09-08,1,32.301,BUF,,NYJ,L 31-37,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
149,2002,2002-09-15,2,32.308,BUF,@,MIN,W 45-39,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
150,2002,2002-09-22,3,32.315,BUF,@,DEN,L 23-28,*,2,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
151,2002,2002-09-29,4,32.322,BUF,,CHI,W 33-27,*,3,3,38,12.67,1,100.0%,12.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
152,2002,2002-10-06,5,32.329,BUF,,OAK,L 31-49,,6,4,26,6.50,1,66.7%,4.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
153,2002,2002-10-27,8,32.350,BUF,,DET,W 24-17,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
154,2002,2002-11-03,9,32.357,BUF,,NWE,L 7-38,,2,1,12,12.00,0,50.0%,6.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
155,2002,2002-11-17,10,33.006,BUF,@,KAN,L 16-17,*,3,3,24,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
156,2002,2002-11-24,11,33.013,BUF,@,NYJ,L 13-31,,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
157,2002,2002-12-01,12,33.020,BUF,,MIA,W 38-21,*,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
158,2002,2002-12-08,13,33.027,BUF,@,NWE,L 17-27,,2,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
159,2002,2002-12-15,14,33.034,BUF,,SDG,W 20-13,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
160,2002,2002-12-22,15,33.041,BUF,@,GNB,L 0-10,*,3,2,14,7.00,0,66.7%,4.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
161,2002,2002-12-29,16,33.048,BUF,,CIN,W 27-9,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
162,2003,2003-09-07,1,33.300,BUF,,NWE,W 31-0,,1,1,7,7.00,1,100.0%,7.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
