ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1965,1965-09-19,2,22.122,BOS,@,HOU,L 10-31,3,59,19.67,0,0,0,,0,0,0
2,1965,1965-10-03,4,22.136,BOS,@,KAN,L 17-27,1,12,12.00,0,0,0,,0,0,0
3,1965,1965-10-08,5,22.141,BOS,,OAK,L 10-24,1,18,18.00,0,0,0,,0,0,0
4,1965,1965-10-24,7,22.157,BOS,@,OAK,L 21-30,3,109,36.33,0,0,0,,0,0,0
5,1965,1965-11-07,9,22.171,BOS,,BUF,L 7-23,3,27,9.00,0,0,0,,0,0,0
6,1965,1965-11-14,10,22.178,BOS,,NYJ,L 20-30,6,73,12.17,0,0,0,,0,0,0
7,1965,1965-11-21,11,22.185,BOS,,KAN,T 10-10,1,28,28.00,0,0,0,,0,0,0
8,1965,1965-11-28,12,22.192,BOS,@,NYJ,W 27-23,3,42,14.00,0,0,0,,0,0,0
9,1965,1965-12-18,14,22.212,BOS,,HOU,W 42-14,1,13,13.00,0,0,0,,0,0,0
10,1966,1966-09-10,1,23.113,BOS,@,SDG,L 0-24,2,13,6.50,0,0,0,,0,0,0
11,1966,1966-09-18,2,23.121,BOS,@,DEN,W 24-10,1,30,30.00,0,0,0,,0,0,0
12,1966,1966-09-25,3,23.128,BOS,,KAN,L 24-43,3,39,13.00,0,0,0,,0,0,0
13,1966,1966-10-23,6,23.156,BOS,,SDG,W 35-17,2,44,22.00,0,0,0,,0,0,0
14,1966,1966-10-30,7,23.163,BOS,,OAK,W 24-21,1,33,33.00,0,0,0,,0,0,0
15,1966,1966-11-06,8,23.170,BOS,,DEN,L 10-17,2,11,5.50,0,0,0,,0,0,0
16,1966,1966-11-13,9,23.177,BOS,,HOU,W 27-21,5,90,18.00,1,0,0,,0,1,6
17,1966,1966-11-20,10,23.184,BOS,@,KAN,T 27-27,4,60,15.00,1,0,0,,0,1,6
18,1966,1966-11-27,11,23.191,BOS,@,MIA,W 20-14,3,76,25.33,0,0,0,,0,0,0
19,1966,1966-12-04,12,23.198,BOS,,BUF,W 14-3,1,12,12.00,0,0,0,,0,0,0
20,1966,1966-12-11,13,23.205,BOS,@,HOU,W 38-14,2,27,13.50,1,0,0,,0,1,6
21,1966,1966-12-17,14,23.211,BOS,@,NYJ,L 28-38,3,67,22.33,1,0,0,,0,1,6
22,1967,1967-09-03,1,24.106,BOS,@,DEN,L 21-26,2,31,15.50,0,0,0,,0,0,0
