ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
132,1995,1995-12-03,13,30.144,MIA,,ATL,W 21-20,,,,,,,,,,
133,1995,1995-12-11,14,30.152,MIA,,KAN,W 13-6,,,,,,,,,,
134,1995,1995-12-17,15,30.158,MIA,@,BUF,L 20-23,,,,,,,,,,
135,1995,1995-12-24,16,30.165,MIA,@,STL,W 41-22,,,,,,,,,,
136,1996,1996-09-01,1,31.051,MIA,,NWE,W 24-10,,,,,,,,,,
137,1996,1996-10-20,7,31.100,MIA,@,PHI,L 28-35,,,,,,,,,,
138,1996,1996-10-27,8,31.107,MIA,,DAL,L 10-29,,,,,,,,,,
139,1996,1996-11-03,9,31.114,MIA,@,NWE,L 23-42,,,,,,,,,,
140,1996,1996-11-10,10,31.121,MIA,,IND,W 37-13,,,,,,,,,,
141,1996,1996-11-17,11,31.128,MIA,@,HOU,W 23-20,,,,,,,,,,
142,1996,1996-11-25,12,31.136,MIA,,PIT,L 17-24,,,,,,,,,,
143,1996,1996-12-01,13,31.142,MIA,@,OAK,L 7-17,,,,,,,,,,
144,1996,1996-12-08,14,31.149,MIA,,NYG,L 7-17,,,,,,,,,,
