ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists
1,2010,2010-10-10,5,23.110,CHI,@,CAR,W 23-6,,0,0,,0,0.0,0,1
2,2010,2010-10-17,6,23.117,CHI,,SEA,L 20-23,,,,,,,,
3,2010,2010-12-12,13,23.173,CHI,,NWE,L 7-36,,0,0,,0,0.0,2,0
4,2010,2010-12-20,14,23.181,CHI,@,MIN,W 40-14,,0,0,,0,1.0,1,0
5,2010,2010-12-26,15,23.187,CHI,,NYJ,W 38-34,,,,,,,,
6,2010,2011-01-02,16,23.194,CHI,@,GNB,L 3-10,,0,0,,0,0.0,0,1
7,2011,2011-10-02,4,24.102,CHI,,CAR,W 34-29,,,,,,,,
8,2011,2011-11-20,10,24.151,CHI,,SDG,W 31-20,,0,0,,0,0.0,1,0
9,2011,2011-11-27,11,24.158,CHI,@,OAK,L 20-25,,0,0,,0,0.0,1,0
10,2011,2011-12-04,12,24.165,CHI,,KAN,L 3-10,,,,,,,,
11,2011,2011-12-11,13,24.172,CHI,@,DEN,L 10-13,,0,0,,0,0.0,1,0
12,2011,2011-12-18,14,24.179,CHI,,SEA,L 14-38,,0,0,,0,0.0,0,1
13,2011,2011-12-25,15,24.186,CHI,@,GNB,L 21-35,,,,,,,,
14,2012,2012-09-09,1,25.079,CHI,,IND,W 41-21,,0,0,,0,1.0,1,0
15,2012,2012-09-13,2,25.083,CHI,@,GNB,L 10-23,,0,0,,0,0.5,2,1
16,2012,2012-09-23,3,25.093,CHI,,STL,W 23-6,,,,,,,,
17,2012,2012-10-01,4,25.101,CHI,@,DAL,W 34-18,,1,0,0.00,0,0.0,0,0
18,2012,2012-10-07,5,25.107,CHI,@,JAX,W 41-3,,0,0,,0,1.5,1,1
19,2012,2012-10-22,6,25.122,CHI,,DET,W 13-7,,0,0,,0,0.0,1,1
20,2012,2012-10-28,7,25.128,CHI,,CAR,W 23-22,,1,0,0.00,0,0.0,2,0
21,2012,2012-11-04,8,25.135,CHI,@,TEN,W 51-20,,0,0,,0,1.0,1,0
22,2012,2012-11-11,9,25.142,CHI,,HOU,L 6-13,,0,0,,0,0.0,1,1
23,2012,2012-11-19,10,25.150,CHI,@,SFO,L 7-32,*,0,0,,0,0.5,1,1
24,2012,2012-11-25,11,25.156,CHI,,MIN,W 28-10,*,0,0,,0,0.0,1,1
25,2012,2012-12-02,12,25.163,CHI,,SEA,L 17-23,*,0,0,,0,0.0,1,0
26,2012,2012-12-09,13,25.170,CHI,@,MIN,L 14-21,*,0,0,,0,1.0,2,0
27,2012,2012-12-16,14,25.177,CHI,,GNB,L 13-21,*,0,0,,0,1.5,4,1
28,2012,2012-12-23,15,25.184,CHI,@,ARI,W 28-13,*,0,0,,0,0.0,2,0
29,2012,2012-12-30,16,25.191,CHI,@,DET,W 26-24,*,0,0,,0,0.0,0,0
30,2013,2013-09-08,1,26.078,CHI,,CIN,W 24-21,*,0,0,,0,0.0,0,2
31,2013,2013-09-15,2,26.085,CHI,,MIN,W 31-30,,0,0,,0,1.0,1,0
32,2013,2013-09-22,3,26.092,CHI,@,PIT,W 40-23,*,0,0,,0,0.0,2,0
33,2013,2013-09-29,4,26.099,CHI,@,DET,L 32-40,*,0,0,,0,0.0,4,0
34,2013,2013-10-06,5,26.106,CHI,,NOR,L 18-26,*,0,0,,0,0.0,2,0
35,2013,2013-10-10,6,26.110,CHI,,NYG,W 27-21,*,0,0,,0,0.0,1,0
36,2013,2013-10-20,7,26.120,CHI,@,WAS,L 41-45,*,0,0,,0,0.0,1,1
37,2013,2013-11-04,8,26.135,CHI,@,GNB,W 27-20,*,0,0,,0,1.0,3,1
38,2013,2013-11-10,9,26.141,CHI,,DET,L 19-21,*,0,0,,0,0.0,0,0
39,2013,2013-11-17,10,26.148,CHI,,BAL,W 23-20,*,0,0,,0,0.0,3,1
40,2013,2013-11-24,11,26.155,CHI,@,STL,L 21-42,*,0,0,,0,0.0,2,0
41,2013,2013-12-01,12,26.162,CHI,@,MIN,L 20-23,*,0,0,,0,0.5,2,2
42,2013,2013-12-09,13,26.170,CHI,,DAL,W 45-28,*,0,0,,0,0.0,2,0
43,2013,2013-12-15,14,26.176,CHI,@,CLE,W 38-31,*,0,0,,0,0.0,1,0
44,2013,2013-12-22,15,26.183,CHI,@,PHI,L 11-54,*,0,0,,0,1.0,1,0
45,2013,2013-12-29,16,26.190,CHI,,GNB,L 28-33,*,0,0,,0,0.0,3,0
