ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
11,2016,2016-11-27,11,22.271,KAN,@,DEN,W 30-27,,10,9,52,5.78,1,90.0%,5.20,1,3,3.00,1,0,0,,0,0,0,,0,0,,,1,86,86.00,1,2,28,14.00,0,3,18
12,2016,2016-12-04,12,22.278,KAN,@,ATL,W 29-28,*,6,5,53,10.60,0,83.3%,8.83,2,19,9.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,-1,-1.00,0,0,0
13,2016,2016-12-08,13,22.282,KAN,,OAK,W 21-13,,6,6,66,11.00,1,100.0%,11.00,1,2,2.00,0,0,0,,0,0,0,,0,0,,,1,25,25.00,0,6,99,16.50,1,2,12
14,2016,2016-12-18,14,22.292,KAN,,TEN,L 17-19,,3,0,0,,0,0.0%,0.00,1,68,68.00,1,0,0,,0,0,0,,0,0,,,0,0,,0,3,3,1.00,0,1,6
15,2016,2016-12-25,15,22.299,KAN,,DEN,W 33-10,,5,0,0,,0,0.0%,0.00,6,95,15.83,1,0,0,,0,0,0,,0,0,,,1,17,17.00,0,4,21,5.25,0,1,6
16,2016,2017-01-01,16,22.306,KAN,@,SDG,W 37-27,,7,5,46,9.20,0,71.4%,6.57,3,15,5.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,95,95.00,1,1,6
17,2017,2017-09-07,1,23.190,KAN,@,NWE,W 42-27,,8,7,133,19.00,1,87.5%,16.63,2,5,2.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,7,3.50,0,1,6
18,2017,2017-09-17,2,23.200,KAN,,PHI,W 27-20,*,6,4,43,10.75,0,66.7%,7.17,1,6,6.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,8,8.00,0,0,0
19,2017,2017-09-24,3,23.207,KAN,@,LAC,W 24-10,*,8,5,77,15.40,1,62.5%,9.63,3,13,4.33,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,10,5.00,0,1,6
20,2017,2017-10-02,4,23.215,KAN,,WAS,W 29-20,*,6,5,35,7.00,0,83.3%,5.83,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0.00,0,0,0
21,2017,2017-10-08,5,23.221,KAN,@,HOU,W 42-34,*,6,4,68,17.00,0,66.7%,11.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,75,37.50,1,1,6
22,2017,2017-10-15,6,23.228,KAN,,PIT,L 13-19,*,7,5,34,6.80,0,71.4%,4.86,1,-9,-9.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,39,13.00,0,0,0
23,2017,2017-10-19,7,23.232,KAN,@,OAK,L 30-31,,8,6,125,20.83,1,75.0%,15.63,2,7,3.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,13,6.50,0,1,6
24,2017,2017-10-30,8,23.243,KAN,,DEN,W 29-19,*,6,2,38,19.00,0,33.3%,6.33,0,0,,0,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,0,0,,0,1,0,0.00,0,0,0
25,2017,2017-11-05,9,23.249,KAN,@,DAL,L 17-28,*,4,2,64,32.00,1,50.0%,16.00,4,9,2.25,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0.00,0,1,6
26,2017,2017-11-19,10,23.263,KAN,@,NYG,L 9-12,*,7,7,68,9.71,0,100.0%,9.71,1,16,16.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,9,4.50,0,0,0
27,2017,2017-11-26,11,23.270,KAN,,BUF,L 10-16,*,11,7,41,5.86,0,63.6%,3.73,2,13,6.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,0,0.00,0,0,0
28,2017,2017-12-03,12,23.277,KAN,@,NYJ,L 31-38,*,9,6,185,30.83,2,66.7%,20.56,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,24,24.00,0,2,12
29,2017,2017-12-10,13,23.284,KAN,,OAK,W 26-15,*,6,4,75,18.75,0,66.7%,12.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,17,5.67,0,0,0
30,2017,2017-12-16,14,23.290,KAN,,LAC,W 30-13,*,6,5,88,17.60,1,83.3%,14.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,1,1.00,0,1,6
31,2017,2017-12-24,15,23.298,KAN,,MIA,W 29-13,*,7,6,109,18.17,0,85.7%,15.57,1,-1,-1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,1,1.00,0,0,0
32,2018,2018-09-09,1,24.192,KAN,@,LAC,W 38-28,*,8,7,169,24.14,2,87.5%,21.13,2,4,2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,95,47.50,1,3,18
33,2018,2018-09-16,2,24.199,KAN,@,PIT,W 42-37,*,6,5,90,18.00,1,83.3%,15.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0.00,0,1,6
34,2018,2018-09-23,3,24.206,KAN,,SFO,W 38-27,*,5,2,51,25.50,0,40.0%,10.20,2,5,2.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,5,5.00,0,0,0
