ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
83,1988,1988-10-30,9,28.341,NYG,@,DET,W 13-10,0,0,,0,,,,,,
84,1988,1988-11-06,10,28.348,NYG,,DAL,W 29-21,0,0,,0,,,,,,
85,1988,1988-11-13,11,28.355,NYG,@,PHO,L 17-24,0,0,,0,,,,,,
86,1988,1988-11-20,12,28.362,NYG,,PHI,L 17-23,0,0,,0,0,0,0.0,1,4,0
87,1988,1988-11-27,13,29.003,NYG,@,NOR,W 13-12,0,0,,0,0,0,0.0,1,3,0
88,1988,1988-12-04,14,29.010,NYG,,PHO,W 44-7,0,0,,0,0,0,0.0,1,39,0
89,1988,1988-12-11,15,29.017,NYG,,KAN,W 28-12,0,0,,0,,,,,,
90,1988,1988-12-18,16,29.024,NYG,@,NYJ,L 21-27,0,0,,0,,,,,,
91,1989,1989-09-11,1,29.291,NYG,@,WAS,W 27-24,,,,,,,,,,
92,1989,1989-09-17,2,29.297,NYG,,DET,W 24-14,,,,,,,,,,
93,1989,1989-09-24,3,29.304,NYG,,PHO,W 35-7,0,0,,0,1,6,0.0,1,58,1
94,1989,1989-10-01,4,29.311,NYG,@,DAL,W 30-13,,,,,,,,,,
95,1989,1989-10-08,5,29.318,NYG,@,PHI,L 19-21,,,,,,,,,,
96,1989,1989-10-15,6,29.325,NYG,,WAS,W 20-17,,,,,,,,,,
97,1989,1989-10-22,7,29.332,NYG,@,SDG,W 20-13,,,,,,,,,,
98,1989,1989-10-30,8,29.340,NYG,,MIN,W 24-14,0,0,,0,0,0,0.0,1,16,0
99,1989,1989-11-05,9,29.346,NYG,@,PHO,W 20-13,,,,,,,,,,
100,1989,1989-11-12,10,29.353,NYG,@,RAM,L 10-31,0,0,,0,0,0,0.0,1,37,0
101,1989,1989-11-19,11,29.360,NYG,,SEA,W 15-3,,,,,,,,,,
102,1989,1989-11-27,12,30.003,NYG,@,SFO,L 24-34,,,,,,,,,,
103,1989,1989-12-03,13,30.009,NYG,,PHI,L 17-24,,,,,,,,,,
104,1989,1989-12-10,14,30.016,NYG,@,DEN,W 14-7,,,,,,,,,,
105,1989,1989-12-16,15,30.022,NYG,,DAL,W 15-0,0,0,,0,0,0,0.0,1,7,0
106,1989,1989-12-24,16,30.030,NYG,,RAI,W 34-17,0,0,,0,0,0,0.0,1,17,0
107,1990,1990-09-09,1,30.289,HOU,@,ATL,L 27-47,,,,,,,,,,
108,1990,1990-09-16,2,30.296,HOU,@,PIT,L 9-20,,,,,,,,,,
109,1990,1990-09-23,3,30.303,HOU,,IND,W 24-10,,,,,,,,,,
110,1990,1990-09-30,4,30.310,HOU,@,SDG,W 17-7,,,,,,,,,,
111,1990,1990-10-07,5,30.317,HOU,,SFO,L 21-24,,,,,,,,,,
112,1990,1990-10-14,6,30.324,HOU,,CIN,W 48-17,0,0,,0,0,0,0.0,1,0,0
113,1990,1990-10-21,7,30.331,HOU,,NOR,W 23-10,,,,,,,,,,
114,1990,1990-10-28,8,30.338,HOU,,NYJ,L 12-17,0,0,,0,0,0,0.0,1,2,0
115,1990,1990-11-04,9,30.345,HOU,@,RAM,L 13-17,,,,,,,,,,
116,1990,1990-11-18,10,30.359,HOU,@,CLE,W 35-23,,,,,,,,,,
117,1990,1990-11-26,11,31.002,HOU,,BUF,W 27-24,0,0,,0,0,0,0.0,1,26,0
118,1990,1990-12-02,12,31.008,HOU,@,SEA,L 10-13,,,,,,,,,,
119,1990,1990-12-09,13,31.015,HOU,,CLE,W 58-14,0,0,,0,0,0,0.0,1,47,0
120,1990,1990-12-16,14,31.022,HOU,@,KAN,W 27-10,,,,,,,,,,
121,1990,1990-12-23,15,31.029,HOU,@,CIN,L 20-40,,,,,,,,,,
122,1990,1990-12-30,16,31.036,HOU,,PIT,W 34-14,,,,,,,,,,
