ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1965,1965-10-24,7,21.320,OAK,,BOS,W 30-21,0,0,,0,1,6,1,34,1
2,1965,1965-11-07,9,21.334,OAK,@,HOU,W 33-21,0,0,,0,0,0,1,29,0
3,1965,1965-11-21,11,21.348,OAK,@,DEN,W 28-20,0,0,,0,1,6,1,68,1
4,1967,1967-09-17,2,23.283,OAK,,BOS,W 35-7,0,0,,0,0,0,1,0,0
5,1968,1968-10-20,6,24.317,OAK,@,KAN,L 10-24,1,0,0.00,0,0,0,0,0,0
6,1969,1969-09-28,3,25.294,OAK,@,BOS,W 38-23,0,0,,0,0,0,1,0,0
7,1969,1969-11-23,11,25.350,OAK,@,KAN,W 27-24,0,0,,0,0,0,1,4,0
8,1970,1970-09-20,1,26.286,OAK,@,CIN,L 21-31,,,,,,,,,
9,1970,1970-09-27,2,26.293,OAK,@,SDG,T 27-27,,,,,,,,,
10,1970,1970-10-03,3,26.299,OAK,@,MIA,L 13-20,,,,,,,,,
11,1970,1970-10-11,4,26.307,OAK,,DEN,W 35-23,,,,,,,,,
12,1970,1970-10-19,5,26.315,OAK,,WAS,W 34-20,,,,,,,,,
13,1970,1970-10-25,6,26.321,OAK,,PIT,W 31-14,,,,,,,,,
14,1970,1970-11-01,7,26.328,OAK,@,KAN,T 17-17,,,,,,,,,
15,1970,1970-11-08,8,26.335,OAK,,CLE,W 23-20,,,,,,,,,
16,1970,1970-11-15,9,26.342,OAK,@,DEN,W 24-19,,,,,,,,,
17,1970,1970-11-22,10,26.349,OAK,,SDG,W 20-17,,,,,,,,,
18,1970,1970-11-26,11,26.353,OAK,@,DET,L 14-28,,,,,,,,,
19,1970,1970-12-06,12,26.363,OAK,@,NYJ,W 14-13,,,,,,,,,
20,1970,1970-12-12,13,27.004,OAK,,KAN,W 20-6,,,,,,,,,
21,1970,1970-12-20,14,27.012,OAK,,SFO,L 7-38,,,,,,,,,
22,1971,1971-09-19,1,27.285,OAK,@,NWE,L 6-20,,,,,,,,,
23,1971,1971-09-26,2,27.292,OAK,@,SDG,W 34-0,,,,,,,,,
24,1971,1971-10-04,3,27.300,OAK,@,CLE,W 34-20,,,,,,,,,
25,1971,1971-10-10,4,27.306,OAK,@,DEN,W 27-16,,,,,,,,,
26,1971,1971-10-17,5,27.313,OAK,,PHI,W 34-10,,,,,,,,,
27,1971,1971-10-24,6,27.320,OAK,,CIN,W 31-27,,,,,,,,,
28,1971,1971-10-31,7,27.327,OAK,,KAN,T 20-20,,,,,,,,,
29,1971,1971-11-07,8,27.334,OAK,@,NOR,T 21-21,,,,,,,,,
30,1972,1972-09-17,1,28.284,OAK,@,PIT,L 28-34,,,,,,,,,
31,1972,1972-09-24,2,28.291,OAK,@,GNB,W 20-14,,,,,,,,,
32,1972,1972-10-01,3,28.298,OAK,,SDG,T 17-17,,,,,,,,,
33,1972,1972-10-09,4,28.306,OAK,@,HOU,W 34-0,,,,,,,,,
34,1972,1972-10-15,5,28.312,OAK,,BUF,W 28-16,,,,,,,,,
35,1972,1972-11-12,9,28.340,OAK,@,CIN,W 20-14,,,,,,,,,
36,1972,1972-11-19,10,28.347,OAK,@,DEN,W 37-20,,,,,,,,,
37,1972,1972-11-26,11,28.354,OAK,,KAN,W 26-3,,,,,,,,,
38,1972,1972-12-03,12,28.361,OAK,@,SDG,W 21-19,,,,,,,,,
39,1972,1972-12-11,13,29.003,OAK,,NYJ,W 24-16,,,,,,,,,
40,1972,1972-12-17,14,29.009,OAK,,CHI,W 28-21,,,,,,,,,
