ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
38,1980,1980-09-28,4,26.210,TAM,,CLE,L 27-34,0,0,,0,1,26,26.00,0,0,0,,0,0,0,,0,0,0
39,1980,1980-10-06,5,26.218,TAM,@,CHI,L 0-23,,,,,,,,,,,,,,,,,,
40,1980,1980-10-12,6,26.224,TAM,,GNB,T 14-14,,,,,,,,,,,,,,,,,,
41,1980,1980-10-19,7,26.231,TAM,@,HOU,L 14-20,1,12,12.00,0,1,-4,-4.00,0,0,0,,0,0,0,,0,0,0
42,1980,1980-10-26,8,26.238,TAM,@,SFO,W 24-23,1,12,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
43,1980,1980-11-02,9,26.245,TAM,,NYG,W 30-13,2,38,19.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
44,1980,1980-11-09,10,26.252,TAM,,PIT,L 21-24,2,25,12.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
45,1980,1980-11-16,11,26.259,TAM,@,MIN,L 30-38,3,93,31.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
46,1980,1980-11-23,12,26.266,TAM,,DET,L 10-24,1,14,14.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
47,1980,1980-11-30,13,26.273,TAM,@,GNB,W 20-17,1,17,17.00,1,1,2,2.00,0,0,0,,0,0,0,,0,1,6
48,1980,1980-12-07,14,26.280,TAM,,MIN,L 10-21,4,46,11.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
49,1980,1980-12-14,15,26.287,TAM,@,DET,L 14-27,,,,,,,,,,,,,,,,,,
50,1980,1980-12-20,16,26.293,TAM,,CHI,L 13-14,4,54,13.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
