ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1966,1966-09-11,1,21.291,MIN,@,SFO,T 20-20,1,4,4.00,0,0,0,,0,3,58,19.33,0,0,0,,0,0,0
2,1966,1966-09-18,2,21.298,MIN,,BAL,L 23-38,0,0,,0,0,0,,0,1,21,21.00,0,0,0,,0,0,0
3,1966,1966-09-25,3,21.305,MIN,@,DAL,L 17-28,6,5,0.83,0,5,80,16.00,1,0,0,,0,0,0,,0,1,6
4,1966,1966-10-02,4,21.312,MIN,,CHI,L 10-13,6,31,5.17,0,6,50,8.33,0,0,0,,0,2,4,2.00,0,0,0
5,1966,1966-10-16,5,21.326,MIN,,RAM,W 35-7,13,14,1.08,1,3,34,11.33,1,0,0,,0,0,0,,0,2,12
6,1966,1966-10-23,6,21.333,MIN,@,BAL,L 17-20,4,13,3.25,0,1,2,2.00,0,0,0,,0,0,0,,0,0,0
7,1966,1966-10-30,7,21.340,MIN,,SFO,W 28-3,6,20,3.33,0,2,47,23.50,0,0,0,,0,0,0,,0,0,0
8,1966,1966-11-06,8,21.347,MIN,@,GNB,W 20-17,1,2,2.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
9,1966,1966-11-20,10,21.361,MIN,@,RAM,L 6-21,2,5,2.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
10,1966,1966-11-27,11,22.003,MIN,,GNB,L 16-28,11,40,3.64,0,3,37,12.33,0,0,0,,0,0,0,,0,0,0
11,1966,1966-12-04,12,22.010,MIN,,ATL,L 13-20,7,12,1.71,0,0,0,,0,0,0,,0,0,0,,0,0,0
12,1967,1967-10-29,7,22.339,MIN,@,ATL,L 20-21,0,0,,0,0,0,,0,2,57,28.50,0,0,0,,0,0,0
13,1967,1967-11-19,10,22.360,MIN,@,CLE,L 10-14,0,0,,0,1,7,7.00,0,0,0,,0,0,0,,0,0,0
14,1967,1967-11-26,11,23.002,MIN,@,PIT,W 41-27,4,10,2.50,0,3,29,9.67,0,1,14,14.00,0,0,0,,0,0,0
15,1968,1968-09-14,1,23.295,MIN,,ATL,W 47-7,1,2,2.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
16,1968,1968-09-22,2,23.303,MIN,@,GNB,W 26-13,11,33,3.00,0,1,6,6.00,0,0,0,,0,0,0,,0,0,0
17,1968,1968-09-29,3,23.310,MIN,,CHI,L 17-27,1,1,1.00,0,2,26,13.00,0,0,0,,0,0,0,,0,0,0
18,1968,1968-10-06,4,23.317,MIN,,DET,W 24-10,10,30,3.00,1,3,10,3.33,0,0,0,,0,0,0,,0,1,6
19,1968,1968-10-13,5,23.324,MIN,@,NOR,L 17-20,3,1,0.33,0,1,6,6.00,0,0,0,,0,0,0,,0,0,0
