ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
21,2011,2011-10-24,6,24.091,BAL,@,JAX,L 7-12,*,5,4,23,5.75,0,80.0%,4.60,0,0,,0,0,0,0.0,0,0
22,2011,2011-10-30,7,24.097,BAL,,ARI,W 30-27,*,9,6,46,7.67,0,66.7%,5.11,0,0,,0,0,0,0.0,1,0
23,2011,2011-11-06,8,24.104,BAL,@,PIT,W 23-20,*,5,2,8,4.00,0,40.0%,1.60,0,0,,0,0,0,0.0,0,0
24,2011,2011-11-13,9,24.111,BAL,@,SEA,L 17-22,*,14,10,79,7.90,2,71.4%,5.64,0,0,,0,2,12,0.0,0,0
25,2011,2011-11-20,10,24.118,BAL,,CIN,W 31-24,*,3,2,21,10.50,0,66.7%,7.00,0,0,,0,0,0,0.0,0,0
26,2011,2011-11-24,11,24.122,BAL,,SFO,W 16-6,*,2,1,15,15.00,0,50.0%,7.50,0,0,,0,0,0,0.0,0,0
27,2011,2011-12-04,12,24.132,BAL,@,CLE,W 24-10,*,4,3,47,15.67,0,75.0%,11.75,0,0,,0,0,0,0.0,0,0
28,2011,2011-12-11,13,24.139,BAL,,IND,W 24-10,*,2,2,19,9.50,0,100.0%,9.50,0,0,,0,0,0,0.0,0,0
29,2011,2011-12-18,14,24.146,BAL,@,SDG,L 14-34,*,4,3,36,12.00,1,75.0%,9.00,0,0,,0,1,6,0.0,0,0
30,2011,2011-12-24,15,24.152,BAL,,CLE,W 20-14,*,5,2,14,7.00,1,40.0%,2.80,0,0,,0,1,6,0.0,0,0
31,2011,2012-01-01,16,24.160,BAL,@,CIN,W 24-16,*,1,1,20,20.00,0,100.0%,20.00,0,0,,0,0,0,0.0,0,0
32,2012,2012-09-10,1,25.047,BAL,,CIN,W 44-13,,3,2,22,11.00,0,66.7%,7.33,0,0,,0,0,0,0.0,0,0
33,2012,2012-09-16,2,25.053,BAL,@,PHI,L 23-24,,4,1,23,23.00,0,25.0%,5.75,0,0,,0,0,0,0.0,0,0
34,2012,2012-09-23,3,25.060,BAL,,NWE,W 31-30,*,2,2,5,2.50,0,100.0%,2.50,0,0,,0,0,0,0.0,0,0
35,2012,2012-09-27,4,25.064,BAL,,CLE,W 23-16,*,,,,,,0.0%,,,,,,,,,,
36,2012,2012-10-07,5,25.074,BAL,@,KAN,W 9-6,*,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,0.0,0,0
37,2012,2012-10-14,6,25.081,BAL,,DAL,W 31-29,*,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,0.0,0,0
38,2012,2012-10-21,7,25.088,BAL,@,HOU,L 13-43,*,5,1,5,5.00,0,20.0%,1.00,0,0,,0,0,0,0.0,0,0
39,2012,2012-11-04,8,25.102,BAL,@,CLE,W 25-15,*,3,2,11,5.50,0,66.7%,3.67,0,0,,0,0,0,0.0,0,0
40,2012,2012-11-11,9,25.109,BAL,,OAK,W 55-20,*,2,2,59,29.50,0,100.0%,29.50,0,0,,0,0,0,0.0,0,0
41,2012,2012-11-18,10,25.116,BAL,@,PIT,W 13-10,*,2,2,8,4.00,0,100.0%,4.00,0,0,,0,0,0,0.0,0,0
42,2012,2012-11-25,11,25.123,BAL,@,SDG,W 16-13,*,,,,,,0.0%,,,,,,,,,,
43,2012,2012-12-23,15,25.151,BAL,,NYG,W 33-14,*,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,0.0,0,0
44,2012,2012-12-30,16,25.158,BAL,@,CIN,L 17-23,*,8,6,64,10.67,0,75.0%,8.00,0,0,,0,0,0,0.0,0,0
45,2013,2013-09-05,1,26.042,BAL,@,DEN,L 27-49,*,5,1,13,13.00,0,20.0%,2.60,0,0,,0,0,0,0.0,0,0
46,2013,2013-09-15,2,26.052,BAL,,CLE,W 14-6,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
47,2013,2013-09-22,3,26.059,BAL,,HOU,W 30-9,*,,,,,,0.0%,,,,,,,,,,
48,2013,2013-09-29,4,26.066,BAL,@,BUF,L 20-23,*,3,2,12,6.00,0,66.7%,4.00,0,0,,0,0,0,0.0,0,1
49,2013,2013-10-06,5,26.073,BAL,@,MIA,W 26-23,*,2,2,51,25.50,0,100.0%,25.50,0,0,,0,0,0,0.0,0,0
50,2013,2013-10-13,6,26.080,BAL,,GNB,L 17-19,,,,,,,0.0%,,,,,,,,,,
51,2013,2013-10-20,7,26.087,BAL,@,PIT,L 16-19,*,2,2,17,8.50,0,100.0%,8.50,0,0,,0,0,0,0.0,0,0
52,2013,2013-11-03,8,26.101,BAL,@,CLE,L 18-24,*,3,1,3,3.00,0,33.3%,1.00,0,0,,0,0,0,0.0,0,0
53,2013,2013-11-10,9,26.108,BAL,,CIN,W 20-17,*,4,3,28,9.33,0,75.0%,7.00,0,0,,0,0,0,0.0,1,0
54,2013,2013-11-17,10,26.115,BAL,@,CHI,L 20-23,*,3,1,16,16.00,0,33.3%,5.33,1,0,0.00,0,0,0,0.0,0,0
55,2013,2013-11-24,11,26.122,BAL,,NYJ,W 19-3,*,5,3,55,18.33,0,60.0%,11.00,0,0,,0,0,0,0.0,0,0
56,2013,2013-11-28,12,26.126,BAL,,PIT,W 22-20,*,2,1,16,16.00,0,50.0%,8.00,0,0,,0,0,0,0.0,0,0
57,2013,2013-12-08,13,26.136,BAL,,MIN,W 29-26,*,5,2,8,4.00,1,40.0%,1.60,0,0,,0,1,6,0.0,1,0
58,2013,2013-12-16,14,26.144,BAL,@,DET,W 18-16,*,3,3,10,3.33,0,100.0%,3.33,0,0,,0,0,0,0.0,0,0
59,2013,2013-12-22,15,26.150,BAL,,NWE,L 7-41,*,5,4,44,11.00,0,80.0%,8.80,0,0,,0,0,0,0.0,0,0
60,2013,2013-12-29,16,26.157,BAL,@,CIN,L 17-34,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,1,0
61,2014,2014-09-07,1,27.044,CAR,@,TAM,W 20-14,,,,,,,0.0%,,,,,,,,,,
62,2014,2014-09-14,2,27.051,CAR,,DET,W 24-7,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
63,2014,2014-09-21,3,27.058,CAR,,PIT,L 19-37,,,,,,,0.0%,,,,,,,,,,
64,2014,2014-09-28,4,27.065,CAR,@,BAL,L 10-38,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,1,0
65,2014,2014-10-05,5,27.072,CAR,,CHI,W 31-24,*,2,2,16,8.00,0,100.0%,8.00,0,0,,0,0,0,0.0,0,0
66,2014,2014-10-12,6,27.079,CAR,@,CIN,T 37-37,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
67,2014,2014-10-19,7,27.086,CAR,@,GNB,L 17-38,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
68,2014,2014-10-26,8,27.093,CAR,,SEA,L 9-13,*,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0,0.0,0,0
69,2014,2014-10-30,9,27.097,CAR,,NOR,L 10-28,*,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
70,2014,2014-11-10,10,27.108,CAR,@,PHI,L 21-45,*,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,0.0,0,0
71,2014,2014-11-16,11,27.114,CAR,,ATL,L 17-19,*,2,2,20,10.00,0,100.0%,10.00,0,0,,0,0,0,0.0,0,0
72,2014,2014-11-30,12,27.128,CAR,@,MIN,L 13-31,,,,,,,0.0%,,,,,,,,,,
73,2014,2014-12-07,13,27.135,CAR,@,NOR,W 41-10,,2,1,10,10.00,0,50.0%,5.00,0,0,,0,0,0,0.0,0,0
74,2014,2014-12-14,14,27.142,CAR,,TAM,W 19-17,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
75,2014,2014-12-21,15,27.149,CAR,,CLE,W 17-13,,2,2,44,22.00,0,100.0%,22.00,0,0,,0,0,0,0.0,0,0
76,2014,2014-12-28,16,27.156,CAR,@,ATL,W 34-3,*,1,1,5,5.00,1,100.0%,5.00,0,0,,0,1,6,0.0,0,0
77,2015,2015-09-13,1,28.050,CAR,@,JAX,W 20-9,*,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,0.0,0,0
78,2015,2015-09-20,2,28.057,CAR,,HOU,W 24-17,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
79,2015,2015-09-27,3,28.064,CAR,,NOR,W 27-22,,3,2,19,9.50,0,66.7%,6.33,0,0,,0,0,0,0.0,0,0
80,2015,2015-10-04,4,28.071,CAR,@,TAM,W 37-23,,2,1,11,11.00,0,50.0%,5.50,0,0,,0,1,6,0.0,0,0
81,2015,2015-10-18,5,28.085,CAR,@,SEA,W 27-23,,4,3,24,8.00,0,75.0%,6.00,0,0,,0,0,0,0.0,0,0
82,2015,2015-10-25,6,28.092,CAR,,PHI,W 27-16,*,0,0,0,,0,0.0%,,1,0,0.00,0,0,0,0.0,0,0
83,2015,2015-11-02,7,28.100,CAR,,IND,W 29-26,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
84,2015,2015-11-08,8,28.106,CAR,,GNB,W 37-29,*,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0,0.0,0,0
85,2015,2015-11-15,9,28.113,CAR,@,TEN,W 27-10,*,3,3,21,7.00,1,100.0%,7.00,0,0,,0,1,6,0.0,0,0
86,2015,2015-11-22,10,28.120,CAR,,WAS,W 44-16,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
87,2015,2015-11-26,11,28.124,CAR,@,DAL,W 33-14,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
88,2015,2015-12-06,12,28.134,CAR,@,NOR,W 41-38,*,3,3,27,9.00,0,100.0%,9.00,0,0,,0,0,0,0.0,0,0
89,2015,2015-12-13,13,28.141,CAR,,ATL,W 38-0,*,1,1,4,4.00,1,100.0%,4.00,0,0,,0,1,6,0.0,0,0
90,2015,2015-12-20,14,28.148,CAR,@,NYG,W 38-35,*,0,0,0,,0,0.0%,,1,1,1.00,0,0,0,0.0,0,0
91,2015,2015-12-27,15,28.155,CAR,@,ATL,L 13-20,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
92,2015,2016-01-03,16,28.162,CAR,,TAM,W 38-10,,3,2,0,0.00,0,66.7%,0.00,0,0,,0,0,0,0.0,0,0
93,2016,2016-09-08,1,29.045,CAR,@,DEN,L 20-21,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
94,2016,2016-09-18,2,29.055,CAR,,SFO,W 46-27,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
95,2016,2016-09-25,3,29.062,CAR,,MIN,L 10-22,,1,1,23,23.00,0,100.0%,23.00,0,0,,0,0,0,0.0,0,0
96,2016,2016-10-02,4,29.069,CAR,@,ATL,L 33-48,,2,2,17,8.50,0,100.0%,8.50,0,0,,0,0,0,0.0,0,0
97,2016,2016-10-10,5,29.077,CAR,,TAM,L 14-17,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
98,2016,2016-10-16,6,29.083,CAR,@,NOR,L 38-41,,4,3,23,7.67,1,75.0%,5.75,0,0,,0,1,6,0.0,0,0
99,2016,2016-10-30,7,29.097,CAR,,ARI,W 30-20,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
100,2016,2016-11-06,8,29.104,CAR,@,LAR,W 13-10,*,3,2,17,8.50,0,66.7%,5.67,0,0,,0,0,0,0.0,0,0
101,2016,2016-11-13,9,29.111,CAR,,KAN,L 17-20,*,2,1,26,26.00,0,50.0%,13.00,0,0,,0,0,0,0.0,0,0
102,2016,2016-11-17,10,29.115,CAR,,NOR,W 23-20,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
103,2016,2016-11-27,11,29.125,CAR,@,OAK,L 32-35,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
104,2016,2016-12-04,12,29.132,CAR,@,SEA,L 7-40,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
105,2016,2016-12-11,13,29.139,CAR,,SDG,W 28-16,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
106,2016,2016-12-19,14,29.147,CAR,@,WAS,W 26-15,,1,1,28,28.00,0,100.0%,28.00,0,0,,0,0,0,0.0,0,0
107,2016,2016-12-24,15,29.152,CAR,,ATL,L 16-33,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
108,2016,2017-01-01,16,29.160,CAR,@,TAM,L 16-17,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
109,2017,2017-09-10,1,30.047,CAR,@,SFO,W 23-3,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
110,2017,2017-09-17,2,30.054,CAR,,BUF,W 9-3,*,3,2,26,13.00,0,66.7%,8.67,0,0,,0,0,0,0.0,0,0
111,2017,2017-09-24,3,30.061,CAR,,NOR,L 13-34,*,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,0.0,0,0
112,2017,2017-10-01,4,30.068,CAR,@,NWE,W 33-30,*,4,3,62,20.67,0,75.0%,15.50,0,0,,0,0,0,0.0,0,0
113,2017,2017-10-08,5,30.075,CAR,@,DET,W 27-24,*,5,5,175,35.00,0,100.0%,35.00,0,0,,0,0,0,0.0,0,0
114,2017,2017-10-12,6,30.079,CAR,,PHI,L 23-28,*,8,4,36,9.00,0,50.0%,4.50,0,0,,0,0,0,0.0,0,0
115,2017,2017-10-22,7,30.089,CAR,@,CHI,L 3-17,*,5,3,18,6.00,0,60.0%,3.60,0,0,,0,0,0,0.0,0,0
116,2017,2017-10-29,8,30.096,CAR,@,TAM,W 17-3,*,5,4,24,6.00,0,80.0%,4.80,0,0,,0,0,0,0.0,0,0
117,2017,2017-11-05,9,30.103,CAR,,ATL,W 20-17,*,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
118,2017,2017-11-13,10,30.111,CAR,,MIA,W 45-21,*,5,3,33,11.00,1,60.0%,6.60,0,0,,0,1,6,0.0,0,0
119,2017,2017-11-26,11,30.124,CAR,@,NYJ,W 35-27,*,3,1,15,15.00,0,33.3%,5.00,0,0,,0,0,0,0.0,0,0
120,2017,2017-12-03,12,30.131,CAR,@,NOR,L 21-31,*,2,2,18,9.00,0,100.0%,9.00,0,0,,0,0,0,0.0,0,0
121,2017,2017-12-10,13,30.138,CAR,,MIN,W 31-24,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
122,2017,2017-12-17,14,30.145,CAR,,GNB,W 31-24,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
123,2017,2017-12-24,15,30.152,CAR,,TAM,W 22-19,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
124,2017,2017-12-31,16,30.159,CAR,@,ATL,L 10-22,*,3,2,22,11.00,0,66.7%,7.33,0,0,,0,0,0,0.0,0,0
125,2018,2018-09-23,3,31.060,SEA,,DAL,W 24-13,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
