ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2012,2012-09-09,1,22.048,CLE,,PHI,L 16-17,,0.0,0,0,0,0,0
2,2012,2012-09-16,2,22.055,CLE,@,CIN,L 27-34,,0.0,0,0,0,0,0
3,2012,2012-09-23,3,22.062,CLE,,BUF,L 14-24,,0.0,0,0,0,0,0
4,2012,2012-09-27,4,22.066,CLE,@,BAL,L 16-23,,0.0,0,0,0,0,0
5,2012,2012-10-07,5,22.076,CLE,@,NYG,L 27-41,,0.0,0,0,0,0,0
6,2012,2012-10-14,6,22.083,CLE,,CIN,W 34-24,,0.0,0,0,0,0,0
7,2012,2012-10-21,7,22.090,CLE,@,IND,L 13-17,,,,,,,
8,2012,2012-10-28,8,22.097,CLE,,SDG,W 7-6,,0.0,0,0,0,0,0
9,2012,2012-11-04,9,22.104,CLE,,BAL,L 15-25,,0.0,0,0,0,0,0
10,2012,2012-11-18,10,22.118,CLE,@,DAL,L 20-23,,0.0,3,0,0,0,0
11,2012,2012-11-25,11,22.125,CLE,,PIT,W 20-14,,0.0,0,0,0,0,0
12,2012,2012-12-02,12,22.132,CLE,@,OAK,W 20-17,,0.0,0,0,0,0,0
13,2012,2012-12-09,13,22.139,CLE,,KAN,W 30-7,,0.0,0,0,0,0,0
14,2012,2012-12-16,14,22.146,CLE,,WAS,L 21-38,,0.0,0,0,0,0,0
15,2012,2012-12-23,15,22.153,CLE,@,DEN,L 12-34,,0.0,0,0,0,0,0
16,2012,2012-12-30,16,22.160,CLE,@,PIT,L 10-24,,,,,,,
17,2013,2013-09-08,1,23.047,CLE,,MIA,L 10-23,,0.0,1,1,0,0,0
18,2013,2013-09-15,2,23.054,CLE,@,BAL,L 6-14,,,,,,,
19,2013,2013-09-22,3,23.061,CLE,@,MIN,W 31-27,,0.0,2,0,0,0,0
20,2013,2013-09-29,4,23.068,CLE,,CIN,W 17-6,,0.0,1,0,0,0,0
21,2013,2013-10-03,5,23.072,CLE,,BUF,W 37-24,,,,,,,
22,2013,2013-10-13,6,23.082,CLE,,DET,L 17-31,,0.0,1,0,0,0,0
23,2013,2013-10-20,7,23.089,CLE,@,GNB,L 13-31,,,,,,,
24,2013,2013-10-27,8,23.096,CLE,@,KAN,L 17-23,,0.0,2,0,0,0,0
25,2013,2013-11-03,9,23.103,CLE,,BAL,W 24-18,,,,,,,
26,2013,2013-11-17,10,23.117,CLE,@,CIN,L 20-41,,,,,,,
27,2013,2013-11-24,11,23.124,CLE,,PIT,L 11-27,,0.0,1,1,0,0,0
28,2013,2013-12-01,12,23.131,CLE,,JAX,L 28-32,,,,,,,
29,2013,2013-12-08,13,23.138,CLE,@,NWE,L 26-27,,0.0,1,1,0,0,0
30,2013,2013-12-15,14,23.145,CLE,,CHI,L 31-38,,,,,,,
31,2013,2013-12-22,15,23.152,CLE,@,NYJ,L 13-24,,,,,,,
32,2013,2013-12-29,16,23.159,CLE,@,PIT,L 7-20,,0.0,2,0,0,0,0
33,2014,2014-09-07,1,24.046,CLE,@,PIT,L 27-30,,0.0,0,1,0,0,0
34,2014,2014-09-14,2,24.053,CLE,,NOR,W 26-24,,0.0,1,0,0,0,0
35,2014,2014-09-21,3,24.060,CLE,,BAL,L 21-23,,,,,,,
36,2014,2014-10-05,4,24.074,CLE,@,TEN,W 29-28,,0.0,1,0,0,0,0
37,2014,2014-10-12,5,24.081,CLE,,PIT,W 31-10,,0.0,0,1,0,0,0
38,2014,2014-10-19,6,24.088,CLE,@,JAX,L 6-24,,,,,,,
39,2014,2014-10-26,7,24.095,CLE,,OAK,W 23-13,,0.0,0,1,0,0,0
40,2014,2014-11-02,8,24.102,CLE,,TAM,W 22-17,,0.0,0,1,0,0,0
41,2014,2014-11-23,11,24.123,CLE,@,ATL,W 26-24,,0.0,1,0,0,0,0
42,2014,2014-11-30,12,24.130,CLE,@,BUF,L 10-26,,,,,,,
43,2014,2014-12-07,13,24.137,CLE,,IND,L 24-25,,0.0,1,1,0,0,0
44,2014,2014-12-14,14,24.144,CLE,,CIN,L 0-30,,0.0,1,0,0,0,0
45,2014,2014-12-21,15,24.151,CLE,@,CAR,L 13-17,,0.0,0,2,0,0,0
46,2014,2014-12-28,16,24.158,CLE,@,BAL,L 10-20,,,,,,,
47,2015,2015-09-13,1,25.052,CLE,@,NYJ,L 10-31,,0.0,0,0,0,0,0
48,2015,2015-09-20,2,25.059,CLE,,TEN,W 28-14,,0.0,0,0,0,0,0
49,2015,2015-09-27,3,25.066,CLE,,OAK,L 20-27,,0.0,0,0,0,0,0
50,2015,2015-10-04,4,25.073,CLE,@,SDG,L 27-30,,0.0,3,0,0,0,0
51,2015,2015-10-11,5,25.080,CLE,@,BAL,W 33-30,,0.0,0,0,0,0,0
52,2015,2015-10-18,6,25.087,CLE,,DEN,L 23-26,,0.0,0,0,0,0,0
53,2015,2015-10-25,7,25.094,CLE,@,STL,L 6-24,,0.0,0,0,0,0,0
54,2015,2015-11-01,8,25.101,CLE,,ARI,L 20-34,,0.0,3,1,0,0,0
55,2015,2015-11-05,9,25.105,CLE,@,CIN,L 10-31,,0.0,0,0,0,0,0
56,2015,2015-11-15,10,25.115,CLE,@,PIT,L 9-30,,0.0,0,0,0,0,0
57,2015,2015-11-30,11,25.130,CLE,,BAL,L 27-33,,0.0,0,0,0,0,0
58,2015,2015-12-06,12,25.136,CLE,,CIN,L 3-37,,0.0,0,0,0,0,0
59,2015,2015-12-13,13,25.143,CLE,,SFO,W 24-10,,0.0,1,0,0,0,0
60,2015,2015-12-20,14,25.150,CLE,@,SEA,L 13-30,,0.0,1,1,0,0,0
61,2015,2015-12-27,15,25.157,CLE,@,KAN,L 13-17,,0.0,0,0,0,0,0
62,2015,2016-01-03,16,25.164,CLE,,PIT,L 12-28,,0.0,0,0,0,0,0
63,2016,2016-09-11,1,26.050,DET,@,IND,W 39-35,,0.0,0,0,0,0,0
64,2016,2016-09-18,2,26.057,DET,,TEN,L 15-16,,0.0,0,0,0,0,0
65,2016,2016-09-25,3,26.064,DET,@,GNB,L 27-34,,0.0,0,0,0,0,0
66,2016,2016-10-02,4,26.071,DET,@,CHI,L 14-17,,0.0,0,0,0,0,0
67,2016,2016-10-09,5,26.078,DET,,PHI,W 24-23,,0.0,0,0,0,0,0
68,2016,2016-10-16,6,26.085,DET,,LAR,W 31-28,,0.0,1,0,0,0,0
69,2016,2016-10-23,7,26.092,DET,,WAS,W 20-17,,0.0,4,1,0,0,0
70,2016,2016-10-30,8,26.099,DET,@,HOU,L 13-20,*,0.0,3,0,1,3,0
71,2016,2016-11-06,9,26.106,DET,@,MIN,W 22-16,*,0.0,3,0,0,0,0
72,2016,2016-11-20,10,26.120,DET,,JAX,W 26-19,,0.0,0,0,0,0,0
73,2016,2016-11-24,11,26.124,DET,,MIN,W 16-13,,0.0,0,0,0,0,0
74,2016,2016-12-04,12,26.134,DET,@,NOR,W 28-13,,0.0,0,0,0,0,0
75,2016,2016-12-11,13,26.141,DET,,CHI,W 20-17,,0.0,0,0,0,0,0
76,2016,2016-12-18,14,26.148,DET,@,NYG,L 6-17,,0.0,0,0,0,0,0
77,2016,2016-12-26,15,26.156,DET,@,DAL,L 21-42,*,0.0,5,1,0,0,0
78,2016,2017-01-01,16,26.162,DET,,GNB,L 24-31,,0.0,0,0,0,0,0
79,2017,2017-09-07,1,27.046,NWE,,KAN,L 27-42,,0.0,0,0,0,0,0
80,2017,2017-09-17,2,27.056,NWE,@,NOR,W 36-20,,0.0,0,0,0,0,0
81,2017,2017-09-24,3,27.063,NWE,,HOU,W 36-33,,0.0,0,0,0,0,0
82,2017,2017-10-01,4,27.070,NWE,,CAR,L 30-33,,0.0,0,0,0,0,0
83,2017,2017-10-05,5,27.074,NWE,@,TAM,W 19-14,,0.0,0,0,0,0,0
84,2017,2017-10-15,6,27.084,NWE,@,NYJ,W 24-17,*,0.0,3,2,0,0,0
85,2017,2017-10-22,7,27.091,NWE,,ATL,W 23-7,*,0.0,6,2,0,0,0
86,2017,2017-10-29,8,27.098,NWE,,LAC,W 21-13,*,0.0,4,1,0,0,0
87,2017,2017-11-12,9,27.112,NWE,@,DEN,W 41-16,,0.0,0,0,0,0,0
88,2017,2017-11-19,10,27.119,NWE,@,OAK,W 33-8,,0.0,1,0,0,0,0
89,2017,2017-11-26,11,27.126,NWE,,MIA,W 35-17,,0.0,0,0,0,0,0
90,2017,2017-12-03,12,27.133,NWE,@,BUF,W 23-3,,0.0,0,0,0,0,0
91,2017,2017-12-11,13,27.141,NWE,@,MIA,L 20-27,,0.0,0,0,0,0,0
92,2017,2017-12-17,14,27.147,NWE,@,PIT,W 27-24,,0.0,0,0,0,0,0
93,2017,2017-12-24,15,27.154,NWE,,BUF,W 37-16,,0.0,0,0,0,0,0
94,2017,2017-12-31,16,27.161,NWE,,NYJ,W 26-6,,0.0,1,0,0,0,0
95,2018,2018-09-09,1,28.048,HOU,@,NWE,L 20-27,,0.0,0,0,0,0,0
96,2018,2018-09-16,2,28.055,HOU,@,TEN,L 17-20,,0.0,0,0,0,0,0
97,2018,2018-09-23,3,28.062,HOU,,NYG,L 22-27,,0.0,0,0,0,0,0
