ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,1993,1993-10-17,6,23.029,DET,,SEA,W 30-10,
2,1993,1993-10-24,7,23.036,DET,@,RAM,W 16-13,
3,1993,1993-11-07,9,23.050,DET,,TAM,W 23-0,
4,1993,1993-12-05,12,23.078,DET,,MIN,L 0-13,
5,1993,1993-12-12,13,23.085,DET,@,PHO,W 21-14,
6,1993,1993-12-19,14,23.092,DET,,SFO,L 17-55,
7,1993,1993-12-26,15,23.099,DET,@,CHI,W 20-14,
8,1993,1994-01-02,16,23.106,DET,,GNB,W 30-20,
9,1994,1994-12-10,14,24.083,DET,@,NYJ,W 18-7,
10,1994,1994-12-17,15,24.090,DET,,MIN,W 41-19,
11,1995,1995-09-03,1,24.350,DET,@,PIT,L 20-23,
12,1995,1995-09-10,2,24.357,DET,@,MIN,L 10-20,
13,1995,1995-09-17,3,24.364,DET,,ARI,L 17-20,
14,1995,1995-09-25,4,25.007,DET,,SFO,W 27-24,
15,1995,1995-10-08,5,25.020,DET,,CLE,W 38-20,
16,1995,1995-10-15,6,25.027,DET,@,GNB,L 21-30,
17,1995,1995-10-22,7,25.034,DET,@,WAS,L 30-36,
18,1995,1995-10-29,8,25.041,DET,,GNB,W 24-16,
19,1995,1995-11-05,9,25.048,DET,@,ATL,L 22-34,
20,1995,1995-11-12,10,25.055,DET,,TAM,W 27-24,
21,1995,1995-11-19,11,25.062,DET,@,CHI,W 24-17,
22,1995,1995-11-23,12,25.066,DET,,MIN,W 44-38,
23,1995,1995-12-04,13,25.077,DET,,CHI,W 27-7,
24,1995,1995-12-10,14,25.083,DET,@,HOU,W 24-17,
25,1995,1995-12-17,15,25.090,DET,,JAX,W 44-0,
26,1995,1995-12-23,16,25.096,DET,@,TAM,W 37-10,
27,1996,1996-09-01,1,25.349,DET,@,MIN,L 13-17,
28,1996,1996-09-08,2,25.356,DET,,TAM,W 21-6,
29,1996,1996-09-15,3,25.363,DET,@,PHI,L 17-24,
30,1996,1996-09-22,4,26.004,DET,,CHI,W 35-16,
31,1996,1996-09-29,5,26.011,DET,@,TAM,W 27-0,
32,1996,1996-10-06,6,26.018,DET,,ATL,W 28-24,
33,1996,1996-10-13,7,26.025,DET,@,OAK,L 21-37,
34,1996,1996-10-27,8,26.039,DET,,NYG,L 7-35,
35,1996,1996-11-03,9,26.046,DET,@,GNB,L 18-28,
36,1996,1996-11-11,10,26.054,DET,@,SDG,L 21-27,
37,1996,1996-11-24,12,26.067,DET,@,CHI,L 14-31,
38,1996,1996-11-28,13,26.071,DET,,KAN,L 24-28,
39,1996,1996-12-08,14,26.081,DET,,MIN,L 22-24,
40,1996,1996-12-15,15,26.088,DET,,GNB,L 3-31,
41,1996,1996-12-23,16,26.096,DET,@,SFO,L 14-24,
42,1997,1997-08-31,1,26.347,DET,,ATL,W 28-17,
43,1997,1997-09-07,2,26.354,DET,,TAM,L 17-24,
44,1997,1997-09-14,3,26.361,DET,@,CHI,W 32-7,
45,1997,1997-09-21,4,27.003,DET,@,NOR,L 17-35,
46,1997,1997-09-28,5,27.010,DET,,GNB,W 26-15,
47,1997,1997-10-05,6,27.017,DET,@,BUF,L 13-22,
48,1997,1997-10-12,7,27.024,DET,@,TAM,W 27-9,
49,1997,1997-10-19,8,27.031,DET,,NYG,L 20-26,
50,1997,1997-11-02,9,27.045,DET,@,GNB,L 10-20,
51,1997,1997-11-09,10,27.052,DET,@,WAS,L 7-30,
52,1997,1997-11-16,11,27.059,DET,,MIN,W 38-15,
53,1997,1997-11-23,12,27.066,DET,,IND,W 32-10,
54,1997,1997-11-27,13,27.070,DET,,CHI,W 55-20,
55,1997,1997-12-07,14,27.080,DET,@,MIA,L 30-33,
56,1997,1997-12-14,15,27.087,DET,@,MIN,W 14-13,
57,1997,1997-12-21,16,27.094,DET,,NYJ,W 13-10,
58,1998,1998-09-06,1,27.353,DET,@,GNB,L 19-38,
59,1998,1998-09-13,2,27.360,DET,,CIN,L 28-34,
60,1998,1998-09-20,3,28.002,DET,@,MIN,L 6-29,
61,1998,1998-09-28,4,28.010,DET,,TAM,W 27-6,
62,1998,1998-10-04,5,28.016,DET,@,CHI,L 27-31,
63,1998,1998-10-15,6,28.027,DET,,GNB,W 27-20,
64,1998,1998-10-25,7,28.037,DET,,MIN,L 13-34,
65,1998,1998-11-01,8,28.044,DET,,ARI,L 15-17,
66,1998,1998-11-08,9,28.051,DET,@,PHI,L 9-10,
67,1998,1998-11-15,10,28.058,DET,,CHI,W 26-3,
68,1998,1998-11-22,11,28.065,DET,@,TAM,W 28-25,
69,1998,1998-11-26,12,28.069,DET,,PIT,W 19-16,
70,1998,1998-12-06,13,28.079,DET,@,JAX,L 22-37,
71,1998,1998-12-14,14,28.087,DET,@,SFO,L 13-35,
72,1998,1998-12-20,15,28.093,DET,,ATL,L 17-24,
73,1999,1999-09-19,2,29.001,DET,,GNB,W 23-15,*
74,1999,1999-09-26,3,29.008,DET,@,KAN,L 21-31,*
75,1999,1999-10-10,4,29.022,DET,,SDG,L 10-20,*
76,1999,1999-10-17,5,29.029,DET,,MIN,W 25-23,*
77,1999,1999-10-24,6,29.036,DET,@,CAR,W 24-9,*
78,1999,1999-10-31,7,29.043,DET,,TAM,W 20-3,*
79,1999,1999-11-07,8,29.050,DET,,STL,W 31-27,*
80,1999,1999-11-14,9,29.057,DET,@,ARI,L 19-23,*
81,1999,1999-11-21,10,29.064,DET,@,GNB,L 17-26,*
