ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1972,1972-09-17,1,25.365,OAK,@,PIT,L 28-34,,,
2,1972,1972-09-24,2,26.006,OAK,@,GNB,W 20-14,,,
3,1972,1972-10-01,3,26.013,OAK,,SDG,T 17-17,,,
4,1972,1972-10-09,4,26.021,OAK,@,HOU,W 34-0,1,0,0
5,1972,1972-10-15,5,26.027,OAK,,BUF,W 28-16,,,
6,1972,1972-10-22,6,26.034,OAK,,DEN,L 23-30,,,
7,1972,1972-10-29,7,26.041,OAK,,RAM,W 45-17,,,
8,1972,1972-11-05,8,26.048,OAK,@,KAN,L 14-27,,,
9,1972,1972-11-12,9,26.055,OAK,@,CIN,W 20-14,,,
10,1972,1972-11-19,10,26.062,OAK,@,DEN,W 37-20,,,
11,1972,1972-11-26,11,26.069,OAK,,KAN,W 26-3,,,
12,1972,1972-12-03,12,26.076,OAK,@,SDG,W 21-19,,,
13,1972,1972-12-11,13,26.084,OAK,,NYJ,W 24-16,,,
14,1972,1972-12-17,14,26.090,OAK,,CHI,W 28-21,,,
15,1973,1973-09-16,1,26.363,OAK,@,MIN,L 16-24,,,
16,1973,1973-09-23,2,27.005,OAK,,MIA,W 12-7,,,
17,1973,1973-09-30,3,27.012,OAK,@,KAN,L 3-16,,,
18,1973,1973-10-07,4,27.019,OAK,@,STL,W 17-10,,,
19,1973,1973-10-14,5,27.026,OAK,@,SDG,W 27-17,,,
20,1973,1973-10-22,6,27.034,OAK,@,DEN,T 23-23,,,
21,1973,1973-10-28,7,27.040,OAK,@,BAL,W 34-21,,,
22,1973,1973-11-04,8,27.047,OAK,,NYG,W 42-0,,,
23,1973,1973-11-11,9,27.054,OAK,,PIT,L 9-17,,,
24,1973,1973-11-18,10,27.061,OAK,,CLE,L 3-7,,,
25,1973,1973-11-25,11,27.068,OAK,,SDG,W 31-3,,,
26,1973,1973-12-02,12,27.075,OAK,@,HOU,W 17-6,,,
27,1973,1973-12-08,13,27.081,OAK,,KAN,W 37-7,,,
28,1973,1973-12-16,14,27.089,OAK,,DEN,W 21-17,,,
29,1974,1974-09-16,1,27.363,OAK,@,BUF,L 20-21,,,
30,1974,1974-09-22,2,28.004,OAK,,KAN,W 27-7,1,2,0
31,1974,1974-09-29,3,28.011,OAK,@,PIT,W 17-0,,,
32,1974,1974-10-06,4,28.018,OAK,@,CLE,W 40-24,,,
33,1974,1974-10-13,5,28.025,OAK,@,SDG,W 14-10,,,
34,1974,1974-10-20,6,28.032,OAK,,CIN,W 30-27,,,
35,1974,1974-10-27,7,28.039,OAK,@,SFO,W 35-24,,,
36,1974,1974-11-03,8,28.046,OAK,@,DEN,W 28-17,,,
37,1974,1974-11-10,9,28.053,OAK,,DET,W 35-13,,,
38,1974,1974-11-17,10,28.060,OAK,,SDG,W 17-10,,,
39,1974,1974-11-24,11,28.067,OAK,,DEN,L 17-20,,,
40,1974,1974-12-01,12,28.074,OAK,,NWE,W 41-26,,,
41,1974,1974-12-08,13,28.081,OAK,@,KAN,W 7-6,,,
42,1974,1974-12-14,14,28.087,OAK,,DAL,W 27-23,,,
43,1975,1975-09-22,1,29.004,OAK,@,MIA,W 31-21,,,
44,1975,1975-09-28,2,29.010,OAK,@,BAL,W 31-20,,,
45,1975,1975-10-05,3,29.017,OAK,@,SDG,W 6-0,,,
46,1975,1975-10-12,4,29.024,OAK,@,KAN,L 10-42,,,
47,1975,1975-10-19,5,29.031,OAK,@,CIN,L 10-14,,,
48,1975,1975-10-26,6,29.038,OAK,,SDG,W 25-0,,,
49,1975,1975-11-02,7,29.045,OAK,@,DEN,W 42-17,,,
50,1975,1975-11-09,8,29.052,OAK,,NOR,W 48-10,,,
51,1975,1975-11-16,9,29.059,OAK,,CLE,W 38-17,,,
52,1975,1975-11-23,10,29.066,OAK,@,WAS,W 26-23,,,
