ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2011,2011-09-18,2,23.169,JAX,@,NYJ,L 3-32,,,,,,,
2,2011,2011-09-25,3,23.176,JAX,@,CAR,L 10-16,,,,,,,
3,2011,2011-10-02,4,23.183,JAX,,NOR,L 10-23,,,,,,,
4,2011,2011-10-09,5,23.190,JAX,,CIN,L 20-30,,0.0,0,0,0,0,0
5,2011,2011-10-16,6,23.197,JAX,@,PIT,L 13-17,,0.0,0,0,0,0,0
6,2011,2011-10-24,7,23.205,JAX,,BAL,W 12-7,,0.0,0,0,0,0,0
7,2011,2011-10-30,8,23.211,JAX,@,HOU,L 14-24,,,,,,,
8,2011,2011-11-13,9,23.225,JAX,@,IND,W 17-3,,0.0,0,1,0,0,0
9,2011,2011-11-20,10,23.232,JAX,@,CLE,L 10-14,,,,,,,
10,2011,2011-11-27,11,23.239,JAX,,HOU,L 13-20,,0.0,2,0,0,0,0
11,2011,2011-12-05,12,23.247,JAX,,SDG,L 14-38,*,0.0,3,2,0,0,0
12,2011,2011-12-11,13,23.253,JAX,,TAM,W 41-14,*,0.0,0,0,1,12,0
13,2011,2011-12-15,14,23.257,JAX,@,ATL,L 14-41,*,0.0,1,0,0,0,0
14,2011,2012-01-01,16,23.274,JAX,,IND,W 19-13,*,0.0,9,0,0,25,0
15,2012,2012-09-09,1,24.160,JAX,@,MIN,L 23-26,,0.0,2,0,0,0,0
16,2012,2012-09-16,2,24.167,JAX,,HOU,L 7-27,,,,,,,
17,2012,2012-09-23,3,24.174,JAX,@,IND,W 22-17,,,,,,,
18,2012,2012-10-28,7,24.209,JAX,@,GNB,L 15-24,,,,,,,
19,2012,2012-11-04,8,24.216,JAX,,DET,L 14-31,,,,,,,
20,2012,2012-11-08,9,24.220,JAX,,IND,L 10-27,,,,,,,
21,2012,2012-11-18,10,24.230,JAX,@,HOU,L 37-43,,,,,,,
22,2012,2012-11-25,11,24.237,JAX,,TEN,W 24-19,,0.0,0,0,0,0,0
23,2012,2012-12-02,12,24.244,JAX,@,BUF,L 18-34,*,0.0,4,1,0,0,0
24,2012,2012-12-09,13,24.251,JAX,,NYJ,L 10-17,,,,,,,
25,2012,2012-12-16,14,24.258,JAX,@,MIA,L 3-24,,0.0,0,0,0,0,0
26,2012,2012-12-23,15,24.265,JAX,,NWE,L 16-23,,,,,,,
27,2012,2012-12-30,16,24.272,JAX,@,TEN,L 20-38,,,,,,,
