ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2003,2003-09-07,1,22.054,STL,@,NYG,L 13-23,*,,,,,,
2,2003,2003-09-14,2,22.061,STL,,SFO,W 27-24,*,,,,,,
3,2003,2003-09-21,3,22.068,STL,@,SEA,L 23-24,*,,,,,,
4,2003,2003-09-28,4,22.075,STL,,ARI,W 37-13,*,,,,,,
5,2003,2003-10-13,5,22.090,STL,,ATL,W 36-0,*,,,,,,
6,2003,2003-10-19,6,22.096,STL,,GNB,W 34-24,*,,,,,,
7,2003,2003-10-26,7,22.103,STL,@,PIT,W 33-21,*,,,,,,
8,2003,2003-11-02,8,22.110,STL,@,SFO,L 10-30,*,0.0,,,1,6,0
9,2003,2003-11-09,9,22.117,STL,,BAL,W 33-22,*,,,,,,
10,2003,2003-11-16,10,22.124,STL,@,CHI,W 23-21,*,,,,,,
11,2003,2003-11-23,11,22.131,STL,@,ARI,W 30-27,*,0.0,,,1,29,0
12,2003,2003-11-30,12,22.138,STL,,MIN,W 48-17,*,1.0,,,0,0,0
13,2003,2003-12-08,13,22.146,STL,@,CLE,W 26-20,,1.0,,,0,0,0
14,2003,2003-12-14,14,22.152,STL,,SEA,W 27-22,*,,,,,,
15,2003,2003-12-21,15,22.159,STL,,CIN,W 27-10,*,,,,,,
16,2003,2003-12-28,16,22.166,STL,@,DET,L 20-30,*,0.0,,,1,11,0
17,2004,2004-09-12,1,23.059,STL,,ARI,W 17-10,*,,,,,,
18,2004,2004-09-19,2,23.066,STL,@,ATL,L 17-34,*,1.0,,,0,0,0
19,2004,2004-09-26,3,23.073,STL,,NOR,L 25-28,*,,,,,,
20,2004,2004-10-03,4,23.080,STL,@,SFO,W 24-14,*,0.5,,,0,0,0
21,2004,2004-10-10,5,23.087,STL,@,SEA,W 33-27,*,,,,,,
22,2004,2004-10-18,6,23.095,STL,,TAM,W 28-21,*,,,,,,
23,2004,2004-10-24,7,23.101,STL,@,MIA,L 14-31,*,,,,,,
24,2004,2004-11-07,8,23.115,STL,,NWE,L 22-40,*,,,,,,
