ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring
19,1976,1976-10-11,5,29.033,SFO,@,RAM,W 16-0,1,2,50.0,1,1,100.0,0,4
20,1976,1976-10-17,6,29.039,SFO,,NOR,W 33-3,3,3,100.0,2,2,100.0,0,9
21,1976,1976-10-23,7,29.045,SFO,,ATL,W 15-0,1,1,100.0,2,2,100.0,0,7
22,1976,1976-10-31,8,29.053,SFO,@,STL,L 20-23,2,3,66.7,,2,0.0,0,2
23,1976,1976-11-07,9,29.060,SFO,,WAS,L 21-24,3,3,100.0,,2,0.0,0,3
24,1976,1976-11-14,10,29.067,SFO,@,ATL,L 16-21,1,2,50.0,1,2,50.0,0,4
25,1976,1976-11-21,11,29.074,SFO,,RAM,L 3-23,,,,1,2,50.0,0,3
26,1976,1976-11-29,12,29.082,SFO,,MIN,W 20-16,2,2,100.0,2,4,50.0,0,8
27,1976,1976-12-05,13,29.088,SFO,@,SDG,L 7-13,1,1,100.0,,3,0.0,0,1
28,1976,1976-12-12,14,29.095,SFO,@,NOR,W 27-7,3,3,100.0,2,2,100.0,0,9
29,1977,1977-09-18,1,30.010,DET,@,CHI,L 20-30,2,2,100.0,2,2,100.0,0,8
30,1977,1977-09-25,2,30.017,DET,,NOR,W 23-19,2,3,66.7,1,2,50.0,0,5
31,1977,1977-10-02,3,30.024,DET,,PHI,W 17-13,2,2,100.0,1,2,50.0,0,5
32,1977,1977-10-09,4,30.031,DET,@,MIN,L 7-14,1,1,100.0,,,,0,1
33,1977,1977-10-16,5,30.038,DET,,GNB,W 10-6,1,1,100.0,1,5,20.0,0,4
34,1977,1977-10-23,6,30.045,DET,@,SFO,L 7-28,1,1,100.0,,,,0,1
35,1977,1977-10-30,7,30.052,DET,@,DAL,L 0-37,,,,,,,,
36,1977,1977-11-06,8,30.059,DET,,SDG,W 20-0,2,3,66.7,,1,0.0,0,2
37,1977,1977-11-13,9,30.066,DET,@,ATL,L 6-17,,,,,1,0.0,0,0
38,1977,1977-11-20,10,30.073,DET,,TAM,W 16-7,1,1,100.0,1,1,100.0,0,4
39,1977,1977-11-24,11,30.077,DET,,CHI,L 14-31,2,2,100.0,,1,0.0,0,2
40,1977,1977-12-04,12,30.087,DET,@,GNB,L 9-10,1,1,100.0,,,,0,1
41,1977,1977-12-11,13,30.094,DET,@,BAL,W 13-10,1,1,100.0,2,3,66.7,0,7
42,1977,1977-12-17,14,30.100,DET,,MIN,L 21-30,3,3,100.0,,1,0.0,0,3
43,1978,1978-09-03,1,30.360,NOR,,MIN,W 31-24,,,,,,,,
44,1978,1978-09-10,2,31.002,NOR,@,GNB,L 17-28,,,,,,,,
45,1978,1978-09-17,3,31.009,NOR,,PHI,L 17-24,,,,,,,,
46,1978,1978-09-24,4,31.016,NOR,@,CIN,W 20-18,,,,,,,,
47,1978,1978-10-01,5,31.023,NOR,,RAM,L 20-26,,,,,,,,
48,1978,1978-10-08,6,31.030,NOR,,CLE,L 16-24,,,,,,,,
49,1978,1978-10-15,7,31.037,NOR,@,SFO,W 14-7,,,,,,,,
50,1978,1978-10-22,8,31.044,NOR,@,RAM,W 10-3,1,1,100.0,1,1,100.0,0,4
51,1978,1978-10-29,9,31.051,NOR,,NYG,W 28-17,4,4,100.0,,,,0,4
52,1978,1978-11-05,10,31.058,NOR,@,PIT,L 14-20,2,2,100.0,,2,0.0,0,2
53,1978,1978-11-12,11,31.065,NOR,,ATL,L 17-20,2,2,100.0,1,1,100.0,0,5
54,1978,1978-11-19,12,31.072,NOR,@,DAL,L 7-27,1,1,100.0,,,,0,1
55,1978,1978-11-26,13,31.079,NOR,@,ATL,L 17-20,2,2,100.0,1,2,50.0,0,5
56,1978,1978-12-03,14,31.086,NOR,,SFO,W 24-13,3,3,100.0,1,3,33.3,0,6
57,1978,1978-12-10,15,31.093,NOR,,HOU,L 12-17,1,1,100.0,1,2,50.0,0,4
58,1978,1978-12-17,16,31.100,NOR,@,TAM,W 17-10,2,2,100.0,1,2,50.0,0,5
59,1979,1979-09-23,4,32.015,BAL,@,PIT,L 13-17,1,1,100.0,2,2,100.0,0,7
60,1979,1979-09-30,5,32.022,BAL,,BUF,L 13-31,1,1,100.0,2,3,66.7,0,7
61,1979,1979-10-07,6,32.029,BAL,,NYJ,W 10-8,1,1,100.0,1,2,50.0,0,4
62,1979,1979-10-14,7,32.036,BAL,,HOU,L 16-28,1,2,50.0,1,2,50.0,0,4
63,1979,1979-10-21,8,32.043,BAL,@,BUF,W 14-13,2,2,100.0,,,,0,2
64,1979,1979-10-28,9,32.050,BAL,,NWE,W 31-26,4,4,100.0,1,2,50.0,0,7
65,1979,1979-11-04,10,32.057,BAL,,CIN,W 38-28,5,5,100.0,1,1,100.0,0,8
66,1979,1979-11-11,11,32.064,BAL,@,MIA,L 0-19,,,,,1,0.0,0,0
67,1979,1979-11-18,12,32.071,BAL,@,NWE,L 21-50,3,3,100.0,,,,0,3
68,1979,1979-11-25,13,32.078,BAL,,MIA,L 24-28,3,3,100.0,1,2,50.0,0,6
69,1979,1979-12-02,14,32.085,BAL,@,NYJ,L 17-30,2,2,100.0,1,1,100.0,0,5
70,1979,1979-12-09,15,32.092,BAL,,KAN,L 7-10,1,1,100.0,,2,0.0,0,1
71,1979,1979-12-16,16,32.099,BAL,@,NYG,W 31-7,4,4,100.0,1,2,50.0,0,7
72,1980,1980-09-07,1,32.365,BAL,@,NYJ,W 17-14,2,2,100.0,1,2,50.0,0,5
73,1980,1980-09-14,2,33.006,BAL,,PIT,L 17-20,2,2,100.0,1,3,33.3,0,5
74,1980,1980-09-21,3,33.013,BAL,@,HOU,L 16-21,1,1,100.0,3,3,100.0,0,10
75,1980,1980-09-28,4,33.020,BAL,,NYJ,W 35-21,5,5,100.0,,,,0,5
76,1980,1980-10-05,5,33.027,BAL,@,MIA,W 30-17,3,4,75.0,1,1,100.0,0,6
77,1980,1980-10-12,6,33.034,BAL,@,BUF,W 17-12,2,2,100.0,1,3,33.3,0,5
78,1980,1980-10-19,7,33.041,BAL,,NWE,L 21-37,3,3,100.0,,1,0.0,0,3
79,1980,1980-10-26,8,33.048,BAL,,STL,L 10-17,1,1,100.0,1,2,50.0,0,4
80,1980,1980-11-02,9,33.055,BAL,@,KAN,W 31-24,4,4,100.0,1,1,100.0,0,7
81,1980,1980-11-09,10,33.062,BAL,,CLE,L 27-28,3,4,75.0,,1,0.0,0,3
82,1980,1980-11-16,11,33.069,BAL,@,DET,W 10-9,1,1,100.0,1,1,100.0,0,4
83,1980,1980-11-23,12,33.076,BAL,@,NWE,L 21-47,3,3,100.0,,1,0.0,0,3
84,1980,1980-11-30,13,33.083,BAL,,BUF,W 28-24,4,4,100.0,,,,0,4
85,1980,1980-12-07,14,33.090,BAL,@,CIN,L 33-34,3,4,75.0,2,2,100.0,0,9
86,1980,1980-12-14,15,33.097,BAL,,MIA,L 14-24,2,2,100.0,,1,0.0,0,2
87,1980,1980-12-21,16,33.104,BAL,,KAN,L 28-38,4,4,100.0,,1,0.0,0,4
