ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks,def_int,def_int_yds,def_int_td
1,1983,1983-09-04,1,23.150,DET,@,TAM,W 11-0,,,,
2,1983,1983-09-11,2,23.157,DET,,CLE,L 26-31,,,,
3,1983,1983-09-18,3,23.164,DET,,ATL,L 14-30,,,,
4,1983,1983-09-25,4,23.171,DET,@,MIN,L 17-20,,,,
5,1983,1983-10-02,5,23.178,DET,@,RAM,L 10-21,,,,
6,1983,1983-10-09,6,23.185,DET,,GNB,W 38-14,,,,
7,1983,1983-10-16,7,23.192,DET,,CHI,W 31-17,,,,
8,1983,1983-10-23,8,23.199,DET,@,WAS,L 17-38,,,,
9,1983,1983-10-30,9,23.206,DET,@,CHI,W 38-17,1.0,0,0,0
10,1983,1983-11-07,10,23.214,DET,,NYG,W 15-9,1.0,0,0,0
11,1983,1983-11-13,11,23.220,DET,@,HOU,L 17-27,,,,
12,1983,1983-11-20,12,23.227,DET,@,GNB,W 23-20,0.5,0,0,0
13,1983,1983-11-24,13,23.231,DET,,PIT,W 45-3,,,,
14,1983,1983-12-05,14,23.242,DET,,MIN,W 13-2,1.0,0,0,0
15,1983,1983-12-11,15,23.248,DET,@,CIN,L 9-17,,,,
16,1983,1983-12-18,16,23.255,DET,,TAM,W 23-20,1.0,0,0,0
17,1984,1984-09-02,1,24.148,DET,,SFO,L 27-30,1.0,0,0,0
18,1984,1984-09-09,2,24.155,DET,@,ATL,W 27-24,,,,
19,1984,1984-09-16,3,24.162,DET,@,TAM,L 17-21,,,,
20,1984,1984-09-23,4,24.169,DET,,MIN,L 28-29,1.0,0,0,0
21,1984,1984-09-30,5,24.176,DET,@,SDG,L 24-27,,,,
22,1984,1984-10-07,6,24.183,DET,,DEN,L 7-28,,,,
23,1984,1984-10-14,7,24.190,DET,,TAM,W 13-7,,,,
24,1984,1984-10-21,8,24.197,DET,@,MIN,W 16-14,2.5,0,0,0
25,1984,1984-10-28,9,24.204,DET,@,GNB,L 9-41,,,,
26,1984,1984-11-04,10,24.211,DET,,PHI,T 23-23,0.5,0,0,0
27,1984,1984-11-11,11,24.218,DET,@,WAS,L 14-28,,,,
28,1984,1984-11-18,12,24.225,DET,@,CHI,L 14-16,1.0,0,0,0
29,1984,1984-11-22,13,24.229,DET,,GNB,W 31-28,1.0,0,0,0
30,1984,1984-12-02,14,24.239,DET,@,SEA,L 17-38,,,,
31,1984,1984-12-10,15,24.247,DET,,RAI,L 3-24,,,,
32,1984,1984-12-16,16,24.253,DET,,CHI,L 13-30,,,,
