ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2011,2011-09-12,1,23.153,NWE,@,MIA,W 38-24,*,,,
2,2011,2011-09-18,2,23.159,NWE,,SDG,W 35-21,,,,
3,2011,2011-09-25,3,23.166,NWE,@,BUF,L 31-34,*,,,
4,2011,2011-10-02,4,23.173,NWE,@,OAK,W 31-19,*,,,
5,2011,2011-10-09,5,23.180,NWE,,NYJ,W 30-21,*,0.0,1,0
6,2011,2011-10-16,6,23.187,NWE,,DAL,W 20-16,*,,,
7,2011,2011-10-30,7,23.201,NWE,@,PIT,L 17-25,*,,,
8,2011,2011-11-06,8,23.208,NWE,,NYG,L 20-24,*,,,
9,2011,2011-11-13,9,23.215,NWE,@,NYJ,W 37-16,,,,
10,2011,2011-11-21,10,23.223,NWE,,KAN,W 34-3,,,,
11,2011,2011-11-27,11,23.229,NWE,@,PHI,W 38-20,*,,,
12,2011,2011-12-04,12,23.236,NWE,,IND,W 31-24,*,,,
13,2011,2011-12-11,13,23.243,NWE,@,WAS,W 34-27,*,,,
14,2011,2011-12-18,14,23.250,NWE,@,DEN,W 41-23,*,,,
15,2011,2011-12-24,15,23.256,NWE,,MIA,W 27-24,*,,,
16,2011,2012-01-01,16,23.264,NWE,,BUF,W 49-21,*,,,
17,2012,2012-09-09,1,24.150,NWE,@,TEN,W 34-13,*,,,
18,2012,2012-09-16,2,24.157,NWE,,ARI,L 18-20,*,,,
19,2012,2012-09-23,3,24.164,NWE,@,BAL,L 30-31,*,,,
20,2012,2012-09-30,4,24.171,NWE,@,BUF,W 52-28,*,,,
21,2012,2012-10-07,5,24.178,NWE,,DEN,W 31-21,*,0.0,0,0
22,2012,2012-10-14,6,24.185,NWE,@,SEA,L 23-24,*,,,
23,2012,2012-10-21,7,24.192,NWE,,NYJ,W 29-26,*,,,
24,2012,2012-10-28,8,24.199,NWE,@,STL,W 45-7,*,,,
