ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,all_td,scoring
22,1997,1997-10-19,8,25.089,NYJ,,NWE,W 24-19,,7,4,66,16.50,0,57.1%,9.43,0,0,,0,0,0,,0,0,0,,,,,,0,0
23,1997,1997-11-02,9,25.103,NYJ,,BAL,W 19-16,,6,4,63,15.75,0,66.7%,10.50,0,0,,0,0,0,,0,0,0,,,,,,0,0
24,1997,1997-11-09,10,25.110,NYJ,@,MIA,L 17-24,,10,6,79,13.17,0,60.0%,7.90,0,0,,0,0,0,,0,0,0,,,,,,0,0
25,1997,1997-11-16,11,25.117,NYJ,@,CHI,W 23-15,,5,1,35,35.00,1,20.0%,7.00,0,0,,0,0,0,,0,0,0,,,,,,1,6
26,1997,1997-11-23,12,25.124,NYJ,,MIN,W 23-21,,14,9,104,11.56,0,64.3%,7.43,0,0,,0,0,0,,0,0,0,,,,,,0,0
27,1997,1997-11-30,13,25.131,NYJ,@,BUF,L 10-20,,11,5,99,19.80,1,45.5%,9.00,0,0,,0,0,0,,0,0,0,,,,,,1,6
28,1997,1997-12-07,14,25.138,NYJ,,IND,L 14-22,,15,7,79,11.29,0,46.7%,5.27,0,0,,0,0,0,,0,0,0,,,,,,0,0
29,1997,1997-12-14,15,25.145,NYJ,,TAM,W 31-0,,6,3,22,7.33,0,50.0%,3.67,0,0,,0,0,0,,0,0,0,,,,,,0,0
30,1997,1997-12-21,16,25.152,NYJ,@,DET,L 10-13,,12,6,59,9.83,0,50.0%,4.92,0,0,,0,0,0,,0,0,0,,,,,,0,0
31,1998,1998-09-06,1,26.046,NYJ,@,SFO,L 30-36,,18,9,126,14.00,2,50.0%,7.00,0,0,,0,0,0,,0,0,0,,0,0,,,2,12
32,1998,1998-09-13,2,26.053,NYJ,,BAL,L 10-24,,10,6,81,13.50,1,60.0%,8.10,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
33,1998,1998-09-20,3,26.060,NYJ,,IND,W 44-6,,5,2,20,10.00,1,40.0%,4.00,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
34,1998,1998-10-04,4,26.074,NYJ,,MIA,W 20-9,,9,3,28,9.33,1,33.3%,3.11,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
35,1998,1998-10-11,5,26.081,NYJ,@,STL,L 10-30,,11,4,79,19.75,0,36.4%,7.18,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
36,1998,1998-10-19,6,26.089,NYJ,@,NWE,W 24-14,,7,4,78,19.50,0,57.1%,11.14,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
37,1998,1998-10-25,7,26.095,NYJ,,ATL,W 28-3,,7,2,20,10.00,1,28.6%,2.86,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
38,1998,1998-11-01,8,26.102,NYJ,@,KAN,W 20-17,,4,1,9,9.00,0,25.0%,2.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
39,1998,1998-11-08,9,26.109,NYJ,,BUF,W 34-12,,9,7,95,13.57,1,77.8%,10.56,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
40,1998,1998-11-15,10,26.116,NYJ,@,IND,L 23-24,,11,5,107,21.40,0,45.5%,9.73,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
41,1998,1998-11-22,11,26.123,NYJ,@,TEN,W 24-3,,12,10,112,11.20,1,83.3%,9.33,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
42,1998,1998-11-29,12,26.130,NYJ,,CAR,W 48-21,,4,3,77,25.67,0,75.0%,19.25,1,35,35.00,1,0,0,,0,0,0,,0,0,,,1,6
43,1998,1998-12-06,13,26.137,NYJ,,SEA,W 32-31,,14,9,114,12.67,1,64.3%,8.14,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
44,1998,1998-12-13,14,26.144,NYJ,@,MIA,W 21-16,,8,5,44,8.80,0,62.5%,5.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
45,1998,1998-12-19,15,26.150,NYJ,@,BUF,W 17-10,,9,7,66,9.43,0,77.8%,7.33,1,25,25.00,0,0,0,,0,0,0,,0,0,,,0,0
46,1998,1998-12-27,16,26.158,NYJ,,NWE,W 31-10,,11,6,75,12.50,1,54.5%,6.82,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
47,1999,1999-09-12,1,27.052,NYJ,,NWE,L 28-30,*,14,8,194,24.25,1,57.1%,13.86,1,0,0.00,0,0,0,,0,0,0,,0,,,,1,6
48,1999,1999-09-19,2,27.059,NYJ,@,BUF,L 3-17,*,7,3,47,15.67,0,42.9%,6.71,0,0,,0,0,0,,0,0,0,,0,,,,0,0
49,1999,1999-09-26,3,27.066,NYJ,,WAS,L 20-27,*,9,3,27,9.00,0,33.3%,3.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0
50,1999,1999-10-03,4,27.073,NYJ,@,DEN,W 21-13,*,10,8,98,12.25,1,80.0%,9.80,1,-1,-1.00,0,0,0,,0,0,0,,0,,,,1,6
51,1999,1999-10-11,5,27.081,NYJ,,JAX,L 6-16,*,1,8,94,11.75,0,800.0%,94.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0
52,1999,1999-10-17,6,27.087,NYJ,,IND,L 13-16,*,4,5,45,9.00,0,125.0%,11.25,0,0,,0,0,0,,0,0,0,,0,,,,0,0
53,1999,1999-10-24,7,27.094,NYJ,@,OAK,L 23-24,*,9,5,72,14.40,0,55.6%,8.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0
54,1999,1999-11-07,8,27.108,NYJ,,ARI,W 12-7,*,2,2,51,25.50,1,100.0%,25.50,1,12,12.00,0,0,0,,0,0,0,,0,,,,1,6
55,1999,1999-11-15,9,27.116,NYJ,@,NWE,W 24-17,*,10,6,57,9.50,1,60.0%,5.70,1,3,3.00,0,0,0,,0,0,0,,0,,,,1,6
56,1999,1999-11-21,10,27.122,NYJ,,BUF,W 17-7,*,0,4,42,10.50,0,,,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0
57,1999,1999-11-28,11,27.129,NYJ,@,IND,L 6-13,*,6,4,56,14.00,0,66.7%,9.33,0,0,,0,0,0,,0,0,0,,0,,,,0,0
58,1999,1999-12-05,12,27.136,NYJ,@,NYG,L 28-41,*,14,10,98,9.80,1,71.4%,7.00,0,0,,0,0,0,,0,0,0,,0,,,,1,6
59,1999,1999-12-12,13,27.143,NYJ,,MIA,W 28-20,*,17,11,144,13.09,2,64.7%,8.47,0,0,,0,0,0,,0,0,0,,0,,,,2,12
60,1999,1999-12-19,14,27.150,NYJ,@,DAL,W 22-21,*,9,6,96,16.00,0,66.7%,10.67,1,-8,-8.00,0,0,0,,0,0,0,,0,,,,0,0
61,1999,1999-12-27,15,27.158,NYJ,@,MIA,W 38-31,*,5,3,29,9.67,1,60.0%,5.80,0,0,,0,0,0,,0,0,0,,0,,,,1,6
62,1999,2000-01-02,16,27.164,NYJ,,SEA,W 19-9,*,7,3,20,6.67,0,42.9%,2.86,0,0,,0,0,0,,0,0,0,,0,9,,,0,0
63,2000,2000-09-03,1,28.043,TAM,@,NWE,W 21-16,*,7,4,64,16.00,0,57.1%,9.14,1,3,3.00,0,0,0,,0,0,0,,,,,,0,0
64,2000,2000-09-10,2,28.050,TAM,,CHI,W 41-0,,5,2,32,16.00,1,40.0%,6.40,0,0,,0,0,0,,0,0,0,,,,,,1,6
65,2000,2000-09-17,3,28.057,TAM,@,DET,W 31-10,,11,8,84,10.50,0,72.7%,7.64,0,0,,0,0,0,,0,0,0,,,,,,0,0
66,2000,2000-09-24,4,28.064,TAM,,NYJ,L 17-21,*,5,1,1,1.00,0,20.0%,0.20,0,0,,0,0,0,,0,0,0,,,,,,0,0
67,2000,2000-10-01,5,28.071,TAM,@,WAS,L 17-20,*,8,6,42,7.00,0,75.0%,5.25,0,0,,0,0,0,,0,0,0,,,,,,0,0
68,2000,2000-10-09,6,28.079,TAM,@,MIN,L 23-30,,9,5,71,14.20,0,55.6%,7.89,0,0,,0,0,0,,0,0,0,,,,,,0,0
69,2000,2000-10-19,7,28.089,TAM,,DET,L 14-28,*,12,6,79,13.17,0,50.0%,6.58,0,0,,0,0,0,,0,0,0,,,,,,0,0
70,2000,2000-10-29,8,28.099,TAM,,MIN,W 41-13,,7,6,121,20.17,1,85.7%,17.29,0,0,,0,0,0,,0,0,0,,,,,,1,6
71,2000,2000-11-05,9,28.106,TAM,@,ATL,W 27-14,*,9,3,47,15.67,2,33.3%,5.22,0,0,,0,0,0,,0,0,0,,,,,,2,12
72,2000,2000-11-12,10,28.113,TAM,,GNB,W 20-15,,7,5,51,10.20,1,71.4%,7.29,1,2,2.00,0,0,0,,0,0,0,,,,,,1,6
73,2000,2000-11-19,11,28.120,TAM,@,CHI,L 10-13,,5,2,13,6.50,0,40.0%,2.60,0,0,,0,0,0,,0,0,0,,,,,,0,0
74,2000,2000-11-26,12,28.127,TAM,,BUF,W 31-17,*,3,2,15,7.50,0,66.7%,5.00,0,0,,0,0,0,,0,0,0,,,,,,0,0
75,2000,2000-12-03,13,28.134,TAM,,DAL,W 27-7,*,7,4,28,7.00,0,57.1%,4.00,0,0,,0,0,0,,0,0,0,,,,,,0,0
76,2000,2000-12-10,14,28.141,TAM,@,MIA,W 16-13,,6,4,41,10.25,0,66.7%,6.83,0,0,,0,0,0,,0,0,0,,,,,,0,0
77,2000,2000-12-18,15,28.149,TAM,,STL,W 38-35,,13,7,116,16.57,2,53.8%,8.92,0,0,,0,0,0,,0,0,0,,,,,,2,12
78,2000,2000-12-24,16,28.155,TAM,@,GNB,L 14-17,,8,6,69,11.50,1,75.0%,8.63,0,0,,0,0,0,,0,0,0,,,,,,1,6
79,2001,2001-09-09,1,29.049,TAM,@,DAL,W 10-6,*,9,7,71,10.14,0,77.8%,7.89,0,0,,0,0,0,,0,0,0,,,,,,0,0
80,2001,2001-09-30,2,29.070,TAM,@,MIN,L 16-20,*,13,7,96,13.71,0,53.8%,7.38,0,0,,0,0,0,,0,0,0,,,,,,0,0
81,2001,2001-10-07,3,29.077,TAM,,GNB,W 14-10,*,11,9,82,9.11,0,81.8%,7.45,0,0,,0,0,0,,0,0,0,,,,,,0,0
82,2001,2001-10-14,4,29.084,TAM,@,TEN,L 28-31,*,17,8,140,17.50,0,47.1%,8.24,0,0,,0,0,0,,0,0,0,,,,,,0,0
83,2001,2001-10-21,5,29.091,TAM,,PIT,L 10-17,*,16,10,159,15.90,0,62.5%,9.94,0,0,,0,0,0,,0,0,0,,,,,,0,0
84,2001,2001-10-28,6,29.098,TAM,,MIN,W 41-14,*,7,5,62,12.40,0,71.4%,8.86,0,0,,0,0,0,,0,0,0,,,,,,0,0
85,2001,2001-11-04,7,29.105,TAM,@,GNB,L 20-21,*,10,6,63,10.50,0,60.0%,6.30,0,0,,0,0,0,,0,0,0,,,,,,0,0
86,2001,2001-11-11,8,29.112,TAM,@,DET,W 20-17,*,13,7,72,10.29,0,53.8%,5.54,0,0,,0,0,0,,0,0,0,,,,,,0,0
87,2001,2001-11-18,9,29.119,TAM,,CHI,L 24-27,*,17,12,89,7.42,0,70.6%,5.24,0,0,,0,0,0,,0,0,0,,,,,,0,0
88,2001,2001-11-26,10,29.127,TAM,@,STL,W 24-17,*,8,5,57,11.40,0,62.5%,7.13,0,0,,0,0,0,,0,0,0,,,,,,0,0
89,2001,2001-12-02,11,29.133,TAM,@,CIN,W 16-13,*,9,7,85,12.14,0,77.8%,9.44,0,0,,0,0,0,,0,0,0,,,,,,0,0
90,2001,2001-12-09,12,29.140,TAM,,DET,W 15-12,*,16,10,101,10.10,1,62.5%,6.31,0,0,,0,0,0,,0,0,0,,,,,,1,6
91,2001,2001-12-16,13,29.147,TAM,@,CHI,L 3-27,*,15,7,119,17.00,0,46.7%,7.93,0,0,,0,0,0,,0,0,0,,,,,,0,0
92,2001,2001-12-23,14,29.154,TAM,,NOR,W 48-21,*,8,2,41,20.50,0,25.0%,5.13,0,0,,0,0,0,,0,0,0,,,,,,0,0
93,2001,2001-12-29,15,29.160,TAM,,BAL,W 22-10,*,11,4,29,7.25,0,36.4%,2.64,0,0,,0,0,0,,0,0,0,,,,,,0,0
94,2002,2002-09-08,1,30.048,TAM,,NOR,L 20-26,*,13,5,76,15.20,0,38.5%,5.85,0,0,,0,0,0,,0,0,0,,,,,,0,0
95,2002,2002-09-15,2,30.055,TAM,@,BAL,W 25-0,*,3,3,47,15.67,0,100.0%,15.67,0,0,,0,0,0,,0,0,0,,,,,,0,0
96,2002,2002-09-23,3,30.063,TAM,,STL,W 26-14,*,7,4,59,14.75,0,57.1%,8.43,0,0,,0,0,0,,0,0,0,,,,,,0,0
97,2002,2002-09-29,4,30.069,TAM,@,CIN,W 35-7,*,9,5,56,11.20,0,55.6%,6.22,0,0,,0,0,0,,0,0,0,,,,,,0,0
98,2002,2002-10-06,5,30.076,TAM,@,ATL,W 20-6,*,10,6,131,21.83,1,60.0%,13.10,0,0,,0,0,0,,0,0,0,,,,,,1,6
99,2002,2002-10-13,6,30.083,TAM,,CLE,W 17-3,*,7,4,64,16.00,0,57.1%,9.14,0,0,,0,0,0,,0,0,0,,,,,,0,0
100,2002,2002-10-20,7,30.090,TAM,@,PHI,L 10-20,*,9,3,38,12.67,0,33.3%,4.22,0,0,,0,0,0,,0,0,0,,,,,,0,0
101,2002,2002-10-27,8,30.097,TAM,@,CAR,W 12-9,*,4,2,21,10.50,0,50.0%,5.25,0,0,,0,0,0,,0,0,0,,,,,,0,0
102,2002,2002-11-03,9,30.104,TAM,,MIN,W 38-24,*,10,9,133,14.78,2,90.0%,13.30,0,0,,0,0,0,,0,0,0,,,,,,2,12
103,2002,2002-11-17,10,30.118,TAM,,CAR,W 23-10,*,13,7,74,10.57,1,53.8%,5.69,0,0,,0,0,0,,0,0,0,,,,,,1,6
104,2002,2002-11-24,11,30.125,TAM,,GNB,W 21-7,*,7,2,48,24.00,0,28.6%,6.86,0,0,,0,0,0,,0,0,0,,,,,,0,0
105,2002,2002-12-01,12,30.132,TAM,@,NOR,L 20-23,*,13,5,53,10.60,0,38.5%,4.08,0,0,,0,0,0,,0,0,0,,,,,,0,0
106,2002,2002-12-08,13,30.139,TAM,,ATL,W 34-10,*,4,2,25,12.50,0,50.0%,6.25,0,0,,0,0,0,,0,0,0,,,,,,0,0
107,2002,2002-12-15,14,30.146,TAM,@,DET,W 23-20,*,12,6,90,15.00,0,50.0%,7.50,0,0,,0,0,0,,0,0,0,,,,,,0,0
108,2002,2002-12-23,15,30.154,TAM,,PIT,L 7-17,*,14,8,132,16.50,1,57.1%,9.43,0,0,,0,0,0,,0,0,0,,,,,,1,6
109,2002,2002-12-29,16,30.160,TAM,@,CHI,W 15-0,*,7,5,41,8.20,0,71.4%,5.86,0,0,,0,0,0,,0,0,0,,,,,,0,0
110,2003,2003-09-08,1,31.048,TAM,@,PHI,W 17-0,*,8,6,83,13.83,0,75.0%,10.38,0,0,,0,0,0,,0,0,0,,,,,,0,0
111,2003,2003-09-14,2,31.054,TAM,,CAR,L 9-12,*,17,9,102,11.33,0,52.9%,6.00,0,0,,0,0,0,,0,0,0,,,,,,0,0
112,2003,2003-09-21,3,31.061,TAM,@,ATL,W 31-10,*,3,2,25,12.50,0,66.7%,8.33,0,0,,0,0,0,,0,0,0,,,,,,0,0
113,2003,2003-10-06,4,31.076,TAM,,IND,L 35-38,*,6,4,62,15.50,0,66.7%,10.33,0,0,,0,0,0,,0,0,0,,,,,,0,0
114,2003,2003-10-12,5,31.082,TAM,@,WAS,W 35-13,*,5,4,80,20.00,1,80.0%,16.00,0,0,,0,0,0,,0,0,0,,,,,,1,6
115,2003,2003-10-19,6,31.089,TAM,@,SFO,L 7-24,*,3,1,4,4.00,0,33.3%,1.33,0,0,,0,0,0,,0,0,0,,,,,,0,0
116,2003,2003-10-26,7,31.096,TAM,,DAL,W 16-0,*,3,1,7,7.00,1,33.3%,2.33,0,0,,0,0,0,,0,0,0,,,,,,1,6
117,2003,2003-11-02,8,31.103,TAM,,NOR,L 14-17,*,16,10,123,12.30,0,62.5%,7.69,0,0,,0,0,0,,0,0,0,,,,,,0,0
118,2003,2003-11-09,9,31.110,TAM,@,CAR,L 24-27,*,8,5,80,16.00,1,62.5%,10.00,0,0,,0,0,0,,0,0,0,,,,,,1,6
119,2003,2003-11-16,10,31.117,TAM,,GNB,L 13-20,*,5,3,34,11.33,0,60.0%,6.80,0,0,,0,0,0,,0,0,0,,,,,,0,0
120,2004,2004-09-12,1,32.052,DAL,@,MIN,L 17-35,*,15,9,111,12.33,0,60.0%,7.40,0,0,,0,0,0,,0,0,0,,0,,,,0,0
121,2004,2004-09-19,2,32.059,DAL,,CLE,W 19-12,*,3,2,57,28.50,0,66.7%,19.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0
122,2004,2004-09-27,3,32.067,DAL,@,WAS,W 21-18,*,8,1,23,23.00,0,12.5%,2.88,0,0,,0,0,0,,0,0,0,,0,,,,0,0
123,2004,2004-10-10,4,32.080,DAL,,NYG,L 10-26,*,6,4,43,10.75,1,66.7%,7.17,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,1,6
124,2004,2004-10-17,5,32.087,DAL,,PIT,L 20-24,*,10,6,61,10.17,1,60.0%,6.10,1,13,13.00,0,0,0,,0,0,0,,0,,,,1,6
125,2004,2004-10-24,6,32.094,DAL,@,GNB,L 20-41,*,8,5,73,14.60,0,62.5%,9.13,0,0,,0,0,0,,0,0,0,,0,,,,0,0
126,2004,2004-10-31,7,32.101,DAL,,DET,W 31-21,*,6,3,80,26.67,2,50.0%,13.33,0,0,,0,0,0,,0,0,0,,0,,,,2,12
127,2004,2004-11-07,8,32.108,DAL,@,CIN,L 3-26,*,9,4,58,14.50,0,44.4%,6.44,0,0,,0,0,0,,0,0,0,,0,,,,0,0
128,2004,2004-11-15,9,32.116,DAL,,PHI,L 21-49,*,6,4,53,13.25,0,66.7%,8.83,1,0,0.00,0,0,0,,0,0,0,,0,,,,0,0
129,2004,2004-11-21,10,32.122,DAL,@,BAL,L 10-30,*,9,3,40,13.33,0,33.3%,4.44,0,0,,0,0,0,,0,0,0,,0,,,,0,0
130,2004,2004-11-25,11,32.126,DAL,,CHI,W 21-7,*,8,6,58,9.67,0,75.0%,7.25,0,0,,0,0,0,,0,0,0,,0,,,,0,0
131,2004,2004-12-06,12,32.137,DAL,@,SEA,W 43-39,*,9,6,116,19.33,1,66.7%,12.89,0,0,,0,0,0,,0,0,0,,0,,,,1,6
132,2004,2004-12-12,13,32.143,DAL,,NOR,L 13-27,*,5,2,45,22.50,0,40.0%,9.00,0,0,,0,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,0,0
133,2004,2004-12-19,14,32.150,DAL,@,PHI,L 7-12,*,7,5,61,12.20,1,71.4%,8.71,0,0,,0,0,0,,0,0,0,,0,,,,1,6
134,2004,2004-12-26,15,32.157,DAL,,WAS,W 13-10,*,13,9,84,9.33,0,69.2%,6.46,0,0,,0,0,0,,0,0,0,,0,,,,0,0
135,2004,2005-01-02,16,32.164,DAL,@,NYG,L 24-28,*,2,1,18,18.00,0,50.0%,9.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0
136,2005,2005-09-11,1,33.051,DAL,@,SDG,W 28-24,*,6,5,65,13.00,2,83.3%,10.83,0,0,,0,0,0,,0,0,0,,0,,,,2,12
137,2005,2005-09-19,2,33.059,DAL,,WAS,L 13-14,*,6,2,26,13.00,0,33.3%,4.33,0,0,,0,0,0,,0,0,0,,0,,,,0,0
138,2005,2005-09-25,3,33.065,DAL,@,SFO,W 34-31,*,9,5,74,14.80,1,55.6%,8.22,0,0,,0,0,0,,0,0,0,,0,,,,1,6
139,2005,2005-10-02,4,33.072,DAL,@,OAK,L 13-19,*,7,1,16,16.00,0,14.3%,2.29,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0
140,2005,2005-10-09,5,33.079,DAL,,PHI,W 33-10,*,8,6,47,7.83,0,75.0%,5.88,1,3,3.00,0,0,0,,0,0,0,,0,,,,0,0
141,2005,2005-10-16,6,33.086,DAL,,NYG,W 16-13,*,14,8,120,15.00,0,57.1%,8.57,0,0,,0,0,0,,0,0,0,,0,,,,0,0
142,2005,2005-10-23,7,33.093,DAL,@,SEA,L 10-13,*,6,4,28,7.00,1,66.7%,4.67,0,0,,0,0,0,,0,0,0,,0,,,,1,6
143,2005,2005-10-30,8,33.100,DAL,,ARI,W 34-13,*,7,6,54,9.00,1,85.7%,7.71,0,0,,0,0,0,,0,0,0,,0,,,,1,6
144,2005,2005-11-14,9,33.115,DAL,@,PHI,W 21-20,,7,5,56,11.20,0,71.4%,8.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0
145,2005,2005-11-20,10,33.121,DAL,,DET,W 20-7,*,7,5,37,7.40,0,71.4%,5.29,0,0,,0,0,0,,0,0,0,,0,,,,0,0
146,2005,2005-11-24,11,33.125,DAL,,DEN,L 21-24,*,10,6,59,9.83,1,60.0%,5.90,0,0,,0,0,0,,0,0,0,,0,,,,1,6
147,2005,2005-12-04,12,33.135,DAL,@,NYG,L 10-17,,8,2,16,8.00,0,25.0%,2.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0
148,2005,2005-12-11,13,33.142,DAL,,KAN,W 31-28,*,6,3,35,11.67,0,50.0%,5.83,0,0,,0,0,0,,0,0,0,,0,,,,0,0
149,2005,2005-12-18,14,33.149,DAL,@,WAS,L 7-35,*,5,2,20,10.00,0,40.0%,4.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0
150,2005,2005-12-24,15,33.155,DAL,@,CAR,W 24-20,*,9,6,89,14.83,0,66.7%,9.89,0,0,,0,0,0,,0,0,0,,0,,,,0,0
151,2005,2006-01-01,16,33.163,DAL,,STL,L 10-20,*,8,5,97,19.40,0,62.5%,12.13,0,0,,0,0,0,,0,0,0,,0,,,,0,0
152,2006,2006-09-10,1,34.050,CAR,,ATL,L 6-20,*,9,4,40,10.00,0,44.4%,4.44,0,0,,0,0,0,,0,0,0,,0,,,,0,0
153,2006,2006-09-17,2,34.057,CAR,@,MIN,L 13-16,*,7,5,106,21.20,0,71.4%,15.14,0,0,,0,0,0,,0,0,0,,0,,,,0,0
154,2006,2006-09-24,3,34.064,CAR,@,TAM,W 26-24,*,9,7,97,13.86,1,77.8%,10.78,1,4,4.00,1,0,0,,0,0,0,,0,,,,2,12
155,2006,2006-10-01,4,34.071,CAR,,NOR,W 21-18,*,7,6,63,10.50,0,85.7%,9.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0
156,2006,2006-10-08,5,34.078,CAR,,CLE,W 20-12,*,8,5,67,13.40,1,62.5%,8.38,0,0,,0,0,0,,0,0,0,,0,,,,1,6
157,2006,2006-10-15,6,34.085,CAR,@,BAL,W 23-21,*,14,5,46,9.20,0,35.7%,3.29,0,0,,0,0,0,,0,0,0,,0,,,,0,0
158,2006,2006-10-22,7,34.092,CAR,@,CIN,L 14-17,*,8,4,41,10.25,0,50.0%,5.13,0,0,,0,0,0,,0,0,0,,0,,,,0,0
159,2006,2006-10-29,8,34.099,CAR,,DAL,L 14-35,*,6,1,19,19.00,0,16.7%,3.17,0,0,,0,0,0,,0,0,0,,0,,,,0,0
160,2006,2006-11-13,9,34.114,CAR,,TAM,W 24-10,*,11,6,37,6.17,1,54.5%,3.36,0,0,,0,0,0,,0,0,1,,0,,,,1,6
