ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1991,1991-10-27,9,24.029,MIN,@,PHO,W 28-0,,,,,,,,,,,,,,
2,1992,1992-09-06,1,24.344,MIN,@,GNB,W 23-20,,,0,0,,0,0.0%,,0,0,,0,,
3,1992,1992-09-13,2,24.351,MIN,@,DET,L 17-31,,,0,0,,0,0.0%,,0,0,,0,,
4,1992,1992-09-20,3,24.358,MIN,,TAM,W 26-20,,,0,0,,0,0.0%,,0,0,,0,,
5,1992,1992-09-27,4,24.365,MIN,@,CIN,W 42-7,,3,2,19,9.50,0,66.7%,6.33,0,0,,0,0,0
6,1992,1992-10-04,5,25.006,MIN,,CHI,W 21-20,,,0,0,,0,0.0%,,0,0,,0,,
7,1992,1992-10-15,6,25.017,MIN,,DET,W 31-14,,,0,0,,0,0.0%,,0,0,,0,,
8,1992,1992-10-25,7,25.027,MIN,,WAS,L 13-15,,,0,0,,0,0.0%,,0,0,,0,,
9,1992,1992-11-02,8,25.035,MIN,@,CHI,W 38-10,,,0,0,,0,0.0%,,0,0,,0,,
10,1992,1992-11-08,9,25.041,MIN,@,TAM,W 35-7,,1,0,0,,0,0.0%,0.00,0,0,,0,,
11,1992,1992-11-15,10,25.048,MIN,,HOU,L 13-17,,,0,0,,0,0.0%,,0,0,,0,,
12,1992,1992-11-22,11,25.055,MIN,,CLE,W 17-13,,,0,0,,0,0.0%,,0,0,,0,,
13,1992,1992-11-29,12,25.062,MIN,@,RAM,W 31-17,,,0,0,,0,0.0%,,0,0,,0,,
14,1992,1992-12-06,13,25.069,MIN,@,PHI,L 17-28,,,0,0,,0,0.0%,,0,0,,0,,
15,1992,1992-12-13,14,25.076,MIN,,SFO,L 17-20,,,0,0,,0,0.0%,,0,0,,0,,
16,1992,1992-12-20,15,25.083,MIN,@,PIT,W 6-3,,4,2,56,28.00,0,50.0%,14.00,1,1,1.00,0,0,0
17,1992,1992-12-27,16,25.090,MIN,,GNB,W 27-7,,6,2,67,33.50,0,33.3%,11.17,0,0,,0,0,0
18,1993,1993-10-25,6,26.027,MIN,@,CHI,W 19-12,,6,2,23,11.50,0,33.3%,3.83,0,0,,0,0,0
19,1993,1993-10-31,7,26.033,MIN,,DET,L 27-30,,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0
20,1993,1993-11-07,8,26.040,MIN,,SDG,L 17-30,,1,1,14,14.00,0,100.0%,14.00,0,0,,0,0,0
21,1993,1993-11-14,9,26.047,MIN,@,DEN,W 26-23,,1,0,0,,0,0.0%,0.00,,,,,,
22,1993,1993-11-21,10,26.054,MIN,@,TAM,L 10-23,,,0,0,,0,0.0%,,,,,,,
23,1993,1993-11-28,11,26.061,MIN,,NOR,L 14-17,,1,1,18,18.00,0,100.0%,18.00,0,0,,0,0,0
24,1993,1993-12-05,12,26.068,MIN,@,DET,W 13-0,,,0,0,,0,0.0%,,,,,,,
25,1993,1993-12-12,13,26.075,MIN,,DAL,L 20-37,,,0,0,,0,0.0%,,,,,,,
26,1993,1993-12-26,15,26.089,MIN,,KAN,W 30-10,,,0,0,,0,0.0%,,,,,,,
27,1993,1993-12-31,16,26.094,MIN,@,WAS,W 14-9,,,0,0,,0,0.0%,,,,,,,
28,1994,1994-09-04,1,26.341,MIN,@,GNB,L 10-16,,11,4,42,10.50,0,36.4%,3.82,0,0,,0,0,0
29,1994,1994-09-11,2,26.348,MIN,,DET,W 10-3,,8,4,42,10.50,0,50.0%,5.25,0,0,,0,0,0
30,1994,1994-09-18,3,26.355,MIN,@,CHI,W 42-14,,9,7,90,12.86,1,77.8%,10.00,0,0,,0,1,6
31,1994,1994-09-25,4,26.362,MIN,,MIA,W 38-35,,13,9,127,14.11,0,69.2%,9.77,0,0,,0,0,0
32,1994,1994-10-02,5,27.004,MIN,@,ARI,L 7-17,,15,7,66,9.43,1,46.7%,4.40,0,0,,0,1,6
33,1994,1994-10-10,6,27.012,MIN,@,NYG,W 27-10,,8,4,37,9.25,0,50.0%,4.63,0,0,,0,0,0
34,1994,1994-10-20,7,27.022,MIN,,GNB,W 13-10,,16,8,95,11.88,0,50.0%,5.94,0,0,,0,0,0
35,1994,1994-10-30,8,27.032,MIN,@,TAM,W 36-13,,6,4,41,10.25,0,66.7%,6.83,0,0,,0,0,0
36,1994,1994-11-06,9,27.039,MIN,,NOR,W 21-20,,18,8,157,19.63,1,44.4%,8.72,0,0,,0,1,6
37,1994,1994-11-13,10,27.046,MIN,@,NWE,L 20-26,,7,3,77,25.67,0,42.9%,11.00,0,0,,0,0,0
38,1994,1994-11-20,11,27.053,MIN,,NYJ,L 21-31,,8,5,121,24.20,0,62.5%,15.13,0,0,,0,0,0
39,1994,1994-11-27,12,27.060,MIN,,TAM,L 17-20,,10,2,30,15.00,0,20.0%,3.00,0,0,,0,0,0
40,1994,1994-12-01,13,27.064,MIN,,CHI,W 33-27,,9,5,70,14.00,0,55.6%,7.78,0,0,,0,0,0
41,1994,1994-12-11,14,27.074,MIN,@,BUF,W 21-17,,5,3,45,15.00,0,60.0%,9.00,0,0,,0,0,0
42,1994,1994-12-17,15,27.080,MIN,@,DET,L 19-41,,11,7,91,13.00,1,63.6%,8.27,0,0,,0,1,6
43,1994,1994-12-26,16,27.089,MIN,,SFO,W 21-14,,7,5,44,8.80,0,71.4%,6.29,0,0,,0,0,0
44,1995,1995-09-03,1,27.340,MIN,@,CHI,L 14-31,,6,6,68,11.33,0,100.0%,11.33,0,0,,0,0,0
45,1995,1995-09-10,2,27.347,MIN,,DET,W 20-10,,5,2,11,5.50,0,40.0%,2.20,0,0,,0,0,0
46,1995,1995-09-17,3,27.354,MIN,,DAL,L 17-23,,15,7,107,15.29,1,46.7%,7.13,0,0,,0,1,6
47,1995,1995-09-24,4,27.361,MIN,@,PIT,W 44-24,,10,5,68,13.60,0,50.0%,6.80,0,0,,0,0,0
48,1995,1995-10-08,5,28.010,MIN,,HOU,W 23-17,,9,5,58,11.60,0,55.6%,6.44,0,0,,0,0,0
49,1995,1995-10-15,6,28.017,MIN,@,TAM,L 17-20,,11,5,99,19.80,1,45.5%,9.00,0,0,,0,1,6
50,1995,1995-10-22,7,28.024,MIN,@,GNB,L 21-38,,7,2,9,4.50,1,28.6%,1.29,0,0,,0,1,6
51,1995,1995-10-30,8,28.032,MIN,,CHI,L 6-14,,9,6,78,13.00,0,66.7%,8.67,0,0,,0,0,0
52,1995,1995-11-05,9,28.038,MIN,,GNB,W 27-24,,11,4,68,17.00,1,36.4%,6.18,0,0,,0,1,6
53,1995,1995-11-12,10,28.045,MIN,@,ARI,W 30-24,,13,7,96,13.71,1,53.8%,7.38,0,0,,0,1,6
54,1995,1995-11-19,11,28.052,MIN,,NOR,W 43-24,,4,2,17,8.50,0,50.0%,4.25,0,0,,0,0,0
55,1995,1995-11-23,12,28.056,MIN,@,DET,L 38-44,,12,6,149,24.83,1,50.0%,12.42,0,0,,0,1,6
56,1995,1995-12-03,13,28.066,MIN,,TAM,W 31-17,,8,3,47,15.67,0,37.5%,5.88,0,0,,0,0,0
57,1995,1995-12-09,14,28.072,MIN,,CLE,W 27-11,,6,4,91,22.75,1,66.7%,15.17,0,0,,0,1,6
58,1995,1995-12-18,15,28.081,MIN,@,SFO,L 30-37,,7,3,90,30.00,1,42.9%,12.86,0,0,,0,1,6
59,1995,1995-12-24,16,28.087,MIN,@,CIN,L 24-27,,9,5,111,22.20,1,55.6%,12.33,0,0,,0,1,6
60,1996,1996-09-01,1,28.339,MIN,,DET,W 17-13,,9,4,53,13.25,0,44.4%,5.89,0,0,,0,0,0
61,1996,1996-09-08,2,28.346,MIN,@,ATL,W 23-17,,6,4,148,37.00,0,66.7%,24.67,0,0,,0,0,0
62,1996,1996-09-15,3,28.353,MIN,@,CHI,W 20-14,,10,4,60,15.00,1,40.0%,6.00,0,0,,0,1,6
63,1996,1996-09-22,4,28.360,MIN,,GNB,W 30-21,,10,7,129,18.43,1,70.0%,12.90,0,0,,0,1,6
64,1996,1996-09-29,5,29.001,MIN,@,NYG,L 10-15,,6,3,60,20.00,0,50.0%,10.00,0,0,,0,0,0
65,1996,1996-10-06,6,29.008,MIN,,CAR,W 14-12,,6,5,58,11.60,0,83.3%,9.67,0,0,,0,0,0
66,1996,1996-10-13,7,29.015,MIN,@,TAM,L 13-24,,9,5,89,17.80,0,55.6%,9.89,0,0,,0,0,0
67,1996,1996-10-28,8,29.030,MIN,,CHI,L 13-15,,15,11,153,13.91,0,73.3%,10.20,0,0,,0,0,0
68,1996,1996-11-03,9,29.036,MIN,,KAN,L 6-21,,8,2,55,27.50,0,25.0%,6.88,0,0,,0,0,0
69,1996,1996-11-10,10,29.043,MIN,@,SEA,L 23-42,,10,3,78,26.00,2,30.0%,7.80,0,0,,0,2,12
70,1996,1996-11-17,11,29.050,MIN,@,OAK,W 16-13,,7,4,134,33.50,1,57.1%,19.14,0,0,,0,1,6
71,1996,1996-11-24,12,29.057,MIN,,DEN,L 17-21,,5,3,62,20.67,0,60.0%,12.40,0,0,,0,0,0
72,1996,1996-12-01,13,29.064,MIN,,ARI,W 41-17,,5,4,79,19.75,1,80.0%,15.80,0,0,,0,1,6
73,1996,1996-12-08,14,29.071,MIN,@,DET,W 24-22,,5,3,32,10.67,1,60.0%,6.40,0,0,,0,1,6
74,1996,1996-12-15,15,29.078,MIN,,TAM,W 21-10,,6,5,56,11.20,0,83.3%,9.33,0,0,,0,0,0
75,1996,1996-12-22,16,29.085,MIN,@,GNB,L 10-38,,9,5,74,14.80,0,55.6%,8.22,0,0,,0,0,0
76,1997,1997-08-31,1,29.337,MIN,@,BUF,W 34-13,,6,1,19,19.00,0,16.7%,3.17,0,0,,0,0,0
77,1997,1997-09-07,2,29.344,MIN,@,CHI,W 27-24,,13,12,118,9.83,1,92.3%,9.08,0,0,,0,1,6
78,1997,1997-09-14,3,29.351,MIN,,TAM,L 14-28,,8,6,131,21.83,0,75.0%,16.38,0,0,,0,0,0
