ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
1,1993,1993-09-05,1,22.328,CLE,,CIN,W 27-14,,,,,,0.0%,,,
2,1993,1993-09-13,2,22.336,CLE,,SFO,W 23-13,,,,,,0.0%,,,
3,1993,1993-09-19,3,22.342,CLE,@,RAI,W 19-16,,,,,,0.0%,,,
4,1993,1993-09-26,4,22.349,CLE,@,IND,L 10-23,,,,,,0.0%,,,
5,1993,1993-10-10,5,22.363,CLE,,MIA,L 14-24,,,,,,0.0%,,,
6,1993,1993-10-17,6,23.005,CLE,@,CIN,W 28-17,,,,,,0.0%,,,
7,1993,1993-10-24,7,23.012,CLE,,PIT,W 28-23,,,,,,0.0%,,,
8,1993,1993-11-07,8,23.026,CLE,,DEN,L 14-29,,,,,,0.0%,,,
9,1993,1993-11-14,9,23.033,CLE,@,SEA,L 5-22,,,,,,0.0%,,,
10,1993,1993-11-21,10,23.040,CLE,,HOU,L 20-27,,,,,,0.0%,,,
11,1993,1993-11-28,11,23.047,CLE,@,ATL,L 14-17,,,,,,0.0%,,,
12,1993,1993-12-05,12,23.054,CLE,,NOR,W 17-13,,,,,,0.0%,,,
13,1993,1993-12-12,13,23.061,CLE,@,HOU,L 17-19,,,,,,0.0%,,,
14,1993,1993-12-19,14,23.068,CLE,,NWE,L 17-20,,,,,,0.0%,,,
15,1993,1993-12-26,15,23.075,CLE,@,RAM,W 42-14,,,,,,0.0%,,,
16,1993,1994-01-02,16,23.082,CLE,@,PIT,L 9-16,,,,,,0.0%,,,
17,1994,1994-09-04,1,23.327,CLE,@,CIN,W 28-20,,,,,,0.0%,,,
18,1994,1994-09-11,2,23.334,CLE,,PIT,L 10-17,,,,,,0.0%,,,
19,1994,1994-09-18,3,23.341,CLE,,ARI,W 32-0,,,,,,0.0%,,,
20,1994,1994-09-25,4,23.348,CLE,@,IND,W 21-14,,,,,,0.0%,,,
21,1994,1994-10-02,5,23.355,CLE,,NYJ,W 27-7,,,,,,0.0%,,,
22,1994,1994-10-13,6,24.001,CLE,@,HOU,W 11-8,,,,,,0.0%,,,
23,1994,1994-10-23,7,24.011,CLE,,CIN,W 37-13,,,,,,0.0%,,,
24,1994,1994-10-30,8,24.018,CLE,@,DEN,L 14-26,,,,,,0.0%,,,
25,1994,1994-11-06,9,24.025,CLE,,NWE,W 13-6,,,,,,0.0%,,,
26,1994,1994-11-13,10,24.032,CLE,@,PHI,W 26-7,,,,,,0.0%,,,
27,1994,1994-11-20,11,24.039,CLE,@,KAN,L 13-20,,,,,,0.0%,,,
28,1994,1994-11-27,12,24.046,CLE,,HOU,W 34-10,,,,,,0.0%,,,
29,1994,1994-12-04,13,24.053,CLE,,NYG,L 13-16,,,,,,0.0%,,,
30,1994,1994-12-10,14,24.059,CLE,@,DAL,W 19-14,,,,,,0.0%,,,
31,1994,1994-12-18,15,24.067,CLE,@,PIT,L 7-17,,,,,,0.0%,,,
32,1994,1994-12-24,16,24.073,CLE,,SEA,W 35-9,,,,,,0.0%,,,
33,1995,1995-09-03,1,24.326,CLE,@,NWE,L 14-17,,,,,,0.0%,,,
34,1995,1995-09-10,2,24.333,CLE,,TAM,W 22-6,,,,,,0.0%,,,
35,1995,1995-09-17,3,24.340,CLE,@,HOU,W 14-7,,,,,,0.0%,,,
36,1995,1995-09-24,4,24.347,CLE,,KAN,W 35-17,,,,,,0.0%,,,
37,1995,1995-10-02,5,24.355,CLE,,BUF,L 19-22,,,,,,0.0%,,,
38,1995,1995-10-08,6,24.361,CLE,@,DET,L 20-38,,,,,,0.0%,,,
39,1995,1995-10-22,7,25.010,CLE,,JAX,L 15-23,,,,,,0.0%,,,
40,1995,1995-10-29,8,25.017,CLE,@,CIN,W 29-26,,,,,,0.0%,,,
41,1995,1995-11-05,9,25.024,CLE,,HOU,L 10-37,,,,,,0.0%,,,
42,1995,1995-11-13,10,25.032,CLE,@,PIT,L 3-20,,,,,,0.0%,,,
43,1995,1995-11-19,11,25.038,CLE,,GNB,L 20-31,,,,,,0.0%,,,
44,1995,1995-11-26,12,25.045,CLE,,PIT,L 17-20,,,,,,0.0%,,,
45,1995,1995-12-03,13,25.052,CLE,@,SDG,L 13-31,,,,,,0.0%,,,
46,1995,1995-12-09,14,25.058,CLE,@,MIN,L 11-27,,,,,,0.0%,,,
47,1995,1995-12-17,15,25.066,CLE,,CIN,W 26-10,,,,,,0.0%,,,
48,1995,1995-12-24,16,25.073,CLE,@,JAX,L 21-24,,,,,,0.0%,,,
49,1996,1996-09-01,1,25.325,BAL,,OAK,W 19-14,,0,0,,0,0.0%,,,
50,1996,1996-09-08,2,25.332,BAL,@,PIT,L 17-31,,0,0,,0,0.0%,,,
51,1996,1996-09-15,3,25.339,BAL,@,HOU,L 13-29,1,1,1,1.00,1,100.0%,1.00,1,6
52,1996,1996-09-29,4,25.353,BAL,,NOR,W 17-10,,0,0,,0,0.0%,,,
53,1996,1996-10-06,5,25.360,BAL,,NWE,L 38-46,0,0,0,,0,0.0%,,,
54,1996,1996-10-13,6,26.001,BAL,@,IND,L 21-26,0,0,0,,0,0.0%,,,
55,1996,1996-10-20,7,26.008,BAL,@,DEN,L 34-45,,0,0,,0,0.0%,,,
56,1996,1996-10-27,8,26.015,BAL,,STL,W 37-31,0,0,0,,0,0.0%,,,
57,1996,1996-11-03,9,26.022,BAL,,CIN,L 21-24,,0,0,,0,0.0%,,,
58,1996,1996-11-10,10,26.029,BAL,@,JAX,L 27-30,,0,0,,0,0.0%,,,
59,1996,1996-11-17,11,26.036,BAL,@,SFO,L 20-38,,0,0,,0,0.0%,,,
60,1996,1996-11-24,12,26.043,BAL,,JAX,L 25-28,,0,0,,0,0.0%,,,
61,1996,1996-12-01,13,26.050,BAL,,PIT,W 31-17,,0,0,,0,0.0%,,,
62,1996,1996-12-08,14,26.057,BAL,@,CIN,L 14-21,,0,0,,0,0.0%,,,
