ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2013,2013-09-08,1,22.197,PIT,,TEN,L 9-16,,0.0,2,0
2,2013,2013-09-16,2,22.205,PIT,@,CIN,L 10-20,,0.0,3,1
3,2013,2013-09-22,3,22.211,PIT,,CHI,L 23-40,*,0.0,1,0
4,2013,2013-09-29,4,22.218,PIT,@,MIN,L 27-34,,0.0,1,0
5,2013,2013-10-13,5,22.232,PIT,@,NYJ,W 19-6,*,0.0,1,2
6,2013,2013-10-20,6,22.239,PIT,,BAL,W 19-16,,0.0,4,3
7,2013,2013-10-27,7,22.246,PIT,@,OAK,L 18-21,,,,
8,2013,2013-11-03,8,22.253,PIT,@,NWE,L 31-55,,0.0,7,1
9,2013,2013-11-10,9,22.260,PIT,,BUF,W 23-10,,,,
10,2013,2013-11-28,12,22.278,PIT,@,BAL,L 20-22,,,,
11,2013,2013-12-08,13,22.288,PIT,,MIA,L 28-34,,,,
12,2013,2013-12-15,14,22.295,PIT,,CIN,W 30-20,,0.0,1,0
13,2013,2013-12-22,15,22.302,PIT,@,GNB,W 38-31,,0.0,2,0
14,2013,2013-12-29,16,22.309,PIT,,CLE,W 20-7,,,,
15,2014,2014-09-07,1,23.196,PIT,,CLE,W 30-27,,,,
16,2014,2014-09-11,2,23.200,PIT,@,BAL,L 6-26,,,,
17,2014,2014-09-21,3,23.210,PIT,@,CAR,W 37-19,,0.0,1,0
18,2014,2014-09-28,4,23.217,PIT,,TAM,L 24-27,,,,
19,2014,2014-10-05,5,23.224,PIT,@,JAX,W 17-9,,,,
20,2014,2014-11-02,9,23.252,PIT,,BAL,W 43-23,,,,
21,2014,2014-11-30,12,23.280,PIT,,NOR,L 32-35,,,,
22,2014,2014-12-07,13,23.287,PIT,@,CIN,W 42-21,,0.0,1,0
23,2014,2014-12-14,14,23.294,PIT,@,ATL,W 27-20,,0.0,2,0
24,2014,2014-12-21,15,23.301,PIT,,KAN,W 20-12,,,,
25,2014,2014-12-28,16,23.308,PIT,,CIN,W 27-17,,0.0,1,0
26,2015,2015-09-10,1,24.199,PIT,@,NWE,L 21-28,,0.0,0,1
27,2015,2015-09-20,2,24.209,PIT,,SFO,W 43-18,,0.0,0,0
28,2015,2015-09-27,3,24.216,PIT,@,STL,W 12-6,,0.0,0,0
29,2015,2015-10-01,4,24.220,PIT,,BAL,L 20-23,,0.0,0,0
30,2015,2015-10-12,5,24.231,PIT,@,SDG,W 24-20,,0.0,0,0
31,2015,2015-10-18,6,24.237,PIT,,ARI,W 25-13,,0.0,0,0
32,2015,2015-10-25,7,24.244,PIT,@,KAN,L 13-23,,0.0,0,0
33,2015,2015-11-01,8,24.251,PIT,,CIN,L 10-16,,0.0,1,0
34,2015,2015-11-08,9,24.258,PIT,,OAK,W 38-35,,0.0,0,0
35,2015,2015-11-29,11,24.279,PIT,@,SEA,L 30-39,,0.0,0,0
36,2015,2015-12-06,12,24.286,PIT,,IND,W 45-10,,0.0,0,0
37,2015,2015-12-13,13,24.293,PIT,@,CIN,W 33-20,,0.0,0,0
38,2015,2015-12-20,14,24.300,PIT,,DEN,W 34-27,,0.0,0,0
39,2015,2015-12-27,15,24.307,PIT,@,BAL,L 17-20,,0.0,0,0
40,2015,2016-01-03,16,24.314,PIT,@,CLE,W 28-12,,0.0,0,0
41,2016,2016-09-12,1,25.202,PIT,@,WAS,W 38-16,,0.0,0,0
42,2016,2016-09-18,2,25.208,PIT,,CIN,W 24-16,,0.0,0,0
43,2016,2016-09-25,3,25.215,PIT,@,PHI,L 3-34,,0.0,0,0
44,2016,2016-10-02,4,25.222,PIT,,KAN,W 43-14,,0.0,0,0
45,2016,2016-10-09,5,25.229,PIT,,NYJ,W 31-13,,0.0,0,0
46,2016,2016-11-06,8,25.257,PIT,@,BAL,L 14-21,,0.0,0,0
47,2016,2016-11-13,9,25.264,PIT,,DAL,L 30-35,,0.0,0,0
48,2016,2016-12-04,12,25.285,PIT,,NYG,W 24-14,,0.0,0,0
49,2017,2017-10-08,5,26.227,BUF,@,CIN,L 16-20,,0.0,0,0
50,2017,2017-10-22,6,26.241,BUF,,TAM,W 30-27,,0.0,0,0
51,2017,2017-10-29,7,26.248,BUF,,OAK,W 34-14,,0.0,0,0
52,2017,2017-11-02,8,26.252,BUF,@,NYJ,L 21-34,,0.0,0,0
53,2017,2017-11-12,9,26.262,BUF,,NOR,L 10-47,,0.0,0,0
54,2017,2017-11-19,10,26.269,BUF,@,LAC,L 24-54,,0.0,0,0
55,2017,2017-11-26,11,26.276,BUF,@,KAN,W 16-10,,0.0,0,0
56,2017,2017-12-03,12,26.283,BUF,,NWE,L 3-23,,0.0,0,0
57,2017,2017-12-10,13,26.290,BUF,,IND,W 13-7,,0.0,0,0
58,2017,2017-12-17,14,26.297,BUF,,MIA,W 24-16,,0.0,0,0
59,2017,2017-12-24,15,26.304,BUF,@,NWE,L 16-37,,0.0,0,0
60,2017,2017-12-31,16,26.311,BUF,@,MIA,W 22-16,,0.0,0,0
61,2018,2018-09-23,3,27.212,DEN,@,BAL,L 14-27,,0.0,0,1
