ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td
1,1950,1950-10-08,4,23.221,DET,,SFO,W 24-7,1,3,3.00,0,0,0,,0
2,1951,1951-09-30,1,24.213,PHI,@,CRD,W 17-14,7,13,1.86,0,0,0,,0
3,1951,1951-10-06,2,24.219,PHI,,SFO,W 21-14,2,6,3.00,0,0,0,,0
4,1951,1951-10-14,3,24.227,PHI,@,GNB,L 24-37,2,10,5.00,1,0,0,,0
5,1951,1951-11-04,6,24.248,PHI,@,PIT,W 34-13,10,40,4.00,0,1,30,30.00,1
6,1951,1951-11-11,7,24.255,PHI,@,CLE,L 17-20,6,26,4.33,0,1,6,6.00,0
7,1951,1951-11-18,8,24.262,PHI,,DET,L 10-28,1,4,4.00,0,0,0,,0
8,1951,1951-11-25,9,24.269,PHI,,PIT,L 13-17,5,20,4.00,0,0,0,,0
9,1951,1951-12-02,10,24.276,PHI,@,WAS,W 35-21,2,-6,-3.00,0,0,0,,0
