ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1987,1987-10-04,3,25.265,MIA,@,SEA,L 20-24,0,0,,0,1,26,26.00,0
2,1987,1987-10-11,4,25.272,MIA,,KAN,W 42-0,3,10,3.33,0,1,23,23.00,0
3,1987,1987-10-18,5,25.279,MIA,@,NYJ,L 31-37,0,0,,0,0,0,,0
