ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1961,1961-09-24,2,26.305,MIN,@,DAL,L 7-21,1,8,0
2,1961,1961-10-01,3,26.312,MIN,@,BAL,L 33-34,1,10,0
3,1961,1961-11-05,8,26.347,MIN,@,RAM,L 17-31,1,8,0
4,1961,1961-12-03,12,27.010,MIN,,RAM,W 42-21,1,9,0
5,1963,1963-11-28,11,29.005,OAK,@,DEN,W 26-10,1,16,0
6,1963,1963-12-08,12,29.015,OAK,,SDG,W 41-27,1,48,0
7,1964,1964-10-10,5,29.322,OAK,@,NYJ,L 13-35,1,44,0
8,1964,1964-11-08,9,29.351,OAK,@,KAN,L 7-42,1,6,0
