ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
17,1990,1990-09-10,1,27.081,SFO,@,NOR,W 13-12,,2,12,6.00,0,,,0,0,,0,0,0
18,1990,1990-09-16,2,27.087,SFO,,WAS,W 26-13,,2,12,6.00,0,,,0,0,,0,0,0
19,1990,1990-09-23,3,27.094,SFO,,ATL,W 19-13,,4,75,18.75,0,,,0,0,,0,0,0
20,1990,1990-10-07,4,27.108,SFO,@,HOU,W 24-21,,0,0,,0,,,,,,,,
21,1990,1990-10-14,5,27.115,SFO,@,ATL,W 45-35,,4,97,24.25,1,,,0,0,,0,1,6
22,1990,1990-10-21,6,27.122,SFO,,PIT,W 27-7,,3,26,8.67,1,,,0,0,,0,1,6
23,1990,1990-10-28,7,27.129,SFO,,CLE,W 20-17,,2,42,21.00,0,,,0,0,,0,0,0
24,1991,1991-09-02,1,28.073,SFO,@,NYG,L 14-16,,0,0,,0,,,,,,,,
25,1991,1991-09-08,2,28.079,SFO,,SDG,W 34-14,,0,0,,0,,,,,,,,
26,1991,1991-09-15,3,28.086,SFO,@,MIN,L 14-17,,0,0,,0,,,,,,,,
27,1991,1991-09-22,4,28.093,SFO,,RAM,W 27-10,,2,29,14.50,0,,,0,0,,0,0,0
28,1991,1991-09-29,5,28.100,SFO,@,RAI,L 6-12,,2,45,22.50,0,,,0,0,,0,0,0
29,1991,1991-10-13,6,28.114,SFO,,ATL,L 34-39,,2,38,19.00,0,,,0,0,,0,0,0
30,1991,1991-10-20,7,28.121,SFO,,DET,W 35-3,,3,43,14.33,1,,,0,0,,0,1,6
31,1991,1991-10-27,8,28.128,SFO,@,PHI,W 23-7,,1,7,7.00,0,,,0,0,,0,0,0
32,1991,1991-11-03,9,28.135,SFO,@,ATL,L 14-17,,3,26,8.67,0,,,0,0,,0,0,0
33,1991,1991-11-10,10,28.142,SFO,@,NOR,L 3-10,,0,0,,0,,,,,,,,
34,1991,1991-11-17,11,28.149,SFO,,PHO,W 14-10,,3,29,9.67,0,,,0,0,,0,0,0
35,1991,1991-11-25,12,28.157,SFO,@,RAM,W 33-10,,0,0,,0,,,,,,,,
36,1991,1991-12-01,13,28.163,SFO,,NOR,W 38-24,,1,4,4.00,0,,,0,0,,0,0,0
37,1991,1991-12-08,14,28.170,SFO,@,SEA,W 24-22,,2,10,5.00,0,,,0,0,,0,0,0
38,1991,1991-12-14,15,28.176,SFO,,KAN,W 28-14,,2,18,9.00,0,,,0,0,,0,0,0
39,1991,1991-12-23,16,28.185,SFO,,CHI,W 52-14,,3,47,15.67,1,,,0,0,,0,1,6
40,1992,1992-09-06,1,29.077,SFO,@,NYG,W 31-14,2,1,10,10.00,0,50.0%,5.00,0,0,,0,0,0
41,1992,1992-09-13,2,29.084,SFO,,BUF,L 31-34,8,6,159,26.50,0,75.0%,19.88,0,0,,0,0,0
42,1992,1992-09-20,3,29.091,SFO,@,NYJ,W 31-14,9,5,66,13.20,0,55.6%,7.33,0,0,,0,0,0
43,1992,1992-09-27,4,29.098,SFO,@,NOR,W 16-10,5,3,50,16.67,0,60.0%,10.00,0,0,,0,0,0
44,1992,1992-10-04,5,29.105,SFO,,RAM,W 27-24,4,3,39,13.00,0,75.0%,9.75,0,0,,0,0,0
45,1992,1992-10-11,6,29.112,SFO,@,NWE,W 24-12,1,0,0,,0,0.0%,0.00,,,,,,
46,1992,1992-10-18,7,29.119,SFO,,ATL,W 56-17,2,1,33,33.00,0,50.0%,16.50,0,0,,0,0,0
47,1992,1992-11-01,8,29.133,SFO,@,PHO,L 14-24,5,5,82,16.40,0,100.0%,16.40,0,0,,0,0,0
48,1992,1992-11-09,9,29.141,SFO,@,ATL,W 41-3,4,1,12,12.00,0,25.0%,3.00,0,0,,0,0,0
49,1992,1992-11-15,10,29.147,SFO,,NOR,W 21-20,2,2,12,6.00,0,100.0%,6.00,0,0,,0,0,0
50,1992,1992-11-22,11,29.154,SFO,@,RAM,W 27-10,,0,0,,0,0.0%,,,,,,,
51,1992,1992-11-29,12,29.161,SFO,,PHI,W 20-14,1,1,15,15.00,0,100.0%,15.00,0,0,,0,0,0
52,1992,1992-12-06,13,29.168,SFO,,MIA,W 27-3,2,2,25,12.50,0,100.0%,12.50,0,0,,0,0,0
53,1992,1992-12-13,14,29.175,SFO,@,MIN,W 20-17,2,1,24,24.00,0,50.0%,12.00,0,0,,0,0,0
54,1992,1992-12-19,15,29.181,SFO,,TAM,W 21-14,5,3,64,21.33,0,60.0%,12.80,0,0,,0,0,0
55,1992,1992-12-28,16,29.190,SFO,,DET,W 24-6,6,4,16,4.00,0,66.7%,2.67,0,0,,0,0,0
56,1993,1993-09-05,1,30.076,NYG,@,CHI,W 26-20,11,6,87,14.50,0,54.5%,7.91,0,0,,0,0,0
57,1993,1993-09-12,2,30.083,NYG,,TAM,W 23-7,6,4,69,17.25,0,66.7%,11.50,0,0,,0,0,0
58,1993,1993-09-19,3,30.090,NYG,,RAM,W 20-10,9,7,65,9.29,0,77.8%,7.22,0,0,,0,0,0
59,1993,1993-10-03,4,30.104,NYG,@,BUF,L 14-17,8,2,37,18.50,0,25.0%,4.63,0,0,,0,0,0
60,1993,1993-10-10,5,30.111,NYG,@,WAS,W 41-7,4,4,124,31.00,2,100.0%,31.00,0,0,,0,2,12
61,1993,1993-10-17,6,30.118,NYG,,PHI,W 21-10,2,1,51,51.00,0,50.0%,25.50,0,0,,0,0,0
62,1994,1994-09-04,1,31.075,NYG,,PHI,W 28-23,6,3,58,19.33,0,50.0%,9.67,1,-10,-10.00,0,0,0
63,1994,1994-09-11,2,31.082,NYG,@,ARI,W 20-17,3,1,21,21.00,0,33.3%,7.00,0,0,,0,0,0
64,1994,1994-09-18,3,31.089,NYG,,WAS,W 31-23,4,3,71,23.67,1,75.0%,17.75,0,0,,0,1,6
65,1994,1994-10-02,4,31.103,NYG,@,NOR,L 22-27,12,6,48,8.00,2,50.0%,4.00,0,0,,0,2,12
66,1994,1994-10-10,5,31.111,NYG,,MIN,L 10-27,6,4,49,12.25,0,66.7%,8.17,0,0,,0,0,0
67,1994,1994-10-16,6,31.117,NYG,@,RAM,L 10-17,8,4,66,16.50,0,50.0%,8.25,0,0,,0,0,0
68,1994,1994-10-23,7,31.124,NYG,,PIT,L 6-10,6,4,40,10.00,0,66.7%,6.67,0,0,,0,0,0
69,1994,1994-10-30,8,31.131,NYG,,DET,L 25-28,1,0,0,,0,0.0%,0.00,0,0,,0,0,
70,1994,1994-11-07,9,31.139,NYG,@,DAL,L 10-38,8,3,31,10.33,0,37.5%,3.88,0,0,,0,0,0
71,1994,1994-11-13,10,31.145,NYG,,ARI,L 9-10,3,1,4,4.00,0,33.3%,1.33,0,0,,0,0,0
72,1994,1994-11-21,11,31.153,NYG,@,HOU,W 13-10,11,6,109,18.17,1,54.5%,9.91,0,0,,0,1,6
73,1994,1994-11-27,12,31.159,NYG,@,WAS,W 21-19,3,1,6,6.00,1,33.3%,2.00,0,0,,0,1,6
74,1994,1994-12-04,13,31.166,NYG,@,CLE,W 16-13,10,5,101,20.20,0,50.0%,10.10,0,0,,0,0,0
75,1994,1994-12-11,14,31.173,NYG,,CIN,W 27-20,7,4,75,18.75,0,57.1%,10.71,0,0,,0,0,0
76,1994,1994-12-18,15,31.180,NYG,@,PHI,W 16-13,8,5,81,16.20,0,62.5%,10.13,0,0,,0,0,0
77,1994,1994-12-24,16,31.186,NYG,,DAL,W 15-10,6,3,65,21.67,1,50.0%,10.83,0,0,,0,1,6
78,1995,1995-09-04,1,32.075,NYG,,DAL,L 0-35,11,4,32,8.00,0,36.4%,2.91,0,0,,0,0,0
79,1995,1995-09-17,3,32.088,NYG,@,GNB,L 6-14,9,7,74,10.57,0,77.8%,8.22,0,0,,0,0,0
80,1995,1995-09-24,4,32.095,NYG,,NOR,W 45-29,2,2,21,10.50,0,100.0%,10.50,0,0,,0,0,0
81,1995,1995-10-01,5,32.102,NYG,@,SFO,L 6-20,9,4,45,11.25,0,44.4%,5.00,0,0,,0,0,0
82,1995,1995-10-08,6,32.109,NYG,,ARI,W 27-21,9,4,32,8.00,1,44.4%,3.56,0,0,,0,1,6
83,1995,1995-10-15,7,32.116,NYG,,PHI,L 14-17,10,3,24,8.00,0,30.0%,2.40,0,0,,0,0,0
84,1995,1995-10-29,8,32.130,NYG,@,WAS,W 24-15,4,3,79,26.33,1,75.0%,19.75,0,0,,0,1,6
85,1995,1995-11-05,9,32.137,NYG,@,SEA,L 28-30,12,6,128,21.33,1,50.0%,10.67,0,0,,0,1,6
86,1995,1995-11-12,10,32.144,NYG,,OAK,L 13-17,7,3,57,19.00,0,42.9%,8.14,0,0,,0,0,0
87,1995,1995-11-30,13,32.162,NYG,@,ARI,W 10-6,4,3,28,9.33,1,75.0%,7.00,0,0,,0,1,6
88,1995,1995-12-10,14,32.172,NYG,,WAS,W 20-13,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0
89,1995,1995-12-17,15,32.179,NYG,@,DAL,L 20-21,4,2,35,17.50,0,50.0%,8.75,0,0,,0,0,0
90,1995,1995-12-23,16,32.185,NYG,,SDG,L 17-27,4,2,14,7.00,0,50.0%,3.50,0,0,,0,0,0
91,1996,1996-09-01,1,33.072,DEN,,NYJ,W 31-6,4,3,29,9.67,0,75.0%,7.25,0,0,,0,0,0
92,1996,1996-09-08,2,33.079,DEN,@,SEA,W 30-20,2,1,12,12.00,0,50.0%,6.00,0,0,,0,0,0
93,1996,1996-09-15,3,33.086,DEN,,TAM,W 27-23,1,0,0,,0,0.0%,0.00,,,,,,
94,1996,1996-09-22,4,33.093,DEN,@,KAN,L 14-17,,0,0,,0,0.0%,,,,,,,
95,1996,1996-09-29,5,33.100,DEN,@,CIN,W 14-10,2,2,21,10.50,0,100.0%,10.50,0,0,,0,0,0
96,1996,1996-10-06,6,33.107,DEN,,SDG,W 28-17,4,4,45,11.25,0,100.0%,11.25,0,0,,0,0,0
97,1996,1996-10-20,7,33.121,DEN,,BAL,W 45-34,2,0,0,,0,0.0%,0.00,,,,,,
98,1996,1996-10-27,8,33.128,DEN,,KAN,W 34-7,3,1,25,25.00,1,33.3%,8.33,0,0,,0,1,6
99,1996,1996-11-04,9,33.136,DEN,@,OAK,W 22-21,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0
100,1996,1996-11-10,10,33.142,DEN,,CHI,W 17-12,1,0,0,,0,0.0%,0.00,,,,,,
101,1996,1996-11-17,11,33.149,DEN,@,NWE,W 34-8,,0,0,,0,0.0%,,,,,,,
102,1996,1996-11-24,12,33.156,DEN,@,MIN,W 21-17,,0,0,,0,0.0%,,,,,,,
103,1996,1996-12-01,13,33.163,DEN,,SEA,W 34-7,3,2,23,11.50,0,66.7%,7.67,0,0,,0,0,0
104,1996,1996-12-08,14,33.170,DEN,@,GNB,L 6-41,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0
105,1996,1996-12-15,15,33.177,DEN,,OAK,W 24-19,2,1,15,15.00,0,50.0%,7.50,0,0,,0,0,0
