ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
33,1983,1983-10-23,8,24.263,SEA,,PIT,L 21-27,,,,,,,,0,0,,0,,
34,1983,1983-10-30,9,24.270,SEA,@,RAI,W 34-21,,,,,,,,0,0,,0,,
35,1983,1983-11-06,10,24.277,SEA,,DEN,W 27-19,,,,,,,,0,0,,0,,
36,1983,1983-11-13,11,24.284,SEA,@,STL,L 28-33,,0,0,,0,,,1,9,9.00,0,0,0
37,1983,1983-11-20,12,24.291,SEA,@,DEN,L 27-38,,,,,,,,0,0,,0,,
38,1983,1983-11-27,13,24.298,SEA,,KAN,W 51-48,,0,0,,0,,,1,19,19.00,0,0,0
39,1983,1983-12-04,14,24.305,SEA,,DAL,L 10-35,,,,,,,,0,0,,0,,
40,1983,1983-12-18,16,24.319,SEA,,NWE,W 24-6,,,,,,,,0,0,,0,,
41,1984,1984-09-03,1,25.214,SEA,,CLE,W 33-0,,1,5,5.00,1,,,0,0,,0,1,6
42,1984,1984-09-09,2,25.220,SEA,,SDG,W 31-17,,2,35,17.50,0,,,0,0,,0,0,0
43,1984,1984-09-16,3,25.227,SEA,@,NWE,L 23-38,,2,37,18.50,0,,,0,0,,0,0,0
44,1984,1984-09-23,4,25.234,SEA,,CHI,W 38-9,,0,0,,0,,,,,,,,
45,1984,1984-09-30,5,25.241,SEA,@,MIN,W 20-12,,0,0,,0,,,,,,,,
46,1984,1984-10-07,6,25.248,SEA,@,RAI,L 14-28,,0,0,,0,,,,,,,,
47,1984,1984-10-14,7,25.255,SEA,,BUF,W 31-28,,0,0,,0,,,,,,,,
48,1984,1984-10-21,8,25.262,SEA,@,GNB,W 30-24,,0,0,,0,,,,,,,,
49,1984,1984-10-29,9,25.270,SEA,@,SDG,W 24-0,,0,0,,0,,,,,,,,
50,1984,1984-11-04,10,25.276,SEA,,KAN,W 45-0,,1,2,2.00,1,,,0,0,,0,1,6
51,1984,1984-11-12,11,25.284,SEA,,RAI,W 17-14,,0,0,,0,,,,,,,,
52,1984,1984-11-18,12,25.290,SEA,@,CIN,W 26-6,,0,0,,0,,,,,,,,
53,1984,1984-11-25,13,25.297,SEA,@,DEN,W 27-24,,0,0,,0,,,,,,,,
54,1984,1984-12-02,14,25.304,SEA,,DET,W 38-17,,1,5,5.00,1,,,0,0,,0,1,6
55,1984,1984-12-09,15,25.311,SEA,@,KAN,L 7-34,,1,6,6.00,0,,,0,0,,0,0,0
56,1984,1984-12-15,16,25.317,SEA,,DEN,L 14-31,,0,0,,0,,,,,,,,
57,1985,1985-09-08,1,26.218,SEA,@,CIN,W 28-24,,0,0,,0,,,0,0,,0,,
58,1985,1985-09-15,2,26.225,SEA,@,SDG,W 49-35,,0,0,,0,,,0,0,,0,,
59,1985,1985-09-23,3,26.233,SEA,,RAM,L 24-35,,0,0,,0,,,1,17,17.00,0,0,0
60,1985,1985-09-29,4,26.239,SEA,@,KAN,L 7-28,,0,0,,0,,,0,0,,0,,
61,1985,1985-10-06,5,26.246,SEA,,SDG,W 26-21,,0,0,,0,,,0,0,,0,,
62,1985,1985-10-13,6,26.253,SEA,,ATL,W 30-26,,0,0,,0,,,0,0,,0,,
63,1985,1985-12-08,14,26.309,SEA,,CLE,W 31-13,,2,13,6.50,0,,,0,0,,0,0,0
64,1985,1985-12-15,15,26.316,SEA,@,RAI,L 3-13,,0,0,,0,,,0,0,,0,,
65,1985,1985-12-20,16,26.321,SEA,,DEN,L 24-27,,0,0,,0,,,0,0,,0,,
66,1986,1986-09-07,1,27.217,SEA,,PIT,W 30-0,,3,44,14.67,0,,,0,0,,0,0,0
67,1986,1986-09-14,2,27.224,SEA,,KAN,W 23-17,,1,2,2.00,0,,,0,0,,0,0,0
68,1986,1986-09-21,3,27.231,SEA,@,NWE,W 38-31,,1,2,2.00,0,,,0,0,,0,0,0
69,1986,1986-09-28,4,27.238,SEA,@,WAS,L 14-19,,1,12,12.00,0,,,0,0,,0,0,0
70,1986,1986-10-06,5,27.246,SEA,,SDG,W 33-7,,2,5,2.50,0,,,0,0,,0,0,0
71,1986,1986-10-12,6,27.252,SEA,@,RAI,L 10-14,,1,4,4.00,0,,,0,0,,0,0,0
72,1986,1986-10-19,7,27.259,SEA,,NYG,W 17-12,,1,10,10.00,0,,,0,0,,0,0,0
73,1986,1986-10-26,8,27.266,SEA,@,DEN,L 13-20,,0,0,,0,,,0,0,,0,,
74,1986,1986-11-02,9,27.273,SEA,,NYJ,L 7-38,,0,0,,0,,,0,0,,0,,
75,1986,1986-11-09,10,27.280,SEA,@,KAN,L 7-27,,2,18,9.00,0,,,0,0,,0,0,0
76,1986,1986-11-16,11,27.287,SEA,@,CIN,L 7-34,,0,0,,0,,,0,0,,0,,
77,1986,1986-11-23,12,27.294,SEA,,PHI,W 24-20,,1,20,20.00,0,,,0,0,,0,0,0
78,1986,1986-11-27,13,27.298,SEA,@,DAL,W 31-14,,0,0,,0,,,0,0,,0,,
79,1986,1986-12-08,14,27.309,SEA,,RAI,W 37-0,,1,8,8.00,0,,,0,0,,0,0,0
80,1986,1986-12-14,15,27.315,SEA,@,SDG,W 34-24,,0,0,,0,,,0,0,,0,,
81,1986,1986-12-20,16,27.321,SEA,,DEN,W 41-16,,1,25,25.00,0,,,1,17,17.00,0,0,0
82,1987,1987-09-13,1,28.223,SEA,@,DEN,L 17-40,,2,25,12.50,0,,,0,0,,0,0,0
83,1987,1987-09-20,2,28.230,SEA,,KAN,W 43-14,,2,4,2.00,1,,,0,0,,0,1,6
84,1987,1987-10-25,6,28.265,SEA,@,RAI,W 35-13,,1,6,6.00,0,,,0,0,,0,0,0
85,1987,1987-11-01,7,28.272,SEA,,MIN,W 28-17,,0,0,,0,,,,,,,,
86,1987,1987-11-09,8,28.280,SEA,@,NYJ,L 14-30,,1,27,27.00,0,,,0,0,,0,0,0
87,1987,1987-11-15,9,28.286,SEA,,GNB,W 24-13,,1,5,5.00,0,,,0,0,,0,0,0
88,1987,1987-11-22,10,28.293,SEA,,SDG,W 34-3,,0,0,,0,,,,,,,,
89,1987,1987-11-30,11,28.301,SEA,,RAI,L 14-37,,3,18,6.00,1,,,0,0,,0,1,6
90,1987,1987-12-06,12,28.307,SEA,@,PIT,L 9-13,,1,7,7.00,0,,,0,0,,0,0,0
91,1987,1987-12-13,13,28.314,SEA,,DEN,W 28-21,,1,0,0.00,0,,,0,0,,0,0,0
92,1987,1987-12-20,14,28.321,SEA,@,CHI,W 34-21,,0,0,,0,,,,,,,,
93,1987,1987-12-27,15,28.328,SEA,@,KAN,L 20-41,,2,14,7.00,0,,,0,0,,0,0,0
94,1988,1988-09-04,1,29.215,SEA,@,DEN,W 21-14,,0,0,,0,,,0,0,,0,,
95,1988,1988-09-11,2,29.222,SEA,,KAN,W 31-10,,4,18,4.50,0,,,0,0,,0,0,0
96,1988,1988-09-18,3,29.229,SEA,@,SDG,L 6-17,,0,0,,0,,,0,0,,0,,
97,1988,1988-09-25,4,29.236,SEA,,SFO,L 7-38,,1,8,8.00,0,,,0,0,,0,0,0
98,1988,1988-10-02,5,29.243,SEA,@,ATL,W 31-20,,3,29,9.67,0,,,0,0,,0,0,0
99,1988,1988-10-09,6,29.250,SEA,@,CLE,W 16-10,,2,14,7.00,0,,,0,0,,0,0,0
100,1988,1988-10-16,7,29.257,SEA,,NOR,L 19-20,,3,22,7.33,0,,,0,0,,0,0,0
101,1988,1988-10-23,8,29.264,SEA,@,RAM,L 10-31,,1,15,15.00,0,,,0,0,,0,0,0
102,1988,1988-10-30,9,29.271,SEA,,SDG,W 17-14,,1,2,2.00,0,,,0,0,,0,0,0
103,1988,1988-11-06,10,29.278,SEA,,BUF,L 3-13,,3,22,7.33,0,,,0,0,,0,0,0
104,1988,1988-11-13,11,29.285,SEA,,HOU,W 27-24,,2,22,11.00,0,,,0,0,,0,0,0
105,1988,1988-11-20,12,29.292,SEA,@,KAN,L 24-27,,5,67,13.40,0,,,1,17,17.00,0,0,0
106,1988,1988-11-28,13,29.300,SEA,,RAI,W 35-27,,2,11,5.50,0,,,0,0,,0,0,0
107,1988,1988-12-04,14,29.306,SEA,@,NWE,L 7-13,,0,0,,0,,,0,0,,0,,
108,1988,1988-12-11,15,29.313,SEA,,DEN,W 42-14,,2,14,7.00,0,,,0,0,,0,0,0
109,1988,1988-12-18,16,29.320,SEA,@,RAI,W 43-37,,0,0,,0,,,0,0,,0,,
110,1989,1989-09-11,1,30.221,WAS,,NYG,L 24-27,,0,0,,0,,,,,,,,
111,1989,1989-09-17,2,30.227,WAS,,PHI,L 37-42,,0,0,,0,,,,,,,,
112,1989,1989-09-24,3,30.234,WAS,@,DAL,W 30-7,,0,0,,0,,,,,,,,
113,1989,1989-10-01,4,30.241,WAS,@,NOR,W 16-14,,0,0,,0,,,,,,,,
114,1989,1989-10-08,5,30.248,WAS,,PHO,W 30-28,,0,0,,0,,,,,,,,
115,1989,1989-10-15,6,30.255,WAS,@,NYG,L 17-20,,0,0,,0,,,,,,,,
116,1989,1989-10-22,7,30.262,WAS,,TAM,W 32-28,,0,0,,0,,,,,,,,
117,1989,1989-10-29,8,30.269,WAS,@,RAI,L 24-37,,0,0,,0,,,,,,,,
118,1989,1989-11-05,9,30.276,WAS,,DAL,L 3-13,,0,0,,0,,,,,,,,
119,1989,1989-11-12,10,30.283,WAS,@,PHI,W 10-3,,0,0,,0,,,,,,,,
120,1989,1989-11-20,11,30.291,WAS,,DEN,L 10-14,,0,0,,0,,,,,,,,
121,1989,1989-11-26,12,30.297,WAS,,CHI,W 38-14,,0,0,,0,,,,,,,,
122,1989,1989-12-03,13,30.304,WAS,@,PHO,W 29-10,,1,2,2.00,0,,,0,0,,0,0,0
123,1989,1989-12-10,14,30.311,WAS,,SDG,W 26-21,,0,0,,0,,,,,,,,
124,1989,1989-12-17,15,30.318,WAS,@,ATL,W 31-30,,0,0,,0,,,,,,,,
125,1989,1989-12-23,16,30.324,WAS,@,SEA,W 29-0,,0,0,,0,,,,,,,,
126,1990,1990-12-02,12,31.303,SEA,,HOU,W 13-10,,,,,,,,,,,,,
127,1990,1990-12-09,13,31.310,SEA,@,GNB,W 20-14,,,,,,,,,,,,,
128,1990,1990-12-16,14,31.317,SEA,@,MIA,L 17-24,,,,,,,,,,,,,
129,1990,1990-12-23,15,31.324,SEA,,DEN,W 17-12,,,,,,,,,,,,,
130,1990,1990-12-30,16,31.331,SEA,,DET,W 30-10,,,,,,,,,,,,,
131,1991,1991-09-01,1,32.211,SEA,@,NOR,L 24-27,,0,0,,0,,,0,0,,0,,
132,1991,1991-09-08,2,32.218,SEA,,NYJ,W 20-13,,0,0,,0,,,0,0,,0,,
133,1991,1991-09-15,3,32.225,SEA,@,DEN,L 10-16,,0,0,,0,,,0,0,,0,,
134,1991,1991-09-22,4,32.232,SEA,@,KAN,L 13-20,,0,0,,0,,,0,0,,0,,
135,1991,1991-09-29,5,32.239,SEA,,IND,W 31-3,,0,0,,0,,,0,0,,0,,
136,1991,1991-10-06,6,32.246,SEA,@,CIN,W 13-7,,1,8,8.00,0,,,0,0,,0,0,0
137,1991,1991-10-13,7,32.253,SEA,,RAI,L 20-23,,1,6,6.00,0,,,1,10,10.00,0,0,0
138,1991,1991-10-20,8,32.260,SEA,@,PIT,W 27-7,,2,7,3.50,1,,,0,0,,0,1,6
139,1991,1991-10-27,9,32.267,SEA,,SDG,W 20-9,,1,5,5.00,1,,,1,16,16.00,0,1,6
140,1991,1991-11-10,10,32.281,SEA,@,SDG,L 14-17,,1,9,9.00,0,,,0,0,,0,0,0
141,1991,1991-11-17,11,32.288,SEA,@,RAI,L 7-31,,1,6,6.00,1,,,0,0,,0,1,6
142,1991,1991-11-24,12,32.295,SEA,,DEN,W 13-10,,1,9,9.00,0,,,0,0,,0,0,0
143,1991,1991-12-01,13,32.302,SEA,,KAN,L 6-19,,1,16,16.00,0,,,0,0,,0,0,0
144,1991,1991-12-08,14,32.309,SEA,,SFO,L 22-24,,0,0,,0,,,1,20,20.00,0,0,0
145,1991,1991-12-15,15,32.316,SEA,@,ATL,L 13-26,,0,0,,0,,,0,0,,0,,
146,1991,1991-12-22,16,32.323,SEA,,RAM,W 23-9,,1,4,4.00,1,,,0,0,,0,1,6
147,1992,1992-09-06,1,33.217,MIN,@,GNB,W 23-20,1,0,0,,0,0.0%,0.00,,,,,,
148,1992,1992-09-13,2,33.224,MIN,@,DET,L 17-31,,0,0,,0,0.0%,,,,,,,
149,1992,1992-10-25,7,33.266,MIN,,WAS,L 13-15,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0
150,1992,1992-11-02,8,33.274,MIN,@,CHI,W 38-10,,0,0,,0,0.0%,,,,,,,
151,1992,1992-11-08,9,33.280,MIN,@,TAM,W 35-7,1,1,18,18.00,0,100.0%,18.00,0,0,,0,0,0
152,1992,1992-11-15,10,33.287,MIN,,HOU,L 13-17,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0
153,1992,1992-11-22,11,33.294,MIN,,CLE,W 17-13,,0,0,,0,0.0%,,,,,,,
154,1992,1992-11-29,12,33.301,MIN,@,RAM,W 31-17,,0,0,,0,0.0%,,,,,,,
155,1992,1992-12-06,13,33.308,MIN,@,PHI,L 17-28,,0,0,,0,0.0%,,,,,,,
156,1992,1992-12-13,14,33.315,MIN,,SFO,L 17-20,,0,0,,0,0.0%,,,,,,,
157,1992,1992-12-20,15,33.322,MIN,@,PIT,W 6-3,,0,0,,0,0.0%,,,,,,,
158,1992,1992-12-27,16,33.329,MIN,,GNB,W 27-7,2,2,39,19.50,1,100.0%,19.50,0,0,,0,1,6
159,1993,1993-09-05,1,34.215,MIN,@,RAI,L 7-24,,0,0,,0,0.0%,,,,,,,
160,1993,1993-09-12,2,34.222,MIN,,CHI,W 10-7,,0,0,,0,0.0%,,,,,,,
161,1993,1993-09-26,3,34.236,MIN,,GNB,W 15-13,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0
162,1993,1993-10-03,4,34.243,MIN,@,SFO,L 19-38,1,1,3,3.00,1,100.0%,3.00,0,0,,0,1,6
163,1993,1993-10-10,5,34.250,MIN,,TAM,W 15-0,2,2,26,13.00,0,100.0%,13.00,0,0,,0,0,0
164,1993,1993-10-25,6,34.265,MIN,@,CHI,W 19-12,,0,0,,0,0.0%,,,,,,,
165,1993,1993-10-31,7,34.271,MIN,,DET,L 27-30,,0,0,,0,0.0%,,,,,,,
166,1993,1993-11-07,8,34.278,MIN,,SDG,L 17-30,,0,0,,0,0.0%,,,,,,,
167,1993,1993-11-14,9,34.285,MIN,@,DEN,W 26-23,1,0,0,,0,0.0%,0.00,,,,,,
168,1993,1993-11-21,10,34.292,MIN,@,TAM,L 10-23,,0,0,,0,0.0%,,,,,,,
169,1993,1993-11-28,11,34.299,MIN,,NOR,L 14-17,,0,0,,0,0.0%,,,,,,,
170,1993,1993-12-05,12,34.306,MIN,@,DET,W 13-0,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0
171,1993,1993-12-12,13,34.313,MIN,,DAL,L 20-37,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
172,1993,1993-12-19,14,34.320,MIN,@,GNB,W 21-17,1,0,0,,0,0.0%,0.00,,,,,,
173,1993,1993-12-26,15,34.327,MIN,,KAN,W 30-10,,0,0,,0,0.0%,,,,,,,
174,1993,1993-12-31,16,34.332,MIN,@,WAS,W 14-9,,0,0,,0,0.0%,,,,,,,
175,1995,1995-12-09,14,36.310,MIN,,CLE,W 27-11,,0,0,,0,0.0%,,,,,,,
176,1995,1995-12-18,15,36.319,MIN,@,SFO,L 30-37,,0,0,,0,0.0%,,,,,,,
177,1995,1995-12-24,16,36.325,MIN,@,CIN,L 24-27,3,3,22,7.33,0,100.0%,7.33,0,0,,0,0,0
