ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1980,1980-09-07,1,24.071,BAL,@,NYJ,W 17-14,,,,,,,,,,
2,1980,1980-09-14,2,24.078,BAL,,PIT,L 17-20,2,37,18.50,1,0,0,,0,1,6
3,1980,1980-09-21,3,24.085,BAL,@,HOU,L 16-21,2,39,19.50,0,0,0,,0,0,0
4,1980,1980-09-28,4,24.092,BAL,,NYJ,W 35-21,6,88,14.67,0,0,0,,0,0,0
5,1980,1980-10-05,5,24.099,BAL,@,MIA,W 30-17,2,57,28.50,0,0,0,,0,0,0
6,1980,1980-10-12,6,24.106,BAL,@,BUF,W 17-12,1,19,19.00,0,0,0,,0,0,0
7,1980,1980-10-19,7,24.113,BAL,,NWE,L 21-37,,,,,,,,,,
8,1980,1980-10-26,8,24.120,BAL,,STL,L 10-17,5,79,15.80,0,0,0,,0,0,0
9,1980,1980-11-02,9,24.127,BAL,@,KAN,W 31-24,3,48,16.00,0,0,0,,0,0,0
10,1980,1980-11-09,10,24.134,BAL,,CLE,L 27-28,4,56,14.00,0,0,0,,0,0,0
11,1980,1980-11-16,11,24.141,BAL,@,DET,W 10-9,1,24,24.00,0,0,0,,0,0,0
12,1980,1980-11-23,12,24.148,BAL,@,NWE,L 21-47,,,,,,,,,,
13,1980,1980-11-30,13,24.155,BAL,,BUF,W 28-24,2,30,15.00,1,0,0,,0,1,6
14,1980,1980-12-07,14,24.162,BAL,@,CIN,L 33-34,2,14,7.00,0,0,0,,0,0,0
15,1980,1980-12-14,15,24.169,BAL,,MIA,L 14-24,2,45,22.50,0,0,0,,0,0,0
16,1980,1980-12-21,16,24.176,BAL,,KAN,L 28-38,2,38,19.00,0,0,0,,0,0,0
17,1981,1981-09-06,1,25.070,BAL,@,NWE,W 29-28,1,9,9.00,0,0,0,,0,0,0
18,1981,1981-09-13,2,25.077,BAL,,BUF,L 3-35,1,11,11.00,0,0,0,,0,0,0
19,1981,1981-09-20,3,25.084,BAL,@,DEN,L 10-28,0,0,,0,,,,,,
20,1981,1981-09-27,4,25.091,BAL,,MIA,L 28-31,4,145,36.25,2,0,0,,0,2,12
21,1981,1981-10-04,5,25.098,BAL,@,BUF,L 17-23,3,75,25.00,1,0,0,,0,1,6
