ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1964,1964-11-26,11,25.020,SDG,,BUF,L 24-27,1,0,0.00,0
2,1970,1970-09-20,1,30.318,CIN,,OAK,W 31-21,,,,
3,1970,1970-09-27,2,30.325,CIN,@,DET,L 3-38,,,,
4,1970,1970-10-04,3,30.332,CIN,,HOU,L 13-20,,,,
5,1970,1970-10-11,4,30.339,CIN,@,CLE,L 27-30,,,,
6,1970,1970-10-18,5,30.346,CIN,,KAN,L 19-27,,,,
7,1970,1970-10-25,6,30.353,CIN,@,WAS,L 0-20,,,,
8,1970,1970-11-02,7,30.361,CIN,@,PIT,L 10-21,,,,
9,1970,1970-11-08,8,31.002,CIN,@,BUF,W 43-14,,,,
10,1970,1970-11-15,9,31.009,CIN,,CLE,W 14-10,,,,
11,1970,1970-11-22,10,31.016,CIN,,PIT,W 34-7,,,,
12,1970,1970-11-29,11,31.023,CIN,,NOR,W 26-6,,,,
13,1970,1970-12-06,12,31.030,CIN,@,SDG,W 17-14,,,,
14,1970,1970-12-13,13,31.037,CIN,@,HOU,W 30-20,,,,
15,1970,1970-12-20,14,31.044,CIN,,BOS,W 45-7,,,,
16,1971,1971-09-19,1,31.317,CIN,,PHI,W 37-14,,,,
17,1971,1971-09-26,2,31.324,CIN,@,PIT,L 10-21,,,,
18,1971,1971-10-03,3,31.331,CIN,@,GNB,L 17-20,,,,
19,1971,1971-10-10,4,31.338,CIN,,MIA,L 13-23,,,,
20,1971,1971-10-17,5,31.345,CIN,,CLE,L 24-27,,,,
21,1971,1971-10-24,6,31.352,CIN,@,OAK,L 27-31,,,,
22,1971,1971-10-31,7,31.359,CIN,@,HOU,L 6-10,,,,
23,1972,1972-09-17,1,32.316,SDG,@,SFO,L 3-34,,,,
24,1972,1972-09-24,2,32.323,SDG,,DEN,W 37-14,,,,
25,1972,1972-10-01,3,32.330,SDG,@,OAK,T 17-17,,,,
26,1972,1972-10-08,4,32.337,SDG,@,BAL,W 23-20,,,,
27,1972,1972-10-15,5,32.344,SDG,@,MIA,L 10-24,,,,
28,1972,1972-10-22,6,32.351,SDG,@,DET,L 20-34,,,,
29,1972,1972-10-29,7,32.358,SDG,,KAN,L 14-26,,,,
30,1972,1972-11-05,8,32.365,SDG,,DAL,L 28-34,,,,
31,1972,1972-11-13,9,33.007,SDG,,CLE,L 17-21,,,,
32,1972,1972-11-19,10,33.013,SDG,@,KAN,W 27-17,,,,
33,1972,1972-11-26,11,33.020,SDG,,HOU,W 34-20,,,,
34,1972,1972-12-03,12,33.027,SDG,,OAK,L 19-21,,,,
35,1972,1972-12-10,13,33.034,SDG,@,DEN,L 13-38,,,,
36,1972,1972-12-17,14,33.041,SDG,,PIT,L 2-24,,,,
