ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,def_int,def_int_yds,def_int_td
1,1983,1983-09-03,1,22.061,PHI,@,SFO,W 22-17,,,,,0,0,,0,,,
2,1983,1983-09-11,2,22.069,PHI,,WAS,L 13-23,0,0,,0,1,7,7.00,0,0,0,0
3,1983,1983-09-18,3,22.076,PHI,@,DEN,W 13-10,,,,,0,0,,0,,,
4,1983,1983-09-25,4,22.083,PHI,,STL,L 11-14,,,,,0,0,,0,,,
5,1983,1983-10-02,5,22.090,PHI,@,ATL,W 28-24,,,,,0,0,,0,,,
6,1983,1983-10-09,6,22.097,PHI,@,NYG,W 17-13,,,,,0,0,,0,,,
7,1983,1983-10-16,7,22.104,PHI,@,DAL,L 7-37,0,0,,0,0,0,,0,1,0,0
8,1983,1983-10-23,8,22.111,PHI,,CHI,L 6-7,,,,,0,0,,0,,,
9,1983,1983-10-30,9,22.118,PHI,,BAL,L 21-22,,,,,0,0,,0,,,
10,1983,1983-11-06,10,22.125,PHI,,DAL,L 20-27,,,,,0,0,,0,,,
11,1983,1983-11-13,11,22.132,PHI,@,CHI,L 14-17,,,,,0,0,,0,,,
12,1983,1983-11-20,12,22.139,PHI,,NYG,L 0-23,,,,,0,0,,0,,,
13,1983,1983-11-27,13,22.146,PHI,@,WAS,L 24-28,,,,,0,0,,0,,,
14,1983,1983-12-04,14,22.153,PHI,,RAM,W 13-9,,,,,0,0,,0,,,
15,1983,1983-12-11,15,22.160,PHI,,NOR,L 17-20,,,,,0,0,,0,,,
16,1983,1983-12-18,16,22.167,PHI,@,STL,L 7-31,,,,,0,0,,0,,,
17,1984,1984-09-02,1,23.060,PHI,@,NYG,L 27-28,,,,,,,,,,,
18,1984,1984-09-09,2,23.067,PHI,,MIN,W 19-17,,,,,,,,,,,
19,1984,1984-09-16,3,23.074,PHI,@,DAL,L 17-23,,,,,,,,,,,
20,1984,1984-09-23,4,23.081,PHI,,SFO,L 9-21,,,,,,,,,,,
21,1984,1984-09-30,5,23.088,PHI,@,WAS,L 0-20,,,,,,,,,,,
22,1984,1984-10-07,6,23.095,PHI,@,BUF,W 27-17,,,,,,,,,,,
23,1984,1984-10-14,7,23.102,PHI,,IND,W 16-7,0,0,,0,0,0,,0,1,0,0
24,1984,1984-10-21,8,23.109,PHI,,NYG,W 24-10,,,,,,,,,,,
25,1984,1984-10-28,9,23.116,PHI,,STL,L 14-34,,,,,,,,,,,
26,1984,1984-11-04,10,23.123,PHI,@,DET,T 23-23,0,0,,0,0,0,,0,1,7,0
