ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2007,2007-09-09,1,21.350,CHI,@,SDG,L 3-14,,,,,,,,,,,,,
2,2007,2007-09-16,2,21.357,CHI,,KAN,W 20-10,,,,,,,,,,,,,
3,2007,2007-09-23,3,21.364,CHI,,DAL,L 10-34,,,,,,,,,,,,,
4,2007,2007-09-30,4,22.006,CHI,@,DET,L 27-37,*,,,,,,,,,,,,
5,2007,2007-10-07,5,22.013,CHI,@,GNB,W 27-20,,,,,,,,,,,,,
6,2007,2007-10-14,6,22.020,CHI,,MIN,L 31-34,,,,,,,,,,,,,
7,2007,2007-10-21,7,22.027,CHI,@,PHI,W 19-16,*,,,,,,,,,,,,
8,2007,2007-10-28,8,22.034,CHI,,DET,L 7-16,*,,,,,,,,,,,,
9,2007,2007-11-11,9,22.048,CHI,@,OAK,W 17-6,*,,,,,,,,,,,,
10,2007,2007-11-18,10,22.055,CHI,@,SEA,L 23-30,*,,,,,,,,,,,,
11,2007,2007-11-25,11,22.062,CHI,,DEN,W 37-34,,,,,,,,,,,,,
12,2007,2007-12-02,12,22.069,CHI,,NYG,L 16-21,*,,,,,,,,,,,,
13,2007,2007-12-06,13,22.073,CHI,@,WAS,L 16-24,*,,,,,,,,,,,,
14,2007,2007-12-17,14,22.084,CHI,@,MIN,L 13-20,,,,,,,,,,,,,
15,2007,2007-12-23,15,22.090,CHI,,GNB,W 35-7,*,,,,,,,,,,,,
16,2007,2007-12-30,16,22.097,CHI,,NOR,W 33-25,*,,,,,,,,,,,,
17,2008,2008-09-07,1,22.349,CHI,@,IND,W 29-13,,0,0,,0,0,0,0.0,0,1,0,0,0
18,2008,2008-09-14,2,22.356,CHI,@,CAR,L 17-20,,,,,,,,,,,,,
19,2008,2008-09-21,3,22.363,CHI,,TAM,L 24-27,,0,0,,0,0,0,0.0,0,0,0,0,0
20,2008,2008-09-28,4,23.004,CHI,,PHI,W 24-20,,0,0,,0,0,0,0.0,0,0,0,0,0
21,2008,2008-10-05,5,23.011,CHI,@,DET,W 34-7,,0,0,,0,0,0,0.0,1,0,0,0,0
22,2008,2008-10-12,6,23.018,CHI,@,ATL,L 20-22,,,,,,,,,,,,,
23,2008,2008-10-19,7,23.025,CHI,,MIN,W 48-41,*,0,0,,0,0,0,0.0,2,0,1,0,0
24,2008,2008-11-02,8,23.039,CHI,,DET,W 27-23,,,,,,,,,,,,,
25,2008,2008-11-09,9,23.046,CHI,,TEN,L 14-21,,0,0,,0,0,0,0.0,0,0,0,0,0
26,2008,2008-11-16,10,23.053,CHI,@,GNB,L 3-37,,0,0,,0,0,0,0.0,0,0,0,0,0
27,2008,2008-11-23,11,23.060,CHI,@,STL,W 27-3,,,,,,,,,,,,,
28,2008,2008-11-30,12,23.067,CHI,@,MIN,L 14-34,,0,0,,0,0,0,0.0,0,0,0,0,0
29,2008,2008-12-07,13,23.074,CHI,,JAX,W 23-10,,0,0,,0,0,0,0.0,0,0,0,0,0
30,2008,2008-12-11,14,23.078,CHI,,NOR,W 27-24,,,,,,,,,,,,,
31,2008,2008-12-22,15,23.089,CHI,,GNB,W 20-17,,,,,,,,,,,,,
32,2008,2008-12-28,16,23.095,CHI,@,HOU,L 24-31,,,,,,,,,,,,,
33,2009,2009-09-13,1,23.354,CHI,@,GNB,L 15-21,,,,,,,,,,,,,
34,2010,2010-09-12,1,24.353,ARI,@,STL,W 17-13,,0,0,,0,0,0,0.0,0,0,0,0,0
35,2010,2010-09-19,2,24.360,ARI,@,ATL,L 7-41,,,,,,,,,,,,,
36,2010,2010-09-26,3,25.002,ARI,,OAK,W 24-23,,0,0,,0,0,0,0.0,0,1,0,0,0
37,2010,2010-10-03,4,25.009,ARI,@,SDG,L 10-41,,0,0,,0,0,0,0.0,0,1,0,0,0
38,2010,2010-10-31,7,25.037,ARI,,TAM,L 35-38,,,,,,,,,,,,,
39,2010,2010-11-07,8,25.044,ARI,@,MIN,L 24-27,,0,0,,0,0,0,0.0,1,1,0,0,0
40,2010,2010-11-14,9,25.051,ARI,,SEA,L 18-36,,,,,,,,,,,,,
41,2010,2010-11-21,10,25.058,ARI,@,KAN,L 13-31,,0,0,,0,0,0,0.0,0,0,0,0,0
42,2010,2010-11-29,11,25.066,ARI,,SFO,L 6-27,,0,0,,0,0,0,0.0,1,0,0,0,0
43,2010,2010-12-05,12,25.072,ARI,,STL,L 6-19,,,,,,,,,,,,,
44,2010,2010-12-12,13,25.079,ARI,,DEN,W 43-13,,0,0,,0,0,0,0.0,0,0,0,0,0
45,2010,2010-12-19,14,25.086,ARI,@,CAR,L 12-19,,,,,,,,,,,,,
46,2010,2010-12-25,15,25.092,ARI,,DAL,W 27-26,,0,0,,0,0,0,0.0,1,0,0,0,0
47,2010,2011-01-02,16,25.100,ARI,@,SFO,L 7-38,,,,,,,,,,,,,
48,2011,2012-01-01,16,26.099,JAX,,IND,W 19-13,,,,,,,,,,,,,
49,2013,2013-09-08,1,27.349,NYG,@,DAL,L 31-36,,1,0,0.00,0,0,0,0.0,0,0,0,0,0
50,2013,2013-09-15,2,27.356,NYG,,DEN,L 23-41,,,,,,,,,,,,,
51,2013,2013-09-22,3,27.363,NYG,@,CAR,L 0-38,,,,,,,,,,,,,
52,2013,2013-09-29,4,28.005,NYG,@,KAN,L 7-31,,0,0,,0,0,0,0.0,1,1,0,0,0
53,2013,2013-10-06,5,28.012,NYG,,PHI,L 21-36,*,0,0,,0,0,0,0.0,5,1,0,0,0
54,2013,2013-10-10,6,28.016,NYG,@,CHI,L 21-27,,0,0,,0,0,0,0.0,2,0,0,0,0
55,2013,2013-10-21,7,28.027,NYG,,MIN,W 23-7,*,0,0,,0,0,0,0.0,2,0,0,0,0
56,2013,2013-10-27,8,28.033,NYG,@,PHI,W 15-7,*,0,0,,0,0,0,0.0,2,0,0,0,0
57,2013,2013-11-10,9,28.047,NYG,,OAK,W 24-20,*,0,0,,0,0,0,0.0,2,0,0,0,0
58,2013,2013-11-17,10,28.054,NYG,,GNB,W 27-13,*,0,0,,0,0,0,0.0,5,0,0,0,0
59,2013,2013-11-24,11,28.061,NYG,,DAL,L 21-24,*,0,0,,0,0,0,0.0,4,2,0,0,0
60,2013,2013-12-08,13,28.075,NYG,@,SDG,L 14-37,*,,,,,,,,,,,,
61,2013,2013-12-15,14,28.082,NYG,,SEA,L 0-23,*,0,0,,0,0,0,0.0,5,0,0,0,0
62,2013,2013-12-22,15,28.089,NYG,@,DET,W 23-20,*,0,0,,0,0,0,0.0,4,1,0,0,0
63,2013,2013-12-29,16,28.096,NYG,,WAS,W 20-6,*,0,0,,0,0,0,0.0,0,0,2,17,0
64,2014,2014-09-08,1,28.349,NYG,@,DET,L 14-35,,,,,,,,,,,,,
65,2014,2014-09-14,2,28.355,NYG,,ARI,L 14-25,,,,,,,,,,,,,
66,2014,2014-09-21,3,28.362,NYG,,HOU,W 30-17,,0,0,,0,0,0,1.0,5,1,0,0,0
67,2014,2014-09-25,4,29.001,NYG,@,WAS,W 45-14,,0,0,,0,0,0,0.0,1,0,1,11,0
68,2014,2014-10-05,5,29.011,NYG,,ATL,W 30-20,,0,0,,0,0,0,0.0,7,0,0,0,0
69,2014,2014-10-12,6,29.018,NYG,@,PHI,L 0-27,*,0,0,,0,0,0,0.0,6,1,0,0,0
70,2015,2015-09-13,1,29.354,NYG,@,DAL,L 26-27,,0,0,,0,0,0,0.0,4,0,1,19,0
71,2015,2015-09-20,2,29.361,NYG,,ATL,L 20-24,,0,0,,0,0,0,0.0,0,1,0,0,0
72,2015,2015-09-24,3,30.000,NYG,,WAS,W 32-21,,0,0,,0,0,0,0.0,5,1,0,0,0
73,2015,2015-10-04,4,30.010,NYG,@,BUF,W 24-10,,0,0,,0,0,0,0.0,3,0,0,0,0
