ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2000,2000-09-03,1,23.164,BUF,,TEN,W 16-13,,2,11,5.50,0,1,1,14,14.00,0,100.0%,14.00,0,0,,0,0,0,0.0,,
2,2000,2000-09-10,2,23.171,BUF,,GNB,W 27-18,,2,6,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
3,2000,2000-09-17,3,23.178,BUF,@,NYJ,L 14-27,,3,9,3.00,0,4,3,11,3.67,0,75.0%,2.75,1,17,17.00,0,0,0,0.0,,
4,2000,2000-10-01,4,23.192,BUF,,IND,L 16-18,*,4,28,7.00,0,4,4,44,11.00,0,100.0%,11.00,0,0,,0,0,0,0.0,,
5,2000,2000-10-08,5,23.199,BUF,@,MIA,L 13-22,,5,17,3.40,1,7,2,6,3.00,0,28.6%,0.86,0,0,,0,1,6,0.0,,
6,2000,2000-10-15,6,23.206,BUF,,SDG,W 27-24,,8,60,7.50,1,3,3,4,1.33,0,100.0%,1.33,0,0,,0,1,6,0.0,,
7,2000,2000-10-22,7,23.213,BUF,@,MIN,L 27-31,,14,31,2.21,1,5,4,39,9.75,1,80.0%,7.80,0,0,,0,2,12,0.0,,
8,2000,2000-10-29,8,23.220,BUF,,NYJ,W 23-20,*,19,54,2.84,1,6,5,39,7.80,0,83.3%,6.50,0,0,,0,1,6,0.0,,
9,2000,2000-11-05,9,23.227,BUF,@,NWE,W 16-13,*,10,45,4.50,0,5,4,41,10.25,0,80.0%,8.20,0,0,,0,0,0,0.0,,
10,2000,2000-11-12,10,23.234,BUF,,CHI,W 20-3,,10,30,3.00,0,4,4,32,8.00,0,100.0%,8.00,0,0,,0,0,0,0.0,,
11,2000,2000-12-03,13,23.255,BUF,,MIA,L 6-33,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
12,2000,2000-12-11,14,23.263,BUF,@,IND,L 20-44,,5,7,1.40,1,6,4,27,6.75,0,66.7%,4.50,0,0,,0,1,6,0.0,,
13,2000,2000-12-17,15,23.269,BUF,,NWE,L 10-13,,11,43,3.91,0,3,3,11,3.67,0,100.0%,3.67,0,0,,0,0,0,0.0,,
14,2001,2001-09-09,1,24.170,BUF,,NOR,L 6-24,,1,2,2.00,0,4,3,1,0.33,0,75.0%,0.25,0,0,,0,0,0,0.0,,
15,2001,2001-09-23,2,24.184,BUF,@,IND,L 26-42,,0,0,,0,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,0.0,,
16,2001,2001-09-30,3,24.191,BUF,,PIT,L 3-20,,,,,,,,,,,0.0%,,,,,,,,,,
17,2001,2001-10-07,4,24.198,BUF,,NYJ,L 36-42,*,2,4,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
18,2001,2001-10-18,5,24.209,BUF,@,JAX,W 13-10,,,,,,,,,,,0.0%,,,,,,,,,,
19,2001,2001-10-28,6,24.219,BUF,@,SDG,L 24-27,,1,4,4.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
20,2001,2001-11-04,7,24.226,BUF,,IND,L 14-30,,,,,,0,,,,,0.0%,,,,,,,,,,
21,2001,2001-11-11,8,24.233,BUF,@,NWE,L 11-21,,,,,,,,,,,0.0%,,,,,,,,,,
22,2001,2001-11-18,9,24.240,BUF,,SEA,L 20-23,,2,13,6.50,0,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,0.0,,
23,2001,2001-11-25,10,24.247,BUF,,MIA,L 27-34,,1,0,0.00,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,0.0,,
24,2001,2001-12-02,11,24.254,BUF,@,SFO,L 0-35,,2,6,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
25,2001,2001-12-09,12,24.261,BUF,,CAR,W 25-24,,2,4,2.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,
26,2001,2001-12-16,13,24.268,BUF,,NWE,L 9-12,,0,0,,0,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,0.0,,
27,2001,2001-12-23,14,24.275,BUF,@,ATL,L 30-33,,2,2,1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
28,2001,2001-12-30,15,24.282,BUF,@,NYJ,W 14-9,,5,28,5.60,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
29,2001,2002-01-06,16,24.289,BUF,@,MIA,L 7-34,,2,9,4.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
30,2002,2002-09-08,1,25.169,BUF,,NYJ,L 31-37,,,,,,0,,,,,0.0%,,,,,,,,,,
31,2002,2002-09-15,2,25.176,BUF,@,MIN,W 45-39,,,,,,,,,,,0.0%,,,,,,,,,,
32,2002,2002-09-22,3,25.183,BUF,@,DEN,L 23-28,,,,,,0,,,,,0.0%,,,,,,,,,,
33,2002,2002-09-29,4,25.190,BUF,,CHI,W 33-27,,,,,,0,,,,,0.0%,,,,,,,,,,
34,2002,2002-10-06,5,25.197,BUF,,OAK,L 31-49,,,,,,0,,,,,0.0%,,,,,,,,,,
35,2002,2002-10-13,6,25.204,BUF,@,HOU,W 31-24,,,,,,0,,,,,0.0%,,,,,,,,,,
36,2002,2002-10-20,7,25.211,BUF,@,MIA,W 23-10,,,,,,0,,,,,0.0%,,,,,,,,,,
37,2002,2002-10-27,8,25.218,BUF,,DET,W 24-17,,0,0,,0,1,1,16,16.00,0,100.0%,16.00,0,0,,0,0,0,0.0,,
38,2002,2002-11-03,9,25.225,BUF,,NWE,L 7-38,,0,0,,0,2,2,32,16.00,0,100.0%,16.00,0,0,,0,0,0,0.0,,
39,2002,2002-11-17,10,25.239,BUF,@,KAN,L 16-17,,,,,,0,,,,,0.0%,,,,,,,,,,
40,2002,2002-11-24,11,25.246,BUF,@,NYJ,L 13-31,,1,5,5.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
41,2002,2002-12-01,12,25.253,BUF,,MIA,W 38-21,,,,,,0,,,,,0.0%,,,,,,,,,,
42,2002,2002-12-08,13,25.260,BUF,@,NWE,L 17-27,,,,,,0,,,,,0.0%,,,,,,,,,,
43,2002,2002-12-15,14,25.267,BUF,,SDG,W 20-13,,,,,,,,,,,0.0%,,,,,,,,,,
44,2002,2002-12-22,15,25.274,BUF,@,GNB,L 0-10,,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
45,2002,2002-12-29,16,25.281,BUF,,CIN,W 27-9,,0,0,,0,1,0,0,,0,0.0%,0.00,1,0,0.00,0,0,0,0.0,,
46,2003,2003-09-07,1,26.168,BUF,,NWE,W 31-0,,2,14,7.00,0,3,2,25,12.50,0,66.7%,8.33,1,20,20.00,0,0,0,0.0,,
47,2003,2003-09-14,2,26.175,BUF,@,JAX,W 38-17,,1,-2,-2.00,0,0,0,0,,0,0.0%,,2,74,37.00,0,0,0,0.0,,
48,2003,2003-10-26,8,26.217,BUF,@,KAN,L 5-38,,3,9,3.00,0,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,0.0,,
49,2003,2003-11-09,9,26.231,BUF,@,DAL,L 6-10,,3,12,4.00,0,3,2,14,7.00,0,66.7%,4.67,0,0,,0,0,0,0.0,,
50,2003,2003-11-16,10,26.238,BUF,,HOU,L 10-12,,2,10,5.00,0,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0,0.0,,
51,2003,2003-11-23,11,26.245,BUF,,IND,L 14-17,,1,7,7.00,1,3,3,23,7.67,0,100.0%,7.67,1,20,20.00,0,1,6,0.0,,
52,2003,2003-12-14,14,26.266,BUF,@,TEN,L 26-28,,1,1,1.00,0,3,3,13,4.33,0,100.0%,4.33,0,0,,0,0,0,0.0,,
53,2003,2003-12-21,15,26.273,BUF,,MIA,L 3-20,,2,2,1.00,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,0.0,,
54,2003,2003-12-27,16,26.279,BUF,@,NWE,L 0-31,,4,17,4.25,0,1,1,8,8.00,0,100.0%,8.00,2,32,16.00,0,0,0,0.0,,
55,2004,2004-09-11,1,27.172,MIA,,TEN,L 7-17,,1,2,2.00,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,0.0,,
56,2004,2004-09-19,2,27.180,MIA,@,CIN,L 13-16,,,,,,,,,,,0.0%,,,,,,,,,,
57,2004,2004-10-03,4,27.194,MIA,,NYJ,L 9-17,,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
58,2004,2004-10-10,5,27.201,MIA,@,NWE,L 10-24,,3,7,2.33,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
59,2004,2004-10-17,6,27.208,MIA,@,BUF,L 13-20,*,18,91,5.06,0,2,2,28,14.00,0,100.0%,14.00,0,0,,0,0,0,0.0,,
60,2004,2004-10-24,7,27.215,MIA,,STL,W 31-14,*,28,83,2.96,1,3,3,8,2.67,0,100.0%,2.67,0,0,,0,1,6,0.0,,
61,2004,2004-11-01,8,27.223,MIA,@,NYJ,L 14-41,*,11,48,4.36,0,3,3,12,4.00,0,100.0%,4.00,0,0,,0,0,0,0.0,,
62,2004,2004-11-07,9,27.229,MIA,,ARI,L 23-24,*,16,56,3.50,1,6,3,6,2.00,0,50.0%,1.00,0,0,,0,1,6,0.0,,
63,2004,2004-11-21,10,27.243,MIA,@,SEA,L 17-24,*,7,16,2.29,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
64,2004,2004-12-12,13,27.264,MIA,@,DEN,L 17-20,,9,36,4.00,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0.0,,
65,2004,2004-12-20,14,27.272,MIA,,NWE,W 29-28,*,9,27,3.00,2,6,6,46,7.67,0,100.0%,7.67,0,0,,0,2,12,0.0,,
66,2004,2004-12-26,15,27.278,MIA,,CLE,W 10-7,*,17,69,4.06,0,6,3,5,1.67,0,50.0%,0.83,0,0,,0,0,0,0.0,,
67,2004,2005-01-02,16,27.285,MIA,@,BAL,L 23-30,*,12,89,7.42,1,1,1,13,13.00,0,100.0%,13.00,1,27,27.00,0,1,6,0.0,,
68,2005,2005-09-11,1,28.172,MIA,,DEN,W 34-10,,2,14,7.00,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0.0,,
69,2005,2005-09-18,2,28.179,MIA,@,NYJ,L 7-17,,4,23,5.75,0,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,
70,2005,2005-09-25,3,28.186,MIA,,CAR,W 27-24,,5,10,2.00,0,2,1,18,18.00,0,50.0%,9.00,0,0,,0,0,0,0.0,,
71,2005,2005-10-09,4,28.200,MIA,@,BUF,L 14-20,,0,0,,0,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,0.0,,
72,2005,2005-10-16,5,28.207,MIA,@,TAM,L 13-27,,0,0,,0,3,2,18,9.00,0,66.7%,6.00,0,0,,0,0,0,0.0,,
73,2005,2005-10-21,6,28.212,MIA,,KAN,L 20-30,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
74,2005,2005-10-30,7,28.221,MIA,@,NOR,W 21-6,*,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
75,2005,2005-11-06,8,28.228,MIA,,ATL,L 10-17,*,0,0,,0,2,2,10,5.00,0,100.0%,5.00,0,0,,0,0,0,0.0,,
76,2005,2005-11-13,9,28.235,MIA,,NWE,L 16-23,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
77,2005,2005-11-20,10,28.242,MIA,@,CLE,L 0-22,,0,0,,0,1,1,-5,-5.00,0,100.0%,-5.00,0,0,,0,0,0,0.0,,
78,2005,2005-11-27,11,28.249,MIA,@,OAK,W 33-21,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
79,2005,2005-12-04,12,28.256,MIA,,BUF,W 24-23,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
80,2005,2005-12-11,13,28.263,MIA,@,SDG,W 23-21,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
81,2005,2005-12-18,14,28.270,MIA,,NYJ,W 24-20,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
82,2005,2005-12-24,15,28.276,MIA,,TEN,W 24-10,,5,11,2.20,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,0.0,,
83,2005,2006-01-01,16,28.284,MIA,@,NWE,W 28-26,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
84,2006,2006-10-08,5,29.199,MIA,@,NWE,L 10-20,,2,5,2.50,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,
85,2006,2006-10-15,6,29.206,MIA,@,NYJ,L 17-20,,5,2,0.40,0,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,0.0,,
86,2006,2006-10-22,7,29.213,MIA,,GNB,L 24-34,,1,5,5.00,0,3,1,44,44.00,0,33.3%,14.67,0,0,,0,0,0,0.0,,
87,2006,2006-11-05,8,29.227,MIA,@,CHI,W 31-13,,1,3,3.00,0,4,1,-2,-2.00,0,25.0%,-0.50,0,0,,0,0,0,0.0,,
88,2006,2006-11-12,9,29.234,MIA,,KAN,W 13-10,,6,20,3.33,0,3,2,17,8.50,0,66.7%,5.67,0,0,,0,0,0,0.0,,
89,2006,2006-11-19,10,29.241,MIA,,MIN,W 24-20,,0,0,,0,3,2,2,1.00,0,66.7%,0.67,0,0,,0,0,0,0.0,,
90,2006,2006-11-23,11,29.245,MIA,@,DET,W 27-10,,12,91,7.58,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,
