ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2008,2008-10-05,4,23.232,IND,@,HOU,W 31-27,,,,
2,2008,2008-10-12,5,23.239,IND,,BAL,W 31-3,,,,
3,2008,2008-10-27,7,23.254,IND,@,TEN,L 21-31,,0.0,0,0
4,2008,2008-11-02,8,23.260,IND,,NWE,W 18-15,,0.0,0,0
5,2008,2008-11-09,9,23.267,IND,@,PIT,W 24-20,,,,
6,2008,2008-12-14,14,23.302,IND,,DET,W 31-21,,,,
7,2008,2008-12-28,16,23.316,IND,,TEN,W 23-0,,1.0,1,0
8,2009,2009-09-28,3,24.224,DAL,,CAR,W 21-7,,,,
9,2009,2009-11-08,8,24.265,DAL,@,PHI,W 20-16,,0.0,0,0
10,2009,2009-11-15,9,24.272,DAL,@,GNB,L 7-17,,0.0,0,0
