ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1990,1990-09-09,1,23.122,CIN,,NYJ,W 25-20,0,0,,0,2,8,4.00,0,0,0,0,0,0
2,1990,1990-09-16,2,23.129,CIN,@,SDG,W 21-16,0,0,,0,5,36,7.20,0,0,0,0,0,0
3,1990,1990-09-23,3,23.136,CIN,,NWE,W 41-7,0,0,,0,4,35,8.75,0,0,0,0,0,0
4,1990,1990-10-01,4,23.144,CIN,@,SEA,L 16-31,0,0,,0,1,66,66.00,1,1,6,0,0,0
5,1990,1990-10-07,5,23.150,CIN,@,RAM,W 34-31,3,53,17.67,0,2,13,6.50,0,0,0,0,0,0
6,1990,1990-10-14,6,23.157,CIN,@,HOU,L 17-48,5,99,19.80,0,0,0,,0,0,0,0,0,0
7,1990,1990-10-22,7,23.165,CIN,@,CLE,W 34-13,0,0,,0,3,21,7.00,0,0,0,0,0,0
8,1990,1990-10-28,8,23.171,CIN,@,ATL,L 17-38,2,39,19.50,0,0,0,,0,0,0,0,0,0
9,1990,1990-11-04,9,23.178,CIN,,NOR,L 7-21,0,0,,0,2,6,3.00,0,0,0,0,0,0
10,1990,1990-11-18,10,23.192,CIN,,PIT,W 27-3,0,0,,0,0,0,,0,,,,,
11,1990,1990-11-25,11,23.199,CIN,,IND,L 20-34,0,0,,0,2,36,18.00,0,0,0,0,0,0
12,1990,1990-12-02,12,23.206,CIN,@,PIT,W 16-12,0,0,,0,0,0,,0,0,0,1,0,0
13,1990,1990-12-09,13,23.213,CIN,,SFO,L 17-20,0,0,,0,1,1,1.00,0,0,0,0,0,0
14,1990,1990-12-16,14,23.220,CIN,@,RAI,L 7-24,0,0,,0,2,5,2.50,0,0,0,0,0,0
15,1990,1990-12-23,15,23.227,CIN,,HOU,W 40-20,0,0,,0,3,10,3.33,0,0,0,0,0,0
16,1990,1990-12-30,16,23.234,CIN,,CLE,W 21-14,0,0,,0,2,14,7.00,0,0,0,0,0,0
17,1991,1991-09-01,1,24.114,CIN,@,DEN,L 14-45,2,38,19.00,0,1,22,22.00,0,0,0,0,0,0
18,1991,1991-09-08,2,24.121,CIN,,HOU,L 7-30,0,0,,0,1,9,9.00,0,0,0,0,0,0
19,1991,1991-09-15,3,24.128,CIN,@,CLE,L 13-14,1,18,18.00,0,1,5,5.00,0,0,0,0,0,0
20,1991,1991-10-21,7,24.164,CIN,@,BUF,L 16-35,0,0,,0,0,0,,0,,,,,
21,1991,1991-10-27,8,24.170,CIN,@,HOU,L 3-35,0,0,,0,0,0,,0,0,0,1,0,0
22,1991,1991-11-03,9,24.177,CIN,,CLE,W 23-21,0,0,,0,2,15,7.50,0,0,0,0,0,0
23,1991,1991-11-10,10,24.184,CIN,,PIT,L 27-33,0,0,,0,0,0,,0,,,,,
24,1991,1991-11-17,11,24.191,CIN,@,PHI,L 10-17,0,0,,0,0,0,,0,,,,,
25,1991,1991-11-24,12,24.198,CIN,,RAI,L 14-38,0,0,,0,2,4,2.00,0,0,0,0,0,0
26,1991,1991-12-01,13,24.205,CIN,,NYG,W 27-24,0,0,,0,3,76,25.33,1,1,6,0,0,0
27,1991,1991-12-09,14,24.213,CIN,@,MIA,L 13-37,0,0,,0,2,28,14.00,0,0,0,0,0,0
28,1991,1991-12-15,15,24.219,CIN,@,PIT,L 10-17,2,35,17.50,0,0,0,,0,0,0,0,0,0
29,1991,1991-12-22,16,24.226,CIN,,NWE,W 29-7,0,0,,0,2,44,22.00,0,0,0,0,0,0
30,1992,1992-10-11,5,25.154,CIN,,HOU,L 24-38,0,0,,0,0,0,,0,,,,,
31,1992,1992-10-18,6,25.161,PHO,,NOR,L 21-30,,,,,,,,,,,,,
32,1992,1992-10-25,7,25.168,PHO,@,PHI,L 3-7,,,,,,,,,,,,,
33,1992,1992-12-13,14,25.217,CIN,@,SDG,L 10-27,0,0,,0,0,0,,0,,,,,
34,1992,1992-12-20,15,25.224,CIN,,NWE,W 20-10,2,20,10.00,0,4,52,13.00,0,0,0,0,0,0
35,1992,1992-12-27,16,25.231,CIN,,IND,L 17-21,0,0,,0,2,4,2.00,0,0,0,0,0,0
36,1993,1993-09-12,2,26.125,CIN,,IND,L 6-9,,,,,,,,,,,,,
37,1993,1993-12-05,12,26.209,RAM,@,PHO,L 10-38,0,0,,0,0,0,,0,,,,,
38,1993,1993-12-12,13,26.216,RAM,@,NOR,W 23-20,1,23,23.00,0,0,0,,0,0,0,0,0,0
39,1993,1993-12-19,14,26.223,RAM,@,CIN,L 3-15,1,17,17.00,0,0,0,,0,0,0,0,0,0
40,1993,1993-12-26,15,26.230,RAM,,CLE,L 14-42,3,53,17.67,0,0,0,,0,0,0,0,0,0
41,1993,1994-01-02,16,26.237,RAM,,CHI,W 20-6,3,51,17.00,0,1,3,3.00,0,0,0,0,0,0
