ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,two_pt_md,all_td,scoring,sacks,tackles_solo,tackles_assists
28,2004,2004-12-05,12,23.108,MIN,@,CHI,L 14-24,*,5,3,31,10.33,1,60.0%,6.20,1,10,10.00,0,0,0,,0,3,3,1.00,0,,1,6,0.0,,
29,2004,2004-12-12,13,23.115,MIN,,SEA,L 23-27,*,4,4,42,10.50,0,100.0%,10.50,0,0,,0,0,0,,0,1,18,18.00,0,,0,0,0.0,,
30,2004,2004-12-19,14,23.122,MIN,@,DET,W 28-27,*,5,5,134,26.80,2,100.0%,26.80,0,0,,0,0,0,,0,0,0,,0,,2,12,0.0,,
31,2004,2004-12-24,15,23.127,MIN,,GNB,L 31-34,*,2,2,110,55.00,1,100.0%,55.00,2,11,5.50,0,0,0,,0,3,3,1.00,0,,1,6,0.0,,
32,2004,2005-01-02,16,23.136,MIN,@,WAS,L 18-21,*,9,4,49,12.25,0,44.4%,5.44,0,0,,0,0,0,,0,2,14,7.00,0,,0,0,0.0,,
33,2005,2005-09-11,1,24.023,MIN,,TAM,L 13-24,*,7,3,45,15.00,0,42.9%,6.43,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
34,2005,2005-09-18,2,24.030,MIN,@,CIN,L 8-37,*,6,3,48,16.00,0,50.0%,8.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
35,2005,2005-10-23,6,24.065,MIN,,GNB,W 23-20,*,3,3,37,12.33,0,100.0%,12.33,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
36,2005,2005-10-30,7,24.072,MIN,@,CAR,L 13-38,*,3,1,6,6.00,0,33.3%,2.00,1,-2,-2.00,0,0,0,,0,0,0,,0,,0,0,0.0,,
37,2005,2005-11-06,8,24.079,MIN,,DET,W 27-14,*,3,2,16,8.00,1,66.7%,5.33,0,0,,0,0,0,,0,1,4,4.00,0,,1,6,0.0,,
38,2005,2005-11-13,9,24.086,MIN,@,NYG,W 24-21,*,6,2,14,7.00,0,33.3%,2.33,1,-4,-4.00,0,0,0,,0,0,0,,0,,0,0,0.0,,
39,2005,2005-11-27,11,24.100,MIN,,CLE,W 24-12,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
40,2005,2005-12-04,12,24.107,MIN,@,DET,W 21-16,,2,2,26,13.00,0,100.0%,13.00,0,0,,0,0,0,,0,4,17,4.25,0,,0,0,0.0,,
41,2005,2005-12-11,13,24.114,MIN,,STL,W 27-13,*,4,2,20,10.00,0,50.0%,5.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
42,2005,2005-12-18,14,24.121,MIN,,PIT,L 3-18,,3,2,24,12.00,0,66.7%,8.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
43,2005,2005-12-25,15,24.128,MIN,@,BAL,L 23-30,*,5,4,26,6.50,0,80.0%,5.20,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
44,2005,2006-01-01,16,24.135,MIN,,CHI,W 34-10,*,8,6,66,11.00,0,75.0%,8.25,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
45,2006,2006-09-10,1,25.022,SEA,@,DET,W 9-6,*,2,1,36,36.00,0,50.0%,18.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
46,2006,2006-09-17,2,25.029,SEA,,ARI,W 21-10,*,3,1,7,7.00,0,33.3%,2.33,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
47,2006,2006-09-24,3,25.036,SEA,,NYG,W 42-30,*,6,4,42,10.50,1,66.7%,7.00,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,,
48,2006,2006-10-01,4,25.043,SEA,@,CHI,L 6-37,,4,1,19,19.00,0,25.0%,4.75,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
49,2006,2006-10-15,5,25.057,SEA,@,STL,W 30-28,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,1,7,7.00,0,,0,0,0.0,,
50,2006,2006-10-22,6,25.064,SEA,,MIN,L 13-31,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
51,2006,2006-10-29,7,25.071,SEA,@,KAN,L 28-35,,1,1,21,21.00,0,100.0%,21.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,,
52,2006,2006-11-06,8,25.079,SEA,,OAK,W 16-0,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,4,39,9.75,0,,0,0,0.0,,
53,2006,2006-11-12,9,25.085,SEA,,STL,W 24-22,*,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,3,95,31.67,1,,1,6,0.0,,
54,2006,2006-11-19,10,25.092,SEA,@,SFO,L 14-20,,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,,0,4,31,7.75,0,,0,0,0.0,,
55,2006,2006-11-27,11,25.100,SEA,,GNB,W 34-24,,4,3,17,5.67,0,75.0%,4.25,0,0,,0,5,129,25.80,0,3,28,9.33,0,,0,0,0.0,,
56,2006,2006-12-03,12,25.106,SEA,@,DEN,W 23-20,*,2,2,23,11.50,0,100.0%,11.50,0,0,,0,4,107,26.75,0,5,36,7.20,0,,0,0,0.0,,
57,2006,2006-12-10,13,25.113,SEA,@,ARI,L 21-27,,1,1,5,5.00,1,100.0%,5.00,0,0,,0,6,159,26.50,0,2,9,4.50,0,,1,6,0.0,,
58,2006,2006-12-14,14,25.117,SEA,,SFO,L 14-24,*,5,2,12,6.00,0,40.0%,2.40,0,0,,0,4,95,23.75,0,4,14,3.50,0,,0,0,0.0,,
59,2006,2006-12-24,15,25.127,SEA,,SDG,L 17-20,,1,0,0,,0,0.0%,0.00,0,0,,0,5,107,21.40,0,5,19,3.80,0,,0,0,0.0,,
60,2006,2006-12-31,16,25.134,SEA,@,TAM,W 23-7,,2,1,5,5.00,0,50.0%,2.50,0,0,,0,2,46,23.00,0,3,44,14.67,0,,0,0,0.0,,
61,2007,2007-09-09,1,26.021,SEA,,TAM,W 20-6,,3,2,41,20.50,0,66.7%,13.67,1,3,3.00,0,2,35,17.50,0,5,63,12.60,0,,0,0,0.0,,
62,2007,2007-09-16,2,26.028,SEA,@,ARI,L 20-23,*,6,2,39,19.50,1,33.3%,6.50,0,0,,0,0,0,,0,2,30,15.00,0,,1,6,0.0,,
63,2007,2007-09-23,3,26.035,SEA,,CIN,W 24-21,*,12,6,76,12.67,1,50.0%,6.33,0,0,,0,0,0,,0,2,10,5.00,0,,1,6,0.0,,
64,2007,2007-09-30,4,26.042,SEA,@,SFO,W 23-3,*,3,2,10,5.00,0,66.7%,3.33,0,0,,0,0,0,,0,5,42,8.40,0,,0,0,0.0,,
65,2007,2007-10-07,5,26.049,SEA,@,PIT,L 0-21,*,4,1,7,7.00,0,25.0%,1.75,0,0,,0,0,0,,0,4,40,10.00,0,,0,0,0.0,,
66,2007,2007-10-14,6,26.056,SEA,,NOR,L 17-28,*,13,6,63,10.50,1,46.2%,4.85,0,0,,0,0,0,,0,2,23,11.50,0,,1,6,0.0,,
67,2007,2007-10-21,7,26.063,SEA,,STL,W 33-6,*,6,1,12,12.00,0,16.7%,2.00,0,0,,0,2,117,58.50,1,6,59,9.83,0,,1,6,0.0,,
68,2007,2007-11-04,8,26.077,SEA,@,CLE,L 30-33,*,7,4,59,14.75,0,57.1%,8.43,0,0,,0,4,75,18.75,0,2,95,47.50,1,,1,6,0.0,,
69,2007,2007-11-12,9,26.085,SEA,,SFO,W 24-0,*,6,4,51,12.75,0,66.7%,8.50,0,0,,0,0,0,,0,5,25,5.00,0,,0,0,0.0,,
70,2007,2007-11-18,10,26.091,SEA,,CHI,W 30-23,,1,1,4,4.00,1,100.0%,4.00,0,0,,0,3,78,26.00,0,3,22,7.33,0,,1,6,0.0,,
71,2007,2007-11-25,11,26.098,SEA,@,STL,W 24-19,,4,1,20,20.00,0,25.0%,5.00,0,0,,0,2,51,25.50,0,6,64,10.67,0,,0,0,0.0,,
72,2007,2007-12-02,12,26.105,SEA,@,PHI,W 28-24,,8,4,71,17.75,1,50.0%,8.88,0,0,,0,4,63,15.75,0,3,55,18.33,0,,1,6,0.0,,
73,2007,2007-12-09,13,26.112,SEA,,ARI,W 42-21,*,5,5,50,10.00,1,100.0%,10.00,0,0,,0,3,43,14.33,0,3,34,11.33,0,,1,6,0.0,,
74,2007,2007-12-16,14,26.119,SEA,@,CAR,L 10-13,*,3,1,20,20.00,0,33.3%,6.67,1,1,1.00,0,2,44,22.00,0,5,42,8.40,0,,0,0,0.0,,
75,2007,2007-12-23,15,26.126,SEA,,BAL,W 27-6,*,5,3,52,17.33,1,60.0%,10.40,0,0,,0,1,17,17.00,0,3,45,15.00,0,,1,6,0.0,,
76,2007,2007-12-30,16,26.133,SEA,@,ATL,L 41-44,*,10,7,119,17.00,2,70.0%,11.90,0,0,,0,4,67,16.75,0,2,9,4.50,0,,2,12,0.0,,
77,2008,2008-09-07,1,27.019,SEA,@,BUF,L 10-34,*,9,5,60,12.00,1,55.6%,6.67,0,0,,0,0,0,,0,3,54,18.00,0,,1,6,0.0,0,0
78,2009,2009-09-13,1,28.025,SEA,,STL,W 28-0,*,11,7,74,10.57,1,63.6%,6.73,0,0,,0,0,0,,0,2,14,7.00,0,,1,6,0.0,0,0
79,2009,2009-09-20,2,28.032,SEA,@,SFO,L 10-23,*,10,4,46,11.50,0,40.0%,4.60,0,0,,0,0,0,,0,2,30,15.00,0,,0,0,0.0,1,0
80,2009,2009-09-27,3,28.039,SEA,,CHI,L 19-25,*,12,9,109,12.11,0,75.0%,9.08,1,2,2.00,0,0,0,,0,1,-3,-3.00,0,,0,0,0.0,0,0
81,2009,2009-10-04,4,28.046,SEA,@,IND,L 17-34,*,8,4,31,7.75,0,50.0%,3.88,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
82,2009,2009-10-11,5,28.053,SEA,,JAX,W 41-0,*,8,6,98,16.33,2,75.0%,12.25,0,0,,0,0,0,,0,3,7,2.33,0,,2,12,0.0,0,0
83,2009,2009-10-18,6,28.060,SEA,,ARI,L 3-27,*,5,2,40,20.00,0,40.0%,8.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,1,0
84,2009,2009-11-01,7,28.074,SEA,@,DAL,L 17-38,*,12,6,89,14.83,0,50.0%,7.42,0,0,,0,0,0,,0,2,9,4.50,0,,0,0,0.0,0,0
85,2009,2009-11-08,8,28.081,SEA,,DET,W 32-20,*,9,7,75,10.71,0,77.8%,8.33,0,0,,0,0,0,,0,2,15,7.50,0,,0,0,0.0,0,0
86,2009,2009-11-15,9,28.088,SEA,@,ARI,L 20-31,*,5,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,4,60,15.00,0,,0,0,0.0,0,0
87,2009,2009-11-22,10,28.095,SEA,@,MIN,L 9-35,*,8,6,100,16.67,0,75.0%,12.50,0,0,,0,0,0,,0,2,13,6.50,0,,0,0,0.0,0,0
88,2009,2009-11-29,11,28.102,SEA,@,STL,W 27-17,,5,4,46,11.50,0,80.0%,9.20,0,0,,0,1,2,2.00,0,4,53,13.25,0,,0,0,0.0,0,0
89,2009,2009-12-06,12,28.109,SEA,,SFO,W 20-17,*,7,5,54,10.80,0,71.4%,7.71,0,0,,0,0,0,,0,7,61,8.71,0,,0,0,0.0,0,0
90,2009,2009-12-13,13,28.116,SEA,@,HOU,L 7-34,*,3,3,50,16.67,0,100.0%,16.67,1,2,2.00,0,0,0,,0,1,-5,-5.00,0,,0,0,0.0,0,0
91,2010,2010-09-12,1,29.024,DET,@,CHI,L 14-19,*,4,1,19,19.00,0,25.0%,4.75,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
92,2010,2010-09-19,2,29.031,DET,,PHI,L 32-35,*,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
93,2010,2010-10-10,5,29.052,DET,,STL,W 44-6,*,6,4,56,14.00,1,66.7%,9.33,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
94,2010,2010-10-17,6,29.059,DET,@,NYG,L 20-28,*,9,6,50,8.33,1,66.7%,5.56,1,-7,-7.00,0,0,0,,0,0,0,,0,,1,6,0.0,1,0
95,2010,2010-10-31,7,29.073,DET,,WAS,W 37-25,*,9,7,47,6.71,0,77.8%,5.22,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
96,2010,2010-11-07,8,29.080,DET,,NYJ,L 20-23,*,8,7,113,16.14,1,87.5%,14.13,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
97,2010,2010-11-14,9,29.087,DET,@,BUF,L 12-14,*,8,4,47,11.75,0,50.0%,5.88,1,17,17.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
98,2010,2010-11-21,10,29.094,DET,@,DAL,L 19-35,*,10,7,97,13.86,1,70.0%,9.70,1,15,15.00,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
99,2010,2010-11-25,11,29.098,DET,,NWE,L 24-45,*,8,3,35,11.67,0,37.5%,4.38,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,1,0
100,2010,2010-12-05,12,29.108,DET,,CHI,L 20-24,*,5,3,27,9.00,0,60.0%,5.40,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
101,2010,2010-12-12,13,29.115,DET,,GNB,W 7-3,*,1,1,12,12.00,0,100.0%,12.00,1,-1,-1.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
102,2010,2010-12-19,14,29.122,DET,@,TAM,W 23-20,*,6,4,28,7.00,1,66.7%,4.67,1,25,25.00,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
103,2010,2010-12-26,15,29.129,DET,@,MIA,W 34-27,*,3,1,7,7.00,0,33.3%,2.33,1,12,12.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
104,2010,2011-01-02,16,29.136,DET,,MIN,W 20-13,*,8,6,83,13.83,1,75.0%,10.38,1,20,20.00,0,1,0,0.00,0,0,0,,0,,1,6,0.0,0,0
105,2011,2011-09-11,1,30.023,DET,@,TAM,W 27-20,,5,5,60,12.00,0,100.0%,12.00,1,20,20.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
106,2011,2011-09-18,2,30.030,DET,,KAN,W 48-3,*,9,7,93,13.29,0,77.8%,10.33,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
107,2011,2011-09-25,3,30.037,DET,@,MIN,W 26-23,*,2,2,12,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
108,2011,2011-10-02,4,30.044,DET,@,DAL,W 34-30,,4,2,16,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
109,2011,2011-10-10,5,30.052,DET,,CHI,W 24-13,*,4,1,6,6.00,0,25.0%,1.50,2,4,2.00,0,0,0,,0,0,0,,0,,0,0,0.0,1,0
110,2011,2011-10-16,6,30.058,DET,,SFO,L 19-25,*,10,4,34,8.50,1,40.0%,3.40,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
111,2011,2011-10-23,7,30.065,DET,,ATL,L 16-23,*,3,1,1,1.00,0,33.3%,0.33,2,10,5.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
112,2011,2011-10-30,8,30.072,DET,@,DEN,W 45-10,*,7,4,23,5.75,0,57.1%,3.29,1,9,9.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
113,2011,2011-11-13,9,30.086,DET,@,CHI,L 13-37,*,9,8,83,10.38,0,88.9%,9.22,1,10,10.00,0,0,0,,0,0,0,,0,,0,0,0.0,1,0
114,2011,2011-11-20,10,30.093,DET,,CAR,W 49-35,,7,7,63,9.00,1,100.0%,9.00,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,1,0
115,2011,2011-11-24,11,30.097,DET,,GNB,L 15-27,*,7,5,39,7.80,0,71.4%,5.57,1,11,11.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
116,2011,2011-12-04,12,30.107,DET,@,NOR,L 17-31,,8,5,93,18.60,0,62.5%,11.63,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
117,2011,2011-12-11,13,30.114,DET,,MIN,W 34-28,*,6,3,25,8.33,0,50.0%,4.17,1,1,1.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
118,2011,2011-12-18,14,30.121,DET,@,OAK,W 28-27,*,11,7,81,11.57,1,63.6%,7.36,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
119,2011,2011-12-24,15,30.127,DET,,SDG,W 38-10,,7,6,83,13.83,0,85.7%,11.86,1,11,11.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
120,2011,2012-01-01,16,30.135,DET,@,GNB,L 41-45,*,11,6,45,7.50,0,54.5%,4.09,1,9,9.00,0,0,0,,0,0,0,,0,,0,0,0.0,1,0
121,2012,2012-09-09,1,31.021,DET,,STL,W 27-23,*,8,6,69,11.50,0,75.0%,8.63,1,6,6.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
122,2012,2012-09-16,2,31.028,DET,@,SFO,L 19-27,*,3,1,11,11.00,0,33.3%,3.67,2,5,2.50,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
123,2012,2012-09-23,3,31.035,DET,@,TEN,L 41-44,*,12,10,69,6.90,1,83.3%,5.75,2,7,3.50,0,0,0,,0,0,0,,0,1,1,8,0.0,0,0
124,2012,2012-09-30,4,31.042,DET,,MIN,L 13-20,*,8,5,51,10.20,0,62.5%,6.38,1,8,8.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
125,2012,2012-10-14,5,31.056,DET,@,PHI,W 26-23,*,9,4,24,6.00,1,44.4%,2.67,2,22,11.00,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
126,2012,2012-10-22,6,31.064,DET,@,CHI,L 7-13,,3,1,16,16.00,0,33.3%,5.33,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
127,2013,2013-09-08,1,32.020,DET,,MIN,W 34-24,*,6,6,78,13.00,0,100.0%,13.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,1,0
128,2013,2013-09-15,2,32.027,DET,@,ARI,L 21-25,*,8,7,45,6.43,0,87.5%,5.63,1,-8,-8.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
129,2013,2013-09-22,3,32.034,DET,@,WAS,W 27-20,*,9,6,116,19.33,0,66.7%,12.89,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
130,2013,2013-11-24,11,32.097,DET,,TAM,L 21-24,*,10,7,77,11.00,1,70.0%,7.70,1,0,0.00,0,0,0,,0,0,0,,0,,1,6,0.0,1,0
131,2013,2013-11-28,12,32.101,DET,,GNB,W 40-10,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
132,2013,2013-12-08,13,32.111,DET,@,PHI,L 20-34,,5,2,18,9.00,0,40.0%,3.60,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
133,2013,2013-12-16,14,32.119,DET,,BAL,L 16-18,*,6,4,51,12.75,0,66.7%,8.50,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
134,2013,2013-12-22,15,32.125,DET,,NYG,L 20-23,*,2,2,12,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
135,2013,2013-12-29,16,32.132,DET,@,MIN,L 13-14,*,8,5,64,12.80,0,62.5%,8.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
