ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1984,1984-09-09,2,23.042,DET,@,ATL,W 27-24,0,0,,0,,,,,0,0,,0,0,0,,0,,
2,1984,1984-09-16,3,23.049,DET,@,TAM,L 17-21,0,0,,0,,,,,0,0,,0,0,0,,0,,
3,1984,1984-09-23,4,23.056,DET,,MIN,L 28-29,0,0,,0,0,0,,0,3,73,24.33,0,0,0,,0,0,0
4,1984,1984-09-30,5,23.063,DET,@,SDG,L 24-27,0,0,,0,0,0,,0,2,30,15.00,0,0,0,,0,0,0
5,1984,1984-10-07,6,23.070,DET,,DEN,L 7-28,0,0,,0,0,0,,0,3,35,11.67,0,0,0,,0,0,0
6,1984,1984-10-14,7,23.077,DET,,TAM,W 13-7,0,0,,0,,,,,0,0,,0,0,0,,0,,
7,1984,1984-10-21,8,23.084,DET,@,MIN,W 16-14,0,0,,0,0,0,,0,2,42,21.00,0,0,0,,0,0,0
8,1984,1984-10-28,9,23.091,DET,@,GNB,L 9-41,2,19,9.50,0,0,0,,0,3,23,7.67,0,0,0,,0,0,0
9,1984,1984-11-04,10,23.098,DET,,PHI,T 23-23,0,0,,0,,,,,0,0,,0,0,0,,0,,
10,1984,1984-11-11,11,23.105,DET,@,WAS,L 14-28,1,19,19.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
11,1984,1984-11-18,12,23.112,DET,@,CHI,L 14-16,0,0,,0,0,0,,0,0,0,,0,1,0,0.00,0,0,0
12,1984,1984-11-22,13,23.116,DET,,GNB,W 31-28,0,0,,0,0,0,,0,0,0,,0,1,0,0.00,0,0,0
13,1984,1984-12-02,14,23.126,DET,@,SEA,L 17-38,0,0,,0,0,0,,0,2,40,20.00,0,0,0,,0,0,0
14,1984,1984-12-10,15,23.134,DET,,RAI,L 3-24,0,0,,0,0,0,,0,3,56,18.67,0,0,0,,0,0,0
15,1984,1984-12-16,16,23.140,DET,,CHI,L 13-30,0,0,,0,0,0,,0,4,91,22.75,0,0,0,,0,0,0
16,1985,1985-09-08,1,24.041,DET,@,ATL,W 28-27,0,0,,0,0,0,,0,1,21,21.00,0,3,28,9.33,0,0,0
17,1985,1985-09-15,2,24.048,DET,,DAL,W 26-21,0,0,,0,0,0,,0,0,0,,0,1,19,19.00,0,0,0
18,1985,1985-09-22,3,24.055,DET,@,IND,L 6-14,0,0,,0,0,0,,0,1,32,32.00,0,5,48,9.60,0,0,0
19,1985,1985-09-29,4,24.062,DET,,TAM,W 30-9,0,0,,0,0,0,,0,0,0,,0,3,16,5.33,0,0,0
20,1985,1985-10-06,5,24.069,DET,@,GNB,L 10-43,2,49,24.50,0,0,0,,0,0,0,,0,3,21,7.00,0,0,0
21,1985,1985-10-13,6,24.076,DET,@,WAS,L 3-24,0,0,,0,,,,,0,0,,0,0,0,,0,,
22,1985,1985-10-20,7,24.083,DET,,SFO,W 23-21,1,14,14.00,0,0,0,,0,1,35,35.00,0,3,84,28.00,1,1,6
23,1985,1985-10-27,8,24.090,DET,,MIA,W 31-21,0,0,,0,0,0,,0,1,26,26.00,0,1,16,16.00,0,0,0
24,1985,1985-11-03,9,24.097,DET,@,MIN,L 13-16,0,0,,0,,,,,0,0,,0,0,0,,0,,
25,1985,1985-11-10,10,24.104,DET,@,CHI,L 3-24,2,20,10.00,0,0,0,,0,0,0,,0,1,24,24.00,0,0,0
26,1985,1985-11-17,11,24.111,DET,,MIN,W 41-21,1,3,3.00,0,0,0,,0,0,0,,0,2,15,7.50,0,0,0
27,1985,1985-11-24,12,24.118,DET,@,TAM,L 16-19,2,17,8.50,0,0,0,,0,0,0,,0,5,57,11.40,0,0,0
28,1985,1985-11-28,13,24.122,DET,,NYJ,W 31-20,2,29,14.50,0,0,0,,0,1,20,20.00,0,3,34,11.33,0,0,0
29,1985,1985-12-08,14,24.132,DET,@,NWE,L 6-23,2,34,17.00,0,0,0,,0,0,0,,0,2,7,3.50,0,0,0
30,1985,1985-12-15,15,24.139,DET,,GNB,L 23-26,1,23,23.00,0,0,0,,0,1,18,18.00,0,5,33,6.60,0,0,0
31,1985,1985-12-22,16,24.146,DET,,CHI,L 17-37,5,127,25.40,0,0,0,,0,0,0,,0,1,1,1.00,0,0,0
