ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
1,1981,1981-09-06,1,23.049,STL,,MIA,L 7-20,0,0,,0,,,,
2,1981,1981-09-13,2,23.056,STL,@,DAL,L 17-30,0,0,,0,,,,
3,1981,1981-09-20,3,23.063,STL,,WAS,W 40-30,0,0,,0,,,,
4,1981,1981-09-27,4,23.070,STL,@,TAM,L 10-20,0,0,,0,,,,
5,1981,1981-10-04,5,23.077,STL,,DAL,W 20-17,1,26,26.00,0,0.0,1,4,0
6,1981,1981-10-11,6,23.084,STL,@,NYG,L 14-34,0,0,,0,,,,
7,1981,1981-10-18,7,23.091,STL,@,ATL,L 20-41,0,0,,0,,,,
8,1981,1981-10-25,8,23.098,STL,,MIN,W 30-17,0,0,,0,,,,
9,1981,1981-11-01,9,23.105,STL,@,WAS,L 21-42,0,0,,0,,,,
10,1981,1981-11-08,10,23.112,STL,,PHI,L 10-52,0,0,,0,,,,
11,1981,1981-11-15,11,23.119,STL,,BUF,W 24-0,0,0,,0,,,,
12,1981,1981-11-22,12,23.126,STL,@,BAL,W 35-24,0,0,,0,,,,
13,1981,1981-11-29,13,23.133,STL,@,NWE,W 27-20,0,0,,0,,,,
14,1981,1981-12-06,14,23.140,STL,,NOR,W 30-3,0,0,,0,,,,
15,1981,1981-12-13,15,23.147,STL,,NYG,L 10-20,0,0,,0,,,,
16,1981,1981-12-20,16,23.154,STL,@,PHI,L 0-38,1,8,8.00,0,0.0,0,0,0
17,1982,1982-09-12,1,24.055,STL,@,NOR,W 21-7,0,0,,0,,,,
18,1982,1982-09-19,2,24.062,STL,,DAL,L 7-24,1,12,12.00,0,0.0,0,0,0
19,1982,1982-11-21,3,24.125,STL,,SFO,L 20-31,0,0,,0,0.0,1,8,0
20,1982,1982-11-28,4,24.132,STL,@,ATL,W 23-20,0,0,,0,,,,
21,1982,1982-12-05,5,24.139,STL,@,PHI,W 23-20,0,0,,0,,,,
22,1982,1982-12-12,6,24.146,STL,,WAS,L 7-12,0,0,,0,,,,
23,1982,1982-12-19,7,24.153,STL,@,CHI,W 10-7,0,0,,0,,,,
24,1982,1982-12-26,8,24.160,STL,,NYG,W 24-21,0,0,,0,,,,
25,1982,1983-01-02,9,24.167,STL,@,WAS,L 0-28,0,0,,0,,,,
26,1983,1983-10-09,6,25.082,STL,,WAS,L 14-38,,,,,,,,
27,1983,1983-10-16,7,25.089,STL,@,TAM,W 34-27,,,,,,,,
28,1983,1983-10-24,8,25.097,STL,,NYG,T 20-20,,,,,,,,
29,1984,1984-10-21,8,26.094,STL,,WAS,W 26-24,,,,,,,,
30,1984,1984-10-28,9,26.101,STL,@,PHI,W 34-14,,,,,,,,
31,1984,1984-11-04,10,26.108,STL,,RAM,L 13-16,,,,,,,,
32,1984,1984-11-11,11,26.115,STL,,DAL,L 17-24,0,0,,0,0.0,1,0,0
33,1984,1984-11-18,12,26.122,STL,@,NYG,L 10-16,,,,,,,,
34,1984,1984-12-02,14,26.136,STL,@,NWE,W 33-10,0,0,,0,0.0,1,0,0
35,1984,1984-12-09,15,26.143,STL,,NYG,W 31-21,,,,,,,,
36,1984,1984-12-16,16,26.150,STL,@,WAS,L 27-29,,,,,,,,
37,1985,1985-09-08,1,27.051,STL,@,CLE,W 27-24,,,,,,,,
38,1985,1985-10-13,6,27.086,STL,@,PHI,L 7-30,,,,,,,,
39,1985,1985-10-20,7,27.093,STL,@,PIT,L 10-23,,,,,,,,
40,1985,1985-10-27,8,27.100,STL,,HOU,L 10-20,,,,,,,,
41,1985,1985-11-04,9,27.108,STL,,DAL,W 21-10,,,,,,,,
42,1985,1985-11-10,10,27.114,STL,@,TAM,L 0-16,,,,,,,,
43,1985,1985-11-17,11,27.121,STL,,PHI,L 14-24,,,,,,,,
44,1985,1985-11-24,12,27.128,STL,,NYG,L 3-34,,,,,,,,
45,1985,1985-11-28,13,27.132,STL,@,DAL,L 17-35,,,,,,,,
46,1985,1985-12-08,14,27.142,STL,,NOR,W 28-16,,,,,,,,
47,1985,1985-12-15,15,27.149,STL,@,RAM,L 14-46,,,,,,,,
48,1985,1985-12-21,16,27.155,STL,,WAS,L 16-27,,,,,,,,
49,1987,1987-10-11,4,29.084,PHI,@,DAL,L 22-41,,,,,,,,
50,1987,1987-10-18,5,29.091,PHI,@,GNB,L 10-16,0,0,,0,1.0,0,0,0
