ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,sacks,tackles_solo,tackles_assists
33,2007,2007-09-16,2,26.012,SFO,@,STL,W 17-16,,0,0,0,,0,0.0%,,0.5,,
34,2007,2007-09-23,3,26.019,SFO,@,PIT,L 16-37,,0,,,,,0.0%,,,,
35,2007,2007-09-30,4,26.026,SFO,,SEA,L 3-23,*,0,,,,,0.0%,,,,
36,2007,2007-10-07,5,26.033,SFO,,BAL,L 7-9,,0,,,,,0.0%,,,,
37,2007,2007-10-21,6,26.047,SFO,@,NYG,L 15-33,,0,,,,,0.0%,,,,
38,2007,2007-10-28,7,26.054,SFO,,NOR,L 10-31,,0,,,,,0.0%,,,,
39,2007,2007-11-04,8,26.061,SFO,@,ATL,L 16-20,,,,,,,0.0%,,,,
40,2007,2007-11-12,9,26.069,SFO,@,SEA,L 0-24,,0,,,,,0.0%,,,,
41,2007,2007-11-18,10,26.075,SFO,,STL,L 9-13,*,0,,,,,0.0%,,,,
42,2007,2007-11-25,11,26.082,SFO,@,ARI,W 37-31,*,0,,,,,0.0%,,,,
43,2007,2007-12-02,12,26.089,SFO,@,CAR,L 14-31,*,0,0,0,,0,0.0%,,1.0,,
44,2007,2007-12-09,13,26.096,SFO,,MIN,L 7-27,*,0,,,,,0.0%,,,,
45,2007,2007-12-15,14,26.102,SFO,,CIN,W 20-13,,,,,,,0.0%,,,,
46,2007,2007-12-23,15,26.110,SFO,,TAM,W 21-19,,,,,,,0.0%,,,,
47,2007,2007-12-30,16,26.117,SFO,@,CLE,L 7-20,,0,,,,,0.0%,,,,
48,2008,2008-09-07,1,27.003,SFO,,ARI,L 13-23,*,0,0,0,,0,0.0%,,0.0,4,1
49,2008,2008-09-14,2,27.010,SFO,@,SEA,W 33-30,*,0,0,0,,0,0.0%,,0.0,2,0
50,2008,2008-09-21,3,27.017,SFO,,DET,W 31-13,*,0,0,0,,0,0.0%,,0.0,2,1
51,2008,2008-09-28,4,27.024,SFO,@,NOR,L 17-31,*,0,0,0,,0,0.0%,,0.0,0,2
52,2008,2008-10-05,5,27.031,SFO,,NWE,L 21-30,*,0,0,0,,0,0.0%,,1.0,3,2
53,2008,2008-10-12,6,27.038,SFO,,PHI,L 26-40,*,0,0,0,,0,0.0%,,0.0,1,2
54,2008,2008-10-19,7,27.045,SFO,@,NYG,L 17-29,*,0,0,0,,0,0.0%,,0.0,1,1
55,2008,2008-10-26,8,27.052,SFO,,SEA,L 13-34,*,0,0,0,,0,0.0%,,0.0,1,1
56,2008,2008-11-10,9,27.067,SFO,@,ARI,L 24-29,*,0,0,0,,0,0.0%,,0.0,2,0
57,2008,2008-11-16,10,27.073,SFO,,STL,W 35-16,,0,0,0,,0,0.0%,,0.0,1,2
58,2008,2008-11-23,11,27.080,SFO,@,DAL,L 22-35,*,0,0,0,,0,0.0%,,0.0,2,0
59,2008,2008-11-30,12,27.087,SFO,@,BUF,W 10-3,*,0,0,0,,0,0.0%,,0.0,2,0
60,2008,2008-12-07,13,27.094,SFO,,NYJ,W 24-14,*,0,0,0,,0,0.0%,,0.0,1,1
61,2008,2008-12-14,14,27.101,SFO,@,MIA,L 9-14,*,,,,,,0.0%,,,,
62,2008,2008-12-21,15,27.108,SFO,@,STL,W 17-16,*,0,0,0,,0,0.0%,,0.0,1,0
63,2008,2008-12-28,16,27.115,SFO,,WAS,W 27-24,*,0,0,0,,0,0.0%,,0.0,3,1
64,2009,2009-09-13,1,28.009,SFO,@,ARI,W 20-16,*,0,0,0,,0,0.0%,,0.0,1,0
65,2009,2009-09-20,2,28.016,SFO,,SEA,W 23-10,*,0,0,0,,0,0.0%,,0.0,1,1
66,2009,2009-09-27,3,28.023,SFO,@,MIN,L 24-27,*,0,0,0,,0,0.0%,,0.0,3,0
67,2009,2009-10-04,4,28.030,SFO,,STL,W 35-0,*,0,0,0,,0,0.0%,,0.0,0,1
68,2009,2009-10-11,5,28.037,SFO,,ATL,L 10-45,*,0,0,0,,0,0.0%,,0.0,1,2
69,2009,2009-10-25,6,28.051,SFO,@,HOU,L 21-24,*,,,,,,0.0%,,,,
70,2009,2009-11-01,7,28.058,SFO,@,IND,L 14-18,*,0,0,0,,0,0.0%,,1.0,3,1
71,2009,2009-11-08,8,28.065,SFO,,TEN,L 27-34,*,0,0,0,,0,0.0%,,0.0,2,1
72,2009,2009-11-12,9,28.069,SFO,,CHI,W 10-6,*,0,0,0,,0,0.0%,,0.0,1,0
73,2009,2009-11-22,10,28.079,SFO,@,GNB,L 24-30,*,0,0,0,,0,0.0%,,0.0,0,1
74,2009,2009-11-29,11,28.086,SFO,,JAX,W 20-3,*,0,0,0,,0,0.0%,,0.0,1,1
75,2009,2009-12-06,12,28.093,SFO,@,SEA,L 17-20,*,0,0,0,,0,0.0%,,0.0,2,0
76,2009,2009-12-14,13,28.101,SFO,,ARI,W 24-9,*,,,,,,0.0%,,,,
77,2009,2009-12-20,14,28.107,SFO,@,PHI,L 13-27,*,0,0,0,,0,0.0%,,0.0,2,0
78,2009,2009-12-27,15,28.114,SFO,,DET,W 20-6,*,0,0,0,,0,0.0%,,0.0,0,2
79,2009,2010-01-03,16,28.121,SFO,@,STL,W 28-6,*,0,0,0,,0,0.0%,,0.0,2,0
80,2010,2010-09-12,1,29.008,SFO,@,SEA,L 6-31,*,0,0,0,,0,0.0%,,0.0,1,0
81,2010,2010-09-20,2,29.016,SFO,,NOR,L 22-25,*,0,0,0,,0,0.0%,,0.0,2,1
82,2010,2010-09-26,3,29.022,SFO,@,KAN,L 10-31,*,0,0,0,,0,0.0%,,0.0,0,1
83,2010,2010-10-03,4,29.029,SFO,@,ATL,L 14-16,*,0,0,0,,0,0.0%,,0.0,2,0
84,2010,2010-10-10,5,29.036,SFO,,PHI,L 24-27,*,0,0,0,,0,0.0%,,0.0,1,0
85,2010,2010-10-17,6,29.043,SFO,,OAK,W 17-9,*,0,0,0,,0,0.0%,,0.0,2,0
86,2010,2010-10-24,7,29.050,SFO,@,CAR,L 20-23,*,0,0,0,,0,0.0%,,0.0,1,0
87,2010,2010-10-31,8,29.057,SFO,,DEN,W 24-16,*,0,0,0,,0,0.0%,,0.0,1,0
88,2010,2010-11-14,9,29.071,SFO,,STL,W 23-20,*,0,0,0,,0,0.0%,,0.0,0,2
89,2010,2010-11-21,10,29.078,SFO,,TAM,L 0-21,*,0,0,0,,0,0.0%,,0.0,2,0
90,2010,2010-11-29,11,29.086,SFO,@,ARI,W 27-6,*,,,,,,0.0%,,,,
91,2010,2010-12-05,12,29.092,SFO,@,GNB,L 16-34,*,0,0,0,,0,0.0%,,0.5,1,2
92,2010,2010-12-12,13,29.099,SFO,,SEA,W 40-21,*,0,0,0,,0,0.0%,,0.0,1,1
93,2010,2010-12-16,14,29.103,SFO,@,SDG,L 7-34,*,0,0,0,,0,0.0%,,1.0,2,0
94,2010,2010-12-26,15,29.113,SFO,@,STL,L 17-25,*,,,,,,0.0%,,,,
95,2010,2011-01-02,16,29.120,SFO,,ARI,W 38-7,*,0,0,0,,0,0.0%,,0.0,1,1
96,2011,2011-09-11,1,30.007,SFO,,SEA,W 33-17,*,0,0,0,,0,0.0%,,0.0,1,0
97,2011,2011-09-18,2,30.014,SFO,,DAL,L 24-27,*,0,0,0,,0,0.0%,,0.0,1,0
98,2011,2011-09-25,3,30.021,SFO,@,CIN,W 13-8,*,0,0,0,,0,0.0%,,0.0,0,4
99,2011,2011-10-02,4,30.028,SFO,@,PHI,W 24-23,*,,,,,,0.0%,,,,
100,2011,2011-10-16,6,30.042,SFO,@,DET,W 25-19,*,0,,,,,0.0%,,,,
101,2011,2011-10-30,7,30.056,SFO,,CLE,W 20-10,*,1,1,18,18.00,0,100.0%,18.00,0.0,1,0
102,2011,2011-11-06,8,30.063,SFO,@,WAS,W 19-11,*,0,0,0,,0,0.0%,,0.0,1,0
103,2011,2011-11-13,9,30.070,SFO,,NYG,W 27-20,*,0,0,0,,0,0.0%,,0.0,2,1
104,2011,2011-11-20,10,30.077,SFO,,ARI,W 23-7,*,,,,,,0.0%,,,,
105,2011,2011-11-24,11,30.081,SFO,@,BAL,L 6-16,*,0,0,0,,0,0.0%,,0.0,6,0
106,2011,2011-12-04,12,30.091,SFO,,STL,W 26-0,*,0,0,0,,0,0.0%,,0.0,2,1
107,2011,2011-12-11,13,30.098,SFO,@,ARI,L 19-21,*,0,0,0,,0,0.0%,,0.0,2,0
108,2011,2011-12-19,14,30.106,SFO,,PIT,W 20-3,*,0,0,0,,0,0.0%,,0.0,2,0
109,2011,2011-12-24,15,30.111,SFO,@,SEA,W 19-17,*,0,0,0,,0,0.0%,,0.0,2,5
110,2011,2012-01-01,16,30.119,SFO,@,STL,W 34-27,*,,,,,,0.0%,,,,
111,2012,2012-09-09,1,31.005,SFO,@,GNB,W 30-22,,,,,,,0.0%,,,,
112,2012,2012-09-16,2,31.012,SFO,,DET,W 27-19,,0,0,0,,0,0.0%,,0.0,2,0
113,2012,2012-09-23,3,31.019,SFO,@,MIN,L 13-24,*,0,0,0,,0,0.0%,,0.0,2,1
114,2012,2012-10-07,5,31.033,SFO,,BUF,W 45-3,,,,,,,0.0%,,,,
115,2012,2012-10-14,6,31.040,SFO,,NYG,L 3-26,*,0,0,0,,0,0.0%,,0.0,1,0
116,2012,2012-10-18,7,31.044,SFO,,SEA,W 13-6,*,0,0,0,,0,0.0%,,0.0,1,0
117,2012,2012-10-29,8,31.055,SFO,@,ARI,W 24-3,*,0,0,0,,0,0.0%,,0.0,1,0
118,2012,2012-11-11,9,31.068,SFO,,STL,T 24-24,*,0,0,0,,0,0.0%,,0.0,2,0
119,2012,2012-11-19,10,31.076,SFO,,CHI,W 32-7,*,0,0,0,,0,0.0%,,0.0,2,1
120,2012,2012-11-25,11,31.082,SFO,@,NOR,W 31-21,*,0,0,0,,0,0.0%,,0.0,1,1
121,2012,2012-12-02,12,31.089,SFO,@,STL,L 13-16,*,0,0,0,,0,0.0%,,0.0,2,0
122,2012,2012-12-09,13,31.096,SFO,,MIA,W 27-13,,0,0,0,,0,0.0%,,0.0,3,0
123,2012,2012-12-16,14,31.103,SFO,@,NWE,W 41-34,,,,,,,0.0%,,,,
124,2012,2012-12-23,15,31.110,SFO,@,SEA,L 13-42,*,0,0,0,,0,0.0%,,1.0,1,3
125,2012,2012-12-30,16,31.117,SFO,,ARI,W 27-13,,0,0,0,,0,0.0%,,0.0,3,0
126,2013,2013-09-09,1,32.005,PHI,@,WAS,W 33-27,*,,,,,,0.0%,,,,
127,2013,2013-09-15,2,32.011,PHI,,SDG,L 30-33,*,0,0,0,,0,0.0%,,0.0,1,0
128,2013,2013-09-19,3,32.015,PHI,,KAN,L 16-26,*,0,0,0,,0,0.0%,,0.0,2,1
129,2013,2013-09-29,4,32.025,PHI,@,DEN,L 20-52,,,,,,,0.0%,,,,
130,2013,2013-10-06,5,32.032,PHI,@,NYG,W 36-21,*,0,0,0,,0,0.0%,,0.0,1,2
131,2013,2013-10-13,6,32.039,PHI,@,TAM,W 31-20,*,0,0,0,,0,0.0%,,0.0,2,0
132,2013,2013-10-20,7,32.046,PHI,,DAL,L 3-17,*,0,0,0,,0,0.0%,,0.0,1,0
133,2013,2013-10-27,8,32.053,PHI,,NYG,L 7-15,*,,,,,,0.0%,,,,
134,2013,2013-11-03,9,32.060,NWE,,PIT,W 55-31,*,0,0,0,,0,0.0%,,0.0,0,0
135,2013,2013-11-18,10,32.075,NWE,@,CAR,L 20-24,*,,,,,,0.0%,,,,
136,2013,2013-11-24,11,32.081,NWE,,DEN,W 34-31,,0,0,0,,0,0.0%,,0.0,0,1
137,2013,2013-12-01,12,32.088,NWE,@,HOU,W 34-31,,,0,0,,0,0.0%,,1.0,1,0
138,2013,2013-12-08,13,32.095,NWE,,CLE,W 27-26,,,,,,,0.0%,,,,
139,2013,2013-12-15,14,32.102,NWE,@,MIA,L 20-24,,,,,,,0.0%,,,,
