ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
54,1999,1999-11-28,11,24.337,JAX,@,BAL,W 30-23,*,1,6,1.0,1,16,1
55,1999,1999-12-02,12,24.341,JAX,,PIT,W 20-6,*,0,0,1.0,0,0,0
56,1999,1999-12-13,13,24.352,JAX,,DEN,W 27-24,*,0,0,1.0,0,0,0
57,1999,1999-12-19,14,24.358,JAX,@,CLE,W 24-14,*,0,0,1.0,0,0,0
58,1999,1999-12-26,15,25.000,JAX,@,TEN,L 14-41,,,,,,,
59,1999,2000-01-02,16,25.007,JAX,,CIN,W 24-7,*,,,,,,
60,2000,2000-09-03,1,25.252,JAX,@,CLE,W 27-7,*,0,0,1.0,0,0,0
61,2000,2000-09-10,2,25.259,JAX,@,BAL,L 36-39,*,0,0,0.5,0,0,0
62,2000,2000-09-17,3,25.266,JAX,,CIN,W 13-0,*,0,0,1.0,0,0,0
63,2000,2000-09-25,4,25.274,JAX,@,IND,L 14-43,*,,,,,,
64,2000,2000-10-01,5,25.280,JAX,,PIT,L 13-24,,,,,,,
65,2000,2000-10-08,6,25.287,JAX,,BAL,L 10-15,*,,,,,,
66,2000,2000-10-16,7,25.295,JAX,@,TEN,L 13-27,*,,,,,,
67,2000,2000-10-22,8,25.301,JAX,,WAS,L 16-35,,,,,,,
68,2000,2000-10-29,9,25.308,JAX,@,DAL,W 23-17,*,,,,,,
69,2000,2000-11-12,10,25.322,JAX,,SEA,L 21-28,,0,0,1.0,0,0,0
70,2000,2000-11-19,11,25.329,JAX,@,PIT,W 34-24,*,,,,,,
71,2000,2000-11-26,12,25.336,JAX,,TEN,W 16-13,*,0,0,1.0,0,0,0
72,2000,2000-12-03,13,25.343,JAX,,CLE,W 48-0,*,0,0,1.0,0,0,0
73,2000,2000-12-10,14,25.350,JAX,,ARI,W 44-10,*,0,0,1.0,0,0,0
74,2000,2000-12-17,15,25.357,JAX,@,CIN,L 14-17,*,0,0,1.0,0,0,0
75,2000,2000-12-23,16,25.363,JAX,@,NYG,L 25-28,,0,0,0.0,1,7,0
76,2001,2001-10-18,5,26.296,JAX,,BUF,L 10-13,*,,,,,,
77,2001,2001-10-28,6,26.306,JAX,@,BAL,L 17-18,*,0,0,1.0,0,0,0
78,2001,2001-11-04,7,26.313,JAX,@,TEN,L 24-28,*,,,,,,
79,2001,2001-11-11,8,26.320,JAX,,CIN,W 30-13,*,0,0,2.0,0,0,0
80,2001,2001-11-18,9,26.327,JAX,@,PIT,L 7-20,*,0,0,1.0,0,0,0
81,2001,2001-11-25,10,26.334,JAX,,BAL,L 21-24,*,0,0,1.0,0,0,0
82,2001,2001-12-03,11,26.342,JAX,,GNB,L 21-28,*,0,0,1.0,0,0,0
83,2001,2001-12-09,12,26.348,JAX,@,CIN,W 14-10,*,0,0,1.0,0,0,0
84,2001,2001-12-16,13,26.355,JAX,@,CLE,W 15-10,*,0,0,1.0,0,0,0
85,2001,2001-12-23,14,26.362,JAX,@,MIN,W 33-3,*,0,0,2.0,0,0,0
86,2001,2001-12-30,15,27.004,JAX,,KAN,L 26-30,*,0,0,1.0,0,0,0
87,2001,2002-01-06,16,27.011,JAX,@,CHI,L 13-33,*,,,,,,
88,2002,2002-09-08,1,27.256,JAX,,IND,L 25-28,*,,,,,,
89,2002,2002-09-15,2,27.263,JAX,@,KAN,W 23-16,*,,,,,,
90,2002,2002-09-29,3,27.277,JAX,,NYJ,W 28-3,*,0,0,1.0,0,0,0
91,2002,2002-10-06,4,27.284,JAX,,PHI,W 28-25,*,,,,,,
92,2002,2002-10-13,5,27.291,JAX,@,TEN,L 14-23,*,,,,,,
93,2003,2003-09-07,1,28.255,JAX,@,CAR,L 23-24,*,0,0,2.0,0,0,0
94,2003,2003-09-14,2,28.262,JAX,,BUF,L 17-38,*,,,,,,
95,2003,2003-09-21,3,28.269,JAX,@,IND,L 13-23,*,,,,,,
96,2003,2003-09-28,4,28.276,JAX,@,HOU,L 20-24,*,,,,,,
97,2003,2003-10-05,5,28.283,JAX,,SDG,W 27-21,*,0,0,1.0,0,0,0
98,2003,2003-10-12,6,28.290,JAX,,MIA,L 10-24,*,0,0,1.0,0,0,0
99,2003,2003-10-26,7,28.304,JAX,,TEN,L 17-30,*,0,0,0.0,1,4,0
100,2003,2003-11-02,8,28.311,JAX,@,BAL,L 17-24,*,,,,,,
101,2003,2003-11-09,9,28.318,JAX,,IND,W 28-23,*,,,,,,
102,2003,2003-11-16,10,28.325,JAX,@,TEN,L 3-10,*,,,,,,
103,2003,2003-11-23,11,28.332,JAX,@,NYJ,L 10-13,*,,,,,,
104,2003,2003-11-30,12,28.339,JAX,,TAM,W 17-10,*,,,,,,
105,2003,2003-12-07,13,28.346,JAX,,HOU,W 27-0,*,0,0,2.0,0,0,0
106,2003,2003-12-14,14,28.353,JAX,@,NWE,L 13-27,*,,,,,,
107,2003,2003-12-21,15,28.360,JAX,,NOR,W 20-19,*,,,,,,
