ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1970,1970-09-20,1,23.255,PHI,,DAL,L 7-17,,,
2,1970,1970-09-27,2,23.262,PHI,@,CHI,L 16-20,,,
3,1970,1970-10-04,3,23.269,PHI,,WAS,L 21-33,,,
4,1970,1970-10-11,4,23.276,PHI,@,NYG,L 23-30,,,
5,1970,1970-10-18,5,23.283,PHI,,STL,L 20-35,,,
6,1970,1970-11-01,7,23.297,PHI,@,DAL,L 17-21,,,
7,1971,1971-09-26,2,24.261,MIN,,CHI,L 17-20,,,
8,1971,1971-10-03,3,24.268,MIN,,BUF,W 19-0,,,
9,1971,1971-10-10,4,24.275,MIN,@,PHI,W 13-0,,,
10,1971,1971-10-17,5,24.282,MIN,@,GNB,W 24-13,,,
11,1971,1971-10-25,6,24.290,MIN,,BAL,W 10-3,,,
12,1971,1971-10-31,7,24.296,MIN,@,NYG,W 17-10,,,
13,1971,1971-11-07,8,24.303,MIN,,SFO,L 9-13,,,
14,1971,1971-11-14,9,24.310,MIN,,GNB,W 3-0,,,
15,1971,1971-11-21,10,24.317,MIN,@,NOR,W 23-10,,,
16,1971,1971-11-28,11,24.324,MIN,,ATL,W 24-7,,,
17,1971,1971-12-05,12,24.331,MIN,@,SDG,L 14-30,,,
18,1971,1971-12-11,13,24.337,MIN,,DET,W 29-10,,,
19,1971,1971-12-19,14,24.345,MIN,@,CHI,W 27-10,,,
20,1972,1972-09-18,1,25.254,MIN,,WAS,L 21-24,,,
21,1972,1972-09-24,2,25.260,MIN,@,DET,W 34-10,,,
22,1972,1972-10-01,3,25.267,MIN,,MIA,L 14-16,,,
23,1972,1972-10-08,4,25.274,MIN,,STL,L 17-19,,,
24,1972,1972-10-15,5,25.281,MIN,@,DEN,W 23-20,,,
25,1972,1972-10-23,6,25.289,MIN,@,CHI,L 10-13,,,
26,1972,1972-10-29,7,25.295,MIN,@,GNB,W 27-13,,,
27,1972,1972-11-05,8,25.302,MIN,,NOR,W 37-6,,,
28,1972,1972-11-12,9,25.309,MIN,,DET,W 16-14,,,
29,1972,1972-11-19,10,25.316,MIN,@,RAM,W 45-41,,,
30,1972,1972-11-26,11,25.323,MIN,@,PIT,L 10-23,,,
31,1972,1972-12-03,12,25.330,MIN,,CHI,W 23-10,,,
32,1972,1972-12-10,13,25.337,MIN,,GNB,L 7-23,,,
33,1972,1972-12-16,14,25.343,MIN,@,SFO,L 17-20,,,
34,1973,1973-09-16,1,26.251,SDG,@,WAS,L 0-38,,,
35,1973,1973-09-23,2,26.258,SDG,,BUF,W 34-7,,,
36,1973,1973-09-30,3,26.265,SDG,,CIN,L 13-20,,,
37,1973,1973-10-07,4,26.272,SDG,@,PIT,L 21-38,1,9,0
38,1973,1973-10-14,5,26.279,SDG,,OAK,L 17-27,,,
39,1973,1973-10-21,6,26.286,SDG,,ATL,L 0-41,,,
40,1973,1973-10-28,7,26.293,SDG,@,CLE,T 16-16,,,
41,1973,1973-11-04,8,26.300,SDG,,KAN,L 0-19,,,
42,1973,1973-11-11,9,26.307,SDG,@,DEN,L 19-30,,,
43,1973,1973-11-18,10,26.314,SDG,,NOR,W 17-14,,,
44,1973,1973-11-25,11,26.321,SDG,@,OAK,L 3-31,,,
45,1973,1973-12-02,12,26.328,SDG,@,NWE,L 14-30,,,
46,1973,1973-12-09,13,26.335,SDG,,DEN,L 28-42,,,
47,1973,1973-12-16,14,26.342,SDG,@,KAN,L 6-33,,,
48,1974,1974-09-15,1,27.250,SDG,@,HOU,L 14-21,,,
49,1974,1974-10-06,4,27.271,SDG,,PHI,L 7-13,,,
50,1974,1974-10-13,5,27.278,SDG,,OAK,L 10-14,,,
51,1974,1974-10-20,6,27.285,SDG,@,DEN,L 7-27,,,
52,1974,1974-10-27,7,27.292,SDG,,KAN,L 14-24,,,
53,1974,1974-11-03,8,27.299,SDG,,CLE,W 36-35,,,
54,1974,1974-11-10,9,27.306,SDG,@,KAN,W 14-7,,,
55,1974,1974-11-17,10,27.313,SDG,@,OAK,L 10-17,,,
56,1974,1974-11-24,11,27.320,SDG,@,GNB,L 0-34,,,
57,1974,1974-12-01,12,27.327,SDG,@,NYJ,L 14-27,,,
58,1974,1974-12-08,13,27.334,SDG,,CHI,W 28-21,1,0,0
59,1974,1974-12-15,14,27.341,SDG,,DEN,W 17-0,,,
60,1975,1975-10-19,5,28.284,CHI,@,PIT,L 3-34,,,
61,1975,1975-10-27,6,28.292,CHI,,MIN,L 9-13,,,
62,1975,1975-11-02,7,28.298,CHI,,MIA,L 13-46,,,
