ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,punt,punt_yds,punt_yds_per_punt,punt_blocked
31,1972,1972-10-08,4,23.326,DET,@,ATL,W 26-23,,0,0,,0,0,0,,0,0,,,0,0,,0,3,142,47.33,0
32,1972,1972-10-16,5,23.334,DET,,GNB,L 23-24,,0,0,,0,0,0,,0,0,,,0,0,,0,1,46,46.00,0
33,1972,1972-10-22,6,23.340,DET,,SDG,W 34-20,,0,0,,0,0,0,,0,0,,,0,0,,0,1,42,42.00,0
34,1972,1972-10-30,7,23.348,DET,@,DAL,L 24-28,,0,0,,0,0,0,,0,0,,,0,0,,0,5,205,41.00,0
35,1972,1972-11-05,8,23.354,DET,,CHI,W 14-0,,0,0,,0,0,0,,0,0,,,0,0,,0,2,81,40.50,0
36,1972,1972-11-12,9,23.361,DET,@,MIN,L 14-16,,0,0,,0,0,0,,0,0,,,0,0,,0,6,226,37.67,0
37,1972,1972-11-19,10,24.002,DET,,NOR,W 27-14,,0,0,,0,0,0,,0,0,,,0,0,,0,3,133,44.33,0
38,1972,1972-11-23,11,24.006,DET,,NYJ,W 37-20,,0,0,,0,0,0,,0,0,,,0,0,,0,4,164,41.00,0
39,1972,1972-12-03,12,24.016,DET,@,GNB,L 7-33,,0,0,,0,0,0,,0,0,,,0,0,,0,5,201,40.20,0
40,1972,1972-12-10,13,24.023,DET,@,BUF,T 21-21,,0,0,,0,0,0,,0,0,,,0,0,,0,5,201,40.20,0
41,1972,1972-12-17,14,24.030,DET,@,RAM,W 34-17,,0,0,,0,0,0,,0,0,,,0,0,,0,2,79,39.50,0
42,1973,1973-09-16,1,24.303,DET,@,PIT,L 10-24,,0,0,,0,0,0,,0,0,,,0,0,,0,3,144,48.00,0
43,1973,1973-09-23,2,24.310,DET,@,GNB,T 13-13,,0,0,,0,0,0,,0,0,,,0,0,,0,4,168,42.00,0
44,1973,1973-10-01,3,24.318,DET,,ATL,W 31-6,,0,0,,0,0,0,,0,0,,,0,0,,0,8,337,42.13,0
45,1973,1973-10-07,4,24.324,DET,,MIN,L 9-23,,0,0,,0,0,0,,0,0,,,0,0,,0,2,109,54.50,0
46,1973,1973-10-14,5,24.331,DET,@,NOR,L 13-20,,0,0,,0,0,0,,0,0,,,0,0,,0,1,51,51.00,0
47,1973,1973-10-21,6,24.338,DET,,BAL,L 27-29,,0,0,,0,0,0,,0,0,,,0,0,,0,3,134,44.67,0
48,1973,1973-10-28,7,24.345,DET,,GNB,W 34-0,,0,0,,0,0,0,,0,0,,,0,0,,0,3,150,50.00,0
49,1973,1973-11-04,8,24.352,DET,,SFO,W 30-20,,0,0,,0,0,0,,0,0,,,1,18,18.00,0,3,140,46.67,0
50,1973,1973-11-11,9,24.359,DET,@,MIN,L 7-28,,0,0,,0,0,0,,0,0,,,0,0,,0,6,303,50.50,0
51,1973,1973-11-18,10,25.001,DET,@,CHI,W 30-7,,0,0,,0,0,0,,0,0,,,0,0,,0,5,155,31.00,0
52,1973,1973-11-22,11,25.005,DET,,WAS,L 0-20,,0,0,,0,0,0,,0,0,,,0,0,,0,7,241,34.43,1
53,1973,1973-12-02,12,25.015,DET,@,STL,W 20-16,,0,0,,0,0,0,,0,0,,,0,0,,0,4,163,40.75,0
54,1973,1973-12-09,13,25.022,DET,,CHI,W 40-7,,0,0,,0,0,0,,0,0,,,0,0,,0,2,96,48.00,0
55,1973,1973-12-15,14,25.028,DET,@,MIA,L 7-34,,0,0,,0,0,0,,0,0,,,0,0,,0,3,142,47.33,0
56,1974,1974-09-15,1,25.302,DET,@,CHI,L 9-17,,0,0,,0,0,0,,0,0,,,0,0,,0,9,373,41.44,0
57,1974,1974-09-22,2,25.309,DET,,MIN,L 6-7,,0,0,,0,0,0,,0,0,,,0,0,,0,8,291,36.38,0
58,1974,1974-09-29,3,25.316,DET,@,GNB,L 19-21,,0,0,,0,0,0,,0,0,,,0,0,,0,7,209,29.86,1
59,1974,1974-10-06,4,25.323,DET,@,RAM,L 13-16,,0,0,,0,0,0,,0,0,,,0,0,,0,3,122,40.67,0
60,1974,1974-10-14,5,25.331,DET,,SFO,W 17-13,,0,0,,0,0,0,,0,0,,,0,0,,0,7,269,38.43,0
61,1974,1974-10-20,6,25.337,DET,@,MIN,W 20-16,,0,0,,0,0,0,,0,0,,,0,0,,0,2,69,34.50,0
62,1974,1974-10-27,7,25.344,DET,,GNB,W 19-17,,0,0,,0,0,0,,0,0,,,0,0,,0,7,298,42.57,0
63,1974,1974-11-03,8,25.351,DET,,NOR,W 19-14,,0,0,,0,0,0,,0,0,,,0,0,,0,5,217,43.40,0
64,1974,1974-11-10,9,25.358,DET,@,OAK,L 13-35,,0,0,,0,0,0,,0,0,,,0,0,,0,4,153,38.25,0
65,1974,1974-11-17,10,26.000,DET,,NYG,W 20-19,,0,0,,0,0,0,,0,0,,,0,0,,0,2,77,38.50,0
66,1974,1974-11-24,11,26.007,DET,,CHI,W 34-17,,0,0,,0,0,0,,0,0,,,0,0,,0,4,155,38.75,0
67,1974,1974-11-28,12,26.011,DET,,DEN,L 27-31,,0,0,,0,0,0,,0,0,,,0,0,,0,3,140,46.67,0
68,1974,1974-12-08,13,26.021,DET,@,CIN,W 23-19,,0,0,,0,0,0,,0,0,,,0,0,,0,6,228,38.00,0
69,1974,1974-12-15,14,26.028,DET,@,PHI,L 17-28,,0,0,,0,0,0,,0,0,,,0,0,,0,5,171,34.20,1
70,1975,1975-09-21,1,26.308,DET,@,GNB,W 30-16,,0,0,,0,0,0,,0,0,,,0,0,,0,5,121,24.20,1
71,1975,1975-09-28,2,26.315,DET,@,ATL,W 17-14,,0,0,,0,0,0,,0,0,,,0,0,,0,6,243,40.50,0
72,1975,1975-10-06,3,26.323,DET,,DAL,L 10-36,,0,0,,0,0,0,,0,0,,,0,0,,0,7,288,41.14,0
73,1975,1975-10-12,4,26.329,DET,,CHI,W 27-7,,0,0,,0,0,0,,0,0,,,0,0,,0,7,299,42.71,0
74,1975,1975-10-19,5,26.336,DET,@,MIN,L 19-25,,0,0,,0,0,0,,0,0,,,0,0,,0,4,150,37.50,0
75,1975,1975-10-26,6,26.343,DET,@,HOU,L 8-24,,0,0,,0,0,0,,0,0,,,0,0,,0,5,180,36.00,0
76,1975,1975-11-02,7,26.350,DET,@,SFO,W 28-17,,0,0,,0,0,0,,0,0,,,0,0,,0,5,207,41.40,0
77,1975,1975-11-09,8,26.357,DET,,CLE,W 21-10,,0,0,,0,0,0,,0,0,,,0,0,,0,6,308,51.33,0
78,1975,1975-11-16,9,26.364,DET,,GNB,W 13-10,,0,0,,0,0,0,,0,0,,,0,0,,0,5,244,48.80,0
79,1975,1975-11-23,10,27.006,DET,@,KAN,L 21-24,,0,0,,0,0,0,,0,0,,,0,0,,0,6,218,36.33,0
80,1975,1975-11-27,11,27.010,DET,,RAM,L 0-20,,0,0,,0,0,0,,0,0,,,0,0,,0,7,328,46.86,0
81,1975,1975-12-07,12,27.020,DET,@,CHI,L 21-25,,0,0,,0,0,0,,0,0,,,0,0,,0,8,321,40.13,0
82,1975,1975-12-14,13,27.027,DET,,MIN,W 17-10,,0,0,,0,0,0,,0,0,,,0,0,,0,5,255,51.00,0
83,1975,1975-12-21,14,27.034,DET,,STL,L 13-24,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,4,199,49.75,0
84,1976,1976-09-12,1,27.300,DET,@,CHI,L 3-10,,0,0,,0,0,0,,0,0,,,0,0,,0,7,320,45.71,0
85,1976,1976-09-19,2,27.307,DET,,ATL,W 24-10,,0,0,,0,0,0,,0,0,,,0,0,,0,7,308,44.00,0
86,1976,1976-09-26,3,27.314,DET,,MIN,L 9-10,,0,0,,0,0,0,,0,0,,,0,0,,0,7,278,39.71,0
87,1976,1976-10-03,4,27.321,DET,@,GNB,L 14-24,,0,0,,0,0,0,,0,0,,,0,0,,0,6,247,41.17,0
88,1976,1976-10-10,5,27.328,DET,,NWE,W 30-10,,0,0,,0,0,0,,0,0,,,0,0,,0,5,183,36.60,0
89,1976,1976-10-17,6,27.335,DET,@,WAS,L 7-20,,0,0,,0,0,0,,0,0,,,0,0,,0,10,386,38.60,0
90,1976,1976-10-24,7,27.342,DET,@,SEA,W 41-14,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,7,251,35.86,0
91,1976,1976-10-31,8,27.349,DET,,GNB,W 27-6,,0,0,,0,0,0,,0,0,,,0,0,,0,3,113,37.67,0
92,1976,1976-11-07,9,27.356,DET,@,MIN,L 23-31,,1,1,100.00,14,0,0,118.7,0,0,14.00,14.00,0,0,,0,3,95,31.67,0
93,1976,1976-11-14,10,27.363,DET,@,NOR,L 16-17,,0,0,,0,0,0,,0,0,,,1,0,0.00,0,5,196,39.20,0
94,1976,1976-11-21,11,28.004,DET,,CHI,W 14-10,,0,0,,0,0,0,,0,0,,,0,0,,0,6,244,40.67,0
95,1976,1976-11-25,12,28.008,DET,,BUF,W 27-14,,0,0,,0,0,0,,0,0,,,0,0,,0,5,227,45.40,0
96,1976,1976-12-05,13,28.018,DET,@,NYG,L 10-24,,0,0,,0,0,0,,0,0,,,0,0,,0,4,141,35.25,1
97,1976,1976-12-11,14,28.024,DET,,RAM,L 17-20,,0,0,,0,0,0,,0,0,,,0,0,,0,8,291,36.38,0
98,1977,1977-09-25,2,28.312,SEA,@,CIN,L 20-42,,0,0,,0,0,0,,0,0,,,0,0,,0,5,212,42.40,0
99,1977,1977-10-02,3,28.319,SEA,,DEN,L 13-24,,0,0,,0,0,0,,0,0,,,0,0,,0,4,147,36.75,0
100,1977,1977-10-09,4,28.326,SEA,@,NWE,L 0-31,,0,0,,0,0,0,,0,0,,,1,-2,-2.00,0,8,308,38.50,0
101,1977,1977-10-16,5,28.333,SEA,,TAM,W 30-23,,0,0,,0,0,0,,0,0,,,0,0,,0,3,115,38.33,0
102,1977,1977-10-23,6,28.340,SEA,@,MIA,L 13-31,,0,0,,0,0,0,,0,0,,,0,0,,0,4,172,43.00,0
103,1977,1977-10-30,7,28.347,SEA,,BUF,W 56-17,,0,0,,0,0,0,,0,0,,,0,0,,0,2,73,36.50,0
104,1977,1977-11-06,8,28.354,SEA,@,OAK,L 7-44,,0,0,,0,0,0,,0,0,,,0,0,,0,5,186,37.20,1
105,1977,1977-11-13,9,28.361,SEA,@,NYJ,W 17-0,,0,0,,0,0,0,,0,0,,,0,0,,0,3,129,43.00,0
106,1977,1977-11-20,10,29.003,SEA,,HOU,L 10-22,,0,0,,0,0,0,,0,0,,,0,0,,0,7,306,43.71,0
107,1977,1977-11-27,11,29.010,SEA,,SDG,L 28-30,,0,0,,0,0,0,,0,0,,,0,0,,0,4,152,38.00,0
108,1977,1977-12-04,12,29.017,SEA,@,PIT,L 20-30,,0,0,,0,0,0,,0,0,,,0,0,,0,4,156,39.00,0
109,1977,1977-12-11,13,29.024,SEA,@,KAN,W 34-31,,0,0,,0,0,0,,0,0,,,0,0,,0,5,187,37.40,0
110,1977,1977-12-18,14,29.031,SEA,,CLE,W 20-19,,0,0,,0,0,0,,0,0,,,0,0,,0,4,150,37.50,0
111,1978,1978-09-03,1,29.290,SEA,,SDG,L 20-24,,0,0,,0,0,0,,0,0,,,0,0,,0,2,76,38.00,0
112,1978,1978-09-10,2,29.297,SEA,@,PIT,L 10-21,,0,0,,0,0,0,,0,0,,,0,0,,0,3,122,40.67,0
113,1978,1978-09-17,3,29.304,SEA,@,NYJ,W 24-17,,0,0,,0,0,0,,0,0,,,0,0,,0,2,84,42.00,0
114,1978,1978-09-24,4,29.311,SEA,,DET,W 28-16,,0,0,,0,0,0,,0,0,,,1,0,0.00,0,4,155,38.75,0
115,1978,1978-10-01,5,29.318,SEA,@,DEN,L 7-28,,0,0,,0,0,0,,0,0,,,0,0,,0,3,119,39.67,0
116,1978,1978-10-08,6,29.325,SEA,,MIN,W 29-28,,0,0,,0,0,0,,0,0,,,0,0,,0,4,150,37.50,0
117,1978,1978-10-15,7,29.332,SEA,@,GNB,L 28-45,,0,0,,0,0,0,,0,0,,,0,0,,0,4,131,32.75,0
118,1978,1978-10-22,8,29.339,SEA,,OAK,W 27-7,,0,0,,0,0,0,,0,0,,,0,0,,0,5,202,40.40,0
119,1978,1978-10-29,9,29.346,SEA,,DEN,L 17-20,,0,0,,0,0,0,,0,0,,,0,0,,0,5,198,39.60,0
120,1978,1978-11-05,10,29.353,SEA,@,CHI,W 31-29,,0,0,,0,0,0,,0,0,,,0,0,,0,5,161,32.20,0
121,1978,1978-11-12,11,29.360,SEA,,BAL,L 14-17,,0,0,,0,0,0,,0,0,,,0,0,,0,5,184,36.80,0
122,1978,1978-11-19,12,30.002,SEA,@,KAN,W 13-10,,0,0,,0,0,0,,0,0,,,0,0,,0,7,235,33.57,0
123,1978,1978-11-26,13,30.009,SEA,@,OAK,W 17-16,,0,0,,0,0,0,,0,0,,,0,0,,0,5,192,38.40,0
124,1978,1978-12-03,14,30.016,SEA,,CLE,W 47-24,,0,0,,0,0,0,,0,0,,,0,0,,0,3,104,34.67,0
125,1978,1978-12-10,15,30.023,SEA,@,SDG,L 10-37,,0,0,,0,0,0,,0,0,,,0,0,,0,6,223,37.17,0
126,1978,1978-12-17,16,30.030,SEA,,KAN,W 23-19,,1,1,100.00,9,0,0,104.2,0,0,9.00,9.00,1,-5,-5.00,0,3,104,34.67,0
127,1979,1979-09-02,1,30.289,SEA,,SDG,L 16-33,,0,0,,0,0,0,,0,0,,,0,0,,0,3,127,42.33,0
128,1979,1979-09-09,2,30.296,SEA,@,MIA,L 10-19,,0,0,,0,0,0,,0,0,,,0,0,,0,5,208,41.60,0
129,1979,1979-09-16,3,30.303,SEA,,OAK,W 27-10,,1,1,100.00,39,0,0,118.7,0,0,39.00,39.00,0,0,,0,4,190,47.50,0
130,1979,1979-09-23,4,30.310,SEA,@,DEN,L 34-37,,0,0,,0,0,0,,0,0,,,0,0,,0,5,214,42.80,0
131,1979,1979-09-30,5,30.317,SEA,,KAN,L 6-24,,0,0,,0,0,0,,0,0,,,0,0,,0,3,102,34.00,2
132,1979,1979-10-07,6,30.324,SEA,@,SFO,W 35-24,,0,0,,0,0,0,,0,0,,,0,0,,0,4,145,36.25,0
133,1979,1979-10-14,7,30.331,SEA,@,SDG,L 10-20,,0,0,,0,0,0,,0,0,,,1,0,0.00,0,6,254,42.33,0
134,1979,1979-10-21,8,30.338,SEA,,HOU,W 34-14,,0,0,,0,0,0,,0,0,,,0,0,,0,3,127,42.33,0
135,1979,1979-10-29,9,30.346,SEA,@,ATL,W 31-28,,1,1,100.00,9,0,0,104.2,0,0,9.00,9.00,1,-6,-6.00,0,1,36,36.00,0
136,1979,1979-11-04,10,30.352,SEA,,RAM,L 0-24,,0,0,,0,0,0,,0,0,,,0,0,,0,11,435,39.55,0
137,1979,1979-11-11,11,30.359,SEA,@,CLE,W 29-24,,0,0,,0,0,0,,0,0,,,0,0,,0,5,199,39.80,0
138,1979,1979-11-18,12,31.001,SEA,,NOR,W 38-24,,1,1,100.00,25,0,0,118.7,0,0,25.00,25.00,0,0,,0,2,63,31.50,1
139,1979,1979-11-26,13,31.009,SEA,,NYJ,W 30-7,,0,0,,0,0,0,,0,0,,,0,0,,0,2,73,36.50,0
140,1979,1979-12-02,14,31.015,SEA,@,KAN,L 21-37,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,4,143,35.75,0
141,1979,1979-12-08,15,31.021,SEA,,DEN,W 28-23,,0,0,,0,0,0,,0,0,,,0,0,,0,7,303,43.29,0
142,1979,1979-12-16,16,31.029,SEA,@,OAK,W 29-24,,0,0,,0,0,0,,0,0,,,0,0,,0,1,32,32.00,0
143,1980,1980-09-07,1,31.295,SEA,,SDG,L 13-34,,0,0,,0,0,0,,0,0,,,0,0,,0,6,242,40.33,1
144,1980,1980-09-14,2,31.302,SEA,@,KAN,W 17-16,,0,0,,0,0,0,,0,0,,,0,0,,0,4,183,45.75,0
145,1980,1980-09-21,3,31.309,SEA,,NWE,L 31-37,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,4,158,39.50,0
146,1980,1980-09-28,4,31.316,SEA,@,WAS,W 14-0,,0,0,,0,0,0,,0,0,,,0,0,,0,4,140,35.00,0
147,1980,1980-10-05,5,31.323,SEA,@,HOU,W 26-7,,0,0,,0,0,0,,0,0,,,0,0,,0,4,172,43.00,0
148,1980,1980-10-12,6,31.330,SEA,,CLE,L 3-27,,0,0,,0,0,0,,0,0,,,0,0,,0,3,154,51.33,0
149,1980,1980-10-19,7,31.337,SEA,@,NYJ,W 27-17,,0,0,,0,0,0,,0,0,,,0,0,,0,4,147,36.75,0
150,1980,1980-10-26,8,31.344,SEA,@,OAK,L 14-33,,0,0,,0,0,0,,0,0,,,0,0,,0,8,343,42.88,0
151,1980,1980-11-02,9,31.351,SEA,,PHI,L 20-27,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,3,105,35.00,0
152,1980,1980-11-09,10,31.358,SEA,,KAN,L 30-31,,0,0,,0,0,0,,0,0,,,0,0,,0,3,139,46.33,0
153,1980,1980-11-17,11,32.000,SEA,,OAK,L 17-19,,0,0,,0,0,0,,0,0,,,0,0,,0,4,182,45.50,1
154,1980,1980-11-23,12,32.006,SEA,@,DEN,L 20-36,,0,0,,0,0,0,,0,0,,,0,0,,0,3,124,41.33,0
155,1980,1980-11-27,13,32.010,SEA,@,DAL,L 7-51,,0,0,,0,0,0,,0,0,,,0,0,,0,4,159,39.75,0
156,1980,1980-12-07,14,32.020,SEA,,NYG,L 21-27,,0,0,,0,0,0,,0,0,,,0,0,,0,2,75,37.50,0
157,1980,1980-12-13,15,32.026,SEA,@,SDG,L 14-21,,0,0,,0,0,0,,0,0,,,0,0,,0,6,271,45.17,0
158,1980,1980-12-21,16,32.034,SEA,,DEN,L 17-25,,0,0,,0,0,0,,0,0,,,0,0,,0,5,204,40.80,0
