ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1989,1989-10-22,7,23.301,WAS,,TAM,W 32-28
2,1989,1989-10-29,8,23.308,WAS,@,RAI,L 24-37
3,1989,1989-11-05,9,23.315,WAS,,DAL,L 3-13
4,1989,1989-11-12,10,23.322,WAS,@,PHI,W 10-3
5,1989,1989-11-20,11,23.330,WAS,,DEN,L 10-14
6,1989,1989-11-26,12,23.336,WAS,,CHI,W 38-14
7,1989,1989-12-03,13,23.343,WAS,@,PHO,W 29-10
8,1989,1989-12-10,14,23.350,WAS,,SDG,W 26-21
9,1989,1989-12-17,15,23.357,WAS,@,ATL,W 31-30
10,1990,1990-11-25,12,24.335,SDG,,SEA,L 10-13
