ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1988,1988-09-04,1,24.083,GNB,,RAM,L 7-34,,,,,,
2,1988,1988-09-18,3,24.097,GNB,@,MIA,L 17-24,,,,,,
3,1988,1988-09-25,4,24.104,GNB,,CHI,L 6-24,,,,,,
4,1988,1988-10-02,5,24.111,GNB,@,TAM,L 24-27,,,,,,
5,1988,1988-10-09,6,24.118,GNB,,NWE,W 45-3,,,,,,
6,1988,1988-10-16,7,24.125,GNB,@,MIN,W 34-14,,,,,,
7,1988,1988-10-23,8,24.132,GNB,,WAS,L 17-20,,,,,,
8,1988,1988-10-30,9,24.139,GNB,@,BUF,L 0-28,0,0,2.0,0,0,0
9,1988,1988-11-06,10,24.146,GNB,@,ATL,L 0-20,,,,,,
10,1988,1988-11-13,11,24.153,GNB,,IND,L 13-20,,,,,,
11,1988,1988-11-20,12,24.160,GNB,,DET,L 9-19,,,,,,
12,1988,1988-11-27,13,24.167,GNB,@,CHI,L 0-16,0,0,1.0,0,0,0
13,1988,1988-12-04,14,24.174,GNB,@,DET,L 14-30,,,,,,
14,1988,1988-12-11,15,24.181,GNB,,MIN,W 18-6,0,0,1.0,0,0,0
15,1988,1988-12-18,16,24.188,GNB,@,PHO,W 26-17,,,,,,
16,1989,1989-09-10,1,25.089,GNB,,TAM,L 21-23,,,,,,
17,1989,1989-09-17,2,25.096,GNB,,NOR,W 35-34,,,,,,
18,1989,1989-09-24,3,25.103,GNB,@,RAM,L 38-41,0,0,0.5,0,0,0
19,1989,1989-10-01,4,25.110,GNB,,ATL,W 23-21,,,,,,
20,1989,1989-10-08,5,25.117,GNB,,DAL,W 31-13,,,,,,
21,1989,1989-10-15,6,25.124,GNB,@,MIN,L 14-26,,,,,,
22,1990,1990-10-07,5,26.116,GNB,@,CHI,L 13-27,,,,,,
23,1990,1990-10-28,7,26.137,GNB,,MIN,W 24-10,1,6,0.0,1,9,1
24,1990,1990-11-04,8,26.144,GNB,,SFO,L 20-24,,,,,,
25,1990,1990-11-11,9,26.151,GNB,@,RAI,W 29-16,0,0,2.0,0,0,0
26,1990,1990-11-18,10,26.158,GNB,@,PHO,W 24-21,,,,,,
27,1990,1990-11-25,11,26.165,GNB,,TAM,W 20-10,0,0,1.0,0,0,0
28,1990,1990-12-02,12,26.172,GNB,@,MIN,L 7-23,,,,,,
29,1990,1990-12-09,13,26.179,GNB,,SEA,L 14-20,,,,,,
30,1990,1990-12-16,14,26.186,GNB,@,PHI,L 0-31,,,,,,
31,1990,1990-12-22,15,26.192,GNB,,DET,L 17-24,,,,,,
32,1990,1990-12-30,16,26.200,GNB,@,DEN,L 13-22,0,0,1.0,0,0,0
33,1991,1991-09-01,1,27.080,GNB,,PHI,L 3-20,,,,,,
34,1991,1991-09-08,2,27.087,GNB,@,DET,L 14-23,,,,,,
35,1991,1991-09-15,3,27.094,GNB,,TAM,W 15-13,0,0,0.5,0,0,0
36,1991,1991-09-22,4,27.101,GNB,@,MIA,L 13-16,,,,,,
37,1991,1991-09-29,5,27.108,GNB,@,RAM,L 21-23,0,0,1.0,0,0,0
38,1991,1991-10-06,6,27.115,GNB,,DAL,L 17-20,,,,,,
39,1991,1991-10-17,7,27.126,GNB,,CHI,L 0-10,,,,,,
40,1991,1991-10-27,8,27.136,GNB,@,TAM,W 27-0,,,,,,
41,1991,1991-11-03,9,27.143,GNB,@,NYJ,L 16-19,,,,,,
42,1991,1991-11-10,10,27.150,GNB,,BUF,L 24-34,,,,,,
43,1991,1991-11-17,11,27.157,GNB,,MIN,L 21-35,,,,,,
44,1993,1993-09-05,1,29.084,GNB,,RAM,W 36-6,,,,,,
45,1993,1993-09-12,2,29.091,GNB,,PHI,L 17-20,0,0,1.0,0,0,0
46,1993,1993-09-26,3,29.105,GNB,@,MIN,L 13-15,,,,,,
47,1993,1993-10-03,4,29.112,GNB,@,DAL,L 14-36,,,,,,
48,1993,1993-10-10,5,29.119,GNB,,DEN,W 30-27,,,,,,
