ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2017,2017-09-10,1,21.359,WAS,,PHI,L 17-30,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
2,2017,2017-09-17,2,22.001,WAS,@,LAR,W 27-20,,21,67,3.19,0,1,1,0,0.00,0,100.0%,0.00,0,0,,0,0,0
3,2017,2017-09-24,3,22.008,WAS,,OAK,W 27-10,*,19,49,2.58,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
4,2017,2017-10-02,4,22.016,WAS,@,KAN,L 20-29,,6,27,4.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0
5,2017,2017-10-15,5,22.029,WAS,,SFO,W 26-24,,9,23,2.56,0,3,3,24,8.00,1,100.0%,8.00,0,0,,0,1,6
6,2017,2017-10-23,6,22.037,WAS,@,PHI,L 24-34,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
7,2017,2017-10-29,7,22.043,WAS,,DAL,L 19-33,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
8,2017,2017-11-05,8,22.050,WAS,@,SEA,W 17-14,,2,9,4.50,0,0,0,0,,0,0.0%,,1,20,20.00,0,0,0
9,2017,2017-11-12,9,22.057,WAS,,MIN,L 30-38,,9,35,3.89,0,1,1,25,25.00,0,100.0%,25.00,1,28,28.00,0,0,0
10,2017,2017-11-19,10,22.064,WAS,@,NOR,L 31-34,*,23,117,5.09,1,2,1,9,9.00,0,50.0%,4.50,0,0,,0,1,6
11,2017,2017-11-23,11,22.068,WAS,,NYG,W 20-10,*,24,100,4.17,0,4,3,30,10.00,0,75.0%,7.50,0,0,,0,0,0
12,2017,2017-11-30,12,22.075,WAS,@,DAL,L 14-38,*,12,38,3.17,0,3,3,31,10.33,0,100.0%,10.33,0,0,,0,0,0
13,2017,2017-12-10,13,22.085,WAS,@,LAC,L 13-30,*,17,45,2.65,0,4,4,7,1.75,0,100.0%,1.75,0,0,,0,0,0
14,2017,2017-12-17,14,22.092,WAS,,ARI,W 20-15,*,14,37,2.64,0,2,2,29,14.50,0,100.0%,14.50,0,0,,0,0,0
15,2017,2017-12-24,15,22.099,WAS,,DEN,W 27-11,*,17,53,3.12,0,3,3,21,7.00,0,100.0%,7.00,0,0,,0,0,0
16,2017,2017-12-31,16,22.106,WAS,@,NYG,L 10-18,*,2,3,1.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0
