ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists
1,2008,2008-09-07,1,21.328,SFO,,ARI,L 13-23,,1,6,6.00,0,0.0,0,0
2,2008,2008-09-14,2,21.335,SFO,@,SEA,W 33-30,,,,,,,,
3,2008,2008-09-21,3,21.342,SFO,,DET,W 31-13,,0,0,,0,0.0,2,0
4,2008,2008-09-28,4,21.349,SFO,@,NOR,L 17-31,,1,14,14.00,0,0.0,1,0
5,2008,2008-10-05,5,21.356,SFO,,NWE,L 21-30,,1,6,6.00,0,0.0,0,0
6,2008,2008-10-12,6,21.363,SFO,,PHI,L 26-40,,,,,,,,
7,2008,2008-10-19,7,22.004,SFO,@,NYG,L 17-29,,1,9,9.00,0,0.0,0,0
8,2008,2008-10-26,8,22.011,SFO,,SEA,L 13-34,,0,0,,0,0.0,1,1
9,2008,2008-11-10,9,22.026,SFO,@,ARI,L 24-29,,1,12,12.00,0,0.0,0,0
10,2008,2008-11-16,10,22.032,SFO,,STL,W 35-16,,0,0,,0,0.0,1,0
11,2008,2008-11-23,11,22.039,SFO,@,DAL,L 22-35,,,,,,,,
12,2008,2008-11-30,12,22.046,SFO,@,BUF,W 10-3,,0,0,,0,0.0,0,0
13,2008,2008-12-07,13,22.053,SFO,,NYJ,W 24-14,,,,,,,,
14,2008,2008-12-14,14,22.060,SFO,@,MIA,L 9-14,,,,,,,,
15,2008,2008-12-21,15,22.067,SFO,@,STL,W 17-16,,,,,,,,
16,2008,2008-12-28,16,22.074,SFO,,WAS,W 27-24,,0,0,,0,0.0,1,0
17,2009,2009-09-13,1,22.333,SFO,@,ARI,W 20-16,,0,0,,0,0.0,1,0
18,2009,2009-09-20,2,22.340,SFO,,SEA,W 23-10,,0,0,,0,0.0,2,2
19,2009,2009-09-27,3,22.347,SFO,@,MIN,L 24-27,,0,0,,0,0.0,0,1
20,2009,2009-10-04,4,22.354,SFO,,STL,W 35-0,,,,,,,,
21,2009,2009-10-11,5,22.361,SFO,,ATL,L 10-45,,,,,,,,
22,2009,2009-10-25,6,23.010,SFO,@,HOU,L 21-24,,0,0,,0,0.0,0,1
23,2009,2009-11-01,7,23.017,SFO,@,IND,L 14-18,,1,3,3.00,0,0.0,1,0
24,2009,2009-11-08,8,23.024,SFO,,TEN,L 27-34,,0,0,,0,0.0,0,2
25,2009,2009-11-12,9,23.028,SFO,,CHI,W 10-6,,1,4,4.00,0,0.0,1,0
26,2009,2009-11-22,10,23.038,SFO,@,GNB,L 24-30,,,,,,,,
27,2009,2009-11-29,11,23.045,SFO,,JAX,W 20-3,,0,0,,0,0.0,0,1
28,2010,2010-09-12,1,23.332,SEA,,SFO,W 31-6,,,,,,,,
29,2010,2010-09-19,2,23.339,SEA,@,DEN,L 14-31,,0,0,,0,0.0,3,0
30,2010,2010-09-26,3,23.346,SEA,,SDG,W 27-20,,,,,,,,
31,2010,2010-10-03,4,23.353,SEA,@,STL,L 3-20,,0,0,,0,0.0,1,0
32,2010,2010-10-17,5,24.002,SEA,@,CHI,W 23-20,*,0,0,,0,0.0,1,0
33,2010,2010-10-24,6,24.009,SEA,,ARI,W 22-10,*,0,0,,0,0.0,0,3
34,2010,2010-10-31,7,24.016,SEA,@,OAK,L 3-33,*,,,,,,,
35,2010,2010-11-07,8,24.023,SEA,,NYG,L 7-41,*,0,0,,0,0.0,6,2
36,2010,2010-11-14,9,24.030,SEA,@,ARI,W 36-18,*,0,0,,0,0.0,0,1
37,2010,2010-11-21,10,24.037,SEA,@,NOR,L 19-34,*,0,0,,0,0.0,1,3
38,2010,2010-11-28,11,24.044,SEA,,KAN,L 24-42,*,0,0,,0,0.0,3,0
39,2010,2010-12-05,12,24.051,SEA,,CAR,W 31-14,*,0,0,,0,0.0,1,2
40,2010,2010-12-12,13,24.058,SEA,@,SFO,L 21-40,*,0,0,,0,0.0,3,0
41,2010,2010-12-19,14,24.065,SEA,,ATL,L 18-34,,0,0,,0,0.0,3,0
42,2010,2010-12-26,15,24.072,SEA,@,TAM,L 15-38,*,0,0,,0,0.0,4,1
43,2010,2011-01-02,16,24.079,SEA,,STL,W 16-6,*,0,0,,0,0.0,2,3
44,2011,2011-11-13,9,25.029,WAS,@,MIA,L 9-20,,,,,,,,
45,2011,2011-11-20,10,25.036,WAS,,DAL,L 24-27,,,,,,,,
46,2011,2011-12-04,12,25.050,WAS,,NYJ,L 19-34,,,,,,,,
