ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2001,2001-09-09,1,22.253,SEA,@,CLE,W 9-6,,,,,,,,,,,0.0%,,,,,,,,,,
2,2001,2001-09-23,2,22.267,SEA,,PHI,L 3-27,,,,,,0,,,,,0.0%,,,,,,,,,,
3,2001,2001-09-30,3,22.274,SEA,@,OAK,L 14-38,,,,,,,,,,,0.0%,,,,,,,,,,
4,2001,2001-10-07,4,22.281,SEA,,JAX,W 24-15,,,,,,,,,,,0.0%,,,,,,,,,,
5,2001,2001-10-14,5,22.288,SEA,,DEN,W 34-21,,,,,,,,,,,0.0%,,,,,,,,,,
6,2001,2001-10-28,6,22.302,SEA,,MIA,L 20-24,,,,,,,,,,,0.0%,,,,,,,,,,
7,2001,2001-11-04,7,22.309,SEA,@,WAS,L 14-27,,,,,,,,,,,0.0%,,,,,,,,,,
8,2001,2001-11-11,8,22.316,SEA,,OAK,W 34-27,,0,0,,0,0,0,0,,0,0.0%,,1,20,20.00,0,0,0,0.0,,
9,2001,2001-11-18,9,22.323,SEA,@,BUF,W 23-20,,0,0,,0,0,0,0,,0,0.0%,,2,20,10.00,0,0,0,0.0,,
10,2001,2001-11-25,10,22.330,SEA,@,KAN,L 7-19,,,,,,,,,,,0.0%,,,,,,,,,,
11,2001,2001-12-02,11,22.337,SEA,,SDG,W 13-10,,,,,,,,,,,0.0%,,,,,,,,,,
12,2001,2001-12-09,12,22.344,SEA,@,DEN,L 7-20,,,,,,,,,,,0.0%,,,,,,,,,,
13,2001,2001-12-16,13,22.351,SEA,,DAL,W 29-3,,2,11,5.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
14,2001,2001-12-23,14,22.358,SEA,@,NYG,L 24-27,,,,,,,,,,,0.0%,,,,,,,,,,
15,2001,2001-12-30,15,23.000,SEA,@,SDG,W 25-22,,,,,,,,,,,0.0%,,,,,,,,,,
16,2001,2002-01-06,16,23.007,SEA,,KAN,W 21-18,,,,,,,,,,,0.0%,,,,,,,,,,
17,2002,2002-09-08,1,23.252,SEA,@,OAK,L 17-31,,,,,,1,,,,,0.0%,,,,,,,,,,
18,2002,2002-09-15,2,23.259,SEA,,ARI,L 13-24,,,,,,,,,,,0.0%,,,,,,,,,,
19,2002,2002-09-22,3,23.266,SEA,@,NYG,L 6-9,,,,,,,,,,,0.0%,,,,,,,,,,
20,2002,2002-09-29,4,23.273,SEA,,MIN,W 48-23,,,,,,,,,,,0.0%,,,,,,,,,,
21,2002,2002-10-14,5,23.288,SEA,,SFO,L 21-28,,,,,,,,,,,0.0%,,,,,,,,,,
22,2002,2002-10-20,6,23.294,SEA,@,STL,L 20-37,,,,,,,,,,,0.0%,,,,,,,,,,
23,2002,2002-10-27,7,23.301,SEA,@,DAL,W 17-14,,,,,,,,,,,0.0%,,,,,,,,,,
24,2002,2002-11-03,8,23.308,SEA,,WAS,L 3-14,,,,,,,,,,,0.0%,,,,,,,,,,
25,2002,2002-11-10,9,23.315,SEA,@,ARI,W 27-6,*,3,10,3.33,0,4,2,16,8.00,0,50.0%,4.00,0,0,,0,0,0,0.0,,
26,2002,2002-11-17,10,23.322,SEA,,DEN,L 9-31,,1,4,4.00,0,1,1,-5,-5.00,0,100.0%,-5.00,0,0,,0,0,0,0.0,,
27,2002,2002-11-24,11,23.329,SEA,,KAN,W 39-32,,1,1,1.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,
28,2002,2002-12-01,12,23.336,SEA,@,SFO,L 24-31,,,,,,0,,,,,0.0%,,,,,,,,,,
