ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td
1,1984,1984-09-02,1,22.008,CIN,@,DEN,L 17-20,0,0,,0
2,1984,1984-09-09,2,22.015,CIN,,KAN,L 22-27,0,0,,0
3,1984,1984-09-16,3,22.022,CIN,@,NYJ,L 23-43,0,0,,0
4,1984,1984-09-23,4,22.029,CIN,,RAM,L 14-24,0,0,,0
5,1984,1984-10-01,5,22.037,CIN,@,PIT,L 17-38,0,0,,0
6,1984,1984-10-07,6,22.043,CIN,,HOU,W 13-3,0,0,,0
7,1984,1984-10-14,7,22.050,CIN,@,NWE,L 14-20,0,0,,0
8,1984,1984-10-21,8,22.057,CIN,,CLE,W 12-9,0,0,,0
9,1984,1984-10-28,9,22.064,CIN,@,HOU,W 31-13,0,0,,0
10,1984,1984-11-04,10,22.071,CIN,@,SFO,L 17-23,0,0,,0
11,1984,1984-11-11,11,22.078,CIN,,PIT,W 22-20,0,0,,0
12,1984,1984-11-18,12,22.085,CIN,,SEA,L 6-26,0,0,,0
13,1984,1984-11-25,13,22.092,CIN,,ATL,W 35-14,1,9,9.00,0
14,1984,1984-12-02,14,22.099,CIN,@,CLE,W 20-17,1,5,5.00,0
15,1984,1984-12-09,15,22.106,CIN,@,NOR,W 24-21,0,0,,0
16,1984,1984-12-16,16,22.113,CIN,,BUF,W 52-21,0,0,,0
17,1985,1985-09-08,1,23.014,CIN,,SEA,L 24-28,,,,
18,1985,1985-09-15,2,23.021,CIN,@,STL,L 27-41,,,,
19,1985,1985-09-22,3,23.028,CIN,,SDG,L 41-44,,,,
20,1985,1985-09-30,4,23.036,CIN,@,PIT,W 37-24,,,,
21,1985,1985-10-06,5,23.042,CIN,,NYJ,L 20-29,,,,
22,1985,1985-10-13,6,23.049,CIN,,NYG,W 35-30,,,,
23,1985,1985-10-20,7,23.056,CIN,@,HOU,L 27-44,,,,
24,1985,1985-10-27,8,23.063,CIN,,PIT,W 26-21,,,,
25,1986,1986-12-21,16,24.118,BUF,@,HOU,L 7-16,,,,
