ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,1993,1993-09-05,1,24.122,SFO,@,PIT,W 24-13,,
2,1993,1993-09-13,2,24.130,SFO,@,CLE,L 13-23,,
3,1993,1993-09-19,3,24.136,SFO,,ATL,W 37-30,,
4,1993,1993-09-26,4,24.143,SFO,@,NOR,L 13-16,,
5,1993,1993-10-03,5,24.150,SFO,,MIN,W 38-19,,0.5
6,1993,1993-11-28,11,24.206,SFO,@,RAM,W 35-10,,
7,1993,1993-12-05,12,24.213,SFO,,CIN,W 21-8,,
8,1993,1993-12-11,13,24.219,SFO,@,ATL,L 24-27,,
9,1993,1993-12-19,14,24.227,SFO,@,DET,W 55-17,,
10,1993,1993-12-25,15,24.233,SFO,,HOU,L 7-10,,
11,1993,1994-01-03,16,24.242,SFO,,PHI,L 34-37,,
12,1994,1994-09-05,1,25.122,SFO,,RAI,W 44-14,,1.0
13,1994,1994-09-11,2,25.128,SFO,@,KAN,L 17-24,,
14,1994,1994-09-18,3,25.135,SFO,@,RAM,W 34-19,,
15,1994,1994-09-25,4,25.142,SFO,,NOR,W 24-13,,
16,1994,1994-10-02,5,25.149,SFO,,PHI,L 8-40,,
17,1994,1994-10-09,6,25.156,SFO,@,DET,W 27-21,,
18,1994,1994-11-20,11,25.198,SFO,,RAM,W 31-27,,
19,1994,1994-12-17,15,25.225,SFO,,DEN,W 42-19,,
20,1994,1994-12-26,16,25.234,SFO,@,MIN,L 14-21,,
21,1995,1995-09-03,1,26.120,CAR,@,ATL,L 20-23,,
22,1995,1995-10-01,4,26.148,CAR,,TAM,L 13-20,,
23,1995,1995-10-08,5,26.155,CAR,@,CHI,L 27-31,,
24,1995,1995-10-15,6,26.162,CAR,,NYJ,W 26-15,,
25,1995,1995-10-22,7,26.169,CAR,,NOR,W 20-3,,
26,1995,1995-10-29,8,26.176,CAR,@,NWE,W 20-17,,
27,1995,1995-11-05,9,26.183,CAR,@,SFO,W 13-7,,
28,1995,1995-11-12,10,26.190,CAR,@,STL,L 17-28,,
29,1995,1995-11-19,11,26.197,CAR,,ARI,W 27-7,,2.0
30,1995,1995-11-26,12,26.204,CAR,@,NOR,L 26-34,,
31,1996,1996-09-01,1,27.118,CAR,,ATL,W 29-6,,
32,1996,1996-09-08,2,27.125,CAR,@,NOR,W 22-20,,
