ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,def_int,def_int_yds,def_int_td
35,1971,1971-12-05,12,27.268,SDG,,MIN,W 30-14,,,,,,,,,,,
36,1971,1971-12-12,13,27.275,SDG,,DEN,W 45-17,,,,,,,,,,,
37,1971,1971-12-19,14,27.282,SDG,@,HOU,L 33-49,,,,,,,,,,,
38,1972,1972-12-03,12,28.266,HOU,@,ATL,L 10-20,,,,,,,,,,,
39,1972,1972-12-10,13,28.273,HOU,,PIT,L 3-9,,,,,,,,,,,
40,1972,1972-12-17,14,28.280,HOU,,CIN,L 17-61,,,,,,,,,,,
41,1973,1973-09-16,1,29.188,STL,@,PHI,W 34-23,0,0,,0,0,0,,0,1,8,0
42,1973,1973-09-23,2,29.195,STL,,WAS,W 34-27,,,,,,,,,,,
43,1973,1973-09-30,3,29.202,STL,@,DAL,L 10-45,,,,,,,,,,,
44,1973,1973-10-07,4,29.209,STL,,OAK,L 10-17,,,,,,,,,,,
45,1973,1973-10-14,5,29.216,STL,,PHI,L 24-27,,,,,,,,,,,
46,1973,1973-10-21,6,29.223,STL,@,WAS,L 13-31,,,,,,,,,,,
47,1973,1973-10-28,7,29.230,STL,,NYG,W 35-27,0,0,,0,0,0,,0,1,26,0
48,1973,1973-11-04,8,29.237,STL,,DEN,T 17-17,,,,,,,,,,,
49,1973,1973-11-18,10,29.251,STL,@,NYG,L 13-24,,,,,,,,,,,
50,1973,1973-11-25,11,29.258,STL,@,CIN,L 24-42,,,,,,,,,,,
51,1973,1973-12-02,12,29.265,STL,,DET,L 16-20,,,,,,,,,,,
52,1973,1973-12-09,13,29.272,STL,@,ATL,W 32-10,,,,,,,,,,,
53,1973,1973-12-16,14,29.279,STL,,DAL,L 3-30,,,,,,,,,,,
54,1974,1974-09-15,1,30.187,STL,,PHI,W 7-3,,,,,,,,,,,
55,1974,1974-09-22,2,30.194,STL,@,WAS,W 17-10,0,0,,0,0,0,,0,1,0,0
56,1974,1974-09-29,3,30.201,STL,,CLE,W 29-7,,,,,,,,,,,
57,1974,1974-10-06,4,30.208,STL,@,SFO,W 34-9,,,,,,,,,,,
58,1974,1974-10-13,5,30.215,STL,,DAL,W 31-28,,,,,,,,,,,
59,1974,1974-10-20,6,30.222,STL,@,HOU,W 31-27,0,0,,0,1,0,0.00,0,0,0,0
60,1974,1974-10-27,7,30.229,STL,,WAS,W 23-20,,,,,,,,,,,
61,1974,1974-11-03,8,30.236,STL,@,DAL,L 14-17,,,,,,,,,,,
62,1974,1974-11-11,9,30.244,STL,,MIN,L 24-28,,,,,,,,,,,
63,1974,1974-11-17,10,30.250,STL,@,PHI,W 13-3,,,,,,,,,,,
64,1974,1974-11-24,11,30.257,STL,@,NYG,W 23-21,,,,,,,,,,,
65,1974,1974-12-01,12,30.264,STL,,KAN,L 13-17,,,,,,,,,,,
66,1974,1974-12-08,13,30.271,STL,@,NOR,L 0-14,,,,,,,,,,,
67,1974,1974-12-15,14,30.278,STL,,NYG,W 26-14,0,0,,0,0,0,,0,1,22,0
68,1975,1975-09-21,1,31.193,STL,,ATL,W 23-20,,,,,,,,,,,
69,1975,1975-09-28,2,31.200,STL,@,DAL,L 31-37,,,,,,,,,,,
70,1975,1975-10-05,3,31.207,STL,,NYG,W 26-14,,,,,,,,,,,
71,1975,1975-10-13,4,31.215,STL,@,WAS,L 17-27,,,,,,,,,,,
72,1975,1975-10-19,5,31.221,STL,,PHI,W 31-20,,,,,,,,,,,
73,1975,1975-10-25,6,31.227,STL,@,NYG,W 20-13,,,,,,,,,,,
74,1975,1975-11-02,7,31.235,STL,,NWE,W 24-17,,,,,,,,,,,
75,1975,1975-11-09,8,31.242,STL,@,PHI,W 24-23,,,,,,,,,,,
76,1975,1975-11-16,9,31.249,STL,,WAS,W 20-17,,,,,,,,,,,
77,1975,1975-11-23,10,31.256,STL,@,NYJ,W 37-6,,,,,,,,,,,
78,1975,1975-11-27,11,31.260,STL,,BUF,L 14-32,,,,,,,,,,,
79,1975,1975-12-07,12,31.270,STL,,DAL,W 31-17,,,,,,,,,,,
80,1975,1975-12-14,13,31.277,STL,@,CHI,W 34-20,,,,,,,,,,,
81,1975,1975-12-21,14,31.284,STL,@,DET,W 24-13,,,,,,,,,,,
82,1976,1976-11-14,10,32.247,SDG,,DEN,L 0-17,,,,,,,,,,,
83,1976,1976-11-21,11,32.254,SDG,@,BUF,W 34-13,,,,,,,,,,,
84,1976,1976-11-28,12,32.261,SDG,,KAN,L 20-23,,,,,,,,,,,
85,1976,1976-12-12,14,32.275,SDG,@,OAK,L 0-24,,,,,,,,,,,
