ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1986,1986-09-07,1,23.241,PIT,@,SEA,L 0-30,,,
2,1986,1986-09-15,2,23.249,PIT,,DEN,L 10-21,,,
3,1986,1986-09-21,3,23.255,PIT,@,MIN,L 7-31,,,
4,1986,1986-09-28,4,23.262,PIT,@,HOU,W 22-16,,,
5,1986,1986-10-05,5,23.269,PIT,,CLE,L 24-27,,,
6,1986,1986-10-13,6,23.277,PIT,@,CIN,L 22-24,,,
7,1986,1986-11-30,13,23.325,PIT,@,CHI,L 10-13,,,
8,1986,1986-12-07,14,23.332,PIT,,DET,W 27-17,,,
9,1986,1986-12-13,15,23.338,PIT,@,NYJ,W 45-24,,,
10,1986,1986-12-21,16,23.346,PIT,,KAN,L 19-24,,,
11,1987,1987-09-13,1,24.247,PIT,,SFO,W 30-17,,,
12,1987,1987-09-20,2,24.254,PIT,@,CLE,L 10-34,,,
13,1987,1987-10-18,5,24.282,PIT,,IND,W 21-7,1,2,0
14,1987,1987-10-25,6,24.289,PIT,,CIN,W 23-20,,,
15,1987,1987-11-01,7,24.296,PIT,@,MIA,L 24-35,,,
16,1987,1987-11-08,8,24.303,DET,,DAL,W 27-17,,,
17,1987,1987-11-15,9,24.310,DET,@,WAS,L 13-20,,,
18,1987,1987-11-22,10,24.317,DET,@,CHI,L 10-30,,,
19,1987,1987-11-26,11,24.321,DET,,KAN,L 20-27,,,
20,1987,1987-12-06,12,24.331,DET,,RAM,L 16-37,,,
21,1987,1987-12-27,15,24.352,DET,@,ATL,W 30-13,,,
