ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,def_int,def_int_yds,def_int_td
1,1992,1992-09-06,1,22.303,CIN,@,SEA,W 21-3,,,,,
2,1992,1992-09-13,2,22.310,CIN,,RAI,W 24-21,,,,,
3,1992,1992-09-20,3,22.317,CIN,@,GNB,L 23-24,,,,,
4,1992,1992-09-27,4,22.324,CIN,,MIN,L 7-42,,,,,
5,1992,1992-10-11,5,22.338,CIN,,HOU,L 24-38,,,,,
6,1992,1992-10-19,6,22.346,CIN,@,PIT,L 0-20,,,,,
7,1992,1992-10-25,7,22.352,CIN,@,HOU,L 10-26,,,,,
8,1992,1992-11-01,8,22.359,CIN,,CLE,W 30-10,,,,,
9,1992,1992-11-08,9,23.000,CIN,@,CHI,W 31-28,,0.0,1,0,0
10,1992,1992-11-15,10,23.007,CIN,@,NYJ,L 14-17,,,,,
11,1992,1992-11-22,11,23.014,CIN,,DET,L 13-19,,,,,
12,1992,1992-11-29,12,23.021,CIN,,PIT,L 9-21,,,,,
13,1992,1992-12-06,13,23.028,CIN,@,CLE,L 21-37,,,,,
14,1992,1992-12-13,14,23.035,CIN,@,SDG,L 10-27,,,,,
15,1992,1992-12-20,15,23.042,CIN,,NWE,W 20-10,,,,,
16,1992,1992-12-27,16,23.049,CIN,,IND,L 17-21,,,,,
17,1993,1993-09-05,1,23.301,CIN,@,CLE,L 14-27,,,,,
18,1993,1993-09-12,2,23.308,CIN,,IND,L 6-9,,,,,
19,1993,1993-09-19,3,23.315,CIN,@,PIT,L 7-34,,,,,
20,1993,1993-09-26,4,23.322,CIN,,SEA,L 10-19,,,,,
21,1993,1993-10-10,5,23.336,CIN,@,KAN,L 15-17,,,,,
22,1993,1993-10-17,6,23.343,CIN,,CLE,L 17-28,,,,,
23,1993,1993-10-24,7,23.350,CIN,@,HOU,L 12-28,,,,,
24,1993,1993-11-07,8,23.364,CIN,,PIT,L 16-24,,,,,
25,1993,1993-11-14,9,24.006,CIN,,HOU,L 3-38,,,,,
26,1993,1993-11-21,10,24.013,CIN,@,NYJ,L 12-17,,,,,
27,1993,1993-11-28,11,24.020,CIN,,RAI,W 16-10,,1.0,0,0,0
28,1993,1993-12-05,12,24.027,CIN,@,SFO,L 8-21,,,,,
29,1993,1993-12-12,13,24.034,CIN,@,NWE,L 2-7,,,,,
30,1993,1993-12-19,14,24.041,CIN,,RAM,W 15-3,,,,,
31,1994,1994-09-18,3,24.314,CIN,,NWE,L 28-31,,,,,
32,1994,1994-09-25,4,24.321,CIN,@,HOU,L 13-20,,,,,
33,1994,1994-10-02,5,24.328,CIN,,MIA,L 7-23,,,,,
34,1994,1994-10-16,6,24.342,CIN,@,PIT,L 10-14,,1.0,0,0,0
35,1994,1994-10-23,7,24.349,CIN,@,CLE,L 13-37,,,,,
36,1994,1994-11-06,9,24.363,CIN,@,SEA,W 20-17,,,,,
37,1994,1994-11-13,10,25.005,CIN,,HOU,W 34-31,,,,,
38,1994,1994-11-20,11,25.012,CIN,,IND,L 13-17,,,,,
39,1994,1994-11-27,12,25.019,CIN,@,DEN,L 13-15,,,,,
40,1994,1994-12-04,13,25.026,CIN,,PIT,L 15-38,,,,,
41,1994,1994-12-11,14,25.033,CIN,@,NYG,L 20-27,,,,,
42,1994,1994-12-18,15,25.040,CIN,@,ARI,L 7-28,,,,,
43,1994,1994-12-24,16,25.046,CIN,,PHI,W 33-30,,,,,
44,1995,1995-09-03,1,25.299,CIN,@,IND,W 24-21,,,,,
45,1995,1995-09-10,2,25.306,CIN,,JAX,W 24-17,,1.0,0,0,0
46,1995,1995-09-17,3,25.313,CIN,@,SEA,L 21-24,,,,,
47,1995,1995-09-24,4,25.320,CIN,,HOU,L 28-38,,,,,
48,1995,1995-10-01,5,25.327,CIN,,MIA,L 23-26,,,,,
49,1995,1995-10-08,6,25.334,CIN,@,TAM,L 16-19,,3.0,0,0,0
50,1995,1995-10-19,7,25.345,CIN,@,PIT,W 27-9,,,,,
51,1995,1995-10-29,8,25.355,CIN,,CLE,L 26-29,,,,,
52,1995,1995-11-05,9,25.362,CIN,,OAK,L 17-20,,,,,
53,1995,1995-11-12,10,26.004,CIN,@,HOU,W 32-25,,,,,
54,1995,1995-11-19,11,26.011,CIN,,PIT,L 31-49,,1.0,0,0,0
55,1995,1995-11-26,12,26.018,CIN,@,JAX,W 17-13,,,,,
56,1995,1995-12-03,13,26.025,CIN,@,GNB,L 10-24,,,,,
57,1995,1995-12-10,14,26.032,CIN,,CHI,W 16-10,,,,,
58,1995,1995-12-17,15,26.039,CIN,@,CLE,L 10-26,,,,,
59,1995,1995-12-24,16,26.046,CIN,,MIN,W 27-24,,,,,
60,1996,1996-09-01,1,26.298,CIN,@,STL,L 16-26,,,,,
61,1996,1996-09-08,2,26.305,CIN,@,SDG,L 14-27,,,,,
62,1996,1996-09-15,3,26.312,CIN,,NOR,W 30-15,,,,,
63,1996,1996-09-29,4,26.326,CIN,,DEN,L 10-14,,1.0,0,0,0
64,1996,1996-10-06,5,26.333,CIN,,HOU,L 27-30,,1.0,0,0,0
65,1996,1996-10-13,6,26.340,CIN,@,PIT,L 10-20,,,,,
66,1996,1996-10-20,7,26.347,CIN,@,SFO,L 21-28,,2.0,0,0,0
67,1996,1996-10-27,8,26.354,CIN,,JAX,W 28-21,,,,,
68,1996,1996-11-03,9,26.361,SDG,@,IND,W 26-19,,,,,
69,1996,1996-11-10,10,27.002,CIN,,PIT,W 34-24,,1.0,0,0,0
70,1996,1996-11-17,11,27.009,CIN,@,BUF,L 17-31,,,,,
71,1996,1996-11-24,12,27.016,CIN,,ATL,W 41-31,,,,,
72,1996,1996-12-01,13,27.023,CIN,@,JAX,L 27-30,,,,,
73,1996,1996-12-15,15,27.037,CIN,@,HOU,W 21-13,,,,,
74,1996,1996-12-22,16,27.044,CIN,,IND,W 31-24,,,,,
75,1997,1997-08-31,1,27.296,CIN,,ARI,W 24-21,,,,,
76,1997,1997-09-07,2,27.303,NWE,@,IND,W 31-6,,,,,
77,1997,1997-09-21,3,27.317,CIN,@,DEN,L 20-38,,,,,
78,1997,1997-09-28,4,27.324,CIN,,NYJ,L 14-31,,,,,
79,1997,1997-10-05,5,27.331,CIN,@,JAX,L 13-21,,,,,
