ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2016,2016-12-18,14,25.065,ATL,,SFO,W 41-13,,0.0,1,0
2,2016,2016-12-24,15,25.071,ATL,@,CAR,W 33-16,,0.0,0,1
3,2016,2017-01-01,16,25.079,ATL,,NOR,W 38-32,,0.0,1,0
4,2017,2017-09-24,3,25.345,ATL,@,DET,W 30-26,,0.0,0,0
5,2017,2017-10-01,4,25.352,ATL,,BUF,L 17-23,,0.0,1,0
6,2017,2017-10-15,5,26.001,ATL,,MIA,L 17-20,,0.0,0,0
7,2017,2017-10-29,7,26.015,ATL,@,NYJ,W 25-20,,0.0,0,0
8,2017,2017-11-05,8,26.022,ATL,@,CAR,L 17-20,,0.0,0,0
9,2017,2017-11-26,11,26.043,ATL,,TAM,W 34-20,,0.0,0,0
10,2017,2017-12-03,12,26.050,ATL,,MIN,L 9-14,,0.0,0,0
11,2017,2017-12-07,13,26.054,ATL,,NOR,W 20-17,,0.0,0,0
12,2017,2017-12-18,14,26.065,ATL,@,TAM,W 24-21,,0.0,0,0
13,2017,2017-12-24,15,26.071,ATL,@,NOR,L 13-23,,0.0,0,0
14,2017,2017-12-31,16,26.078,ATL,,CAR,W 22-10,,0.0,0,0
