ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks,def_int,def_int_yds,def_int_td
1,1989,1989-11-26,12,22.294,MIA,,PIT,L 14-34,,,,
2,1989,1989-12-03,13,22.301,MIA,@,KAN,L 21-26,,,,
3,1989,1989-12-10,14,22.308,MIA,,NWE,W 31-10,,,,
4,1989,1989-12-17,15,22.315,MIA,@,IND,L 13-42,,,,
5,1989,1989-12-24,16,22.322,MIA,,KAN,L 24-27,,,,
6,1990,1990-09-09,1,23.216,MIA,@,NWE,W 27-24,,,,
7,1990,1990-09-16,2,23.223,MIA,,BUF,W 30-7,,,,
8,1990,1990-09-23,3,23.230,MIA,@,NYG,L 3-20,,,,
9,1990,1990-09-30,4,23.237,MIA,@,PIT,W 28-6,,,,
10,1990,1990-10-07,5,23.244,MIA,,NYJ,W 20-16,,,,
11,1990,1990-10-18,6,23.255,MIA,,NWE,W 17-10,,,,
12,1990,1990-10-28,7,23.265,MIA,@,IND,W 27-7,1.0,0,0,0
13,1990,1990-11-04,8,23.272,MIA,,PHO,W 23-3,,,,
14,1990,1990-11-11,9,23.279,MIA,@,NYJ,W 17-3,2.5,0,0,0
15,1990,1990-11-19,10,23.287,MIA,,RAI,L 10-13,,,,
16,1990,1990-11-25,11,23.293,MIA,@,CLE,W 30-13,,,,
17,1990,1990-12-02,12,23.300,MIA,@,WAS,L 20-42,,,,
18,1990,1990-12-09,13,23.307,MIA,,PHI,W 23-20,2.0,0,0,0
19,1990,1990-12-16,14,23.314,MIA,,SEA,W 24-17,,,,
20,1990,1990-12-23,15,23.321,MIA,@,BUF,L 14-24,,,,
21,1990,1990-12-30,16,23.328,MIA,,IND,W 23-17,,,,
22,1991,1991-09-01,1,24.208,MIA,@,BUF,L 31-35,,,,
23,1991,1991-09-08,2,24.215,MIA,,IND,W 17-6,,,,
24,1991,1991-09-15,3,24.222,MIA,@,DET,L 13-17,1.0,0,0,0
25,1991,1991-09-22,4,24.229,MIA,,GNB,W 16-13,,,,
26,1991,1991-09-29,5,24.236,MIA,@,NYJ,L 23-41,,,,
27,1991,1991-10-06,6,24.243,MIA,@,NWE,W 20-10,,,,
28,1991,1991-10-13,7,24.250,MIA,@,KAN,L 7-42,,,,
29,1991,1991-10-20,8,24.257,MIA,,HOU,L 13-17,,,,
30,1991,1991-11-03,9,24.271,MIA,@,IND,W 10-6,1.0,0,0,0
31,1991,1991-11-10,10,24.278,MIA,,NWE,W 30-20,,,,
32,1991,1991-11-18,11,24.286,MIA,,BUF,L 27-41,1.0,0,0,0
33,1991,1991-11-24,12,24.292,MIA,@,CHI,W 16-13,1.0,0,0,0
34,1991,1991-12-01,13,24.299,MIA,,TAM,W 33-14,1.5,0,0,0
35,1991,1991-12-09,14,24.307,MIA,,CIN,W 37-13,,,,
36,1991,1991-12-15,15,24.313,MIA,@,SDG,L 30-38,,,,
37,1991,1991-12-22,16,24.320,MIA,,NYJ,L 20-23,,,,
38,1992,1992-09-14,1,25.222,MIA,@,CLE,W 27-23,,,,
39,1992,1992-09-20,2,25.228,MIA,,RAM,W 26-10,,,,
