ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
128,1994,1994-10-09,5,32.220,PHI,,WAS,W 21-17,4,18,4.50,1,11,7,53,7.57,0,63.6%,4.82,0,0,,0,0,0,,,,,,0,0,,0,1,6
129,1994,1994-10-16,6,32.227,PHI,@,DAL,L 13-24,0,0,,0,7,5,56,11.20,1,71.4%,8.00,0,0,,0,0,0,,,,,,0,0,,0,1,6
130,1994,1994-10-24,7,32.235,PHI,,HOU,W 21-6,9,37,4.11,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
131,1994,1994-10-30,8,32.241,PHI,@,WAS,W 31-29,5,16,3.20,1,5,4,36,9.00,1,80.0%,7.20,0,0,,0,0,0,,,,,,2,63,31.50,0,2,12
132,1994,1994-11-06,9,32.248,PHI,,ARI,W 17-7,9,42,4.67,0,3,1,-2,-2.00,0,33.3%,-0.67,0,0,,0,0,0,,,,,,1,20,20.00,0,0,0
133,1994,1994-11-13,10,32.255,PHI,,CLE,L 7-26,2,27,13.50,0,7,2,18,9.00,0,28.6%,2.57,0,0,,0,0,0,,,,,,3,56,18.67,0,0,0
134,1994,1994-11-20,11,32.262,PHI,@,ARI,L 6-12,4,18,4.50,0,2,2,31,15.50,0,100.0%,15.50,0,0,,0,0,0,,,,,,5,128,25.60,0,0,0
135,1994,1994-11-27,12,32.269,PHI,@,ATL,L 21-28,3,98,32.67,2,7,4,41,10.25,0,57.1%,5.86,0,0,,0,0,0,,,,,,3,39,13.00,0,2,12
136,1994,1994-12-04,13,32.276,PHI,,DAL,L 19-31,13,54,4.15,0,8,5,70,14.00,0,62.5%,8.75,0,0,,0,0,0,,,,,,2,70,35.00,0,0,0
137,1994,1994-12-11,14,32.283,PHI,@,PIT,L 3-14,15,52,3.47,0,4,3,11,3.67,0,75.0%,2.75,0,0,,0,0,0,,,,,,2,80,40.00,0,0,0
138,1994,1994-12-18,15,32.290,PHI,,NYG,L 13-16,4,23,5.75,0,10,7,37,5.29,0,70.0%,3.70,0,0,,0,0,0,,,,,,1,19,19.00,0,0,0
139,1994,1994-12-24,16,32.296,PHI,@,CIN,L 30-33,6,19,3.17,0,1,1,-2,-2.00,0,100.0%,-2.00,0,0,,0,0,0,,,,,,2,106,53.00,1,1,6
140,1995,1995-09-04,1,33.185,NYG,,DAL,L 0-35,2,2,1.00,0,4,4,28,7.00,0,100.0%,7.00,0,0,,0,0,0,,,,,,4,61,15.25,0,0,0
141,1995,1995-09-10,2,33.191,NYG,@,KAN,L 17-20,3,6,2.00,0,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,,,,,,3,62,20.67,0,0,0
142,1995,1995-09-17,3,33.198,NYG,@,GNB,L 6-14,3,14,4.67,0,7,6,32,5.33,0,85.7%,4.57,0,0,,0,0,0,,,,,,1,17,17.00,0,0,0
143,1995,1995-09-24,4,33.205,NYG,,NOR,W 45-29,3,11,3.67,0,4,4,47,11.75,0,100.0%,11.75,0,0,,0,0,0,,,,,,2,41,20.50,0,0,0
144,1995,1995-10-01,5,33.212,NYG,@,SFO,L 6-20,1,4,4.00,0,8,5,26,5.20,0,62.5%,3.25,0,0,,0,0,0,,,,,,3,41,13.67,0,0,0
145,1995,1995-10-08,6,33.219,NYG,,ARI,W 27-21,2,42,21.00,0,4,2,7,3.50,0,50.0%,1.75,0,0,,0,0,0,,,,,,3,66,22.00,0,0,0
146,1995,1995-10-15,7,33.226,NYG,,PHI,L 14-17,5,12,2.40,0,5,4,26,6.50,0,80.0%,5.20,0,0,,0,0,0,,,,,,2,87,43.50,0,0,0
147,1995,1995-10-29,8,33.240,NYG,@,WAS,W 24-15,2,-2,-1.00,0,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,2,46,23.00,0,0,0
148,1995,1995-11-05,9,33.247,NYG,@,SEA,L 28-30,3,12,4.00,0,3,2,15,7.50,1,66.7%,5.00,0,0,,0,0,0,,,,,,6,151,25.17,0,1,6
149,1995,1995-11-12,10,33.254,NYG,,OAK,L 13-17,6,7,1.17,0,5,3,44,14.67,0,60.0%,8.80,0,0,,0,0,0,,,,,,1,16,16.00,0,0,0
150,1995,1995-11-19,11,33.261,NYG,@,PHI,L 19-28,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,2,52,26.00,0,0,0
151,1995,1995-11-26,12,33.268,NYG,,CHI,L 24-27,1,18,18.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,5,92,18.40,0,0,0
152,1995,1995-11-30,13,33.272,NYG,@,ARI,W 10-6,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,1,18,18.00,0,0,0
153,1995,1995-12-10,14,33.282,NYG,,WAS,W 20-13,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,1,16,16.00,0,0,0
154,1995,1995-12-17,15,33.289,NYG,@,DAL,L 20-21,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,3,66,22.00,0,0,0
