ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
80,2002,2002-09-08,1,29.188,CHI,,MIN,W 27-23,*,,,,,,,,,,
81,2002,2002-10-07,5,29.217,CHI,,GNB,L 21-34,*,,,,,,,,,,
82,2002,2002-10-20,6,29.230,CHI,@,DET,L 20-23,*,,,,,,,,,,
83,2002,2002-10-27,7,29.237,CHI,@,MIN,L 7-25,*,,,,,,,,,,
84,2002,2002-11-03,8,29.244,CHI,,PHI,L 13-19,*,0,0,,0,2.0,,,0,0,0
85,2002,2002-11-10,9,29.251,CHI,,NWE,L 30-33,*,,,,,,,,,,
86,2002,2002-11-18,10,29.259,CHI,@,STL,L 16-21,*,,,,,,,,,,
87,2002,2002-11-24,11,29.265,CHI,,DET,W 20-17,*,0,0,,0,1.0,,,0,0,0
88,2002,2002-12-01,12,29.272,CHI,@,GNB,L 20-30,*,,,,,,,,,,
89,2002,2002-12-09,13,29.280,CHI,@,MIA,L 9-27,*,,,,,,,,,,
90,2002,2002-12-15,14,29.286,CHI,,NYJ,W 20-13,*,0,0,,0,1.0,,,0,0,0
91,2002,2002-12-22,15,29.293,CHI,@,CAR,L 14-24,*,,,,,,,,,,
92,2002,2002-12-29,16,29.300,CHI,,TAM,L 0-15,*,0,0,,0,1.5,,,0,0,0
93,2003,2003-09-07,1,30.187,CHI,@,SFO,L 7-49,*,,,,,,,,,,
94,2003,2003-09-14,2,30.194,CHI,@,MIN,L 13-24,*,0,0,,0,1.0,,,0,0,0
95,2003,2003-09-29,3,30.209,CHI,,GNB,L 23-38,*,,,,,,,,,,
96,2003,2003-10-05,4,30.215,CHI,,OAK,W 24-21,*,,,,,,,,,,
97,2003,2003-10-12,5,30.222,CHI,@,NOR,L 13-20,*,,,,,,,,,,
98,2003,2003-10-19,6,30.229,CHI,@,SEA,L 17-24,*,,,,,,,,,,
99,2003,2003-10-26,7,30.236,CHI,,DET,W 24-16,*,,,,,,,,,,
100,2003,2003-11-02,8,30.243,CHI,,SDG,W 20-7,*,,,,,,,,,,
101,2003,2003-11-09,9,30.250,CHI,@,DET,L 10-12,*,,,,,,,,,,
102,2003,2003-11-16,10,30.257,CHI,,STL,L 21-23,*,,,,,,,,,,
103,2003,2003-11-23,11,30.264,CHI,@,DEN,W 19-10,*,,,,,,,,,,
104,2003,2003-11-30,12,30.271,CHI,,ARI,W 28-3,*,0,0,,0,1.0,,,0,0,0
105,2003,2003-12-07,13,30.278,CHI,@,GNB,L 21-34,*,,,,,,,,,,
106,2003,2003-12-14,14,30.285,CHI,,MIN,W 13-10,*,,,,,,,,,,
107,2003,2003-12-21,15,30.292,CHI,,WAS,W 27-24,*,0,0,,0,0.5,,,0,0,0
108,2003,2003-12-28,16,30.299,CHI,@,KAN,L 3-31,*,,,,,,,,,,
109,2004,2004-09-12,1,31.192,WAS,,TAM,W 16-10,*,,,,,,,,,,
110,2004,2004-09-19,2,31.199,WAS,@,NYG,L 14-20,*,,,,,,,,,,
111,2004,2004-10-31,7,31.241,WAS,,GNB,L 14-28,*,,,,,,,,,,
112,2004,2004-11-07,8,31.248,WAS,@,DET,W 17-10,*,,,,,,,,,,
113,2004,2004-12-05,12,31.276,WAS,,NYG,W 31-7,*,0,0,,0,1.0,,,0,0,0
114,2005,2005-09-11,1,32.191,WAS,,CHI,W 9-7,*,,,,,,,,,,
115,2005,2005-09-19,2,32.199,WAS,@,DAL,W 14-13,*,,,,,,,,,,
116,2005,2005-10-02,3,32.212,WAS,,SEA,W 20-17,*,,,,,,,,,,
117,2005,2005-10-09,4,32.219,WAS,@,DEN,L 19-21,*,,,,,,,,,,
118,2005,2005-10-16,5,32.226,WAS,@,KAN,L 21-28,*,,,,,,,,,,
119,2005,2005-10-23,6,32.233,WAS,,SFO,W 52-17,*,,,,,,,,,,
120,2005,2005-10-30,7,32.240,WAS,@,NYG,L 0-36,*,,,,,,,,,,
121,2005,2005-11-06,8,32.247,WAS,,PHI,W 17-10,*,0,0,,0,1.0,,,0,0,0
122,2005,2005-11-13,9,32.254,WAS,@,TAM,L 35-36,*,,,,,,,,,,
123,2005,2005-11-20,10,32.261,WAS,,OAK,L 13-16,*,,,,,,,,,,
124,2005,2005-11-27,11,32.268,WAS,,SDG,L 17-23,*,0,0,,0,1.0,,,0,0,0
125,2005,2005-12-04,12,32.275,WAS,@,STL,W 24-9,*,,,,,,,,,,
126,2005,2005-12-11,13,32.282,WAS,@,ARI,W 17-13,*,,,,,,,,,,
127,2005,2005-12-18,14,32.289,WAS,,DAL,W 35-7,*,0,0,,0,4.0,,,0,0,0
128,2005,2005-12-24,15,32.295,WAS,,NYG,W 35-20,*,0,0,,0,1.0,,,0,0,0
129,2005,2006-01-01,16,32.303,WAS,@,PHI,W 31-20,*,0,0,,0,1.0,,,0,0,0
130,2006,2006-09-11,1,33.191,WAS,,MIN,L 16-19,*,,,,,,,,,,
131,2006,2006-09-17,2,33.197,WAS,@,DAL,L 10-27,*,,,,,,,,,,
132,2006,2006-09-24,3,33.204,WAS,@,HOU,W 31-15,*,,,,,,,,,,
133,2006,2006-10-01,4,33.211,WAS,,JAX,W 36-30,*,0,0,,0,1.0,,,1,0,0
134,2006,2006-10-08,5,33.218,WAS,@,NYG,L 3-19,*,,,,,,,,,,
135,2006,2006-10-15,6,33.225,WAS,,TEN,L 22-25,*,0,0,,0,1.0,,,0,0,0
136,2006,2006-10-22,7,33.232,WAS,@,IND,L 22-36,*,,,,,,,,,,
137,2006,2006-11-05,8,33.246,WAS,,DAL,W 22-19,*,,,,,,,,,,
138,2006,2006-11-12,9,33.253,WAS,@,PHI,L 3-27,*,,,,,,,,,,
139,2006,2006-11-19,10,33.260,WAS,@,TAM,L 17-20,*,,,,,,,,,,
140,2006,2006-11-26,11,33.267,WAS,,CAR,W 17-13,*,0,0,,0,1.0,,,0,0,0
141,2006,2006-12-03,12,33.274,WAS,,ATL,L 14-24,*,,,,,,,,,,
142,2006,2006-12-10,13,33.281,WAS,,PHI,L 19-21,,,,,,,,,,,
143,2006,2006-12-17,14,33.288,WAS,@,NOR,W 16-10,*,,,,,,,,,,
144,2006,2006-12-24,15,33.295,WAS,@,STL,L 31-37,*,,,,,,,,,,
145,2006,2006-12-30,16,33.301,WAS,,NYG,L 28-34,*,,,,,,,,,,
146,2007,2007-09-09,1,34.189,WAS,,MIA,W 16-13,*,,,,,,,,,,
147,2007,2007-09-23,3,34.203,WAS,,NYG,L 17-24,*,,,,,,,,,,
148,2007,2007-10-07,4,34.217,WAS,,DET,W 34-3,*,,,,,,,,,,
149,2007,2007-10-14,5,34.224,WAS,@,GNB,L 14-17,*,0,0,,0,0.5,,,0,0,0
150,2007,2007-10-21,6,34.231,WAS,,ARI,W 21-19,*,,,,,,,,,,
151,2007,2007-10-28,7,34.238,WAS,@,NWE,L 7-52,*,0,0,,0,1.0,,,0,0,0
152,2007,2007-11-04,8,34.245,WAS,@,NYJ,W 23-20,*,,,,,,,,,,
153,2007,2007-11-11,9,34.252,WAS,,PHI,L 25-33,*,,,,,,,,,,
154,2007,2007-11-18,10,34.259,WAS,@,DAL,L 23-28,*,0,0,,0,1.0,,,0,0,0
155,2007,2007-11-25,11,34.266,WAS,@,TAM,L 13-19,*,,,,,,,,,,
156,2007,2007-12-02,12,34.273,WAS,,BUF,L 16-17,*,,,,,,,,,,
157,2007,2007-12-06,13,34.277,WAS,,CHI,W 24-16,*,,,,,,,,,,
158,2007,2007-12-16,14,34.287,WAS,@,NYG,W 22-10,*,,,,,,,,,,
159,2007,2007-12-23,15,34.294,WAS,@,MIN,W 32-21,*,,,,,,,,,,
160,2007,2007-12-30,16,34.301,WAS,,DAL,W 27-6,*,,,,,,,,,,
161,2009,2009-09-13,1,36.193,WAS,@,NYG,L 17-23,*,0,0,,0,0.0,1,1,0,0,0
162,2009,2009-09-20,2,36.200,WAS,,STL,W 9-7,*,0,0,,0,0.0,4,0,0,0,0
163,2009,2009-09-27,3,36.207,WAS,@,DET,L 14-19,*,0,0,,0,0.0,1,3,0,0,0
164,2009,2009-10-04,4,36.214,WAS,,TAM,W 16-13,*,0,0,,0,0.0,0,1,0,0,0
165,2009,2009-10-11,5,36.221,WAS,@,CAR,L 17-20,*,0,0,,0,0.0,1,2,0,0,0
166,2009,2009-10-18,6,36.228,WAS,,KAN,L 6-14,*,0,0,,0,0.0,1,2,0,0,0
167,2009,2009-10-26,7,36.236,WAS,,PHI,L 17-27,*,0,0,,0,0.0,1,0,0,0,0
168,2009,2009-11-08,8,36.249,WAS,@,ATL,L 17-31,*,0,0,,0,0.0,1,1,0,0,0
169,2009,2009-11-15,9,36.256,WAS,,DEN,W 27-17,*,0,0,,0,0.0,1,0,0,0,0
170,2009,2009-11-22,10,36.263,WAS,@,DAL,L 6-7,*,0,0,,0,0.0,1,1,0,0,0
171,2009,2009-11-29,11,36.270,WAS,@,PHI,L 24-27,,0,0,,0,0.0,3,0,0,0,0
172,2009,2009-12-06,12,36.277,WAS,,NOR,L 30-33,*,0,0,,0,0.0,2,0,0,0,0
173,2009,2009-12-13,13,36.284,WAS,@,OAK,W 34-13,*,0,0,,0,0.0,1,0,0,0,0
174,2009,2009-12-21,14,36.292,WAS,,NYG,L 12-45,*,0,0,,0,0.0,1,0,0,0,0
175,2009,2009-12-27,15,36.298,WAS,,DAL,L 0-17,*,0,0,,0,1.0,2,0,0,0,0
176,2009,2010-01-03,16,36.305,WAS,@,SDG,L 20-23,*,0,0,,0,0.0,1,0,0,0,0
177,2010,2010-09-12,1,37.192,WAS,,DAL,W 13-7,,,,,,,,,,,
178,2010,2010-09-19,2,37.199,WAS,,HOU,L 27-30,,,,,,,,,,,
179,2010,2010-09-26,3,37.206,WAS,@,STL,L 16-30,,0,0,,0,0.0,3,0,0,0,0
180,2010,2010-10-03,4,37.213,WAS,@,PHI,W 17-12,,,,,,,,,,,
181,2010,2010-10-10,5,37.220,WAS,,GNB,W 16-13,,0,0,,0,1.0,2,0,0,0,0
182,2010,2010-10-17,6,37.227,WAS,,IND,L 24-27,,,,,,,,,,,
183,2010,2010-10-24,7,37.234,WAS,@,CHI,W 17-14,,,,,,,,,,,
184,2010,2010-10-31,8,37.241,WAS,@,DET,L 25-37,,0,0,,0,0.0,2,0,0,0,0
185,2010,2010-11-15,9,37.256,WAS,,PHI,L 28-59,,0,0,,0,0.0,1,0,0,0,0
186,2010,2010-11-21,10,37.262,WAS,@,TEN,W 19-16,,0,0,,0,0.0,1,0,0,0,0
187,2010,2010-11-28,11,37.269,WAS,,MIN,L 13-17,,0,0,,0,0.0,2,5,0,0,0
188,2010,2010-12-05,12,37.276,WAS,@,NYG,L 7-31,,0,0,,0,0.0,2,1,0,0,0
189,2010,2010-12-12,13,37.283,WAS,,TAM,L 16-17,,0,0,,0,1.0,2,0,0,0,0
190,2010,2010-12-19,14,37.290,WAS,@,DAL,L 30-33,*,,,,,,,,,,
