ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1986,1986-09-07,1,23.322,BUF,,NYJ,L 24-28,0,0,,0,0,0,,0,1,14,14.00,0,3,1,0.33,0,0,0
2,1986,1986-09-14,2,23.329,BUF,@,CIN,L 33-36,0,0,,0,0,0,,0,2,58,29.00,0,1,1,1.00,0,0,0
3,1986,1986-09-21,3,23.336,BUF,,STL,W 17-10,0,0,,0,0,0,,0,2,54,27.00,0,1,0,0.00,0,0,0
4,1986,1986-09-28,4,23.343,BUF,,KAN,L 17-20,0,0,,0,0,0,,0,3,74,24.67,0,2,24,12.00,0,0,0
5,1986,1986-10-05,5,23.350,BUF,@,NYJ,L 13-14,0,0,,0,0,0,,0,0,0,,0,2,16,8.00,0,0,0
6,1986,1986-10-12,6,23.357,BUF,@,MIA,L 14-27,0,0,,0,1,-6,-6.00,0,0,0,,0,0,0,,0,0,0
7,1986,1986-10-19,7,23.364,BUF,,IND,W 24-13,3,71,23.67,0,0,0,,0,0,0,,0,2,10,5.00,0,0,0
8,1986,1986-11-02,9,24.013,BUF,@,TAM,L 28-34,0,0,,0,0,0,,0,3,43,14.33,0,1,1,1.00,0,0,0
9,1987,1987-09-20,2,24.335,BUF,,HOU,W 34-30,0,0,,0,,,,,,,,,,,,,,
10,1987,1987-11-08,8,25.019,BUF,,DEN,W 21-14,0,0,,0,,,,,,,,,,,,,,
11,1987,1987-11-15,9,25.026,BUF,@,CLE,L 21-27,0,0,,0,,,,,,,,,,,,,,
12,1987,1987-11-22,10,25.033,BUF,@,NYJ,W 17-14,3,67,22.33,1,0,0,,0,0,0,,0,0,0,,0,1,6
13,1987,1987-11-29,11,25.040,BUF,,MIA,W 27-0,0,0,,0,,,,,,,,,,,,,,
14,1987,1987-12-06,12,25.047,BUF,@,RAI,L 21-34,0,0,,0,,,,,,,,,,,,,,
15,1987,1987-12-13,13,25.054,BUF,@,IND,W 27-3,0,0,,0,,,,,,,,,,,,,,
16,1987,1987-12-20,14,25.061,BUF,,NWE,L 7-13,0,0,,0,,,,,,,,,,,,,,
17,1987,1987-12-27,15,25.068,BUF,@,PHI,L 7-17,2,23,11.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
18,1988,1988-09-11,2,25.327,BUF,,MIA,W 9-6,,,,,,,,,,,,,,,,,,
