ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2007,2007-09-09,1,24.359,NYG,@,DAL,L 35-45,,,,,,,,,,,,,
2,2007,2007-09-16,2,25.001,NYG,,GNB,L 13-35,,,,,,,,,,,,,
3,2007,2007-09-23,3,25.008,NYG,@,WAS,W 24-17,,,,,,,,,,,,,
4,2007,2007-09-30,4,25.015,NYG,,PHI,W 16-3,*,,,,,,,,,,,,
5,2007,2007-10-07,5,25.022,NYG,,NYJ,W 35-24,,0,0,,0,1,6,0.0,,,2,43,1
6,2007,2007-10-15,6,25.030,NYG,@,ATL,W 31-10,*,0,0,,0,0,0,0.5,,,1,8,0
7,2007,2007-10-21,7,25.036,NYG,,SFO,W 33-15,*,0,0,,0,0,0,1.0,,,0,0,0
8,2007,2007-10-28,8,25.043,NYG,@,MIA,W 13-10,*,,,,,,,,,,,,
9,2007,2007-11-11,9,25.057,NYG,,DAL,L 20-31,*,,,,,,,,,,,,
10,2007,2007-11-18,10,25.064,NYG,@,DET,W 16-10,*,,,,,,,,,,,,
11,2007,2007-11-25,11,25.071,NYG,,MIN,L 17-41,*,,,,,,,,,,,,
12,2007,2007-12-09,13,25.085,NYG,@,PHI,W 16-13,,,,,,,,,,,,,
13,2007,2007-12-16,14,25.092,NYG,,WAS,L 10-22,,,,,,,,,,,,,
14,2007,2007-12-23,15,25.099,NYG,@,BUF,W 38-21,*,,,,,,,,,,,,
15,2007,2007-12-29,16,25.105,NYG,,NWE,L 35-38,*,,,,,,,,,,,,
16,2008,2008-09-04,1,25.355,NYG,,WAS,W 16-7,*,0,0,,0,0,0,0.0,7,1,0,0,0
17,2008,2008-09-14,2,25.365,NYG,@,STL,W 41-13,*,0,0,,0,0,0,0.0,4,0,0,0,0
18,2008,2008-09-21,3,26.006,NYG,,CIN,W 26-23,*,0,0,,0,0,0,0.0,5,0,0,0,0
19,2008,2008-10-05,4,26.020,NYG,,SEA,W 44-6,*,0,0,,0,0,0,0.0,6,0,0,0,0
20,2008,2008-10-13,5,26.028,NYG,@,CLE,L 14-35,*,0,0,,0,0,0,0.0,2,0,0,0,0
21,2008,2008-10-19,6,26.034,NYG,,SFO,W 29-17,*,0,0,,0,0,0,0.0,2,0,0,0,0
22,2008,2008-10-26,7,26.041,NYG,@,PIT,W 21-14,*,0,0,,0,0,0,0.0,2,0,0,0,0
23,2008,2008-11-02,8,26.048,NYG,,DAL,W 35-14,*,0,0,,0,0,0,0.0,3,2,0,0,0
