ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1983,1983-09-04,1,23.046,TAM,,DET,L 0-11
2,1983,1983-09-11,2,23.053,TAM,@,CHI,L 10-17
3,1983,1983-09-18,3,23.060,TAM,,MIN,L 16-19
4,1983,1983-09-25,4,23.067,TAM,,CIN,L 17-23
5,1983,1983-10-02,5,23.074,TAM,@,GNB,L 14-55
6,1983,1983-10-09,6,23.081,TAM,@,DAL,L 24-27
7,1983,1983-10-16,7,23.088,TAM,,STL,L 27-34
8,1983,1983-10-23,8,23.095,TAM,,NOR,L 21-24
9,1983,1983-11-06,10,23.109,TAM,@,MIN,W 17-12
10,1983,1983-11-13,11,23.116,TAM,@,CLE,L 0-20
11,1983,1983-11-20,12,23.123,TAM,,CHI,L 0-27
12,1983,1983-11-27,13,23.130,TAM,,HOU,W 33-24
13,1983,1983-12-04,14,23.137,TAM,@,SFO,L 21-35
14,1983,1983-12-12,15,23.145,TAM,,GNB,L 9-12
15,1983,1983-12-18,16,23.151,TAM,@,DET,L 20-23
16,1984,1984-09-30,5,24.072,TAM,,GNB,W 30-27
17,1984,1984-10-07,6,24.079,TAM,,MIN,W 35-31
18,1984,1984-10-14,7,24.086,TAM,@,DET,L 7-13
19,1984,1984-10-21,8,24.093,TAM,,CHI,L 9-44
20,1984,1984-10-28,9,24.100,TAM,@,KAN,L 20-24
21,1984,1984-11-11,11,24.114,TAM,,NYG,W 20-17
22,1984,1984-11-25,13,24.128,TAM,,RAM,L 33-34
23,1984,1984-12-02,14,24.135,TAM,@,GNB,L 14-27
24,1984,1984-12-09,15,24.142,TAM,,ATL,W 23-6
25,1984,1984-12-16,16,24.149,TAM,,NYJ,W 41-21
26,1985,1985-09-08,1,25.050,TAM,@,CHI,L 28-38
27,1985,1985-09-15,2,25.057,TAM,,MIN,L 16-31
28,1985,1985-09-22,3,25.064,TAM,@,NOR,L 13-20
29,1985,1985-09-29,4,25.071,TAM,@,DET,L 9-30
30,1985,1985-10-06,5,25.078,TAM,,CHI,L 19-27
31,1985,1985-10-13,6,25.085,TAM,,RAM,L 27-31
32,1985,1985-10-20,7,25.092,TAM,@,MIA,L 38-41
33,1985,1985-10-27,8,25.099,TAM,,NWE,L 14-32
34,1985,1985-11-03,9,25.106,TAM,@,NYG,L 20-22
35,1985,1985-11-10,10,25.113,TAM,,STL,W 16-0
36,1985,1985-11-17,11,25.120,TAM,@,NYJ,L 28-62
37,1985,1985-11-24,12,25.127,TAM,,DET,W 19-16
38,1985,1985-12-01,13,25.134,TAM,@,GNB,L 0-21
39,1985,1985-12-08,14,25.141,TAM,@,MIN,L 7-26
40,1985,1985-12-15,15,25.148,TAM,,IND,L 23-31
41,1985,1985-12-22,16,25.155,TAM,,GNB,L 17-20
42,1986,1986-09-07,1,26.049,TAM,,SFO,L 7-31
43,1986,1986-09-14,2,26.056,TAM,,MIN,L 10-23
44,1986,1986-09-21,3,26.063,TAM,@,DET,W 24-20
45,1986,1986-09-28,4,26.070,TAM,,ATL,L 20-23
46,1986,1986-10-05,5,26.077,TAM,@,RAM,L 20-26
47,1986,1986-10-12,6,26.084,TAM,,STL,L 19-30
