ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2011,2011-09-11,1,22.255,NYG,@,WAS,L 14-28,,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,0,0
2,2011,2011-09-19,2,22.263,NYG,,STL,W 28-16,*,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,0,0
3,2011,2011-09-25,3,22.269,NYG,@,PHI,W 29-16,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0
4,2011,2011-10-02,4,22.276,NYG,@,ARI,W 31-27,*,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,,0,0,0
5,2011,2011-10-09,5,22.283,NYG,,SEA,L 25-36,,,,,,,0.0%,,,,,,,,,,,
6,2011,2011-11-28,11,22.333,NYG,@,NOR,L 24-49,,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0,,0,0,0
7,2011,2011-12-04,12,22.339,NYG,,GNB,L 35-38,,0,0,0,,0,0.0%,,0,0,,0,1,15,15.00,0,0,0
8,2011,2011-12-11,13,22.346,NYG,@,DAL,W 37-34,,3,2,12,6.00,0,66.7%,4.00,0,0,,0,0,0,,0,0,0
9,2011,2011-12-18,14,22.353,NYG,,WAS,L 10-23,,2,2,13,6.50,0,100.0%,6.50,0,0,,0,0,0,,0,0,0
10,2011,2011-12-24,15,22.359,NYG,@,NYJ,W 29-14,,,,,,,0.0%,,,,,,,,,,,
11,2011,2012-01-01,16,23.002,NYG,,DAL,W 31-14,*,4,4,31,7.75,0,100.0%,7.75,0,0,,0,0,0,,0,0,0
12,2012,2012-09-05,1,23.250,NYG,,DAL,L 17-24,,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0,,0,0,0
13,2012,2012-09-16,2,23.261,NYG,,TAM,W 41-34,*,1,1,5,5.00,0,100.0%,5.00,1,3,3.00,0,0,0,,0,0,0
14,2012,2012-09-20,3,23.265,NYG,@,CAR,W 36-7,*,2,2,15,7.50,0,100.0%,7.50,0,0,,0,0,0,,0,0,0
15,2012,2012-09-30,4,23.275,NYG,@,PHI,L 17-19,*,1,1,0,0.00,0,100.0%,0.00,1,4,4.00,0,0,0,,0,0,0
16,2012,2012-10-07,5,23.282,NYG,,CLE,W 41-27,*,,,,,,0.0%,,,,,,,,,,,
17,2012,2012-10-14,6,23.289,NYG,@,SFO,W 26-3,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0
18,2012,2012-10-21,7,23.296,NYG,,WAS,W 27-23,*,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,,0,0,0
19,2012,2012-10-28,8,23.303,NYG,@,DAL,W 29-24,,,,,,,0.0%,,,,,,,,,,,
20,2012,2012-11-04,9,23.310,NYG,,PIT,L 20-24,,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,0,0
21,2012,2012-11-11,10,23.317,NYG,@,CIN,L 13-31,,0,0,0,,0,0.0%,,1,5,5.00,0,0,0,,0,0,0
22,2012,2012-11-25,11,23.331,NYG,,GNB,W 38-10,*,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0
23,2012,2012-12-03,12,23.339,NYG,@,WAS,L 16-17,,,,,,,0.0%,,,,,,,,,,,
24,2012,2012-12-09,13,23.345,NYG,,NOR,W 52-27,*,3,2,9,4.50,0,66.7%,3.00,1,5,5.00,0,0,0,,0,0,0
25,2012,2012-12-16,14,23.352,NYG,@,ATL,L 0-34,*,,,,,,0.0%,,,,,,,,,,,
26,2012,2012-12-23,15,23.359,NYG,@,BAL,L 14-33,*,1,1,8,8.00,0,100.0%,8.00,1,3,3.00,0,0,0,,0,0,0
27,2012,2012-12-30,16,24.000,NYG,,PHI,W 42-7,*,1,1,1,1.00,1,100.0%,1.00,0,0,,0,0,0,,0,1,6
28,2013,2013-09-08,1,24.252,NYG,@,DAL,L 31-36,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0
29,2013,2013-09-15,2,24.259,NYG,,DEN,L 23-41,*,,,,,,0.0%,,,,,,,,,,,
30,2013,2013-09-22,3,24.266,NYG,@,CAR,L 0-38,*,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,0,0
31,2014,2014-09-08,1,25.252,NYG,@,DET,L 14-35,*,,,,,,0.0%,,,,,,,,,,,
32,2014,2014-09-14,2,25.258,NYG,,ARI,L 14-25,,,,,,,0.0%,,,,,,,,,,,
33,2014,2014-09-21,3,25.265,NYG,,HOU,W 30-17,,,,,,,0.0%,,,,,,,,,,,
