ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1965,1965-09-19,1,22.273,DAL,,NYG,W 31-2,2,81,40.50,1,0,0,,0,0,0,,0,1,0,0.00,0,1,6
2,1965,1965-09-26,2,22.280,DAL,,WAS,W 27-7,1,45,45.00,1,1,11,11.00,1,0,0,,0,0,0,,0,2,12
3,1965,1965-10-04,3,22.288,DAL,@,STL,L 13-20,2,21,10.50,0,0,0,,0,1,21,21.00,0,1,5,5.00,0,0,0
4,1965,1965-10-10,4,22.294,DAL,,PHI,L 24-35,8,177,22.13,2,0,0,,0,2,29,14.50,0,1,47,47.00,0,2,12
5,1965,1965-10-17,5,22.301,DAL,@,CLE,L 17-23,5,50,10.00,0,0,0,,0,2,46,23.00,0,2,36,18.00,0,0,0
6,1965,1965-10-31,7,22.315,DAL,@,PIT,L 13-22,1,17,17.00,0,1,-8,-8.00,0,0,0,,0,0,0,,0,0,0
7,1965,1965-11-07,8,22.322,DAL,,SFO,W 39-31,4,108,27.00,2,0,0,,0,4,128,32.00,0,0,0,,0,2,12
8,1965,1965-11-14,9,22.329,DAL,,PIT,W 24-17,5,95,19.00,1,0,0,,0,1,37,37.00,0,4,30,7.50,0,1,6
9,1965,1965-11-21,10,22.336,DAL,,CLE,L 17-24,6,84,14.00,1,1,8,8.00,0,1,27,27.00,0,0,0,,0,1,6
10,1965,1965-11-28,11,22.343,DAL,@,WAS,L 31-34,2,42,21.00,0,1,-19,-19.00,0,1,20,20.00,0,1,3,3.00,0,0,0
11,1965,1965-12-05,12,22.350,DAL,@,PHI,W 21-19,5,106,21.20,1,0,0,,0,1,38,38.00,0,0,0,,0,1,6
12,1965,1965-12-11,13,22.356,DAL,,STL,W 27-13,3,103,34.33,1,0,0,,0,1,16,16.00,0,2,32,16.00,0,1,6
13,1965,1965-12-19,14,22.364,DAL,@,NYG,W 38-20,3,94,31.33,2,0,0,,0,3,88,29.33,0,0,0,,0,2,12
14,1966,1966-09-18,1,23.272,DAL,,NYG,W 52-7,6,195,32.50,2,0,0,,0,0,0,,0,0,0,,0,2,12
15,1966,1966-09-25,2,23.279,DAL,,MIN,W 28-17,2,52,26.00,1,0,0,,0,0,0,,0,2,12,6.00,0,1,6
16,1966,1966-10-02,3,23.286,DAL,@,ATL,W 47-14,1,49,49.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
17,1966,1966-10-09,4,23.293,DAL,,PHI,W 56-7,6,107,17.83,3,0,0,,0,0,0,,0,3,20,6.67,0,3,18
18,1966,1966-10-16,5,23.300,DAL,@,STL,T 10-10,3,24,8.00,0,0,0,,0,0,0,,0,2,-2,-1.00,0,0,0
19,1966,1966-10-23,6,23.307,DAL,@,CLE,L 21-30,7,108,15.43,0,0,0,,0,0,0,,0,0,0,,0,0,0
20,1966,1966-10-30,7,23.314,DAL,,PIT,W 52-21,4,39,9.75,0,0,0,,0,0,0,,0,3,25,8.33,0,0,0
21,1966,1966-11-06,8,23.321,DAL,@,PHI,L 23-24,3,32,10.67,0,0,0,,0,0,0,,0,3,8,2.67,0,0,0
22,1966,1966-11-13,9,23.328,DAL,@,WAS,W 31-30,9,246,27.33,2,0,0,,0,0,0,,0,0,0,,0,2,12
23,1966,1966-11-20,10,23.335,DAL,@,PIT,W 20-7,4,96,24.00,1,0,0,,0,0,0,,0,1,1,1.00,0,1,6
24,1966,1966-11-24,11,23.339,DAL,,CLE,W 26-14,6,54,9.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
25,1966,1966-12-04,12,23.349,DAL,,STL,W 31-17,3,79,26.33,1,1,-1,-1.00,0,0,0,,0,0,0,,0,1,6
26,1966,1966-12-11,13,23.356,DAL,,WAS,L 31-34,3,52,17.33,1,0,0,,0,0,0,,0,1,17,17.00,0,1,6
27,1966,1966-12-18,14,23.363,DAL,@,NYG,W 17-7,7,99,14.14,1,0,0,,0,0,0,,0,2,25,12.50,0,1,6
28,1967,1967-09-17,1,24.271,DAL,@,CLE,W 21-14,5,125,25.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
29,1967,1967-09-24,2,24.278,DAL,,NYG,W 38-24,4,118,29.50,2,0,0,,0,0,0,,0,0,0,,0,2,12
30,1967,1967-10-01,3,24.285,DAL,,RAM,L 13-35,2,18,9.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
31,1967,1967-10-08,4,24.292,DAL,@,WAS,W 17-14,3,45,15.00,0,0,0,,0,0,0,,0,3,46,15.33,0,0,0
32,1967,1967-10-15,5,24.299,DAL,,NOR,W 14-10,0,0,,0,0,0,,0,0,0,,0,3,29,9.67,0,0,0
33,1967,1967-10-22,6,24.306,DAL,@,PIT,W 24-21,7,170,24.29,2,0,0,,0,0,0,,0,2,25,12.50,0,2,12
34,1967,1967-10-29,7,24.313,DAL,@,PHI,L 14-21,6,131,21.83,1,0,0,,0,0,0,,0,1,5,5.00,0,1,6
35,1967,1967-11-05,8,24.320,DAL,,ATL,W 37-7,1,24,24.00,0,0,0,,0,0,0,,0,4,34,8.50,0,0,0
36,1967,1967-11-12,9,24.327,DAL,@,NOR,W 27-10,1,15,15.00,0,0,0,,0,0,0,,0,3,31,10.33,0,0,0
37,1967,1967-11-19,10,24.334,DAL,,WAS,L 20-27,9,135,15.00,0,0,0,,0,0,0,,0,4,13,3.25,0,0,0
38,1967,1967-11-23,11,24.338,DAL,,STL,W 46-21,4,110,27.50,2,0,0,,0,1,17,17.00,0,4,93,23.25,1,3,18
39,1967,1967-12-03,12,24.348,DAL,@,BAL,L 17-23,2,42,21.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
40,1967,1967-12-16,14,24.361,DAL,@,SFO,L 16-24,5,65,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
41,1968,1968-09-15,1,25.270,DAL,,DET,W 59-13,4,70,17.50,1,1,4,4.00,0,0,0,,0,0,0,,0,1,6
42,1968,1968-09-22,2,25.277,DAL,,CLE,W 28-7,2,22,11.00,0,0,0,,0,0,0,,0,1,0,0.00,0,0,0
43,1968,1968-09-29,3,25.284,DAL,@,PHI,W 45-13,4,98,24.50,1,0,0,,0,0,0,,0,1,0,0.00,0,1,6
44,1968,1968-10-06,4,25.291,DAL,@,STL,W 27-10,6,62,10.33,0,2,2,1.00,0,0,0,,0,0,0,,0,0,0
45,1968,1968-10-13,5,25.298,DAL,,PHI,W 34-14,4,87,21.75,0,0,0,,0,0,0,,0,1,43,43.00,0,0,0
46,1968,1968-10-20,6,25.305,DAL,@,MIN,W 20-7,1,-3,-3.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
47,1968,1968-10-28,7,25.313,DAL,,GNB,L 17-28,2,68,34.00,1,0,0,,0,0,0,,0,1,16,16.00,0,1,6
48,1968,1968-11-03,8,25.319,DAL,@,NOR,W 17-3,6,108,18.00,2,0,0,,0,0,0,,0,1,7,7.00,0,2,12
49,1968,1968-11-10,9,25.326,DAL,,NYG,L 21-27,6,85,14.17,1,0,0,,0,0,0,,0,0,0,,0,1,6
50,1968,1968-11-17,10,25.333,DAL,@,WAS,W 44-24,5,105,21.00,1,0,0,,0,0,0,,0,3,17,5.67,0,1,6
51,1968,1968-11-24,11,25.340,DAL,@,CHI,W 34-3,3,50,16.67,1,0,0,,0,0,0,,0,2,32,16.00,0,1,6
52,1968,1968-11-28,12,25.344,DAL,,WAS,W 29-20,3,53,17.67,0,0,0,,0,1,20,20.00,0,1,12,12.00,0,0,0
53,1968,1968-12-08,13,25.354,DAL,,PIT,W 28-7,4,74,18.50,1,1,-4,-4.00,0,0,0,,0,3,122,40.67,1,2,12
54,1968,1968-12-15,14,25.361,DAL,@,NYG,W 28-10,3,30,10.00,1,0,0,,0,0,0,,0,1,63,63.00,1,2,12
55,1969,1969-10-19,5,26.303,DAL,,PHI,W 49-14,4,92,23.00,1,0,0,,0,0,0,,0,3,14,4.67,0,1,6
56,1969,1969-10-27,6,26.311,DAL,,NYG,W 25-3,5,96,19.20,1,1,5,5.00,0,1,46,46.00,0,3,39,13.00,0,1,6
57,1969,1969-11-02,7,26.317,DAL,@,CLE,L 10-42,2,40,20.00,0,0,0,,0,0,0,,0,1,0,0.00,0,0,0
58,1969,1969-11-09,8,26.324,DAL,,NOR,W 33-17,4,48,12.00,1,0,0,,0,0,0,,0,2,13,6.50,0,1,6
59,1969,1969-11-16,9,26.331,DAL,@,WAS,W 41-28,3,30,10.00,0,0,0,,0,0,0,,0,2,50,25.00,0,0,0
60,1969,1969-11-23,10,26.338,DAL,@,RAM,L 23-24,2,74,37.00,0,0,0,,0,2,34,17.00,0,2,21,10.50,0,0,0
61,1969,1969-11-27,11,26.342,DAL,,SFO,T 24-24,6,95,15.83,1,1,8,8.00,0,0,0,,0,0,0,,0,1,6
62,1969,1969-12-07,12,26.352,DAL,@,PIT,W 10-7,2,35,17.50,0,0,0,,0,0,0,,0,2,35,17.50,0,0,0
63,1969,1969-12-13,13,26.358,DAL,,BAL,W 27-10,5,181,36.20,0,0,0,,0,0,0,,0,2,4,2.00,0,0,0
64,1969,1969-12-21,14,27.001,DAL,,WAS,W 20-10,7,55,7.86,0,2,4,2.00,0,0,0,,0,1,3,3.00,0,0,0
65,1970,1970-09-20,1,27.274,DAL,@,PHI,W 17-7,,,,,,,,,,,,,,,,,,
66,1970,1970-09-27,2,27.281,DAL,,NYG,W 28-10,5,112,22.40,2,1,11,11.00,0,0,0,,0,1,2,2.00,0,2,12
67,1970,1970-10-04,3,27.288,DAL,@,STL,L 7-20,,,,,,,,,,,,,,,,,,
