ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2007,2007-09-06,1,22.016,IND,,NOR,W 41-10,,,,,,,
2,2007,2007-09-16,2,22.026,IND,@,TEN,W 22-20,,,,,,,
3,2007,2007-09-23,3,22.033,IND,@,HOU,W 30-24,,,,,,,
4,2007,2007-09-30,4,22.040,IND,,DEN,W 38-20,,,,,,,
5,2007,2007-10-07,5,22.047,IND,,TAM,W 33-14,,,,,,,
6,2007,2007-10-22,6,22.062,IND,@,JAX,W 29-7,,,,,,,
7,2007,2007-10-28,7,22.068,IND,@,CAR,W 31-7,,,,,,,
8,2007,2007-11-04,8,22.075,IND,,NWE,L 20-24,,,,,,,
9,2007,2007-11-11,9,22.082,IND,@,SDG,L 21-23,,,,,,,
10,2007,2007-11-22,11,22.093,IND,@,ATL,W 31-13,,,,,,,
11,2008,2008-09-14,2,23.024,IND,@,MIN,W 18-15,,,,,,,
12,2008,2008-09-21,3,23.031,IND,,JAX,L 21-23,,0.0,0,1,0,0,0
13,2008,2008-10-05,4,23.045,IND,@,HOU,W 31-27,,0.0,1,0,0,0,0
14,2008,2008-10-12,5,23.052,IND,,BAL,W 31-3,,0.0,4,0,0,0,0
15,2008,2008-10-19,6,23.059,IND,@,GNB,L 14-34,,,,,,,
16,2008,2008-10-27,7,23.067,IND,@,TEN,L 21-31,,0.0,0,1,0,0,0
17,2008,2008-11-09,9,23.080,IND,@,PIT,W 24-20,,,,,,,
18,2008,2008-11-16,10,23.087,IND,,HOU,W 33-27,,0.0,0,0,0,0,0
19,2008,2008-11-23,11,23.094,IND,@,SDG,W 23-20,,,,,,,
20,2008,2008-11-30,12,23.101,IND,@,CLE,W 10-6,,,,,,,
21,2008,2008-12-07,13,23.108,IND,,CIN,W 35-3,,0.0,1,1,1,16,0
22,2008,2008-12-14,14,23.115,IND,,DET,W 31-21,,0.0,0,1,0,0,0
23,2008,2008-12-18,15,23.119,IND,@,JAX,W 31-24,,0.0,0,0,0,0,0
24,2008,2008-12-28,16,23.129,IND,,TEN,W 23-0,,0.0,0,1,0,0,0
25,2009,2010-01-03,16,24.135,SDG,,WAS,W 23-20,,0.0,2,0,0,0,0
26,2010,2010-10-10,5,25.050,SDG,@,OAK,L 27-35,,0.0,1,0,0,0,0
27,2010,2010-10-17,6,25.057,SDG,@,STL,L 17-20,,,,,,,
28,2010,2010-10-24,7,25.064,SDG,,NWE,L 20-23,,,,,,,
29,2010,2010-10-31,8,25.071,SDG,,TEN,W 33-25,,0.0,0,0,0,0,0
30,2010,2010-11-07,9,25.078,SDG,@,HOU,W 29-23,,,,,,,
31,2010,2010-11-22,10,25.093,SDG,,DEN,W 35-14,,,,,,,
32,2010,2010-11-28,11,25.099,SDG,@,IND,W 36-14,*,0.0,7,1,0,0,0
33,2010,2010-12-05,12,25.106,SDG,,OAK,L 13-28,,,,,,,
34,2010,2010-12-12,13,25.113,SDG,,KAN,W 31-0,,0.0,4,0,0,0,0
35,2010,2010-12-16,14,25.117,SDG,,SFO,W 34-7,,0.0,3,1,0,0,0
36,2010,2010-12-26,15,25.127,SDG,@,CIN,L 20-34,,0.0,0,1,0,0,0
37,2010,2011-01-02,16,25.134,SDG,@,DEN,W 33-28,,0.0,2,0,0,0,0
38,2011,2011-09-11,1,26.021,SDG,,MIN,W 24-17,,,,,,,
39,2011,2011-09-18,2,26.028,SDG,@,NWE,L 21-35,,0.0,0,1,0,0,0
40,2011,2011-09-25,3,26.035,SDG,,KAN,W 20-17,,0.0,3,0,0,0,0
41,2011,2011-10-02,4,26.042,SDG,,MIA,W 26-16,,0.0,0,4,0,0,0
42,2011,2011-10-09,5,26.049,SDG,@,DEN,W 29-24,,0.0,2,0,0,0,0
43,2011,2011-10-23,6,26.063,SDG,@,NYJ,L 21-27,,0.0,1,0,0,0,0
44,2011,2011-10-31,7,26.071,SDG,@,KAN,L 20-23,,0.0,1,0,0,0,0
45,2011,2011-11-06,8,26.077,SDG,,GNB,L 38-45,*,0.0,1,2,0,0,0
46,2011,2011-11-10,9,26.081,SDG,,OAK,L 17-24,,0.0,5,1,0,0,0
47,2011,2011-11-20,10,26.091,SDG,@,CHI,L 20-31,,0.0,0,1,0,0,0
48,2011,2011-11-27,11,26.098,SDG,,DEN,L 13-16,,0.0,3,0,0,0,0
49,2011,2011-12-05,12,26.106,SDG,@,JAX,W 38-14,,0.0,1,0,0,0,0
50,2011,2011-12-11,13,26.112,SDG,,BUF,W 37-10,,0.0,3,0,0,0,0
51,2011,2011-12-18,14,26.119,SDG,,BAL,W 34-14,,0.0,3,1,0,0,0
52,2011,2011-12-24,15,26.125,SDG,@,DET,L 10-38,,0.0,5,0,0,0,0
53,2011,2012-01-01,16,26.133,SDG,@,OAK,W 38-26,,,,,,,
