ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,def_int,def_int_yds,def_int_td
1,1970,1970-09-19,1,25.013,NYG,,CHI,L 16-24,,,,,,,
2,1970,1970-09-27,2,25.021,NYG,@,DAL,L 10-28,,,,,,,
3,1970,1970-10-04,3,25.028,NYG,@,NOR,L 10-14,,,,,,,
4,1970,1970-10-11,4,25.035,NYG,,PHI,W 30-23,,,,,,,
5,1970,1970-10-18,5,25.042,NYG,@,BOS,W 16-0,1,16,16.00,0,0,0,0
6,1970,1970-10-25,6,25.049,NYG,,STL,W 35-17,,,,,,,
7,1970,1970-11-01,7,25.056,NYG,@,NYJ,W 22-10,,,,,,,
8,1970,1970-11-08,8,25.063,NYG,,DAL,W 23-20,,,,,,,
9,1970,1970-11-15,9,25.070,NYG,,WAS,W 35-33,,,,,,,
10,1970,1970-11-23,10,25.078,NYG,@,PHI,L 20-23,,,,,,,
11,1970,1970-11-29,11,25.084,NYG,@,WAS,W 27-24,,,,,,,
12,1970,1970-12-06,12,25.091,NYG,,BUF,W 20-6,,,,,,,
13,1970,1970-12-13,13,25.098,NYG,@,STL,W 34-17,,,,,,,
14,1970,1970-12-20,14,25.105,NYG,,RAM,L 3-31,,,,,,,
15,1971,1971-09-19,1,26.013,NYG,@,GNB,W 42-40,,,,,,,
16,1971,1971-09-26,2,26.020,NYG,,WAS,L 3-30,,,,,,,
17,1971,1971-10-03,3,26.027,NYG,@,STL,W 21-20,,,,,,,
18,1971,1971-10-11,4,26.035,NYG,@,DAL,L 13-20,,,,,,,
19,1971,1971-10-17,5,26.041,NYG,,BAL,L 7-31,,,,,,,
20,1971,1971-10-24,6,26.048,NYG,@,PHI,L 7-23,1,7,7.00,0,0,0,0
21,1971,1971-10-31,7,26.055,NYG,,MIN,L 10-17,,,,,,,
22,1971,1971-11-07,8,26.062,NYG,,SDG,W 35-17,,,,,,,
23,1971,1971-11-14,9,26.069,NYG,@,ATL,W 21-17,,,,,,,
24,1971,1971-11-21,10,26.076,NYG,@,PIT,L 13-17,,,,,,,
25,1971,1971-11-28,11,26.083,NYG,,STL,L 7-24,,,,,,,
26,1971,1971-12-05,12,26.090,NYG,@,WAS,L 7-23,,,,,,,
27,1971,1971-12-12,13,26.097,NYG,,DAL,L 14-42,,,,,,,
28,1971,1971-12-19,14,26.104,NYG,,PHI,L 28-41,,,,,,,
29,1972,1972-09-17,1,27.011,NYG,@,DET,L 16-30,1,10,10.00,0,0,0,0
30,1972,1972-09-24,2,27.018,NYG,,DAL,L 14-23,,,,,,,
31,1972,1972-10-02,3,27.026,NYG,@,PHI,W 27-12,,,,,,,
32,1972,1972-10-08,4,27.032,NYG,,NOR,W 45-21,1,8,8.00,0,0,0,0
33,1972,1972-10-15,5,27.039,NYG,@,SFO,W 23-17,1,22,22.00,0,0,0,0
34,1972,1972-10-22,6,27.046,NYG,,STL,W 27-21,,,,,,,
35,1972,1972-10-29,7,27.053,NYG,,WAS,L 16-23,,,,,,,
36,1972,1972-11-05,8,27.060,NYG,,DEN,W 29-17,,,,,,,
37,1972,1972-11-12,9,27.067,NYG,@,WAS,L 13-27,1,3,3.00,0,0,0,0
38,1972,1972-11-19,10,27.074,NYG,@,STL,W 13-7,,,,,,,
39,1972,1972-11-26,11,27.081,NYG,,PHI,W 62-10,0,0,,0,1,0,0
40,1972,1972-12-03,12,27.088,NYG,@,CIN,L 10-13,,,,,,,
41,1972,1972-12-10,13,27.095,NYG,,MIA,L 13-23,,,,,,,
42,1972,1972-12-17,14,27.102,NYG,@,DAL,W 23-3,,,,,,,
43,1973,1973-09-16,1,28.010,NYG,,HOU,W 34-14,,,,,,,
44,1973,1973-09-23,2,28.017,NYG,,PHI,T 23-23,,,,,,,
45,1973,1973-09-30,3,28.024,NYG,@,CLE,L 10-12,,,,,,,
46,1973,1973-10-07,4,28.031,NYG,,GNB,L 14-16,0,0,,0,1,0,0
47,1973,1973-10-14,5,28.038,NYG,,WAS,L 3-21,,,,,,,
48,1973,1973-10-21,6,28.045,NYG,@,DAL,L 28-45,,,,,,,
49,1973,1973-10-28,7,28.052,NYG,@,STL,L 27-35,,,,,,,
50,1973,1973-11-04,8,28.059,NYG,@,OAK,L 0-42,,,,,,,
51,1973,1973-11-11,9,28.066,NYG,,DAL,L 10-23,,,,,,,
52,1973,1973-11-18,10,28.073,NYG,,STL,W 24-13,,,,,,,
53,1973,1973-11-25,11,28.080,NYG,@,PHI,L 16-20,,,,,,,
54,1973,1973-12-02,12,28.087,NYG,@,WAS,L 24-27,,,,,,,
55,1973,1973-12-10,13,28.095,NYG,@,RAM,L 6-40,,,,,,,
56,1973,1973-12-16,14,28.101,NYG,,MIN,L 7-31,,,,,,,
