ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
27,1988,1988-12-18,16,26.094,GNB,@,PHO,W 26-17,,2,34,17.00,0,,,1,-2,-2.00,0,0,0,,0,0,0,,0,0,0
28,1989,1989-09-24,3,27.009,GNB,@,RAM,L 38-41,,0,0,,0,,,,,,,,,,,,,,,,
29,1989,1989-10-08,5,27.023,GNB,,DAL,W 31-13,,0,0,,0,,,,,,,,,,,,,,,,
30,1989,1989-10-15,6,27.030,GNB,@,MIN,L 14-26,,0,0,,0,,,,,,,,,,,,,,,,
31,1989,1989-10-22,7,27.037,GNB,@,MIA,L 20-23,,1,9,9.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
32,1989,1989-10-29,8,27.044,GNB,,DET,W 23-20,,1,9,9.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
33,1989,1989-11-05,9,27.051,GNB,,CHI,W 14-13,,1,11,11.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
34,1989,1989-11-12,10,27.058,GNB,@,DET,L 22-31,,4,49,12.25,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
35,1989,1989-11-19,11,27.065,GNB,@,SFO,W 21-17,,3,30,10.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
36,1989,1989-11-26,12,27.072,GNB,,MIN,W 20-19,,2,15,7.50,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
37,1989,1989-12-03,13,27.079,GNB,@,TAM,W 17-16,,1,7,7.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
38,1989,1989-12-10,14,27.086,GNB,,KAN,L 3-21,,2,22,11.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
39,1989,1989-12-17,15,27.093,GNB,@,CHI,W 40-28,,2,33,16.50,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
40,1989,1989-12-24,16,27.100,GNB,@,DAL,W 20-10,,1,15,15.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
41,1990,1990-09-16,2,28.001,DET,,ATL,W 21-14,,3,31,10.33,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
42,1990,1990-09-23,3,28.008,DET,@,TAM,L 20-23,,4,14,3.50,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
43,1990,1990-09-30,4,28.015,DET,,GNB,L 21-24,,1,2,2.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
44,1990,1990-10-07,5,28.022,DET,@,MIN,W 34-27,,2,45,22.50,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
45,1990,1990-10-14,6,28.029,DET,@,KAN,L 24-43,,2,24,12.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
46,1990,1990-10-28,7,28.043,DET,@,NOR,W 27-10,,3,27,9.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
47,1990,1990-11-04,8,28.050,DET,,WAS,L 38-41,,4,45,11.25,1,,,0,0,,0,0,0,,0,0,0,,0,1,6
48,1990,1990-11-22,11,28.068,DET,,DEN,W 40-27,,1,25,25.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
49,1990,1990-12-02,12,28.078,DET,@,CHI,L 17-23,,1,5,5.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
50,1990,1990-12-10,13,28.086,DET,,RAI,L 31-38,,0,0,,0,,,,,,,,,,,,,,,,
51,1990,1990-12-16,14,28.092,DET,,CHI,W 38-21,,2,64,32.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
52,1990,1990-12-22,15,28.098,DET,@,GNB,W 24-17,,3,33,11.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
53,1990,1990-12-30,16,28.106,DET,@,SEA,L 10-30,,4,34,8.50,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
54,1991,1991-09-01,1,28.351,DET,@,WAS,L 0-45,,3,21,7.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
55,1992,1992-09-06,1,29.357,DET,@,CHI,L 24-27,,0,0,,0,0.0%,,,,,,,,,,,,,,,
56,1992,1992-09-13,2,29.364,DET,,MIN,W 31-17,,0,0,,0,0.0%,,,,,,,,,,,,,,,
57,1992,1992-09-20,3,30.005,DET,@,WAS,L 10-13,7,4,56,14.00,0,57.1%,8.00,0,0,,0,0,0,,0,0,0,,0,0,0
58,1992,1992-09-27,4,30.012,DET,,TAM,L 23-27,2,1,11,11.00,0,50.0%,5.50,0,0,,0,0,0,,0,0,0,,0,0,0
59,1992,1992-10-04,5,30.019,DET,,NOR,L 7-13,4,2,34,17.00,0,50.0%,8.50,0,0,,0,0,0,,0,0,0,,0,0,0
60,1992,1992-10-25,7,30.040,DET,@,TAM,W 38-7,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,0,0,,0,0,0
61,1992,1992-11-15,10,30.061,DET,@,PIT,L 14-17,,0,0,,0,0.0%,,,,,,,,,,,,,,,
62,1992,1992-11-22,11,30.068,DET,@,CIN,W 19-13,,0,0,,0,0.0%,,,,,,,,,,,,,,,
63,1992,1992-11-26,12,30.072,DET,,HOU,L 21-24,1,0,0,,0,0.0%,0.00,,,,,,,,,,,,,,
64,1992,1992-12-06,13,30.082,DET,@,GNB,L 10-38,1,1,24,24.00,0,100.0%,24.00,0,0,,0,0,0,,0,0,0,,0,0,0
65,1992,1992-12-13,14,30.089,DET,,CLE,W 24-14,,0,0,,0,0.0%,,,,,,,,,,,,,,,
66,1992,1992-12-20,15,30.096,DET,,CHI,W 16-3,,0,0,,0,0.0%,,,,,,,,,,,,,,,
67,1992,1992-12-28,16,30.104,DET,@,SFO,L 6-24,1,0,0,,0,0.0%,0.00,,,,,,,,,,,,,,
68,1993,1993-09-05,1,30.355,DET,,ATL,W 30-13,2,1,13,13.00,0,50.0%,6.50,0,0,,0,0,0,,0,0,0,,0,0,0
69,1993,1993-09-19,3,31.004,DET,@,NOR,L 3-14,,0,0,,0,0.0%,,0,0,,0,,,,,,,,,0,
70,1993,1993-09-26,4,31.011,DET,,PHO,W 26-20,1,0,0,,0,0.0%,0.00,0,0,,0,,,,,,,,,0,
71,1993,1993-10-03,5,31.018,DET,@,TAM,L 10-27,2,0,0,,0,0.0%,0.00,0,0,,0,,,,,,,,,0,
72,1993,1993-10-17,6,31.032,DET,,SEA,W 30-10,4,2,23,11.50,0,50.0%,5.75,2,7,3.50,0,0,0,,0,0,0,,0,0,0
73,1993,1993-10-24,7,31.039,DET,@,RAM,W 16-13,3,2,45,22.50,0,66.7%,15.00,0,0,,0,0,0,,0,0,0,,0,0,0
74,1993,1993-10-31,8,31.046,DET,@,MIN,W 30-27,1,1,18,18.00,0,100.0%,18.00,0,0,,0,0,0,,0,0,0,,0,0,0
75,1993,1993-11-07,9,31.053,DET,,TAM,W 23-0,5,3,36,12.00,0,60.0%,7.20,0,0,,0,0,0,,0,0,0,,0,0,0
76,1993,1993-11-25,11,31.071,DET,,CHI,L 6-10,,0,0,,0,0.0%,,0,0,,0,,,,,,,,,0,
77,1993,1993-12-05,12,31.081,DET,,MIN,L 0-13,,0,0,,0,0.0%,,0,0,,0,,,,,,,,,0,
78,1993,1993-12-12,13,31.088,DET,@,PHO,W 21-14,1,0,0,,0,0.0%,0.00,0,0,,0,,,,,,,,,0,
79,1993,1993-12-19,14,31.095,DET,,SFO,L 17-55,2,1,13,13.00,0,50.0%,6.50,0,0,,0,0,0,,0,0,0,,0,0,0
80,1993,1993-12-26,15,31.102,DET,@,CHI,W 20-14,2,1,23,23.00,0,50.0%,11.50,0,0,,0,0,0,,0,0,0,,0,0,0
81,1993,1994-01-02,16,31.109,DET,,GNB,W 30-20,,0,0,,0,0.0%,,0,0,,0,,,,,,,,,0,
82,1994,1994-09-04,1,31.354,DET,,ATL,W 31-28,,0,0,,0,0.0%,,,,,,,,,,,,,,,
83,1994,1994-09-11,2,31.361,DET,@,MIN,L 3-10,4,3,35,11.67,0,75.0%,8.75,0,0,,0,0,0,,0,0,0,,0,0,0
84,1994,1994-09-19,3,32.004,DET,@,DAL,W 20-17,3,2,27,13.50,0,66.7%,9.00,0,0,,0,0,0,,0,0,0,,0,0,0
85,1994,1994-09-25,4,32.010,DET,,NWE,L 17-23,5,3,40,13.33,0,60.0%,8.00,0,0,,0,0,0,,0,0,0,,0,0,0
86,1994,1994-10-02,5,32.017,DET,@,TAM,L 14-24,1,0,0,,0,0.0%,0.00,,,,,,,,,,,,,,
87,1994,1994-10-09,6,32.024,DET,,SFO,L 21-27,2,2,33,16.50,0,100.0%,16.50,0,0,,0,0,0,,0,0,0,,0,0,0
88,1994,1994-10-23,7,32.038,DET,,CHI,W 21-16,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,0,0,,0,0,0
89,1994,1994-10-30,8,32.045,DET,@,NYG,W 28-25,,0,0,,0,0.0%,,,,,,,,,,,,,,,
90,1994,1994-11-06,9,32.052,DET,@,GNB,L 30-38,8,4,69,17.25,1,50.0%,8.63,0,0,,0,0,0,,0,0,0,,0,1,6
91,1994,1994-11-13,10,32.059,DET,,TAM,W 14-9,3,1,23,23.00,0,33.3%,7.67,0,0,,0,0,0,,0,0,0,,0,0,0
92,1994,1994-11-20,11,32.066,DET,@,CHI,L 10-20,3,1,3,3.00,0,33.3%,1.00,0,0,,0,0,0,,0,0,0,,0,0,0
93,1994,1994-11-24,12,32.070,DET,,BUF,W 35-21,3,3,55,18.33,1,100.0%,18.33,0,0,,0,0,0,,0,0,0,,0,1,6
94,1994,1994-12-04,13,32.080,DET,,GNB,W 34-31,7,5,25,5.00,0,71.4%,3.57,0,0,,0,0,0,,0,0,0,,0,0,0
95,1994,1994-12-25,16,32.101,DET,@,MIA,L 20-27,6,4,41,10.25,1,66.7%,6.83,0,0,,0,0,0,,0,0,0,,0,1,6
96,1995,1995-09-03,1,32.353,DET,@,PIT,L 20-23,,0,0,,0,0.0%,,,,,,,,,,,,,,,
97,1995,1995-09-10,2,32.360,DET,@,MIN,L 10-20,,0,0,,0,0.0%,,,,,,,,,,,,,,,
98,1995,1995-09-25,4,33.010,DET,,SFO,W 27-24,4,3,32,10.67,0,75.0%,8.00,0,0,,0,0,0,,0,0,0,,0,0,0
99,1995,1995-10-08,5,33.023,DET,,CLE,W 38-20,,0,0,,0,0.0%,,,,,,,,,,,,,,,
100,1995,1995-10-29,8,33.044,DET,,GNB,W 24-16,,0,0,,0,0.0%,,,,,,,,,,,,,,,
101,1995,1995-11-05,9,33.051,DET,@,ATL,L 22-34,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,0,0,,0,0,0
102,1995,1995-11-12,10,33.058,DET,,TAM,W 27-24,,0,0,,0,0.0%,,,,,,,,,,,,,,,
103,1995,1995-11-23,12,33.069,DET,,MIN,W 44-38,,0,0,,0,0.0%,,,,,,,,,,,,,,,
104,1995,1995-12-04,13,33.080,DET,,CHI,W 27-7,,0,0,,0,0.0%,,,,,,,,,,,,,,,
105,1995,1995-12-17,15,33.093,DET,,JAX,W 44-0,,0,0,,0,0.0%,,,,,,,,,,,,,,,
106,1995,1995-12-23,16,33.099,DET,@,TAM,W 37-10,,0,0,,0,0.0%,,,,,,,,,,,,,,,
107,1996,1996-09-01,1,33.352,DET,@,MIN,L 13-17,,0,0,,0,0.0%,,,,,,0,0,,0,,,,,,
108,1996,1996-09-08,2,33.359,DET,,TAM,W 21-6,1,0,0,,0,0.0%,0.00,,,,,0,0,,0,,,,,,
109,1996,1996-09-15,3,34.000,DET,@,PHI,L 17-24,,0,0,,0,0.0%,,,,,,0,0,,0,,,,,,
110,1996,1996-09-22,4,34.007,DET,,CHI,W 35-16,,0,0,,0,0.0%,,,,,,0,0,,0,,,,,,
111,1996,1996-09-29,5,34.014,DET,@,TAM,W 27-0,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,0,0,,0,0,0
112,1996,1996-10-06,6,34.021,DET,,ATL,W 28-24,,0,0,,0,0.0%,,,,,,0,0,,0,,,,,,
113,1996,1996-10-13,7,34.028,DET,@,OAK,L 21-37,2,0,0,,0,0.0%,0.00,,,,,0,0,,0,,,,,,
114,1996,1996-10-27,8,34.042,DET,,NYG,L 7-35,,0,0,,0,0.0%,,,,,,0,0,,0,,,,,,
115,1996,1996-11-03,9,34.049,DET,@,GNB,L 18-28,,0,0,,0,0.0%,,,,,,0,0,,0,,,,,,
116,1996,1996-11-11,10,34.057,DET,@,SDG,L 21-27,,0,0,,0,0.0%,,,,,,0,0,,0,,,,,,
117,1996,1996-11-17,11,34.063,DET,,SEA,W 17-16,,0,0,,0,0.0%,,,,,,0,0,,0,,,,,,
118,1996,1996-11-24,12,34.070,DET,@,CHI,L 14-31,,0,0,,0,0.0%,,,,,,0,0,,0,,,,,,
119,1996,1996-11-28,13,34.074,DET,,KAN,L 24-28,0,,,,,0.0%,,,,,,1,10,10.00,0,,,,,,
120,1996,1996-12-08,14,34.084,DET,,MIN,L 22-24,,0,0,,0,0.0%,,0,0,,0,1,10,10.00,0,0,0,,0,0,0
121,1996,1996-12-15,15,34.091,DET,,GNB,L 3-31,2,2,33,16.50,0,100.0%,16.50,0,0,,0,0,0,,0,0,0,,0,0,0
122,1996,1996-12-23,16,34.099,DET,@,SFO,L 14-24,3,0,0,,0,0.0%,0.00,,,,,0,0,,0,,,,,,
