ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2002,2002-09-08,1,22.244,STL,@,DEN,L 16-23,,0,0,,0,0,0,0,,0,0.0%,,5,97,19.40,0,0,0
2,2002,2002-09-23,3,22.259,STL,@,TAM,L 14-26,,4,44,11.00,1,3,2,15,7.50,0,66.7%,5.00,0,0,,0,1,6
3,2002,2002-10-06,5,22.272,STL,@,SFO,L 13-37,,6,15,2.50,0,3,3,51,17.00,1,100.0%,17.00,1,7,7.00,0,1,6
4,2002,2002-10-13,6,22.279,STL,,OAK,W 28-13,,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
5,2002,2002-10-20,7,22.286,STL,,SEA,W 37-20,,4,8,2.00,0,2,2,6,3.00,0,100.0%,3.00,0,0,,0,0,0
6,2002,2002-11-03,8,22.300,STL,@,ARI,W 27-14,,,,,,,,,,,0.0%,,,,,,,
7,2002,2002-11-10,9,22.307,STL,,SDG,W 28-24,,1,9,9.00,0,5,4,27,6.75,0,80.0%,5.40,0,0,,0,0,0
8,2002,2002-11-18,10,22.315,STL,,CHI,W 21-16,*,16,45,2.81,0,4,4,52,13.00,1,100.0%,13.00,0,0,,0,1,6
9,2002,2002-11-24,11,22.321,STL,@,WAS,L 17-20,*,13,40,3.08,0,10,10,68,6.80,0,100.0%,6.80,0,0,,0,0,0
10,2002,2002-12-01,12,22.328,STL,@,PHI,L 3-10,*,7,30,4.29,0,2,0,0,,0,0.0%,0.00,0,0,,0,0,0
11,2002,2002-12-08,13,22.335,STL,@,KAN,L 10-49,*,5,14,2.80,0,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0
12,2002,2002-12-15,14,22.342,STL,,ARI,W 30-28,*,8,23,2.88,0,5,2,22,11.00,0,40.0%,4.40,0,0,,0,0,0
13,2002,2002-12-22,15,22.349,STL,@,SEA,L 10-30,,0,0,,0,3,2,26,13.00,0,66.7%,8.67,0,0,,0,0,0
14,2003,2003-09-14,2,23.250,STL,,SFO,W 27-24,*,6,31,5.17,0,3,3,26,8.67,0,100.0%,8.67,0,0,,0,0,0
15,2003,2003-09-21,3,23.257,STL,@,SEA,L 23-24,,8,41,5.13,0,5,4,25,6.25,0,80.0%,5.00,0,0,,0,0,0
16,2003,2003-09-28,4,23.264,STL,,ARI,W 37-13,*,21,81,3.86,1,3,1,8,8.00,0,33.3%,2.67,0,0,,0,1,6
17,2003,2003-10-13,5,23.279,STL,,ATL,W 36-0,*,19,92,4.84,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
18,2003,2003-10-19,6,23.285,STL,,GNB,W 34-24,*,4,20,5.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
19,2003,2003-11-16,10,23.313,STL,@,CHI,W 23-21,,2,10,5.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
20,2003,2003-11-30,12,23.327,STL,,MIN,W 48-17,,5,6,1.20,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
21,2003,2003-12-08,13,23.335,STL,@,CLE,W 26-20,,,,,,,,,,,0.0%,,,,,,,
22,2003,2003-12-14,14,23.341,STL,,SEA,W 27-22,,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
23,2003,2003-12-21,15,23.348,STL,,CIN,W 27-10,,5,15,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
24,2004,2004-09-11,1,24.248,MIA,,TEN,L 7-17,,12,32,2.67,0,8,5,30,6.00,0,62.5%,3.75,0,0,,0,0,0
25,2004,2004-09-19,2,24.256,MIA,@,CIN,L 13-16,*,19,22,1.16,0,11,8,44,5.50,0,72.7%,4.00,0,0,,0,0,0
26,2004,2004-09-26,3,24.263,MIA,,PIT,L 3-13,*,4,10,2.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0
27,2005,2005-09-12,1,25.248,PHI,@,ATL,L 10-14,*,1,4,4.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
28,2005,2005-09-18,2,25.254,PHI,,SFO,W 42-3,,12,40,3.33,1,1,1,3,3.00,0,100.0%,3.00,0,0,,0,1,6
29,2005,2005-09-25,3,25.261,PHI,,OAK,W 23-20,,1,-1,-1.00,0,3,3,19,6.33,0,100.0%,6.33,0,0,,0,0,0
30,2005,2005-10-02,4,25.268,PHI,@,KAN,W 37-31,*,4,14,3.50,0,2,2,33,16.50,0,100.0%,16.50,0,0,,0,0,0
31,2005,2005-10-09,5,25.275,PHI,@,DAL,L 10-33,,1,5,5.00,0,2,0,0,,0,0.0%,0.00,0,0,,0,0,0
32,2005,2005-10-23,6,25.289,PHI,,SDG,W 20-17,,0,0,,0,5,3,6,2.00,0,60.0%,1.20,0,0,,0,0,0
33,2005,2005-10-30,7,25.296,PHI,@,DEN,L 21-49,,2,16,8.00,0,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0
34,2005,2005-11-06,8,25.303,PHI,@,WAS,L 10-17,,3,9,3.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
35,2005,2005-11-14,9,25.311,PHI,,DAL,L 20-21,,13,57,4.38,0,0,0,0,,0,0.0%,,0,0,,0,0,0
36,2005,2005-11-20,10,25.317,PHI,@,NYG,L 17-27,,4,4,1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
37,2005,2005-11-27,11,25.324,PHI,,GNB,W 19-14,,3,10,3.33,0,1,0,0,,0,0.0%,0.00,3,64,21.33,0,0,0
38,2005,2005-12-11,13,25.338,PHI,,NYG,L 23-26,*,6,17,2.83,0,0,0,0,,0,0.0%,,0,0,,0,0,0
39,2005,2005-12-18,14,25.345,PHI,@,STL,W 17-16,*,4,7,1.75,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0
40,2005,2006-01-01,16,25.359,PHI,,WAS,L 20-31,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0
41,2006,2006-12-24,15,26.351,DET,,CHI,L 21-26,,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
